season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,287,TCU,Big 12,,24,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,293,Texas A&M,SEC,,87,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,18,BYU,Big 12,,73,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,279,St. John's,Big East,,47,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,12,Arkansas,SEC,,6,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,263,Seton Hall,Big East,,36,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,174,Mississippi State,SEC,,20,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,16,Auburn,SEC,,27,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,359,Xavier,Big East,,8,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,87,Florida,SEC,,2,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,121,Indiana,Big Ten,,3,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,87,Florida,SEC,,4,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,,27,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,,53,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,,12,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,212,Northwestern,Big Ten,,23,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,,5,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,,34,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,245,Rutgers,Big Ten,,2,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,46,Charleston,CAA,,2,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,214,Oakland,Horizon,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,360,Yale,Ivy,,7,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,70,Drake,MVC,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,189,Nevada,Mountain West,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,122,Indiana State,MVC,,18,0
2024,regular,1,2023-10-16T00:00:00.000Z,AP Top 25,25,Boise State,Mountain West,,4,0
2024,postseason,1,2024-04-09T00:00:00.000Z,AP Top 25,57,Colorado State,Mountain West,,5,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,1.0,785,23
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,314,UConn,Big East,1.0,775,31
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,2.0,742,5
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,2.0,744,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,113,Houston,Big 12,3.0,651,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,72,Duke,ACC,3.0,716,3
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,5,Alabama,SEC,4.0,642,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,169,Michigan State,Big Ten,4.0,667,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,5.0,638,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,314,UConn,Big East,5.0,626,1
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,6.0,578,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,113,Houston,Big 12,6.0,615,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,118,Illinois,Big Ten,7.0,561,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,157,Marquette,Big East,7.0,614,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,125,Iowa State,Big 12,8.0,539,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,61,Creighton,Big East,8.0,552,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,86,Florida Atlantic,American,9.0,548,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,72,Duke,ACC,9.0,521,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,10.0,496,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,61,Creighton,Big East,10.0,473,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,157,Marquette,Big East,11.0,457,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,11,Arizona,Pac-12,11.0,449,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,102,Gonzaga,WCC,12.0,407,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,11,Arizona,Pac-12,12.0,440,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,185,NC State,ACC,13.0,389,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,168,Miami,ACC,13.0,390,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,20,Baylor,Big 12,14.0,330,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,12,Arkansas,SEC,14.0,315,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,52,Clemson,ACC,15.0,325,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,15.0,277,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,102,Gonzaga,WCC,16.0,312,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,135,Kentucky,SEC,16.0,261,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,16,Auburn,SEC,17.0,302,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,20,Baylor,Big 12,17.0,258,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,18.0,251,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,18.0,217,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,293,Texas A&M,SEC,19.0,231,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,135,Kentucky,SEC,19.0,171,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,338,Villanova,Big East,20.0,217,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,329,Utah State,Mountain West,20.0,164,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,21.0,197,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,21.0,135,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,253,Saint Mary's,WCC,22.0,128,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,323,USC,Pac-12,22.0,176,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,266,South Carolina,SEC,23.0,124,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,253,Saint Mary's,WCC,23.0,147,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,5,Alabama,SEC,24.0,142,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,344,Washington State,Pac-12,24.0,62,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,298,Texas Tech,Big 12,25.0,49,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,313,UCLA,Pac-12,25.0,52,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,279,St. John's,Big East,,13,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,,30,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,293,Texas A&M,SEC,,13,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,,43,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,18,BYU,Big 12,,48,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,287,TCU,Big 12,,26,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,177,Missouri,SEC,,4,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,129,James Madison,Sun Belt,,30,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,132,Kansas State,Big 12,,8,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,125,Iowa State,Big 12,,2,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,169,Michigan State,Big Ten,,14,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,212,Northwestern,Big Ten,,5,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,160,Maryland,Big Ten,,29,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,214,Oakland,Horizon,,10,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,,15,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,343,Washington,Pac-12,,5,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,,10,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,,3,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,25,Boise State,Mountain West,,2,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,64,Dayton,A-10,,37,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,163,Memphis,American,,3,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,360,Yale,Ivy,,2,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,360,Yale,Ivy,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,122,Indiana State,MVC,,16,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,189,Nevada,Mountain West,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,56,Colorado,Pac-12,,35,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,56,Colorado,Pac-12,,21,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,339,Virginia,ACC,,13,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,25,Boise State,Mountain West,,1,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,104,Grand Canyon,WAC,,9,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,118,Illinois,Big Ten,,45,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,121,Indiana,Big Ten,,7,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,16,Auburn,SEC,,5,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,359,Xavier,Big East,,17,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,87,Florida,SEC,,5,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,174,Mississippi State,SEC,,2,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,87,Florida,SEC,,44,0
2024,regular,1,2023-10-16T00:00:00.000Z,Coaches Poll,216,Ohio State,Big Ten,,16,0
2024,postseason,1,2024-04-09T00:00:00.000Z,Coaches Poll,263,Seton Hall,Big East,,27,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,1.0,1530,51
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,236,Purdue,Big Ten,2.0,1464,7
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,11,Arizona,Pac-12,3.0,1356,3
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,157,Marquette,Big East,4.0,1311,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,314,UConn,Big East,5.0,1301,1
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,113,Houston,Big 12,6.0,1180,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,292,Tennessee,SEC,7.0,1146,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,61,Creighton,Big East,8.0,1130,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,72,Duke,ACC,9.0,1088,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,86,Florida Atlantic,American,10.0,1004,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,11.0,825,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,168,Miami,ACC,12.0,778,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,293,Texas A&M,SEC,13.0,728,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,12,Arkansas,SEC,14.0,719,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,20,Baylor,Big 12,15.0,578,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,323,USC,Pac-12,16.0,573,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,135,Kentucky,SEC,17.0,549,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,18.0,516,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,295,Texas,Big 12,19.0,513,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,200,North Carolina,ACC,20.0,501,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,338,Villanova,Big East,21.0,406,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,5,Alabama,SEC,22.0,264,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,118,Illinois,Big Ten,23.0,170,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,129,James Madison,Sun Belt,24.0,91,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,56,Colorado,Pac-12,25.0,78,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,163,Memphis,American,,53,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,339,Virginia,ACC,,49,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,279,St. John's,Big East,,47,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,313,UCLA,Pac-12,,36,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,287,TCU,Big 12,,34,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,257,San Diego State,Mountain West,,33,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,18,BYU,Big 12,,32,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,253,Saint Mary's,WCC,,20,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,174,Mississippi State,SEC,,19,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,125,Iowa State,Big 12,,10,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,,6,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,16,Auburn,SEC,,5,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,345,Weber State,Big Sky,,2,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,170,Michigan,Big Ten,,2,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,70,Drake,MVC,,1,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,52,Clemson,ACC,,1,0
2024,regular,2,2023-11-13T00:00:00.000Z,AP Top 25,25,Boise State,Mountain West,,1,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,1.0,765,25
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,2.0,737,3
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,11,Arizona,Pac-12,3.0,682,3
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,314,UConn,Big East,4.0,648,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,157,Marquette,Big East,5.0,616,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,113,Houston,Big 12,6.0,603,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,61,Creighton,Big East,7.0,574,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,8.0,560,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,72,Duke,ACC,9.0,528,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,86,Florida Atlantic,American,10.0,465,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,168,Miami,ACC,11.0,366,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,102,Gonzaga,WCC,12.0,363,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,20,Baylor,Big 12,13.0,344,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,12,Arkansas,SEC,14.0,341,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,293,Texas A&M,SEC,15.0,334,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,135,Kentucky,SEC,16.0,274,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,17.0,252,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,18.0,234,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,169,Michigan State,Big Ten,19.0,227,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,323,USC,Pac-12,20.0,224,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,338,Villanova,Big East,21.0,220,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,5,Alabama,SEC,22.0,205,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,118,Illinois,Big Ten,23.0,91,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,253,Saint Mary's,WCC,24.0,59,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,339,Virginia,ACC,25.0,47,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,313,UCLA,Pac-12,25.0,47,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,56,Colorado,Pac-12,,46,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,163,Memphis,American,,40,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,,35,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,129,James Madison,Sun Belt,,25,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,170,Michigan,Big Ten,,25,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,287,TCU,Big 12,,19,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,174,Mississippi State,SEC,,17,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,125,Iowa State,Big 12,,16,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,359,Xavier,Big East,,13,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,18,BYU,Big 12,,6,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,16,Auburn,SEC,,6,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,279,St. John's,Big East,,5,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,52,Clemson,ACC,,4,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,234,Princeton,Ivy,,4,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,,3,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,,2,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,124,Iowa,Big Ten,,1,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,185,NC State,ACC,,1,0
2024,regular,2,2023-11-13T00:00:00.000Z,Coaches Poll,25,Boise State,Mountain West,,1,0
