season,seasonType,week,pollDate,pollType,teamId,team,conference,ranking,points,firstPlaceVotes
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,61,Creighton,Big East,14.0,340,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,14.0,383,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,216,Ohio State,Big Ten,15.0,303,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,347,West Virginia,Big 12,15.0,347,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,16.0,266,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,16.0,295,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,10,Arizona State,Pac-12,17.0,240,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,17.0,280,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,347,West Virginia,Big 12,18.0,277,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,90,Florida State,ACC,18.0,203,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,113,Houston,American,18.0,203,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,218,Oklahoma State,Big 12,19.0,250,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,20.0,193,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,224,Oregon State,Pac-12,20.0,229,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,313,UCLA,Pac-12,21.0,145,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,21.0,151,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,298,Texas Tech,Big 12,22.0,148,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,22.0,137,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,56,Colorado,Pac-12,23.0,136,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,245,Rutgers,Big Ten,23.0,104,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,216,Ohio State,Big Ten,24.0,102,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,339,Virginia,ACC,24.0,131,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,286,Syracuse,ACC,25.0,112,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,5,Alabama,SEC,25.0,62,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,,63,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,,23,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,245,Rutgers,Big Ten,,5,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,160,Maryland,Big Ten,,15,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,160,Maryland,Big Ten,,7,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,170,Michigan,Big Ten,,38,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,,27,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,,1,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,121,Indiana,Big Ten,,14,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,87,Florida,SEC,,8,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,87,Florida,SEC,,52,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,,3,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,136,LSU,SEC,,5,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,136,LSU,SEC,,27,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,236,Purdue,Big Ten,,54,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,354,Winthrop,Big South,,8,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,263,Seton Hall,Big East,,12,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,12,Arkansas,SEC,,2,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,235,Providence,Big East,,4,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,282,Stephen F. Austin,Southland,,1,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,222,Oral Roberts,Summit,,57,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,253,Saint Mary's,WCC,,1,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,314,UConn,Big East,,11,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,314,UConn,Big East,,6,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,218,Oklahoma State,Big 12,,9,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,18,BYU,WCC,,12,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,18,BYU,WCC,,8,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,217,Oklahoma,Big 12,,48,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,163,Memphis,American,,12,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,163,Memphis,American,,2,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,150,Louisville,ACC,,55,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,286,Syracuse,ACC,,4,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,340,Virginia Tech,ACC,,16,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,101,Georgia Tech,ACC,,1,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,101,Georgia Tech,ACC,,1,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,281,Stanford,Pac-12,,10,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,52,Clemson,ACC,,5,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,242,Richmond,A-10,,21,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,209,Northern Iowa,MVC,,8,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,64,Dayton,A-10,,23,0
2021,postseason,1,2021-04-05T00:00:00.000Z,Coaches Poll,70,Drake,MVC,,9,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,151,Loyola Chicago,MVC,,1,0
2021,regular,1,2020-11-12T00:00:00.000Z,Coaches Poll,350,Western Kentucky,CUSA,,1,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,1.0,1569,57
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,20,Baylor,Big 12,2.0,1513,6
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,124,Iowa,Big Ten,3.0,1410,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,4.0,1287,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,118,Illinois,Big Ten,5.0,1281,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,72,Duke,ACC,6.0,1185,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,7.0,1169,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,8.0,1028,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,61,Creighton,Big East,9.0,981,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,113,Houston,American,10.0,949,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,347,West Virginia,Big 12,11.0,943,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,338,Villanova,Big East,12.0,939,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,292,Tennessee,SEC,13.0,878,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,200,North Carolina,ACC,14.0,591,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,339,Virginia,ACC,15.0,581,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,340,Virginia Tech,ACC,16.0,570,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,298,Texas Tech,Big 12,17.0,478,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,295,Texas,Big 12,17.0,478,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,242,Richmond,A-10,19.0,382,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,135,Kentucky,SEC,20.0,363,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,223,Oregon,Pac-12,21.0,338,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,90,Florida State,ACC,22.0,304,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,216,Ohio State,Big Ten,23.0,282,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,245,Rutgers,Big Ten,24.0,252,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,10,Arizona State,Pac-12,25.0,233,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,170,Michigan,Big Ten,,90,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,257,San Diego State,Mountain West,,86,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,252,Saint Louis,A-10,,69,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,150,Louisville,ACC,,55,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,5,Alabama,SEC,,52,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,87,Florida,SEC,,45,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,121,Indiana,Big Ten,,38,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,313,UCLA,Pac-12,,14,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,,9,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,235,Providence,Big East,,7,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,281,Stanford,Pac-12,,7,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,314,UConn,Big East,,6,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,52,Clemson,ACC,,4,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,136,LSU,SEC,,3,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,12,Arkansas,SEC,,2,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,287,TCU,Big 12,,1,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,151,Loyola Chicago,MVC,,1,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,18,BYU,WCC,,1,0
2021,regular,2,2020-11-30T00:00:00.000Z,AP Top 25,56,Colorado,Pac-12,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,102,Gonzaga,WCC,1.0,1518,54
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,20,Baylor,Big 12,2.0,1470,7
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,124,Iowa,Big Ten,3.0,1385,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,169,Michigan State,Big Ten,4.0,1296,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,131,Kansas,Big 12,5.0,1195,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,118,Illinois,Big Ten,6.0,1104,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,113,Houston,American,7.0,1090,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,61,Creighton,Big East,8.0,1068,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,338,Villanova,Big East,9.0,1033,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,72,Duke,ACC,10.0,954,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,347,West Virginia,Big 12,11.0,918,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,292,Tennessee,SEC,12.0,767,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,355,Wisconsin,Big Ten,13.0,750,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,295,Texas,Big 12,13.0,750,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,340,Virginia Tech,ACC,15.0,688,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,200,North Carolina,ACC,16.0,547,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,298,Texas Tech,Big 12,17.0,541,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,339,Virginia,ACC,18.0,474,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,242,Richmond,A-10,19.0,419,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,90,Florida State,ACC,20.0,350,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,245,Rutgers,Big Ten,21.0,293,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,216,Ohio State,Big Ten,22.0,287,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,10,Arizona State,Pac-12,23.0,218,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,257,San Diego State,Mountain West,24.0,123,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,150,Louisville,ACC,25.0,122,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,170,Michigan,Big Ten,,107,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,252,Saint Louis,A-10,,94,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,87,Florida,SEC,,90,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,121,Indiana,Big Ten,,40,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,223,Oregon,Pac-12,,26,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,218,Oklahoma State,Big 12,,26,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,157,Marquette,Big East,,22,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,177,Missouri,SEC,,19,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,314,UConn,Big East,,12,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,359,Xavier,Big East,,9,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,52,Clemson,ACC,,7,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,5,Alabama,SEC,,5,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,344,Washington State,Pac-12,,3,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,160,Maryland,Big Ten,,2,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,248,SMU,American,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,217,Oklahoma,Big 12,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,AP Top 25,313,UCLA,Pac-12,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,102,Gonzaga,WCC,1.0,788,23
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,20,Baylor,Big 12,2.0,774,8
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,124,Iowa,Big Ten,3.0,717,1
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,169,Michigan State,Big Ten,4.0,679,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,131,Kansas,Big 12,5.0,585,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,338,Villanova,Big East,6.0,581,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,61,Creighton,Big East,7.0,561,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,113,Houston,American,8.0,529,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,118,Illinois,Big Ten,9.0,525,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,347,West Virginia,Big 12,10.0,471,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,72,Duke,ACC,11.0,458,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,295,Texas,Big 12,12.0,407,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,355,Wisconsin,Big Ten,13.0,361,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,200,North Carolina,ACC,14.0,345,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,340,Virginia Tech,ACC,15.0,315,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,292,Tennessee,SEC,16.0,311,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,298,Texas Tech,Big 12,17.0,310,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,339,Virginia,ACC,18.0,268,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,242,Richmond,A-10,19.0,198,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,216,Ohio State,Big Ten,20.0,176,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,90,Florida State,ACC,21.0,167,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,245,Rutgers,Big Ten,22.0,161,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,10,Arizona State,Pac-12,23.0,121,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,150,Louisville,ACC,24.0,95,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,87,Florida,SEC,25.0,83,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,170,Michigan,Big Ten,,78,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,257,San Diego State,Mountain West,,50,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,252,Saint Louis,A-10,,44,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,313,UCLA,Pac-12,,38,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,223,Oregon,Pac-12,,34,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,218,Oklahoma State,Big 12,,30,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,121,Indiana,Big Ten,,26,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,157,Marquette,Big East,,16,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,177,Missouri,SEC,,15,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,217,Oklahoma,Big 12,,13,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,136,LSU,SEC,,13,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,12,Arkansas,SEC,,11,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,52,Clemson,ACC,,10,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,185,NC State,ACC,,10,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,160,Maryland,Big Ten,,6,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,314,UConn,Big East,,6,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,359,Xavier,Big East,,5,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,70,Drake,MVC,,2,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,163,Memphis,American,,2,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,248,SMU,American,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,1,Abilene Christian,Southland,,1,0
2021,regular,3,2020-12-07T00:00:00.000Z,Coaches Poll,5,Alabama,SEC,,1,0
