GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736327,20250816,Liberty,4683006,Leonie Fiebich,F,13,32,3-8,1-3,0-0,3,4,7,4,1,0,1,4,-5,7
401736327,20250816,Liberty,2999101,Jonquel Jones,C,35,30,7-11,2-4,1-1,0,6,6,2,0,1,3,2,-5,17
401736327,20250816,Liberty,3027368,Emma Meesseman,C,33,28,4-8,2-3,0-0,0,3,3,3,1,1,0,5,-4,10
401736327,20250816,Liberty,2529137,Natasha Cloud,G,9,28,4-8,0-2,2-2,0,4,4,6,1,0,1,5,-4,10
401736327,20250816,Liberty,4066533,Sabrina Ionescu,G,20,33,5-16,2-7,1-2,2,8,10,2,2,0,3,4,-6,13
401736327,20250816,Liberty,3099736,Stephanie Talbot,F,6,3,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
401736327,20250816,Liberty,3922628,Kennedy Burke,F,22,24,4-9,2-4,1-3,1,0,1,2,0,0,2,2,-6,11
401736327,20250816,Liberty,4038379,Marine Johannes,G,23,23,5-11,2-6,0-0,0,1,1,2,0,0,3,0,+2,12
401736327,20250816,Lynx,3906949,Jessica Shepard,F,15,31,5-7,0-0,7-12,2,8,10,2,1,0,1,1,+14,17
401736327,20250816,Lynx,3906972,Bridget Carleton,F,6,19,0-2,0-2,0-0,0,2,2,3,1,0,0,2,+8,0
401736327,20250816,Lynx,3913881,Alanna Smith,F,8,35,6-11,0-2,2-2,3,4,7,2,1,4,3,3,-2,14
401736327,20250816,Lynx,2529205,Kayla McBride,G,21,34,3-14,2-7,9-13,1,3,4,2,0,0,0,1,+1,17
401736327,20250816,Lynx,2987891,Courtney Williams,G,10,35,10-18,3-6,3-4,0,5,5,5,0,0,3,2,+8,26
401736327,20250816,Lynx,4329370,Maria Kliundikova,F,77,14,1-4,1-1,0-0,0,1,1,1,1,0,0,1,0,3
401736327,20250816,Lynx,3906753,Natisha Hiedeman,G,2,19,2-4,1-2,0-0,0,2,2,4,3,0,0,0,-4,5
401736327,20250816,Lynx,4066548,DiJonai Carrington,G,3,13,1-5,0-2,2-2,0,2,2,1,0,0,0,2,+5,4
