GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736240,20250711,Dream,3058895,Brionna Jones,F,24,24,2-4,0-0,2-4,2,1,3,1,2,0,1,6,-3,6
401736240,20250711,Dream,2490553,Brittney Griner,C,42,26,4-11,0-0,2-2,0,8,8,1,1,2,3,2,-13,10
401736240,20250711,Dream,3058901,Allisha Gray,G,15,36,2-9,1-6,1-1,0,4,4,2,0,0,1,2,-13,6
401736240,20250711,Dream,3142250,Jordin Canada,G,3,37,11-22,6-11,2-2,0,3,3,8,1,0,1,3,-20,30
401736240,20250711,Dream,4398674,Rhyne Howard,G,10,26,5-11,4-8,0-0,1,2,3,2,1,3,0,2,-15,14
401736240,20250711,Dream,3054590,Nia Coffey,F,12,6,3-3,0-0,1-1,0,2,2,0,0,0,2,1,-8,7
401736240,20250711,Dream,4398915,Naz Hillmon,F,00,23,0-3,0-3,3-4,3,2,5,3,1,1,3,2,-10,3
401736240,20250711,Dream,4898400,Taylor Thierry,F,5,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
401736240,20250711,Dream,3058893,Shatori Walker-Kimbrough,G,32,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-1,0
401736240,20250711,Dream,4280850,Maya Caldwell,G,33,14,3-4,0-1,0-0,1,0,1,0,2,0,0,2,-3,6
401736240,20250711,Dream,4433431,Te-Hina Paopao,G,2,5,0-0,0-0,0-0,0,0,0,2,0,0,0,0,+2,0
401736240,20250711,Fever,2529130,Natasha Howard,F,6,24,4-10,0-2,1-1,2,5,7,0,2,0,0,0,+5,9
401736240,20250711,Fever,4432831,Aliyah Boston,F,7,33,5-10,1-1,8-8,1,5,6,8,1,0,3,6,+9,19
401736240,20250711,Fever,3142191,Kelsey Mitchell,G,0,25,9-16,3-7,4-4,0,0,0,3,1,2,1,1,-3,25
401736240,20250711,Fever,4398829,Lexie Hull,G,10,15,2-4,1-3,0-0,3,2,5,3,0,0,2,0,-3,5
401736240,20250711,Fever,4433403,Caitlin Clark,G,22,26,5-17,1-7,1-2,1,3,4,9,0,0,2,1,+12,12
401736240,20250711,Fever,2955898,Damiris Dantas,F,12,21,2-6,1-4,2-3,1,1,2,0,1,0,2,4,+16,7
401736240,20250711,Fever,1004,Sydney Colson,G,51,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401736240,20250711,Fever,3907781,Sophie Cunningham,G,8,30,5-9,4-5,2-2,2,8,10,1,0,1,0,1,+24,16
401736240,20250711,Fever,4066553,Aari McDonald,G,2,25,3-4,0-1,0-0,0,1,1,3,1,0,1,1,+24,6
401736241,20250711,Sun,918,Tina Charles,C,31,35,5-18,0-1,10-10,2,8,10,3,1,0,5,1,-17,20
401736241,20250711,Sun,4398966,Olivia Nelson-Ododa,C,10,34,4-5,0-0,2-2,2,6,8,1,1,2,0,1,-9,10
401736241,20250711,Sun,2529185,Bria Hartley,G,14,30,2-4,1-2,2-2,0,5,5,2,0,0,4,5,-6,7
401736241,20250711,Sun,4432865,Jacy Sheldon,G,4,12,0-0,0-0,0-0,0,1,1,1,0,1,1,3,+1,0
401736241,20250711,Sun,4433514,Saniya Rivers,G,22,35,4-13,2-5,2-4,0,2,2,3,2,0,1,0,-8,12
401736241,20250711,Sun,2529125,Haley Peters,F,7,5,0-0,0-0,0-0,0,0,0,0,0,0,0,3,-6,0
401736241,20250711,Sun,4684384,Aneesah Morrow,F,24,11,1-3,0-2,2-2,0,1,1,0,0,0,0,2,-2,4
401736241,20250711,Sun,3058908,Lindsay Allen,G,15,6,1-2,0-1,0-0,0,1,1,0,0,0,0,0,-4,2
401736241,20250711,Sun,5208981,Leila Lacan,G,47,32,4-13,0-5,2-2,4,3,7,1,0,0,4,5,-19,10
401736241,20250711,Storm,1068,Nneka Ogwumike,F,3,34,5-12,2-5,4-4,1,3,4,5,1,2,2,1,+12,16
401736241,20250711,Storm,3142328,Gabby Williams,F,5,38,6-10,1-5,5-5,0,2,2,5,3,0,2,2,+13,18
401736241,20250711,Storm,4420318,Ezi Magbegor,F,13,30,6-10,0-2,2-2,1,3,4,1,2,2,0,3,+12,14
401736241,20250711,Storm,2491205,Skylar Diggins,G,4,26,5-11,3-5,1-4,0,5,5,5,0,0,0,4,+7,14
401736241,20250711,Storm,2491214,Erica Wheeler,G,17,31,2-7,0-3,2-2,0,1,1,5,4,0,1,1,+17,6
401736241,20250711,Storm,924,Alysha Clark,F,32,5,0-3,0-3,0-0,1,0,1,0,0,0,0,1,+2,0
401736241,20250711,Storm,5220150,Dominique Malonga,C,14,10,2-5,0-0,0-0,4,4,8,1,0,0,2,2,+2,4
401736241,20250711,Storm,2984741,Tiffany Mitchell,G,25,20,2-4,0-1,1-2,2,1,3,0,0,0,0,4,+3,5
401736241,20250711,Storm,4432832,Zia Cooke,G,7,5,1-2,0-0,0-0,0,0,0,0,1,0,0,0,+2,2
