GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736266,20250725,Mercury,2529140,Alyssa Thomas,F,25,35,8-15,0-0,4-6,4,9,13,8,2,0,3,2,-3,20
401736266,20250725,Mercury,4068042,Natasha Mack,F,4,18,4-4,0-0,1-2,1,1,2,0,1,2,0,2,+10,9
401736266,20250725,Mercury,4281929,Satou Sabally,F,0,22,3-13,0-6,0-0,1,4,5,3,0,0,2,4,-1,6
401736266,20250725,Mercury,2998938,Kahleah Copper,G,2,24,6-12,2-5,0-0,0,3,3,0,0,0,4,2,+4,14
401736266,20250725,Mercury,5274110,Monique Akoa Makani,G,8,23,4-10,1-3,0-2,1,1,2,4,0,1,1,2,+7,9
401736266,20250725,Mercury,869,DeWanna Bonner,F,14,26,3-9,2-6,1-2,1,3,4,2,1,0,1,2,-20,9
401736266,20250725,Mercury,887,Sami Whitcomb,G,33,24,2-9,1-8,1-1,0,2,2,3,0,0,1,1,-19,6
401736266,20250725,Mercury,3920741,Kitija Laksa,G,9,18,0-3,0-1,0-0,1,1,2,0,1,0,1,2,-25,0
401736266,20250725,Mercury,4399342,Lexi Held,G,1,10,1-2,1-1,0-0,0,0,0,2,0,0,1,2,-18,3
401736266,20250725,Liberty,2998928,Breanna Stewart,F,30,31,3-12,0-3,0-0,3,5,8,5,2,2,3,1,+9,6
401736266,20250725,Liberty,4683006,Leonie Fiebich,F,13,31,4-6,3-4,2-2,0,5,5,2,2,0,4,4,-3,13
401736266,20250725,Liberty,2999101,Jonquel Jones,C,35,29,5-14,1-4,9-9,4,7,11,1,1,1,1,1,+7,20
401736266,20250725,Liberty,2529137,Natasha Cloud,G,9,29,2-7,1-4,5-6,0,4,4,3,1,1,1,4,+20,10
