GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA
401736120,20250519,Storm,924,Alysha Clark,F,True,36,0,1,1,2,1,0,1,4,+10,6,2,6,2,3,0,0
401736120,20250519,Storm,1068,Nneka Ogwumike,F,True,35,2,16,18,3,2,0,3,4,+13,23,10,21,1,2,2,3
401736120,20250519,Storm,3142328,Gabby Williams,F,True,39,2,3,5,5,3,2,4,3,+10,17,7,13,3,4,0,0
401736120,20250519,Storm,4420318,Ezi Magbegor,F,True,28,2,6,8,5,1,1,1,3,+2,7,3,6,0,1,1,4
401736120,20250519,Storm,2491205,Skylar Diggins,G,True,36,0,1,1,9,0,1,1,2,+13,21,6,16,3,4,6,8
401736120,20250519,Storm,4336633,Li Yueru,C,False,13,1,1,2,1,0,0,0,0,-6,0,0,5,0,0,0,0
401736120,20250519,Storm,5220150,Dominique Malonga,C,False,1,0,1,1,0,0,0,1,1,-2,2,1,1,0,0,0,0
401736120,20250519,Storm,2491214,Erica Wheeler,G,False,11,0,1,1,0,0,1,0,0,0,3,0,2,0,1,3,4
401736120,20250519,Wings,3142055,Myisha Hines-Allen,F,True,26,3,6,9,6,1,2,3,4,-7,4,2,9,0,0,0,0
401736120,20250519,Wings,4398776,NaLyssa Smith,F,True,18,2,2,4,0,0,0,2,3,-14,12,4,6,0,1,4,6
401736120,20250519,Wings,3904577,Arike Ogunbowale,G,True,27,0,2,2,0,0,0,0,1,-15,8,2,14,1,8,3,4
401736120,20250519,Wings,4066548,DiJonai Carrington,G,True,19,0,4,4,0,1,0,2,0,-17,4,2,8,0,2,0,0
401736120,20250519,Wings,4433730,Paige Bueckers,G,True,37,1,5,6,8,2,1,3,5,+2,19,7,14,1,2,4,5
401736120,20250519,Wings,4399415,Maddy Siegrist,F,False,29,2,2,4,0,0,0,0,1,+4,12,5,10,2,4,0,2
401736120,20250519,Wings,3913903,Teaira McCowan,C,False,15,3,6,9,1,1,3,0,2,+6,10,4,7,0,0,2,2
401736120,20250519,Wings,4065760,Tyasha Harris,G,False,22,0,1,1,3,0,1,3,1,+6,2,1,4,0,2,0,0
401736120,20250519,Wings,4065780,Kaila Charles,G,False,7,2,3,5,1,0,0,1,1,-1,0,0,0,0,0,0,0
401736120,20250519,Wings,4434015,JJ Quinerly,G,False,1,0,0,0,0,1,0,0,1,-4,0,0,1,0,0,0,0
