GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736252,20250716,Dream,3058895,Brionna Jones,F,24,20,5-10,1-2,3-3,1,8,9,4,1,0,2,1,+30,14
401736252,20250716,Dream,2490553,Brittney Griner,C,42,20,6-8,1-1,2-2,0,5,5,0,0,2,1,1,+23,15
401736252,20250716,Dream,3058901,Allisha Gray,G,15,26,3-10,2-8,6-6,1,6,7,5,1,0,1,1,+33,14
401736252,20250716,Dream,3142250,Jordin Canada,G,3,23,3-7,0-2,1-2,0,1,1,8,0,0,0,1,+26,7
401736252,20250716,Dream,4280850,Maya Caldwell,G,33,29,3-8,1-4,1-2,0,6,6,3,0,0,2,0,+33,8
401736252,20250716,Dream,3054590,Nia Coffey,F,12,15,1-3,0-2,0-0,0,2,2,1,1,1,1,3,+3,2
401736252,20250716,Dream,4398915,Naz Hillmon,F,00,23,4-8,1-3,1-1,0,4,4,1,0,1,0,2,+22,10
401736252,20250716,Dream,4898400,Taylor Thierry,F,5,8,0-3,0-0,1-2,2,1,3,1,1,0,0,0,-3,1
401736252,20250716,Dream,3058893,Shatori Walker-Kimbrough,G,32,14,1-2,0-0,0-0,1,1,2,0,0,1,2,1,+2,2
401736252,20250716,Dream,4433431,Te-Hina Paopao,G,2,21,5-7,3-5,0-2,0,3,3,3,1,0,1,0,+16,13
401736252,20250716,Sky,4282173,Michaela Onyenwere,F,12,12,0-4,0-1,0-0,0,0,0,0,1,1,1,0,-12,0
401736252,20250716,Sky,2566081,Elizabeth Williams,C,1,25,3-9,0-0,2-3,1,1,2,2,1,3,2,3,-28,8
401736252,20250716,Sky,4433405,Kamilla Cardoso,C,10,30,3-11,0-0,2-3,2,9,11,0,1,0,5,2,-30,8
401736252,20250716,Sky,2566186,Rachel Banham,G,24,26,2-7,2-6,0-0,0,1,1,2,1,1,0,2,-32,6
401736252,20250716,Sky,2998927,Moriah Jefferson,G,4,21,3-6,1-2,0-0,0,5,5,5,0,0,1,1,-16,7
401736252,20250716,Sky,4433424,Maddy Westbeld,F,21,25,1-8,0-1,0-0,4,3,7,1,0,2,0,3,-16,2
401736252,20250716,Sky,3102133,Rebecca Allen,G,9,19,3-10,3-7,0-0,0,0,0,0,0,0,1,4,-17,9
401736252,20250716,Sky,3142327,Kia Nurse,G,11,22,1-9,1-3,2-2,1,2,3,0,1,0,0,0,-23,5
401736252,20250716,Sky,4433412,Hailey Van Lith,G,2,21,2-7,0-0,0-0,1,3,4,2,0,0,3,2,-11,4
401736253,20250716,Mercury,869,DeWanna Bonner,F,14,26,5-12,1-3,0-0,0,1,1,2,1,0,1,1,-5,11
401736253,20250716,Mercury,2529140,Alyssa Thomas,F,25,32,5-16,0-1,2-3,0,5,5,9,0,0,5,1,-15,12
401736253,20250716,Mercury,3142087,Kathryn Westbeld,F,24,20,1-9,1-5,0-0,1,3,4,0,0,1,1,1,-14,3
401736253,20250716,Mercury,4068042,Natasha Mack,F,4,23,3-3,0-0,0-2,4,9,13,0,3,0,0,0,-5,6
401736253,20250716,Mercury,887,Sami Whitcomb,G,33,23,2-8,2-5,3-4,0,1,1,5,1,0,4,5,-7,9
401736253,20250716,Mercury,3916514,Kalani Brown,C,21,19,4-6,0-1,3-3,3,8,11,1,1,2,1,1,-8,11
401736253,20250716,Mercury,3920741,Kitija Laksa,G,9,30,2-7,1-4,0-1,1,1,2,1,1,1,0,5,-6,5
401736253,20250716,Mercury,4282168,Kiana Williams,G,23,27,3-9,2-7,1-2,0,2,2,3,0,0,0,2,-5,9
401736253,20250716,Lynx,3906972,Bridget Carleton,F,6,27,1-10,1-5,2-2,0,6,6,5,1,0,0,1,+16,5
401736253,20250716,Lynx,3913881,Alanna Smith,F,8,22,4-6,3-4,0-1,2,3,5,3,0,1,1,2,+6,11
401736253,20250716,Lynx,3917450,Napheesa Collier,F,24,26,4-9,1-1,1-2,0,5,5,0,3,1,0,3,+16,10
401736253,20250716,Lynx,2529205,Kayla McBride,G,21,32,5-11,2-6,6-6,1,4,5,5,2,0,3,3,+8,18
