GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736369,20250901,Dream,3058895,Brionna Jones,F,24,30,4-14,0-2,2-2,8,3,11,1,2,1,1,2,+25,10
401736369,20250901,Dream,4398915,Naz Hillmon,F,0,36,6-8,5-7,0-0,1,5,6,6,0,1,0,2,+23,17
401736369,20250901,Dream,3058901,Allisha Gray,G,15,37,3-12,0-4,11-11,1,4,5,1,0,0,2,4,+17,17
401736369,20250901,Dream,4398674,Rhyne Howard,G,10,38,8-16,4-11,3-3,2,2,4,3,2,0,0,4,+25,23
401736369,20250901,Dream,4433431,Te-Hina Paopao,G,2,20,1-6,1-5,0-0,0,2,2,2,0,0,2,2,-7,3
401736369,20250901,Dream,3054590,Nia Coffey,F,12,3,0-0,0-0,1-2,0,0,0,0,0,0,0,0,0,1
401736369,20250901,Dream,5017721,Sika Kone,F,23,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
401736369,20250901,Dream,2490553,Brittney Griner,C,42,10,2-4,0-0,3-3,0,4,4,1,0,0,0,1,-12,7
401736369,20250901,Dream,3058893,Shatori Walker-Kimbrough,G,32,1,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
401736369,20250901,Dream,3142250,Jordin Canada,G,3,20,6-9,0-1,3-3,0,0,0,1,1,1,1,1,+24,15
401736369,20250901,Dream,4280850,Maya Caldwell,G,33,4,0-0,0-0,0-0,1,0,1,1,0,0,0,1,-6,0
401736369,20250901,Sun,4684384,Aneesah Morrow,F,24,20,3-8,0-4,0-1,1,4,5,1,1,1,0,1,+1,6
401736369,20250901,Sun,918,Tina Charles,C,31,36,10-20,0-2,2-2,2,6,8,1,0,0,3,3,-16,22
401736369,20250901,Sun,3058908,Lindsay Allen,G,15,23,1-2,0-0,3-4,1,1,2,5,0,0,1,1,-4,5
401736369,20250901,Sun,3904576,Marina Mabrey,G,3,30,5-14,1-7,1-1,0,1,1,3,1,0,1,3,-21,12
401736369,20250901,Sun,5208981,Leila Lacan,G,47,31,6-9,1-2,4-4,0,3,3,4,2,1,4,5,-7,17
401736369,20250901,Sun,4433408,Aaliyah Edwards,F,8,21,2-2,0-0,0-0,1,3,4,1,0,2,2,2,-16,4
401736369,20250901,Sun,4433792,Rayah Marshall,C,13,3,0-0,0-0,0-0,0,1,1,0,0,0,0,0,-3,0
401736369,20250901,Sun,4433514,Saniya Rivers,G,22,28,4-7,0-2,2-2,0,2,2,2,2,0,0,2,-9,10
401736369,20250901,Sun,5279789,Mamignan Toure,G,28,8,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-10,0
401736370,20250901,Wings,3142055,Myisha Hines-Allen,F,2,29,2-5,0-1,3-4,1,7,8,2,0,1,3,1,-9,7
401736370,20250901,Wings,3142242,Amy Okonkwo,F,0,27,3-6,0-1,6-8,0,4,4,1,3,0,2,3,-17,12
401736370,20250901,Wings,4399415,Maddy Siegrist,F,20,30,5-13,2-5,0-0,2,2,4,2,2,0,1,5,-14,12
401736370,20250901,Wings,4398899,Grace Berger,G,9,30,1-5,0-1,0-0,1,3,4,4,2,0,2,1,-15,2
401736370,20250901,Wings,4433730,Paige Bueckers,G,5,29,7-14,0-1,3-3,0,1,1,2,0,0,1,0,-13,17
401736370,20250901,Wings,4433635,Diamond Miller,F,1,29,6-16,0-3,0-2,4,0,4,2,2,0,2,4,-29,12
401736370,20250901,Wings,4398965,Christyn Williams,G,13,18,2-7,1-2,4-6,2,0,2,2,0,0,1,1,-21,9
401736370,20250901,Wings,4898994,Serena Sundell,G,4,7,0-1,0-1,0-0,0,0,0,0,0,0,1,0,-7,0
401736370,20250901,Lynx,3906972,Bridget Carleton,F,6,28,4-8,4-8,0-0,0,0,0,0,0,1,1,1,+15,12
401736370,20250901,Lynx,3913881,Alanna Smith,F,8,20,2-3,0-1,0-0,2,2,4,4,1,0,1,5,+11,4
401736370,20250901,Lynx,3917450,Napheesa Collier,F,24,23,7-10,4-4,7-7,1,2,3,1,0,3,0,1,+7,25
401736370,20250901,Lynx,2987891,Courtney Williams,G,10,27,7-10,1-1,0-0,1,2,3,9,2,0,2,3,+10,15
401736370,20250901,Lynx,4066548,DiJonai Carrington,G,3,10,1-5,1-3,1-2,0,1,1,0,1,1,1,1,+9,4
401736370,20250901,Lynx,3906949,Jessica Shepard,F,15,20,4-7,0-0,0-0,2,6,8,2,1,0,2,1,+7,8
401736370,20250901,Lynx,4329370,Maria Kliundikova,F,77,20,2-4,0-0,0-0,0,7,7,0,2,1,2,3,+15,4
401736370,20250901,Lynx,4595150,Camryn Taylor,F,20,3,0-0,0-0,0-0,0,0,0,0,0,0,1,1,+4,0
401736370,20250901,Lynx,5278237,Anastasiia Olairi Kosu,F,7,6,1-2,0-0,0-0,0,2,2,2,0,0,1,1,+5,2
401736370,20250901,Lynx,3906753,Natisha Hiedeman,G,2,30,7-13,4-5,2-2,0,3,3,10,0,0,1,1,+28,20
401736370,20250901,Lynx,4433386,Jaylyn Sherrod,G,00,12,1-3,0-2,0-0,0,1,1,0,0,0,1,1,+14,2
401736371,20250901,Sparks,2566106,Dearica Hamby,F,5,35,13-18,0-0,1-1,4,7,11,2,3,0,2,3,+9,27
401736371,20250901,Sparks,3142010,Azura Stevens,F,23,26,1-3,1-3,0-0,1,7,8,2,2,0,1,1,-2,3
401736371,20250901,Sparks,4433630,Rickea Jackson,F,2,32,7-14,1-5,8-9,0,2,2,1,0,1,3,0,+3,23
401736371,20250901,Sparks,3065570,Kelsey Plum,G,10,35,5-18,1-7,3-3,0,3,3,7,3,0,5,0,+10,14
401736371,20250901,Sparks,4001679,Julie Allemand,G,20,31,0-1,0-1,2-2,0,3,3,6,0,0,3,3,+6,2
401736371,20250901,Sparks,4433404,Cameron Brink,F,22,13,3-6,0-1,3-4,2,3,5,0,0,1,2,6,-8,9
401736371,20250901,Sparks,4398764,Rae Burrell,G,12,20,5-6,1-1,0-0,1,3,4,3,0,0,2,3,+6,11
401736371,20250901,Sparks,4703794,Sarah Ashlee Barker,G,13,7,1-1,0-0,0-0,0,1,1,1,0,0,0,0,+6,2
401736371,20250901,Storm,1068,Nneka Ogwumike,F,3,34,7-17,5-11,2-2,0,3,3,4,3,0,4,3,-11,21
401736371,20250901,Storm,3142328,Gabby Williams,F,5,33,4-12,0-4,0-0,1,2,3,2,2,0,2,3,-9,8
401736371,20250901,Storm,4420318,Ezi Magbegor,F,13,31,4-5,2-2,1-1,1,4,5,6,0,3,2,2,-15,11
401736371,20250901,Storm,2491205,Skylar Diggins,G,4,30,8-16,3-6,2-3,2,0,2,6,1,1,1,0,0,21
401736371,20250901,Storm,2988756,Brittney Sykes,G,20,28,2-11,0-2,3-3,2,2,4,2,1,0,2,2,-6,7
401736371,20250901,Storm,5220150,Dominique Malonga,C,14,14,3-4,0-0,2-6,1,1,2,1,1,2,2,5,+14,8
401736371,20250901,Storm,2491214,Erica Wheeler,G,17,23,2-6,2-6,0-0,0,4,4,1,1,1,1,2,-2,6
401736371,20250901,Storm,2984741,Tiffany Mitchell,G,25,7,1-2,1-1,0-0,0,0,0,0,0,0,0,0,-1,3
