GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736376,20250904,Mercury,2529140,Alyssa Thomas,F,25,33,5-10,0-0,2-2,1,10,11,9,2,0,6,0,+8,12
401736376,20250904,Mercury,4068042,Natasha Mack,F,4,22,4-6,0-0,0-0,4,4,8,2,0,3,0,1,+4,8
401736376,20250904,Mercury,4281929,Satou Sabally,F,0,28,3-10,3-7,1-2,0,6,6,4,0,0,0,1,0,10
401736376,20250904,Mercury,2998938,Kahleah Copper,G,2,32,7-21,3-11,1-1,0,5,5,2,2,2,2,2,+4,18
401736376,20250904,Mercury,5274110,Monique Akoa Makani,G,8,24,2-4,1-2,0-0,1,2,3,3,0,0,1,3,-4,5
401736376,20250904,Mercury,869,DeWanna Bonner,F,14,27,3-8,2-6,1-2,1,3,4,0,2,2,0,1,+5,9
401736376,20250904,Mercury,3142087,Kathryn Westbeld,F,24,10,0-1,0-1,1-2,0,1,1,0,0,0,0,3,+1,1
401736376,20250904,Mercury,887,Sami Whitcomb,G,33,24,4-7,4-7,0-0,0,2,2,2,0,0,1,5,+12,12
401736376,20250904,Mystics,924,Alysha Clark,F,32,33,4-9,1-6,0-0,0,0,0,4,2,0,1,2,-4,9
401736376,20250904,Mystics,4398911,Shakira Austin,F,0,27,6-12,0-0,3-6,3,7,10,3,1,2,1,1,+2,15
401736376,20250904,Mystics,4898384,Kiki Iriafen,F,44,29,8-19,0-2,2-2,2,11,13,0,1,0,2,0,-8,18
401736376,20250904,Mystics,4068159,Sug Sutton,G,1,29,3-10,1-3,2-3,0,3,3,8,0,0,1,3,-1,9
401736376,20250904,Mystics,4433524,Sonia Citron,G,22,31,2-9,1-3,2-3,1,3,4,1,1,1,3,1,-1,7
401736376,20250904,Mystics,4398729,Emily Engstler,F,21,10,2-3,0-0,0-0,1,3,4,3,0,0,0,1,+4,4
401736376,20250904,Mystics,2529183,Stefanie Dolson,C,31,14,0-2,0-0,0-0,0,1,1,1,0,0,0,0,-10,0
401736376,20250904,Mystics,4433815,Lucy Olsen,G,33,12,2-5,1-1,0-0,1,1,2,0,0,0,0,1,-3,5
401736376,20250904,Mystics,5017726,Jade Melbourne,G,5,15,1-4,0-1,0-0,0,2,2,1,1,0,0,1,-9,2
401736377,20250904,Wings,3142055,Myisha Hines-Allen,F,2,37,4-9,0-3,4-6,5,6,11,4,1,0,4,2,+5,12
