GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736228,20250706,Storm,1068,Nneka Ogwumike,F,3,35,7-13,0-1,1-1,1,6,7,4,1,0,1,2,+8,15
401736228,20250706,Storm,3142328,Gabby Williams,F,5,31,7-13,2-4,0-0,2,5,7,5,3,1,2,1,+13,16
401736228,20250706,Storm,4420318,Ezi Magbegor,F,13,28,4-6,0-1,6-8,2,3,5,3,0,2,0,1,+11,14
401736228,20250706,Storm,2491205,Skylar Diggins,G,4,35,5-15,1-5,2-3,0,0,0,6,2,2,4,3,+17,13
401736228,20250706,Storm,2491214,Erica Wheeler,G,17,32,2-9,1-5,0-0,1,2,3,3,2,0,2,3,-1,5
401736228,20250706,Storm,924,Alysha Clark,F,32,17,2-5,1-1,0-0,1,4,5,0,2,1,0,1,+9,5
401736228,20250706,Storm,4433643,Mackenzie Holmes,F,54,2,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-6,0
401736228,20250706,Storm,5220150,Dominique Malonga,C,14,10,5-7,0-0,1-2,1,7,8,0,0,0,0,1,0,11
401736228,20250706,Storm,3058892,Lexie Brown,G,8,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-6,0
401736228,20250706,Storm,4432832,Zia Cooke,G,7,9,0-3,0-0,0-0,0,0,0,0,1,0,1,0,0,0
401736228,20250706,Liberty,2998928,Breanna Stewart,F,30,35,4-17,0-3,0-0,2,4,6,3,0,3,2,0,-15,8
401736228,20250706,Liberty,3922628,Kennedy Burke,F,22,24,1-4,0-1,2-2,0,1,1,2,1,1,1,1,+1,4
401736228,20250706,Liberty,4683006,Leonie Fiebich,F,13,32,2-4,2-3,1-2,1,4,5,3,1,0,5,2,-20,7
401736228,20250706,Liberty,2529137,Natasha Cloud,G,9,22,4-8,2-3,2-2,0,3,3,1,0,0,0,3,-13,12
401736228,20250706,Liberty,4066533,Sabrina Ionescu,G,20,32,7-19,5-11,3-3,2,7,9,6,2,0,3,3,-11,22
401736228,20250706,Liberty,2566453,Isabelle Harrison,F,21,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401736228,20250706,Liberty,4398768,Nyara Sabally,C,8,20,2-7,0-1,2-4,3,3,6,0,0,1,1,2,+6,6
401736228,20250706,Liberty,2327695,Rebekah Gardner,G,7,11,3-6,0-1,2-2,2,1,3,0,2,0,1,1,-14,8
401736228,20250706,Liberty,4038379,Marine Johannes,G,23,15,0-1,0-1,0-0,1,2,3,1,0,0,1,0,+5,0
401736228,20250706,Liberty,4433386,Jaylyn Sherrod,G,0,3,0-0,0-0,0-0,0,0,0,1,1,0,1,0,+8,0
401736228,20250706,Liberty,4433661,Marquesha Davis,G,1,3,1-1,0-0,1-1,0,0,0,0,0,0,0,0,+8,3
401736227,20250706,Aces,4398776,NaLyssa Smith,F,3,24,5-7,0-1,1-2,4,6,10,1,2,0,1,3,+8,11
401736227,20250706,Aces,3149391,A'ja Wilson,C,22,24,8-10,1-1,2-3,0,3,3,0,2,4,1,1,+19,19
401736227,20250706,Aces,2529122,Chelsea Gray,G,12,20,2-5,2-3,0-0,1,1,2,8,0,0,2,1,+19,6
401736227,20250706,Aces,2987869,Jewell Loyd,G,24,32,1-9,1-5,0-0,2,4,6,2,2,0,3,2,+12,3
401736227,20250706,Aces,4065870,Jackie Young,G,0,21,5-10,1-4,3-3,0,3,3,6,1,0,1,2,+19,14
401736227,20250706,Aces,4433633,Kierstan Bell,F,1,18,3-4,2-3,0-0,0,2,2,0,1,1,1,2,+9,8
401736227,20250706,Aces,2590093,Kiah Stokes,C,41,18,1-2,0-1,0-0,0,5,5,1,0,1,1,1,+2,2
401736227,20250706,Aces,4281190,Dana Evans,G,11,23,7-11,1-5,3-5,0,4,4,3,1,0,2,2,-1,18
