GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736296,20250805,Wings,4682797,Luisa Geiselsoder,C,18,28,2-10,1-6,0-0,1,9,10,4,1,1,0,1,+2,5
401736296,20250805,Wings,3904577,Arike Ogunbowale,G,24,35,3-12,2-5,6-7,3,1,4,4,1,0,0,1,+3,14
401736296,20250805,Wings,4433730,Paige Bueckers,G,5,31,8-15,1-5,4-5,1,7,8,4,1,0,2,2,+2,21
401736296,20250805,Wings,4434015,JJ Quinerly,G,11,6,1-1,0-0,0-0,0,0,0,0,0,0,1,1,-10,2
401736296,20250805,Wings,4595910,Haley Jones,G,30,30,5-10,1-3,0-1,1,3,4,1,0,1,2,6,-15,11
401736296,20250805,Wings,4399415,Maddy Siegrist,F,20,15,6-9,0-2,1-1,0,3,3,0,0,0,0,2,-8,13
401736296,20250805,Wings,4433635,Diamond Miller,F,1,7,0-2,0-0,0-0,0,1,1,0,0,0,2,2,-7,0
401736296,20250805,Wings,4336633,Li Yueru,C,28,18,1-8,1-4,1-2,5,3,8,2,0,0,0,0,-6,4
401736296,20250805,Wings,4398899,Grace Berger,G,9,21,1-5,0-1,0-0,0,1,1,4,1,0,0,3,+3,2
401736296,20250805,Wings,4433807,Aziaha James,G,10,10,2-6,0-1,0-0,5,1,6,1,1,0,0,0,-9,4
401736296,20250805,Liberty,4683006,Leonie Fiebich,F,13,29,5-7,2-4,2-2,0,1,1,4,1,0,0,3,+2,14
401736296,20250805,Liberty,2999101,Jonquel Jones,C,35,21,6-12,3-5,0-0,1,9,10,2,0,1,2,1,+7,15
401736296,20250805,Liberty,3027368,Emma Meesseman,C,33,24,6-13,1-2,0-1,0,3,3,2,1,2,2,1,+1,13
