GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736278,20250729,Valkyries,3142255,Monique Billings,F,25,9,1-2,0-0,1-2,1,0,1,0,0,1,0,1,+1,3
401736278,20250729,Valkyries,4790264,Janelle Salaun,F,13,23,3-8,0-4,0-0,0,1,1,1,0,0,1,4,-8,6
401736278,20250729,Valkyries,2569044,Temi Fagbenle,C,14,24,2-4,0-1,0-0,2,3,5,2,0,1,0,4,-2,4
401736278,20250729,Valkyries,1054,Tiffany Hayes,G,15,32,6-12,3-5,0-0,1,2,3,5,2,0,3,2,-3,15
401736278,20250729,Valkyries,4398935,Veronica Burton,G,22,26,3-8,2-3,2-2,1,3,4,1,0,0,5,0,-1,10
401736278,20250729,Valkyries,4257500,Cecilia Zandalasini,F,24,30,7-11,3-5,1-2,0,8,8,2,1,0,0,3,+8,18
401736278,20250729,Valkyries,4432834,Laeticia Amihere,F,3,15,3-6,0-2,0-0,0,4,4,1,1,0,0,2,+11,6
401736278,20250729,Valkyries,4790263,Iliana Rupert,C,12,17,0-4,0-3,0-0,3,1,4,2,0,0,0,3,0,0
401736278,20250729,Valkyries,4398907,Kate Martin,G,20,6,1-2,1-1,0-0,0,0,0,1,0,0,1,0,+1,3
401736278,20250729,Valkyries,5208982,Carla Leite,G,0,18,4-6,2-2,2-2,1,3,4,2,0,0,3,2,+3,12
401736278,20250729,Dream,3058895,Brionna Jones,F,24,28,4-13,0-2,0-0,4,2,6,0,0,0,2,2,+4,8
401736278,20250729,Dream,2490553,Brittney Griner,C,42,20,3-7,0-0,3-3,0,3,3,0,0,1,0,1,-3,9
401736278,20250729,Dream,3058901,Allisha Gray,G,15,34,2-11,2-6,6-9,0,6,6,2,3,0,2,4,+6,12
401736278,20250729,Dream,3142250,Jordin Canada,G,3,36,6-11,4-8,5-5,2,0,2,8,0,1,1,2,+7,21
401736278,20250729,Dream,4280850,Maya Caldwell,G,33,34,3-9,3-8,0-0,0,2,2,4,4,1,0,1,+3,9
401736278,20250729,Dream,3054590,Nia Coffey,F,12,2,0-0,0-0,0-2,0,0,0,0,0,0,0,0,-4,0
401736278,20250729,Dream,4398915,Naz Hillmon,F,00,30,5-11,2-8,2-2,2,6,8,3,1,1,0,0,-1,14
401736278,20250729,Dream,3058893,Shatori Walker-Kimbrough,G,32,12,0-1,0-1,0-0,0,0,0,1,0,0,1,0,-13,0
401736278,20250729,Dream,4433431,Te-Hina Paopao,G,2,4,1-1,0-0,0-0,0,0,0,0,0,0,0,1,-9,2
401736279,20250729,Sky,4433402,Angel Reese,F,5,32,6-16,0-1,10-11,5,8,13,3,3,2,3,5,-11,22
401736279,20250729,Sky,4433405,Kamilla Cardoso,C,10,29,8-16,0-0,5-6,4,6,10,0,0,0,2,2,-7,21
401736279,20250729,Sky,2566186,Rachel Banham,G,24,37,8-14,3-8,0-0,0,3,3,3,3,0,0,3,-8,19
401736279,20250729,Sky,3102133,Rebecca Allen,G,9,33,4-7,2-4,0-0,1,2,3,2,1,0,2,3,-17,10
401736279,20250729,Sky,3142327,Kia Nurse,G,11,33,3-7,1-4,0-0,0,2,2,3,1,0,1,2,-16,7
401736279,20250729,Sky,4282173,Michaela Onyenwere,F,12,18,2-6,0-2,1-1,0,1,1,2,0,0,1,0,-10,5
401736279,20250729,Sky,4433424,Maddy Westbeld,F,21,6,0-0,0-0,0-0,0,0,0,0,0,0,2,2,-12,0
401736279,20250729,Sky,2566081,Elizabeth Williams,C,1,12,1-5,0-0,0-0,1,4,5,3,0,1,1,3,-4,2
401736279,20250729,Mystics,4398911,Shakira Austin,F,0,20,3-8,0-1,0-0,1,5,6,3,0,0,3,5,+6,6
401736279,20250729,Mystics,4898384,Kiki Iriafen,F,44,30,8-14,0-0,6-8,3,7,10,4,2,0,1,3,+23,22
401736279,20250729,Mystics,2988756,Brittney Sykes,G,20,32,6-11,1-3,5-5,0,2,2,6,2,0,1,0,+9,18
401736279,20250729,Mystics,4068159,Sug Sutton,G,1,24,3-9,2-5,0-0,0,1,1,3,1,0,0,0,+3,8
401736279,20250729,Mystics,4433524,Sonia Citron,G,22,29,10-15,5-6,3-3,0,2,2,2,1,1,3,2,+14,28
401736279,20250729,Mystics,4398729,Emily Engstler,F,21,18,0-3,0-3,5-6,2,4,6,4,1,1,1,1,+10,5
401736279,20250729,Mystics,2529183,Stefanie Dolson,C,31,12,2-3,0-1,0-3,1,1,2,1,0,0,0,4,-5,4
401736279,20250729,Mystics,4433815,Lucy Olsen,G,33,11,2-4,2-4,0-0,1,0,1,2,0,0,0,1,+8,6
401736279,20250729,Mystics,5017726,Jade Melbourne,G,5,25,2-4,0-1,2-2,1,1,2,0,0,0,1,1,+17,6
401736280,20250729,Aces,4398776,NaLyssa Smith,F,3,18,3-5,0-0,2-2,4,1,5,0,1,1,0,3,+16,8
401736280,20250729,Aces,4433633,Kierstan Bell,F,1,21,1-10,1-7,0-0,2,0,2,1,2,0,0,1,+5,3
401736280,20250729,Aces,3149391,A'ja Wilson,C,22,30,16-23,1-1,1-1,3,7,10,4,3,3,3,4,+26,34
401736280,20250729,Aces,2529122,Chelsea Gray,G,12,35,1-5,1-4,2-2,0,3,3,8,1,2,4,1,+21,5
401736280,20250729,Aces,4065870,Jackie Young,G,0,34,8-17,2-7,0-0,2,9,11,11,3,0,2,2,+28,18
401736280,20250729,Aces,2590093,Kiah Stokes,C,41,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-8,0
401736280,20250729,Aces,3934218,Megan Gustafson,C,17,7,0-1,0-1,0-0,0,0,0,0,1,0,1,3,-4,0
401736280,20250729,Aces,2987869,Jewell Loyd,G,24,24,3-9,2-7,0-0,1,0,1,0,2,0,1,2,+8,8
401736280,20250729,Aces,4281190,Dana Evans,G,11,19,3-4,1-1,3-3,0,1,1,1,0,0,0,0,-7,10
401736280,20250729,Aces,4597509,Aaliyah Nye,G,13,10,1-4,1-4,0-0,0,2,2,0,0,0,2,0,-10,3
401736280,20250729,Sparks,2566106,Dearica Hamby,F,5,26,7-12,0-0,1-2,1,5,6,1,0,0,3,4,-22,15
401736280,20250729,Sparks,3142010,Azura Stevens,F,23,28,4-10,1-3,0-0,3,5,8,0,0,1,1,1,-24,9
401736280,20250729,Sparks,4433630,Rickea Jackson,F,2,34,2-10,0-2,2-2,1,2,3,0,0,0,3,2,-11,6
401736280,20250729,Sparks,3065570,Kelsey Plum,G,10,37,6-16,0-6,10-10,0,5,5,8,0,0,4,5,-19,22
401736280,20250729,Sparks,4001679,Julie Allemand,G,20,24,0-5,0-5,0-0,1,1,2,3,3,0,4,1,-16,0
401736280,20250729,Sparks,4433404,Cameron Brink,F,22,14,1-3,1-3,2-2,1,2,3,1,1,1,1,2,+7,5
401736280,20250729,Sparks,2566110,Julie Vanloo,G,35,11,0-2,0-2,0-0,1,0,1,1,1,0,2,2,+1,0
