GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA
401736156,20250603,Mystics,4898384,Kiki Iriafen,F,True,27,1,8,9,0,0,0,3,3,+3,20,9,11,0,0,2,2
401736156,20250603,Mystics,2529183,Stefanie Dolson,C,True,26,0,1,1,0,1,1,0,4,+11,0,0,4,0,1,0,0
401736156,20250603,Mystics,2988756,Brittney Sykes,G,True,36,1,5,6,4,1,0,4,5,-10,20,7,14,0,2,6,8
401736156,20250603,Mystics,4068159,Sug Sutton,G,True,15,0,0,0,3,0,0,1,2,+2,2,1,1,0,0,0,0
401736156,20250603,Mystics,4433524,Sonia Citron,G,True,33,0,7,7,1,0,1,2,1,-13,13,5,8,1,3,2,2
401736156,20250603,Mystics,4398729,Emily Engstler,F,False,10,3,1,4,2,1,1,1,0,+3,4,2,4,0,2,0,0
401736156,20250603,Mystics,4398911,Shakira Austin,F,False,12,2,1,3,1,0,2,2,0,-12,10,4,5,0,0,2,5
401736156,20250603,Mystics,4433408,Aaliyah Edwards,F,False,15,0,1,1,1,0,0,2,2,-20,5,2,3,0,0,1,2
401736156,20250603,Mystics,5017726,Jade Melbourne,G,False,26,0,2,2,0,0,0,0,4,-9,2,0,5,0,2,2,4
401736156,20250603,Fever,2529130,Natasha Howard,F,True,19,0,2,2,1,1,0,0,2,+8,6,2,5,0,1,2,2
401736156,20250603,Fever,4432831,Aliyah Boston,F,True,29,0,1,1,4,0,1,2,4,+2,10,5,5,0,0,0,2
401736156,20250603,Fever,1004,Sydney Colson,G,True,16,0,1,1,3,0,1,0,4,-3,7,2,3,1,2,2,3
401736156,20250603,Fever,3142191,Kelsey Mitchell,G,True,32,0,2,2,3,2,0,1,4,+11,24,7,14,4,7,6,10
401736156,20250603,Fever,4398829,Lexie Hull,G,True,36,0,6,6,4,1,0,1,3,+19,14,6,9,2,4,0,0
401736156,20250603,Fever,869,DeWanna Bonner,F,False,21,0,2,2,1,0,0,3,2,-3,9,4,12,1,6,0,0
401736156,20250603,Fever,2955898,Damiris Dantas,F,False,17,1,3,4,0,1,0,0,2,+9,8,2,4,2,3,2,2
401736156,20250603,Fever,3142086,Brianna Turner,F,False,2,0,0,0,0,0,0,1,0,-4,0,0,0,0,0,0,0
401736156,20250603,Fever,4066553,Aari McDonald,G,False,27,0,1,1,5,3,0,0,2,+6,7,2,7,1,5,2,4
401736157,20250603,Mercury,3142087,Kathryn Westbeld,F,True,21,1,2,3,0,0,2,0,2,-11,4,2,8,0,5,0,0
401736157,20250603,Mercury,4281929,Satou Sabally,F,True,22,1,7,8,2,1,0,3,3,-5,15,6,16,0,5,3,3
401736157,20250603,Mercury,887,Sami Whitcomb,G,True,23,1,3,4,1,1,0,2,0,-11,6,3,7,0,3,0,0
401736157,20250603,Mercury,3920741,Kitija Laksa,G,True,25,0,0,0,0,1,0,1,0,-14,10,4,9,2,6,0,0
401736157,20250603,Mercury,5274110,Monique Akoa Makani,G,True,13,0,1,1,2,1,0,1,1,-3,4,2,4,0,1,0,0
401736157,20250603,Mercury,3916514,Kalani Brown,C,False,20,0,3,3,1,1,0,1,1,-13,2,1,1,0,0,0,0
401736157,20250603,Mercury,5220167,Murjanatu Musa,C,False,18,1,1,2,1,1,0,1,1,-12,3,1,6,0,1,1,2
401736157,20250603,Mercury,4399342,Lexi Held,G,False,29,1,0,1,3,3,1,1,1,-17,16,7,14,2,6,0,0
401736157,20250603,Mercury,4433510,Megan McConnell,G,False,13,1,0,1,3,1,0,0,1,-22,3,1,4,1,2,0,0
401736157,20250603,Mercury,4595910,Haley Jones,G,False,15,0,1,1,0,1,0,0,0,-7,2,1,4,0,1,0,0
401736157,20250603,Lynx,3906972,Bridget Carleton,F,True,23,0,3,3,3,0,1,3,2,+12,3,1,3,1,3,0,0
401736157,20250603,Lynx,3913881,Alanna Smith,F,True,25,0,3,3,6,0,3,1,2,+31,13,5,6,3,4,0,0
401736157,20250603,Lynx,3917450,Napheesa Collier,F,True,31,2,9,11,5,1,0,4,2,+24,18,8,13,0,2,2,3
401736157,20250603,Lynx,2529205,Kayla McBride,G,True,25,0,4,4,7,2,0,3,1,+16,13,5,8,3,5,0,0
401736157,20250603,Lynx,2987891,Courtney Williams,G,True,22,0,4,4,5,1,0,4,1,+19,6,3,6,0,0,0,0
401736157,20250603,Lynx,3906949,Jessica Shepard,F,False,16,0,5,5,2,1,0,2,0,-5,6,1,3,0,1,4,4
401736157,20250603,Lynx,4433635,Diamond Miller,F,False,8,0,1,1,0,0,0,0,2,-4,2,1,2,0,0,0,0
401736157,20250603,Lynx,5105752,Alissa Pili,F,False,8,0,2,2,0,0,0,0,1,-4,0,0,3,0,3,0,0
401736157,20250603,Lynx,5278237,Anastasiia Olairi Kosu,F,False,3,1,0,1,0,0,0,1,0,-2,0,0,1,0,0,0,0
401736157,20250603,Lynx,3056730,Karlie Samuelson,G,False,15,0,0,0,0,1,0,1,1,+14,9,3,3,3,3,0,0
401736157,20250603,Lynx,3906753,Natisha Hiedeman,G,False,24,0,3,3,1,0,0,4,1,+14,18,7,10,2,4,2,2
401736158,20250603,Wings,3142055,Myisha Hines-Allen,F,True,23,4,8,12,3,2,0,3,3,-1,16,6,9,1,1,3,4
