GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736270,20250726,Sparks,2566106,Dearica Hamby,F,5,34,8-11,1-1,0-2,3,7,10,1,1,0,2,1,-1,17
401736270,20250726,Sparks,3142010,Azura Stevens,F,23,31,8-17,0-5,1-2,2,9,11,2,0,0,1,0,+1,17
401736270,20250726,Sparks,4433630,Rickea Jackson,F,2,31,9-15,4-6,2-2,1,2,3,2,1,0,0,4,0,24
401736270,20250726,Sparks,3065570,Kelsey Plum,G,10,35,5-14,3-6,7-7,1,3,4,8,0,0,2,2,+2,20
401736270,20250726,Sparks,4001679,Julie Allemand,G,20,38,2-6,0-4,0-0,0,6,6,10,0,0,5,5,+3,4
401736270,20250726,Sparks,4433795,Sania Feagin,F,1,6,2-2,0-0,0-0,1,0,1,0,0,0,1,1,+3,4
401736270,20250726,Sparks,2566110,Julie Vanloo,G,35,7,1-2,1-2,0-0,0,0,0,0,0,0,0,0,-1,3
401736270,20250726,Sparks,4398764,Rae Burrell,G,12,18,4-9,2-3,2-5,1,1,2,1,1,0,1,2,+3,12
401736270,20250726,Liberty,2998928,Breanna Stewart,F,30,3,1-2,1-1,0-0,0,1,1,0,0,0,0,0,-2,3
401736270,20250726,Liberty,4683006,Leonie Fiebich,F,13,31,4-7,0-2,2-2,0,3,3,1,2,3,1,1,0,10
401736270,20250726,Liberty,2999101,Jonquel Jones,C,35,29,5-12,2-4,2-2,1,7,8,4,0,1,2,3,0,14
401736270,20250726,Liberty,2529137,Natasha Cloud,G,9,34,8-15,3-7,3-3,0,3,3,9,1,2,1,3,-5,22
401736270,20250726,Liberty,4066533,Sabrina Ionescu,G,20,36,12-22,2-7,4-4,2,6,8,6,4,0,3,2,+9,30
401736270,20250726,Liberty,2566453,Isabelle Harrison,F,21,13,2-4,0-0,3-4,1,0,1,0,1,0,0,1,-3,7
401736270,20250726,Liberty,3099736,Stephanie Talbot,F,6,17,0-2,0-2,0-0,0,4,4,0,0,0,0,2,+3,0
401736270,20250726,Liberty,3922628,Kennedy Burke,F,22,6,1-1,0-0,0-0,0,0,0,0,0,0,1,0,-11,2
401736270,20250726,Liberty,2327695,Rebekah Gardner,G,7,11,1-2,0-1,0-0,2,1,3,0,1,0,1,4,-6,2
401736270,20250726,Liberty,4038379,Marine Johannes,G,23,19,2-6,2-6,3-4,1,1,2,1,0,0,1,2,+5,9
401736271,20250726,Storm,1068,Nneka Ogwumike,F,3,27,6-14,1-4,5-5,0,5,5,3,0,0,2,0,-25,18
401736271,20250726,Storm,3142328,Gabby Williams,F,5,25,1-7,0-2,0-0,1,1,2,1,2,1,2,1,-19,2
401736271,20250726,Storm,4420318,Ezi Magbegor,F,13,26,4-8,0-1,0-0,1,2,3,0,0,4,0,2,-20,8
401736271,20250726,Storm,2491205,Skylar Diggins,G,4,24,2-10,1-1,0-0,1,3,4,4,2,2,1,1,-20,5
401736271,20250726,Storm,2491214,Erica Wheeler,G,17,32,5-14,2-7,0-1,0,1,1,6,1,0,5,2,-6,12
401736271,20250726,Storm,924,Alysha Clark,F,32,13,0-4,0-2,0-0,0,3,3,1,0,0,1,2,+14,0
401736271,20250726,Storm,5220150,Dominique Malonga,C,14,14,3-4,0-0,2-2,3,6,9,0,2,2,2,4,+9,8
401736271,20250726,Storm,2984741,Tiffany Mitchell,G,25,22,0-4,0-2,2-3,1,0,1,0,0,1,1,1,+8,2
401736271,20250726,Storm,3058892,Lexie Brown,G,8,17,1-2,1-2,0-0,0,0,0,1,2,0,0,0,+4,3
401736271,20250726,Mystics,4398911,Shakira Austin,F,0,25,5-12,0-0,4-4,2,9,11,1,0,2,3,1,+18,14
401736271,20250726,Mystics,4898384,Kiki Iriafen,F,44,28,3-9,0-0,1-2,2,9,11,1,0,0,3,2,+5,7
401736271,20250726,Mystics,2988756,Brittney Sykes,G,20,25,5-13,1-4,0-0,0,4,4,5,1,0,1,5,+26,11
401736271,20250726,Mystics,4068159,Sug Sutton,G,1,25,5-9,1-2,2-2,0,3,3,2,1,0,3,3,+14,13
401736271,20250726,Mystics,4433524,Sonia Citron,G,22,30,5-9,0-2,1-1,2,8,10,3,1,2,1,1,-2,11
401736271,20250726,Mystics,4398729,Emily Engstler,F,21,13,1-4,0-1,0-0,1,1,2,0,1,1,1,3,-10,2
401736271,20250726,Mystics,2529183,Stefanie Dolson,C,31,15,2-3,0-1,0-0,0,2,2,3,1,1,1,1,+9,4
401736271,20250726,Mystics,4433815,Lucy Olsen,G,33,13,1-3,0-1,0-0,1,0,1,1,1,1,1,1,-10,2
401736271,20250726,Mystics,5017726,Jade Melbourne,G,5,27,2-4,1-2,0-0,0,0,0,4,1,1,3,2,+5,5
