GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736384,20250907,Fever,2529130,Natasha Howard,F,6,24,6-10,0-1,5-7,1,3,4,1,2,0,0,3,+21,17
401736384,20250907,Fever,4432831,Aliyah Boston,F,7,32,6-12,0-0,0-0,4,7,11,5,1,0,1,3,+29,12
401736384,20250907,Fever,2529047,Odyssey Sims,G,1,24,3-6,0-0,0-0,1,1,2,8,1,0,1,2,+22,6
401736384,20250907,Fever,3142191,Kelsey Mitchell,G,0,25,4-10,0-4,2-2,0,0,0,1,2,0,3,2,+10,10
401736384,20250907,Fever,4398829,Lexie Hull,G,10,20,3-7,1-4,0-0,0,0,0,2,1,0,0,4,+21,7
401736384,20250907,Fever,2955898,Damiris Dantas,F,12,11,3-5,3-4,0-0,0,2,2,0,0,0,0,1,0,9
401736384,20250907,Fever,3142086,Brianna Turner,F,11,8,1-3,0-0,0-2,1,0,1,0,0,0,1,0,+7,2
401736384,20250907,Fever,4433546,Makayla Timpson,F,21,5,0-0,0-0,3-4,0,0,0,0,0,0,0,0,+1,3
401736384,20250907,Fever,1107,Shey Peddy,G,5,20,5-5,3-3,0-0,0,2,2,0,1,0,0,0,+12,13
401736384,20250907,Fever,2999035,Aerial Powers,G,23,26,5-10,2-3,3-4,1,5,6,4,2,1,0,5,+21,15
401736384,20250907,Fever,4898383,Bree Hall,G,3,5,0-2,0-0,0-0,0,1,1,0,0,0,0,1,+1,0
401736384,20250907,Mystics,924,Alysha Clark,F,32,27,2-5,1-4,2-4,1,1,2,1,0,0,0,3,-33,7
401736384,20250907,Mystics,4398911,Shakira Austin,F,0,25,4-11,0-1,3-3,2,5,7,1,0,2,4,4,-25,11
401736384,20250907,Mystics,4898384,Kiki Iriafen,F,44,22,5-8,0-0,1-2,1,4,5,2,1,0,5,4,-19,11
401736384,20250907,Mystics,4068159,Sug Sutton,G,1,25,2-8,0-1,0-0,0,3,3,2,2,0,1,0,-10,4
401736384,20250907,Mystics,4433524,Sonia Citron,G,22,32,6-9,2-2,3-4,0,2,2,0,1,1,7,3,-19,17
401736384,20250907,Mystics,4398729,Emily Engstler,F,21,14,1-3,0-1,2-2,3,4,7,1,0,1,1,0,-5,4
401736384,20250907,Mystics,2529183,Stefanie Dolson,C,31,15,1-3,1-3,0-0,0,2,2,0,0,0,1,2,-8,3
401736384,20250907,Mystics,4433416,Madison Scott,G,24,3,0-0,0-0,0-0,0,0,0,0,0,0,0,2,-1,0
401736384,20250907,Mystics,4433815,Lucy Olsen,G,33,15,2-5,0-1,0-0,1,1,2,1,0,1,0,1,-7,4
401736384,20250907,Mystics,5017726,Jade Melbourne,G,5,22,2-5,0-1,0-0,0,0,0,5,1,0,2,4,-18,4
401736385,20250907,Wings,3142055,Myisha Hines-Allen,F,2,30,5-16,1-4,4-4,3,10,13,7,1,1,1,3,-16,15
401736385,20250907,Wings,4399415,Maddy Siegrist,F,20,31,6-14,1-5,0-0,3,1,4,1,1,1,1,0,-4,13
401736385,20250907,Wings,4398899,Grace Berger,G,9,28,3-7,1-2,0-0,3,3,6,4,0,0,1,1,-13,7
401736385,20250907,Wings,4433730,Paige Bueckers,G,5,31,6-8,0-0,6-6,0,6,6,7,0,1,1,1,-6,18
401736385,20250907,Wings,4595910,Haley Jones,G,30,31,3-9,0-2,0-1,0,6,6,5,2,1,6,4,-15,6
401736385,20250907,Wings,3142242,Amy Okonkwo,F,0,19,2-7,1-4,4-4,1,3,4,0,0,0,2,0,-5,9
401736385,20250907,Wings,4433635,Diamond Miller,F,1,8,1-3,1-3,0-0,0,1,1,0,0,0,2,2,-5,3
401736385,20250907,Wings,4704417,Ajae Petty,F,3,3,0-0,0-0,0-0,0,1,1,0,0,0,0,1,+1,0
