GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736346,20250823,Liberty,4683006,Leonie Fiebich,F,13,24,2-5,1-2,3-4,0,2,2,3,0,0,0,1,-21,8
401736346,20250823,Liberty,2999101,Jonquel Jones,C,35,29,4-13,3-8,0-0,1,7,8,1,0,1,4,2,-9,11
401736346,20250823,Liberty,3027368,Emma Meesseman,C,33,26,5-10,0-0,0-0,0,4,4,4,0,0,2,0,-23,10
401736346,20250823,Liberty,2529137,Natasha Cloud,G,9,25,2-6,0-2,3-4,0,3,3,1,2,1,3,1,-19,7
401736346,20250823,Liberty,4038379,Marine Johannes,G,23,24,3-12,1-7,0-0,0,3,3,5,0,1,1,1,-8,7
401736346,20250823,Liberty,3099736,Stephanie Talbot,F,6,22,1-2,0-0,0-0,1,1,2,3,0,0,1,1,-3,2
401736346,20250823,Liberty,3922628,Kennedy Burke,F,22,27,5-8,1-3,2-2,1,4,5,1,0,0,0,1,0,13
401736346,20250823,Liberty,2327695,Rebekah Gardner,G,7,22,2-2,0-0,0-0,1,5,6,1,0,0,2,3,+3,4
401736346,20250823,Dream,3058895,Brionna Jones,F,24,25,7-11,0-2,3-5,4,4,8,2,1,0,0,4,+19,17
401736346,20250823,Dream,4398915,Naz Hillmon,F,0,27,5-13,1-5,0-0,2,6,8,4,0,0,1,3,+19,11
401736346,20250823,Dream,3058901,Allisha Gray,G,15,32,7-13,4-8,1-3,2,2,4,2,0,0,1,2,+9,19
401736346,20250823,Dream,4398674,Rhyne Howard,G,10,37,4-15,1-10,0-0,3,5,8,6,2,0,0,0,+20,9
401736346,20250823,Dream,4433431,Te-Hina Paopao,G,2,24,3-8,3-6,0-0,1,0,1,3,1,0,1,0,+10,9
401736346,20250823,Dream,3054590,Nia Coffey,F,12,13,1-6,0-3,0-0,2,0,2,1,0,0,1,1,-3,2
401736346,20250823,Dream,5017721,Sika Kone,F,23,1,0-1,0-1,0-0,0,0,0,0,0,0,0,0,-3,0
401736346,20250823,Dream,2490553,Brittney Griner,C,42,15,1-3,0-0,2-2,0,2,2,1,0,0,1,2,-3,4
401736346,20250823,Dream,3058893,Shatori Walker-Kimbrough,G,32,2,0-0,0-0,0-0,0,2,2,1,0,0,0,0,-3,0
401736346,20250823,Dream,4280850,Maya Caldwell,G,33,25,2-6,1-3,2-2,3,4,7,0,2,0,0,0,+15,7
401736347,20250823,Aces,4398776,NaLyssa Smith,F,3,19,4-5,0-0,0-0,1,1,2,2,0,0,1,4,+2,8
401736347,20250823,Aces,4433633,Kierstan Bell,F,1,23,1-5,1-3,0-0,0,2,2,2,0,0,1,0,+4,3
401736347,20250823,Aces,3149391,A'ja Wilson,C,22,33,14-22,1-2,7-8,3,10,13,1,2,2,3,4,+5,36
401736347,20250823,Aces,2529122,Chelsea Gray,G,12,34,1-3,0-0,3-4,0,6,6,8,1,2,2,3,+14,5
401736347,20250823,Aces,4065870,Jackie Young,G,0,31,3-9,1-2,3-3,0,6,6,8,0,1,2,1,+4,10
401736347,20250823,Aces,2529458,Cheyenne Parker-Tyus,F,32,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401736347,20250823,Aces,2590093,Kiah Stokes,C,41,2,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-8,0
