GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736276,20250728,Storm,1068,Nneka Ogwumike,F,3,19,11-13,4-5,0-0,0,3,3,3,0,0,0,3,+17,26
401736276,20250728,Storm,3142328,Gabby Williams,F,5,24,7-11,0-2,2-2,0,2,2,2,3,0,1,0,+27,16
401736276,20250728,Storm,4420318,Ezi Magbegor,F,13,17,4-5,0-0,2-2,1,4,5,3,1,4,0,3,+20,10
401736276,20250728,Storm,2491205,Skylar Diggins,G,4,23,4-6,0-1,3-5,0,12,12,11,0,2,1,2,+23,11
401736276,20250728,Storm,2491214,Erica Wheeler,G,17,21,3-8,2-4,0-0,0,3,3,5,1,1,4,2,+15,8
401736276,20250728,Storm,924,Alysha Clark,F,32,19,2-2,0-0,0-0,1,1,2,3,1,0,1,2,-5,4
401736276,20250728,Storm,4433643,Mackenzie Holmes,F,54,6,0-1,0-0,0-0,0,1,1,0,0,0,0,1,-12,0
401736276,20250728,Storm,5220150,Dominique Malonga,C,14,25,6-12,0-0,0-0,0,6,6,0,1,1,2,2,0,12
401736276,20250728,Storm,2984741,Tiffany Mitchell,G,25,15,1-2,0-0,1-1,0,0,0,1,0,0,2,4,+14,3
401736276,20250728,Storm,3058892,Lexie Brown,G,8,19,1-5,1-5,0-0,1,2,3,2,0,0,2,1,-8,3
401736276,20250728,Storm,4432832,Zia Cooke,G,7,12,3-4,2-3,0-0,0,0,0,0,0,0,2,3,-11,8
401736276,20250728,Sun,4684384,Aneesah Morrow,F,24,17,3-7,1-3,2-2,1,6,7,1,1,0,1,1,-15,9
401736276,20250728,Sun,918,Tina Charles,C,31,23,2-5,0-0,7-8,1,3,4,2,0,0,0,1,-26,11
401736276,20250728,Sun,2529185,Bria Hartley,G,14,30,4-12,2-4,7-8,0,1,1,4,0,0,1,2,+1,17
401736276,20250728,Sun,3904576,Marina Mabrey,G,3,17,4-10,0-1,0-0,0,2,2,2,0,0,4,2,-19,8
401736276,20250728,Sun,4433514,Saniya Rivers,G,22,13,2-7,1-2,0-0,0,0,0,1,0,0,2,0,-16,5
401736276,20250728,Sun,2529125,Haley Peters,F,7,11,0-1,0-1,0-0,0,1,1,1,0,0,0,1,-1,0
401736276,20250728,Sun,4398966,Olivia Nelson-Ododa,C,10,25,4-8,0-0,2-3,1,5,6,2,3,2,0,0,-2,10
401736276,20250728,Sun,4433792,Rayah Marshall,C,13,5,2-3,0-0,1-1,0,0,0,0,1,0,0,0,+12,5
401736276,20250728,Sun,3058908,Lindsay Allen,G,15,7,0-1,0-0,0-0,0,0,0,1,0,0,1,1,-11,0
401736276,20250728,Sun,4432865,Jacy Sheldon,G,4,26,4-6,3-3,0-0,0,3,3,2,0,0,1,3,-1,11
401736276,20250728,Sun,5208981,Leila Lacan,G,47,22,2-6,1-2,4-4,0,2,2,4,2,0,2,3,-6,9
401736276,20250728,Sun,5279789,Mamignan Toure,G,28,6,0-1,0-1,0-0,0,0,0,0,1,0,1,1,+4,0
401736277,20250728,Liberty,2566453,Isabelle Harrison,F,21,17,3-5,0-0,4-6,2,2,4,0,0,0,1,0,-12,10
401736277,20250728,Liberty,4683006,Leonie Fiebich,F,13,30,3-8,1-5,2-2,0,4,4,0,1,1,1,0,-4,9
401736277,20250728,Liberty,2999101,Jonquel Jones,C,35,30,6-16,2-6,4-4,1,6,7,2,0,0,0,1,-10,18
401736277,20250728,Liberty,2529137,Natasha Cloud,G,9,33,2-6,0-2,0-0,0,3,3,8,1,0,0,5,+3,4
401736277,20250728,Liberty,4066533,Sabrina Ionescu,G,20,31,5-13,1-5,6-7,0,4,4,5,1,0,5,2,-17,17
401736277,20250728,Liberty,3099736,Stephanie Talbot,F,6,24,4-4,1-1,1-3,1,5,6,3,2,3,2,3,+2,10
401736277,20250728,Liberty,2327695,Rebekah Gardner,G,7,16,1-3,1-2,2-2,1,4,5,1,0,0,2,0,+5,5
