GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401820272,20250914,Valkyries,4257500,Cecilia Zandalasini,F,24,30,3-10,1-5,7-7,0,4,4,2,1,0,1,3,-24,14
401820272,20250914,Valkyries,4790264,Janelle Salaun,F,13,36,5-11,3-7,0-0,1,5,6,0,1,0,2,2,-34,13
401820272,20250914,Valkyries,2569044,Temi Fagbenle,C,14,20,5-8,0-1,2-4,0,3,3,3,0,0,1,5,-9,12
401820272,20250914,Valkyries,4065780,Kaila Charles,G,6,18,1-6,0-1,0-0,0,1,1,1,1,0,1,4,-12,2
401820272,20250914,Valkyries,4398935,Veronica Burton,G,22,34,3-13,3-9,5-5,0,5,5,7,3,1,7,4,-28,14
401820272,20250914,Valkyries,3142255,Monique Billings,F,25,4,0-0,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401820272,20250914,Valkyries,4432834,Laeticia Amihere,F,3,4,0-0,0-0,0-0,0,1,1,0,0,0,0,0,+5,0
401820272,20250914,Valkyries,4790263,Iliana Rupert,C,12,17,0-2,0-2,0-0,1,2,3,1,0,1,1,3,-21,0
401820272,20250914,Valkyries,4398907,Kate Martin,G,20,26,2-7,2-6,5-7,1,1,2,2,0,1,1,0,-23,11
401820272,20250914,Valkyries,4899328,Kaitlyn Chen,G,2,4,1-1,0-0,0-0,0,1,1,1,0,0,0,0,+5,2
401820272,20250914,Valkyries,5208982,Carla Leite,G,0,8,0-1,0-0,4-4,0,0,0,0,0,0,2,1,-5,4
401820272,20250914,Lynx,3906972,Bridget Carleton,F,6,21,0-1,0-1,2-2,1,2,3,3,0,0,0,2,+12,2
401820272,20250914,Lynx,3913881,Alanna Smith,F,8,28,2-5,1-4,4-7,0,6,6,2,4,0,2,3,+31,9
401820272,20250914,Lynx,3917450,Napheesa Collier,F,24,26,7-11,1-3,5-5,1,5,6,2,1,0,2,4,+11,20
401820272,20250914,Lynx,2529205,Kayla McBride,G,21,26,6-10,3-5,2-2,0,3,3,1,1,0,3,3,+11,17
401820272,20250914,Lynx,2987891,Courtney Williams,G,10,27,4-10,1-2,2-2,0,4,4,4,4,1,2,1,+22,11
401820272,20250914,Lynx,3906949,Jessica Shepard,F,15,17,4-7,0-0,4-4,4,4,8,4,1,0,0,1,+26,12
401820272,20250914,Lynx,4329370,Maria Kliundikova,F,77,4,0-1,0-0,0-0,1,0,1,2,0,0,0,0,-5,0
401820272,20250914,Lynx,4595150,Camryn Taylor,F,20,4,0-1,0-0,0-0,0,1,1,0,0,0,0,1,-5,0
401820272,20250914,Lynx,5278237,Anastasiia Olairi Kosu,F,7,4,3-3,0-0,0-0,0,0,0,0,0,0,0,3,-5,6
401820272,20250914,Lynx,3906753,Natisha Hiedeman,G,2,26,7-15,2-7,2-2,1,2,3,4,1,0,2,3,+32,18
401820272,20250914,Lynx,4066548,DiJonai Carrington,G,3,11,2-3,2-2,0-0,0,0,0,2,1,0,0,1,+20,6
401820272,20250914,Lynx,4433386,Jaylyn Sherrod,G,00,4,0-1,0-0,0-0,1,0,1,1,0,0,0,1,-5,0
401820313,20250914,Fever,2529130,Natasha Howard,F,6,24,2-7,0-1,1-2,3,3,6,1,1,1,4,4,-11,5
401820313,20250914,Fever,4432831,Aliyah Boston,F,7,34,3-9,0-2,2-2,1,11,12,5,0,0,1,5,-6,8
