GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401856896,20260510,Storm,4432830,Jordan Horston,F,23,15,1-4,0-1,2-2,1,2,3,1,1,1,3,0,-4,4
401856896,20260510,Storm,2529183,Stefanie Dolson,C,31,21,1-3,0-2,4-4,1,3,4,0,0,0,1,5,+11,6
401856896,20260510,Storm,5220150,Dominique Malonga,C,14,20,2-6,0-0,2-2,0,7,7,0,2,3,2,4,+15,6
401856896,20260510,Storm,3906753,Natisha Hiedeman,G,2,26,5-10,0-1,1-2,0,2,2,3,1,0,4,2,-2,11
401856896,20260510,Storm,4698736,Flau'jae Johnson,G,4,30,3-10,1-3,9-10,1,5,6,1,3,1,1,2,+11,16
401856896,20260510,Storm,4433643,Mackenzie Holmes,F,54,23,2-6,1-3,0-0,2,4,6,2,0,1,1,5,-4,5
401856896,20260510,Storm,5105731,Grace VanSlooten,F,40,10,2-2,1-1,0-0,1,1,2,0,1,0,0,0,+2,5
401856896,20260510,Storm,3058892,Lexie Brown,G,8,21,6-7,5-6,0-0,0,0,0,1,0,1,0,0,+5,17
401856896,20260510,Storm,4432832,Zia Cooke,G,7,12,1-6,1-3,1-2,1,0,1,0,1,0,1,1,-3,4
401856896,20260510,Storm,5017726,Jade Melbourne,G,5,23,4-7,1-2,6-11,0,1,1,6,1,1,1,3,+4,15
401856896,20260510,Sun,4433635,Diamond Miller,F,1,27,3-10,2-4,5-6,1,4,5,1,1,0,2,6,-10,13
401856896,20260510,Sun,2490553,Brittney Griner,C,42,28,6-11,0-1,4-4,3,3,6,0,2,0,2,5,-9,16
401856896,20260510,Sun,3922628,Kennedy Burke,G,25,34,3-11,2-6,4-6,1,5,6,5,0,2,5,3,+5,12
401856896,20260510,Sun,4433514,Saniya Rivers,G,22,20,1-8,0-2,0-0,0,1,1,3,0,0,2,2,-22,2
401856896,20260510,Sun,4703609,Charlisse Leger-Walker,G,4,20,2-6,0-2,2-2,1,1,2,2,1,0,1,4,-11,6
401856896,20260510,Sun,4684384,Aneesah Morrow,F,24,31,7-15,3-6,0-2,3,13,16,1,1,0,2,1,-1,17
401856896,20260510,Sun,4398966,Olivia Nelson-Ododa,C,10,12,2-2,0-0,1-2,0,1,1,1,1,1,1,2,+2,5
401856896,20260510,Sun,4433412,Hailey Van Lith,G,2,20,4-8,1-2,0-0,0,3,3,4,1,0,1,4,+4,9
401856896,20260510,Sun,4898898,Gianna Kneepkens,G,5,8,1-2,0-0,0-0,1,0,1,1,0,0,0,1,+7,2
401856897,20260510,Liberty,2998928,Breanna Stewart,F,30,39,9-23,1-4,4-4,1,8,9,4,2,2,4,5,+9,23
401856897,20260510,Liberty,2999101,Jonquel Jones,C,35,24,3-8,1-2,6-7,2,6,8,2,0,1,3,6,+11,13
401856897,20260510,Liberty,2593770,Betnijah Laney-Hamilton,G,44,25,0-0,0-0,3-4,1,1,2,0,0,1,0,2,+12,3
401856897,20260510,Liberty,4038379,Marine Johannes,G,23,37,8-15,6-13,3-5,1,0,1,2,2,0,3,3,+10,25
401856897,20260510,Liberty,5345320,Pauline Astier,G,18,35,6-10,0-2,6-7,1,4,5,7,2,0,2,5,-1,18
401856897,20260510,Liberty,4432844,Aubrey Griffin,F,22,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,0,0
401856897,20260510,Liberty,4337216,Han Xu,C,21,26,2-5,0-2,0-0,1,4,5,0,1,1,0,6,-11,4
401856897,20260510,Liberty,2327695,Rebekah Gardner,G,7,25,4-5,0-1,1-1,1,2,3,2,0,0,1,1,-5,9
401856897,20260510,Liberty,2566110,Julie Vanloo,G,53,13,1-3,1-3,0-0,0,1,1,2,0,0,2,3,0,3
401856897,20260510,Mystics,4898384,Kiki Iriafen,F,44,28,7-13,0-1,6-7,6,6,12,3,1,0,2,5,-8,20
401856897,20260510,Mystics,4398911,Shakira Austin,C,0,33,6-13,0-1,4-8,2,8,10,4,0,0,1,2,+2,16
401856897,20260510,Mystics,4433524,Sonia Citron,G,22,36,4-12,0-6,9-10,3,2,5,2,2,0,2,2,-6,17
401856897,20260510,Mystics,4704180,Georgia Amoore,G,8,21,3-8,1-4,0-0,0,1,1,7,1,0,1,3,-4,7
401856897,20260510,Mystics,5122345,Cassandre Prosper,G,18,28,4-9,0-1,0-0,3,0,3,0,1,0,0,6,-8,8
401856897,20260510,Mystics,4433411,Angela Dugalic,F,32,10,2-4,1-3,0-2,0,2,2,0,1,0,0,3,+3,5
401856897,20260510,Mystics,5105737,Lauren Betts,C,51,18,3-7,0-0,1-2,1,1,2,1,0,1,0,1,-7,7
401856897,20260510,Mystics,4433523,Rori Harmon,G,3,22,1-3,1-3,0-0,0,3,3,4,1,0,5,1,-1,3
401856897,20260510,Mystics,4433815,Lucy Olsen,G,33,5,2-2,1-1,0-0,0,0,0,1,0,0,0,1,+4,5
401856897,20260510,Mystics,5278157,Alex Wilson,G,4,24,2-9,1-6,0-0,4,0,4,2,0,0,2,3,0,5
401856898,20260510,Aces,3099736,Stephanie Talbot,F,7,18,4-5,0-1,0-0,0,2,2,3,3,0,1,0,+5,8
401856898,20260510,Aces,4398776,NaLyssa Smith,F,3,16,5-5,0-0,2-4,2,4,6,2,0,2,0,4,+14,12
401856898,20260510,Aces,3149391,A'ja Wilson,C,22,30,7-14,0-2,5-6,0,4,4,3,1,2,3,1,+19,19
401856898,20260510,Aces,2529122,Chelsea Gray,G,12,32,6-10,4-5,0-0,0,3,3,5,0,0,6,3,+11,16
401856898,20260510,Aces,4065870,Jackie Young,G,0,31,8-12,2-5,2-2,1,4,5,9,1,1,1,2,+25,20
401856898,20260510,Aces,2529458,Cheyenne Parker-Tyus,F,32,3,1-1,0-0,0-0,0,0,0,1,1,1,0,0,+4,2
401856898,20260510,Aces,3142086,Brianna Turner,F,21,16,2-3,0-0,0-0,2,4,6,1,2,2,0,1,+16,4
401856898,20260510,Aces,4433633,Kierstan Bell,F,1,8,0-1,0-1,0-0,0,0,0,1,0,1,0,0,+8,0
401856898,20260510,Aces,2987869,Jewell Loyd,G,24,26,1-5,0-3,0-0,0,4,4,3,1,1,1,2,+5,2
401856898,20260510,Aces,4280892,Chennedy Carter,G,23,20,9-13,1-3,3-5,1,0,1,0,2,0,2,3,+28,22
401856898,20260510,Sparks,1068,Nneka Ogwumike,F,3,33,7-15,3-5,2-2,5,5,10,2,1,0,2,1,-15,19
401856898,20260510,Sparks,2566106,Dearica Hamby,F,5,27,4-11,0-1,4-8,2,3,5,1,0,0,3,2,-16,12
401856898,20260510,Sparks,3065570,Kelsey Plum,G,10,35,10-18,4-8,3-4,1,3,4,2,0,0,3,3,-25,27
401856898,20260510,Sparks,3146151,Ariel Atkins,G,7,32,3-12,0-6,2-2,2,2,4,3,3,0,3,2,-6,8
401856898,20260510,Sparks,4398764,Rae Burrell,G,12,28,2-6,1-3,0-0,1,2,3,1,1,0,2,3,-24,5
401856898,20260510,Sparks,2284331,Emma Cannon,F,32,2,1-1,1-1,0-0,0,0,0,0,0,0,2,1,+1,3
401856898,20260510,Sparks,4433404,Cameron Brink,F,22,8,0-0,0-0,0-0,3,0,3,0,0,0,3,3,-19,0
401856898,20260510,Sparks,4433795,Sania Feagin,F,20,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,-4,0
401856898,20260510,Sparks,4874375,Jihyun Park,F,6,2,0-1,0-0,0-0,0,0,0,0,0,0,0,0,+1,0
401856898,20260510,Sparks,2491214,Erica Wheeler,G,17,18,1-11,0-6,0-0,1,0,1,1,3,0,0,1,-21,2
401856898,20260510,Sparks,4609797,Ta'Niya Latson,G,0,5,1-1,0-0,0-0,0,1,1,0,0,0,1,0,-2,2
401856898,20260510,Sparks,5105729,Chance Gray,G,2,8,0-2,0-1,0-0,0,1,1,1,0,0,0,0,-5,0
401856900,20260510,Mercury,869,DeWanna Bonner,F,24,32,2-9,0-3,1-1,1,7,8,3,0,1,1,1,-1,5
401856900,20260510,Mercury,2529140,Alyssa Thomas,F,25,38,5-9,0-0,9-12,1,8,9,11,0,0,6,5,-9,19
401856900,20260510,Mercury,4068042,Natasha Mack,F,4,29,4-5,1-1,2-2,1,1,2,1,0,1,1,3,-11,11
401856900,20260510,Mercury,2998938,Kahleah Copper,G,2,36,4-15,1-4,2-2,0,1,1,4,1,0,3,2,-16,11
401856900,20260510,Mercury,3906769,Jovana Nogic,G,29,27,5-6,4-5,2-2,1,0,1,1,0,0,4,5,+3,16
401856900,20260510,Mercury,4281930,Anneli Maley,F,15,0,0-0,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
401856900,20260510,Mercury,5345524,Noemie Brochant,F,1,16,3-5,3-5,0-0,0,1,1,0,0,0,1,2,-11,9
401856900,20260510,Mercury,4873359,Kyara Linskens,C,31,5,1-2,0-1,0-0,0,0,0,0,1,1,0,1,-6,2
401856900,20260510,Mercury,4282168,Kiana Williams,G,23,12,2-2,2-2,0-0,0,1,1,0,0,0,1,2,-14,6
401856900,20260510,Mercury,5107404,Sha Carter,G,20,6,0-1,0-1,0-0,0,1,1,0,0,0,0,0,-13,0
401856900,20260510,Valkyries,2529622,Kayla Thornton,F,5,31,8-14,3-8,0-0,1,2,3,0,0,0,1,3,+6,19
401856900,20260510,Valkyries,3142328,Gabby Williams,F,1,32,7-13,4-9,1-1,1,4,5,3,4,1,4,2,+12,19
401856900,20260510,Valkyries,2590093,Kiah Stokes,C,41,13,0-2,0-1,1-2,0,3,3,0,1,0,0,3,-15,1
401856900,20260510,Valkyries,4065780,Kaila Charles,G,6,33,2-8,1-5,2-2,0,4,4,1,1,0,1,4,-3,7
401856900,20260510,Valkyries,4398935,Veronica Burton,G,22,32,3-9,1-5,6-6,1,2,3,12,3,0,0,3,+12,13
401856900,20260510,Valkyries,4432834,Laeticia Amihere,F,3,24,5-7,0-0,3-4,1,5,6,5,0,3,2,4,+33,13
401856900,20260510,Valkyries,4790264,Janelle Salaun,F,13,26,7-10,4-5,3-3,1,2,3,2,1,0,0,1,+27,21
401856900,20260510,Valkyries,4899328,Kaitlyn Chen,G,2,9,1-4,0-0,0-0,1,2,3,2,0,0,1,1,+8,2
