GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736358,20250828,Mystics,924,Alysha Clark,F,32,27,1-4,0-2,0-0,1,3,4,4,1,0,0,4,-17,2
401736358,20250828,Mystics,4398911,Shakira Austin,F,0,22,3-11,0-1,1-2,0,5,5,2,0,1,2,1,-9,7
401736358,20250828,Mystics,4898384,Kiki Iriafen,F,44,33,7-11,0-1,2-2,2,2,4,0,1,0,1,0,-28,16
401736358,20250828,Mystics,4068159,Sug Sutton,G,1,20,1-4,0-3,0-0,1,1,2,3,0,0,4,2,-12,2
401736358,20250828,Mystics,4433524,Sonia Citron,G,22,32,7-14,4-7,0-0,2,1,3,1,1,2,1,2,-16,18
401736358,20250828,Mystics,4398729,Emily Engstler,F,21,15,2-7,0-3,1-2,0,1,1,4,0,0,0,3,-14,5
401736358,20250828,Mystics,2529183,Stefanie Dolson,C,31,10,0-1,0-1,0-0,0,2,2,0,1,0,0,3,-1,0
401736358,20250828,Mystics,4433416,Madison Scott,G,24,3,1-1,0-0,0-0,0,0,0,1,0,0,0,0,-4,2
401736358,20250828,Mystics,4433815,Lucy Olsen,G,33,17,4-8,1-4,0-0,0,1,1,2,0,0,0,2,-14,9
401736358,20250828,Mystics,5017726,Jade Melbourne,G,5,20,1-4,0-2,0-0,0,0,0,0,0,0,2,0,-15,2
401736358,20250828,Liberty,2998928,Breanna Stewart,F,30,24,4-9,1-3,3-4,0,9,9,1,1,0,1,3,+16,12
401736358,20250828,Liberty,3922628,Kennedy Burke,F,22,28,1-5,0-2,5-6,1,1,2,3,0,0,1,2,+4,7
401736358,20250828,Liberty,4683006,Leonie Fiebich,F,13,28,1-3,0-1,4-4,1,2,3,1,0,0,1,1,+17,6
401736358,20250828,Liberty,3027368,Emma Meesseman,C,33,28,6-9,1-1,2-2,2,3,5,5,2,0,0,0,+20,15
401736358,20250828,Liberty,4038379,Marine Johannes,G,23,29,4-10,3-8,3-3,0,1,1,5,0,0,1,0,+26,14
401736358,20250828,Liberty,2566453,Isabelle Harrison,F,21,20,6-13,2-2,2-2,2,3,5,2,1,0,0,1,+15,16
401736358,20250828,Liberty,3099736,Stephanie Talbot,F,6,26,3-4,2-3,3-5,1,6,7,6,2,0,2,2,+19,11
401736358,20250828,Liberty,2327695,Rebekah Gardner,G,7,18,3-3,1-1,1-2,0,3,3,0,1,0,1,1,+13,8
401736359,20250828,Storm,1068,Nneka Ogwumike,F,3,27,3-12,2-7,4-4,3,6,9,1,1,0,2,1,+2,12
401736359,20250828,Storm,3142328,Gabby Williams,F,5,30,5-13,4-5,2-2,1,3,4,3,1,2,2,3,-1,16
401736359,20250828,Storm,4420318,Ezi Magbegor,F,13,31,3-6,1-1,1-1,2,5,7,2,0,5,0,2,+10,8
401736359,20250828,Storm,2491205,Skylar Diggins,G,4,29,8-14,4-8,3-4,1,2,3,5,4,0,2,1,+16,23
401736359,20250828,Storm,2988756,Brittney Sykes,G,20,33,2-7,0-3,4-8,0,3,3,5,1,1,0,2,+15,8
401736359,20250828,Storm,5220150,Dominique Malonga,C,14,22,6-7,1-1,0-0,2,5,7,1,0,2,0,3,+16,13
401736359,20250828,Storm,2491214,Erica Wheeler,G,17,19,4-9,4-7,1-1,0,2,2,3,3,0,2,2,+8,13
401736359,20250828,Storm,2984741,Tiffany Mitchell,G,25,4,0-1,0-0,0-0,0,0,0,0,0,0,1,0,-4,0
401736359,20250828,Storm,3058892,Lexie Brown,G,8,6,0-1,0-1,0-0,0,0,0,2,0,0,0,1,+8,0
401736359,20250828,Lynx,3906972,Bridget Carleton,F,6,25,1-3,1-2,0-0,1,3,4,0,0,0,0,1,-7,3
401736359,20250828,Lynx,3913881,Alanna Smith,F,8,24,3-7,1-4,1-1,1,4,5,3,0,2,2,4,+11,8
401736359,20250828,Lynx,3917450,Napheesa Collier,F,24,35,7-23,0-5,4-5,2,7,9,2,1,1,3,2,-12,18
401736359,20250828,Lynx,2529205,Kayla McBride,G,21,35,7-13,5-8,1-2,1,2,3,2,0,0,2,1,-16,20
401736359,20250828,Lynx,2987891,Courtney Williams,G,10,31,7-12,2-4,2-2,1,4,5,10,0,0,2,3,+4,18
401736359,20250828,Lynx,3906949,Jessica Shepard,F,15,11,1-2,0-0,0-0,1,3,4,1,0,0,3,1,-15,2
401736359,20250828,Lynx,4329370,Maria Kliundikova,F,77,10,0-0,0-0,0-0,0,1,1,0,1,1,1,0,-10,0
401736359,20250828,Lynx,4595150,Camryn Taylor,F,20,1,0-0,0-0,0-0,0,1,1,0,0,0,0,1,-2,0
401736359,20250828,Lynx,5278237,Anastasiia Olairi Kosu,F,7,1,0-1,0-0,0-0,0,0,0,0,0,0,0,0,-2,0
