GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA
401736121,20250520,Aces,2590093,Kiah Stokes,C,True,23,4,3,7,1,1,0,0,3,+28,0,0,2,0,1,0,0
401736121,20250520,Aces,3149391,A'ja Wilson,C,True,29,3,7,10,4,3,2,2,1,+25,22,6,16,0,3,10,12
401736121,20250520,Aces,2529122,Chelsea Gray,G,True,21,3,3,6,4,1,0,3,2,+26,12,3,7,0,3,6,7
401736121,20250520,Aces,2987869,Jewell Loyd,G,True,21,0,5,5,0,0,0,0,0,+29,20,7,14,6,9,0,0
401736121,20250520,Aces,4065870,Jackie Young,G,True,24,0,3,3,2,0,0,3,2,+32,16,5,9,2,2,4,5
401736121,20250520,Aces,2591976,Crystal Bradford,F,False,8,1,1,2,0,1,0,0,0,-3,2,1,2,0,1,0,0
401736121,20250520,Aces,4433633,Kierstan Bell,F,False,13,0,1,1,1,1,1,0,0,-1,3,1,3,1,3,0,0
401736121,20250520,Aces,4433309,Elizabeth Kitley,C,False,11,0,3,3,0,1,1,0,2,-4,0,0,3,0,0,0,0
401736121,20250520,Aces,2984741,Tiffany Mitchell,G,False,16,1,3,4,1,1,0,2,3,+1,4,0,1,0,0,4,4
401736121,20250520,Aces,4281190,Dana Evans,G,False,23,0,0,0,3,0,0,0,4,-2,5,2,7,0,1,1,2
401736121,20250520,Aces,4597509,Aaliyah Nye,G,False,12,0,0,0,0,0,0,1,1,-6,3,1,3,1,3,0,0
401736121,20250520,Sun,918,Tina Charles,C,True,26,0,5,5,0,0,0,1,2,-27,20,7,15,0,1,6,7
401736121,20250520,Sun,4398966,Olivia Nelson-Ododa,C,True,20,2,1,3,2,0,1,2,3,-20,8,3,7,0,1,2,2
401736121,20250520,Sun,3058908,Lindsay Allen,G,True,11,0,1,1,1,0,0,1,2,-22,0,0,0,0,0,0,0
401736121,20250520,Sun,3904576,Marina Mabrey,G,True,20,0,1,1,2,0,0,2,2,-24,7,3,11,1,5,0,0
401736121,20250520,Sun,4432865,Jacy Sheldon,G,True,23,0,2,2,1,0,0,4,2,-16,0,0,7,0,2,0,0
401736121,20250520,Sun,2529125,Haley Peters,F,False,12,3,1,4,1,0,0,0,3,-4,4,2,3,0,0,0,0
401736121,20250520,Sun,2529567,Robyn Parks,F,False,20,1,2,3,0,0,0,0,2,-1,2,1,2,0,1,0,0
401736121,20250520,Sun,4433792,Rayah Marshall,C,False,10,1,5,6,1,0,1,0,2,-3,0,0,3,0,1,0,0
401736121,20250520,Sun,5278686,Kariata Diaby,C,False,13,0,3,3,1,1,0,1,1,+4,3,1,1,0,0,1,2
401736121,20250520,Sun,2529185,Bria Hartley,G,False,20,0,2,2,5,1,0,2,2,-6,7,2,8,1,4,2,2
401736121,20250520,Sun,4433514,Saniya Rivers,G,False,25,0,4,4,2,2,1,3,0,-6,11,3,7,1,2,4,4
401736122,20250520,Dream,3058895,Brionna Jones,F,True,33,6,7,13,3,1,1,3,2,+10,19,6,12,0,2,7,10
401736122,20250520,Dream,2490553,Brittney Griner,C,True,31,2,6,8,2,0,1,2,6,-1,21,8,13,0,1,5,6
401736122,20250520,Dream,3058901,Allisha Gray,G,True,36,1,1,2,6,1,1,1,3,+8,16,5,15,3,10,3,4
401736122,20250520,Dream,4398674,Rhyne Howard,G,True,36,1,1,2,3,3,0,0,4,+1,20,5,17,4,13,6,6
401736122,20250520,Dream,4433431,Te-Hina Paopao,G,True,18,0,2,2,1,0,0,2,3,+4,3,1,2,0,1,1,1
401736122,20250520,Dream,3054590,Nia Coffey,F,False,11,1,4,5,3,0,1,0,0,-13,0,0,0,0,0,0,0
401736122,20250520,Dream,4398915,Naz Hillmon,F,False,5,0,1,1,1,1,0,1,0,+6,3,1,1,1,1,0,0
401736122,20250520,Dream,4898400,Taylor Thierry,F,False,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
401736122,20250520,Dream,3058893,Shatori Walker-Kimbrough,G,False,18,0,1,1,0,1,1,2,3,-6,5,1,4,0,1,3,5
401736122,20250520,Dream,4280850,Maya Caldwell,G,False,12,1,2,3,0,0,0,0,1,-4,4,2,4,0,1,0,0
401736122,20250520,Fever,869,DeWanna Bonner,F,True,16,0,3,3,1,0,0,0,1,-19,0,0,1,0,0,0,0
401736122,20250520,Fever,2529130,Natasha Howard,F,True,29,3,6,9,0,0,0,4,4,+7,6,3,9,0,0,0,4
401736122,20250520,Fever,4432831,Aliyah Boston,F,True,37,3,7,10,4,0,2,2,2,-4,24,9,13,0,1,6,7
401736122,20250520,Fever,3142191,Kelsey Mitchell,G,True,33,0,0,0,2,1,0,1,3,+3,24,9,15,2,3,4,4
401736122,20250520,Fever,4433403,Caitlin Clark,G,True,38,0,5,5,11,2,0,3,3,+5,27,9,20,5,11,4,6
401736122,20250520,Fever,2955898,Damiris Dantas,F,False,3,0,1,1,0,0,0,1,0,-4,0,0,1,0,0,0,0
401736122,20250520,Fever,3142086,Brianna Turner,F,False,9,0,0,0,0,0,1,1,2,-1,1,0,3,0,0,1,2
401736122,20250520,Fever,1004,Sydney Colson,G,False,6,0,1,1,0,0,0,2,1,-6,2,1,2,0,1,0,0
401736122,20250520,Fever,4398829,Lexie Hull,G,False,29,2,1,3,0,0,0,0,3,+14,6,2,4,1,1,1,3
