GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA
401736215,20250629,Liberty,2998928,Breanna Stewart,F,True,34,2,7,9,4,2,2,3,3,-14,21,7,18,1,6,6,7
401736215,20250629,Liberty,4398768,Nyara Sabally,C,True,25,1,3,4,1,0,0,0,3,-6,0,0,2,0,0,0,0
401736215,20250629,Liberty,2327695,Rebekah Gardner,G,True,11,0,0,0,0,0,1,0,2,-11,1,0,1,0,0,1,2
401736215,20250629,Liberty,2529137,Natasha Cloud,G,True,34,0,4,4,6,1,0,2,2,-8,20,8,12,2,3,2,2
401736215,20250629,Liberty,4066533,Sabrina Ionescu,G,True,32,0,4,4,3,0,0,5,2,-19,14,5,15,3,7,1,1
401736215,20250629,Liberty,2566453,Isabelle Harrison,F,False,21,1,5,6,2,1,0,2,2,+9,8,4,6,0,0,0,0
401736215,20250629,Liberty,3922628,Kennedy Burke,F,False,23,0,0,0,1,3,0,0,0,+3,11,4,10,1,6,2,3
401736215,20250629,Liberty,4038379,Marine Johannes,G,False,11,1,1,2,1,0,0,0,2,+1,6,2,3,2,3,0,0
401736215,20250629,Liberty,4433386,Jaylyn Sherrod,G,False,9,0,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0
401736215,20250629,Dream,3058895,Brionna Jones,F,True,32,1,5,6,3,1,2,1,3,+10,21,8,14,0,1,5,6
401736215,20250629,Dream,2490553,Brittney Griner,C,True,28,1,3,4,3,0,0,3,1,+7,14,7,12,0,1,0,2
401736215,20250629,Dream,3058901,Allisha Gray,G,True,36,1,8,9,6,0,0,4,5,+9,20,8,14,2,4,2,2
401736215,20250629,Dream,3142250,Jordin Canada,G,True,33,0,5,5,8,2,0,4,2,+6,15,6,10,1,2,2,5
401736215,20250629,Dream,4398674,Rhyne Howard,G,True,24,0,2,2,2,1,0,1,3,+8,5,2,8,0,5,1,1
401736215,20250629,Dream,3054590,Nia Coffey,F,False,5,3,3,6,0,0,0,0,1,+3,1,0,0,0,0,1,2
401736215,20250629,Dream,4398915,Naz Hillmon,F,False,25,0,4,4,3,1,0,0,1,-1,10,4,7,1,4,1,2
401736215,20250629,Dream,3058893,Shatori Walker-Kimbrough,G,False,8,0,1,1,0,2,0,0,0,-4,2,1,1,0,0,0,0
401736215,20250629,Dream,4433431,Te-Hina Paopao,G,False,9,0,1,1,2,0,0,0,0,+7,2,1,4,0,2,0,2
401736216,20250629,Sky,4433402,Angel Reese,F,True,38,4,12,16,7,1,2,4,5,+3,24,10,19,0,2,4,4
401736216,20250629,Sky,2566081,Elizabeth Williams,C,True,35,4,5,9,1,3,2,1,2,+20,12,5,11,0,0,2,4
401736216,20250629,Sky,2566186,Rachel Banham,G,True,28,1,0,1,4,1,0,1,1,-2,13,4,10,3,8,2,2
401736216,20250629,Sky,3102133,Rebecca Allen,G,True,19,0,4,4,1,0,1,1,2,-7,6,2,4,2,3,0,0
401736216,20250629,Sky,3146151,Ariel Atkins,G,True,37,0,2,2,2,1,2,2,5,+8,20,7,12,2,5,4,4
401736216,20250629,Sky,4282173,Michaela Onyenwere,F,False,6,0,1,1,2,0,0,0,2,-9,3,1,4,1,3,0,0
401736216,20250629,Sky,2998927,Moriah Jefferson,G,False,7,0,0,0,3,0,0,0,2,+2,0,0,0,0,0,0,0
401736216,20250629,Sky,3142327,Kia Nurse,G,False,24,0,2,2,0,0,0,2,1,+13,14,4,7,3,5,3,3
401736216,20250629,Sky,4433412,Hailey Van Lith,G,False,5,0,0,0,2,0,0,0,0,+7,0,0,1,0,0,0,0
401736216,20250629,Sparks,2566106,Dearica Hamby,F,True,37,6,4,10,4,3,1,3,3,-5,20,9,15,0,1,2,5
