GameID,Date,Team,PlayerID,Player,Position,Jersey,minutes,fieldGoalsMade-fieldGoalsAttempted,threePointFieldGoalsMade-threePointFieldGoalsAttempted,freeThrowsMade-freeThrowsAttempted,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points
401736333,20250819,Lynx,3906949,Jessica Shepard,F,15,24,3-6,0-0,0-0,7,3,10,1,0,0,2,0,-12,6
401736333,20250819,Lynx,3906972,Bridget Carleton,F,6,17,1-3,0-2,1-2,0,1,1,1,0,1,1,2,-15,3
401736333,20250819,Lynx,3913881,Alanna Smith,F,8,32,2-6,0-2,1-1,1,8,9,2,3,2,1,2,-4,5
401736333,20250819,Lynx,2529205,Kayla McBride,G,21,32,2-9,1-6,1-1,0,2,2,3,0,0,2,0,-12,6
401736333,20250819,Lynx,2987891,Courtney Williams,G,10,32,7-19,1-3,2-2,1,4,5,2,2,0,3,3,-19,17
401736333,20250819,Lynx,4329370,Maria Kliundikova,F,77,22,5-9,1-2,0-2,3,2,5,0,0,1,0,4,-4,11
401736333,20250819,Lynx,3906753,Natisha Hiedeman,G,2,22,6-10,2-4,2-2,0,1,1,0,1,0,1,2,+7,16
401736333,20250819,Lynx,4066548,DiJonai Carrington,G,3,19,3-9,1-3,4-4,0,0,0,1,1,0,0,3,+9,11
401736333,20250819,Liberty,4683006,Leonie Fiebich,F,13,31,2-6,2-3,4-4,1,4,5,4,1,0,0,0,+10,10
401736333,20250819,Liberty,2999101,Jonquel Jones,C,35,30,7-10,3-5,5-6,2,8,10,1,1,0,2,1,+16,22
401736333,20250819,Liberty,3027368,Emma Meesseman,C,33,25,6-8,1-1,0-0,2,5,7,3,2,1,2,1,-2,13
401736333,20250819,Liberty,2529137,Natasha Cloud,G,9,27,4-9,2-5,0-2,0,5,5,2,2,0,2,2,+8,10
401736333,20250819,Liberty,4066533,Sabrina Ionescu,G,20,34,5-18,4-10,3-4,1,3,4,11,0,1,3,2,+16,17
401736333,20250819,Liberty,3099736,Stephanie Talbot,F,6,9,1-1,0-0,0-0,2,0,2,0,0,0,1,1,-3,2
401736333,20250819,Liberty,3922628,Kennedy Burke,F,22,25,3-10,0-4,2-2,0,2,2,1,0,0,1,1,+6,8
401736333,20250819,Liberty,4038379,Marine Johannes,G,23,19,1-4,1-4,0-0,0,2,2,1,0,0,1,2,-1,3
401736334,20250819,Sun,4684384,Aneesah Morrow,F,24,11,1-7,0-1,0-0,3,1,4,0,1,0,0,1,-4,2
401736334,20250819,Sun,918,Tina Charles,C,31,24,4-11,1-2,4-6,2,7,9,2,1,0,1,3,-6,13
401736334,20250819,Sun,2529185,Bria Hartley,G,14,14,1-3,0-2,1-2,0,0,0,1,1,0,0,1,-3,3
401736334,20250819,Sun,3904576,Marina Mabrey,G,3,35,4-10,0-3,1-1,0,6,6,2,1,1,3,3,+1,9
401736334,20250819,Sun,5208981,Leila Lacan,G,47,35,4-8,0-3,0-0,0,2,2,4,4,0,3,1,+13,8
401736334,20250819,Sun,4433408,Aaliyah Edwards,F,8,16,4-6,0-0,0-0,2,2,4,1,1,1,0,3,+17,8
401736334,20250819,Sun,4398966,Olivia Nelson-Ododa,C,10,29,5-11,0-0,5-6,2,7,9,4,0,1,0,3,+15,15
401736334,20250819,Sun,3058908,Lindsay Allen,G,15,10,2-3,1-2,0-0,0,0,0,1,0,0,1,2,+8,5
401736334,20250819,Sun,4433514,Saniya Rivers,G,22,26,6-9,1-3,4-4,0,4,4,1,1,0,2,2,+14,17
401736334,20250819,Mystics,4398911,Shakira Austin,F,0,21,6-14,0-1,0-0,0,7,7,0,1,0,1,0,-5,12
401736334,20250819,Mystics,4898384,Kiki Iriafen,F,44,33,3-8,0-0,3-3,2,10,12,4,0,0,3,3,-6,9
401736334,20250819,Mystics,4068159,Sug Sutton,G,1,29,3-8,1-5,0-0,0,3,3,7,1,0,3,0,-8,7
401736334,20250819,Mystics,4433524,Sonia Citron,G,22,34,7-17,3-7,2-2,1,2,3,3,0,0,2,0,-6,19
401736334,20250819,Mystics,5017726,Jade Melbourne,G,5,30,5-6,1-1,0-2,2,0,2,4,0,0,4,1,-6,11
401736334,20250819,Mystics,924,Alysha Clark,F,32,18,1-2,0-0,2-4,0,3,3,0,1,0,0,2,-16,4
401736334,20250819,Mystics,4398729,Emily Engstler,F,21,16,0-2,0-2,2-2,1,2,3,2,3,1,0,2,0,2
401736334,20250819,Mystics,4433416,Madison Scott,G,24,7,2-3,0-0,0-0,0,0,0,0,0,0,0,3,-5,4
401736334,20250819,Mystics,4433815,Lucy Olsen,G,33,12,0-2,0-1,1-1,0,0,0,1,0,0,1,1,-3,1
401736335,20250819,Storm,1068,Nneka Ogwumike,F,3,33,8-15,3-5,2-2,1,5,6,5,2,0,3,2,+9,21
401736335,20250819,Storm,3142328,Gabby Williams,F,5,35,4-11,0-4,1-1,1,3,4,5,1,2,5,1,+13,9
401736335,20250819,Storm,4420318,Ezi Magbegor,F,13,28,4-5,0-0,3-4,1,7,8,0,1,4,0,3,-2,11
401736335,20250819,Storm,2491205,Skylar Diggins,G,4,32,7-11,3-6,7-8,0,1,1,6,1,1,2,1,+8,24
401736335,20250819,Storm,2988756,Brittney Sykes,G,20,30,3-6,2-3,4-5,0,4,4,5,1,0,1,3,-5,12
401736335,20250819,Storm,5220150,Dominique Malonga,C,14,19,7-13,0-1,1-3,3,4,7,0,0,3,0,1,+5,15
401736335,20250819,Storm,2491214,Erica Wheeler,G,17,13,0-5,0-3,0-0,0,1,1,0,1,0,1,1,-9,0
401736335,20250819,Storm,2984741,Tiffany Mitchell,G,25,11,1-2,0-0,0-0,0,1,1,0,1,0,0,0,+11,2
401736335,20250819,Sky,4282173,Michaela Onyenwere,F,12,20,0-4,0-1,0-0,0,0,0,2,0,0,1,0,-17,0
401736335,20250819,Sky,4433402,Angel Reese,F,5,26,9-13,0-0,1-2,3,4,7,4,0,1,4,4,-2,19
401736335,20250819,Sky,4433405,Kamilla Cardoso,C,10,26,4-9,0-0,2-2,1,5,6,6,0,3,2,3,-8,10
401736335,20250819,Sky,2566186,Rachel Banham,G,24,17,2-4,1-2,0-0,0,2,2,3,1,0,0,2,-16,5
401736335,20250819,Sky,3146151,Ariel Atkins,G,7,34,8-18,2-5,1-1,0,5,5,5,2,1,3,3,+4,19
401736335,20250819,Sky,2566081,Elizabeth Williams,C,1,28,4-11,0-0,2-3,3,6,9,4,2,2,0,2,-5,10
401736335,20250819,Sky,3102133,Rebecca Allen,G,9,10,2-4,1-2,0-0,0,0,0,0,0,0,0,2,+4,5
401736335,20250819,Sky,3142327,Kia Nurse,G,11,14,4-6,3-4,2-2,0,0,0,2,1,0,1,0,+2,13
401736335,20250819,Sky,5209660,Sevgi Uzun,G,0,25,3-8,1-2,0-0,0,1,1,4,1,0,1,1,+8,7
401736336,20250819,Dream,3058895,Brionna Jones,F,24,22,2-5,0-1,2-2,3,2,5,0,2,0,1,1,+1,6
401736336,20250819,Dream,4398915,Naz Hillmon,F,0,22,0-4,0-2,1-2,2,2,4,0,1,0,2,1,-1,1
401736336,20250819,Dream,3058901,Allisha Gray,G,15,36,6-14,2-6,2-2,1,5,6,2,2,0,0,3,-8,16
401736336,20250819,Dream,4280850,Maya Caldwell,G,33,16,0-2,0-2,0-0,0,2,2,0,0,0,1,2,+4,0
401736336,20250819,Dream,4398674,Rhyne Howard,G,10,35,6-16,4-11,3-3,0,3,3,6,1,0,1,1,+1,19
401736336,20250819,Dream,3054590,Nia Coffey,F,12,10,2-5,1-3,2-2,0,0,0,1,0,0,1,2,-5,7
401736336,20250819,Dream,2490553,Brittney Griner,C,42,26,7-10,0-0,2-3,3,5,8,2,2,2,2,2,+1,16
401736336,20250819,Dream,4433431,Te-Hina Paopao,G,2,32,3-9,1-4,0-0,0,1,1,5,0,0,2,2,-3,7
401736336,20250819,Aces,4398776,NaLyssa Smith,F,3,26,2-3,1-1,0-0,0,1,1,1,1,0,3,4,+15,5
401736336,20250819,Aces,4433633,Kierstan Bell,F,1,13,1-3,0-1,1-2,1,1,2,0,0,0,1,0,+1,3
401736336,20250819,Aces,3149391,A'ja Wilson,C,22,37,12-24,2-4,6-6,4,8,12,4,1,5,2,1,+8,32
401736336,20250819,Aces,2529122,Chelsea Gray,G,12,36,3-8,1-3,1-1,0,7,7,11,1,1,2,3,+1,8
401736336,20250819,Aces,4065870,Jackie Young,G,0,36,7-14,1-6,1-2,3,4,7,2,2,0,1,2,+12,16
401736336,20250819,Aces,2590093,Kiah Stokes,C,41,6,0-0,0-0,0-0,0,1,1,0,1,0,1,1,-5,0
401736336,20250819,Aces,2987869,Jewell Loyd,G,24,29,3-7,1-3,0-0,0,1,1,2,0,0,1,2,-2,7
401736336,20250819,Aces,4281190,Dana Evans,G,11,11,1-4,1-2,0-0,0,0,0,0,0,0,1,1,-12,3
401736336,20250819,Aces,4597509,Aaliyah Nye,G,13,5,0-1,0-0,0-0,1,0,1,0,0,0,1,1,-8,0
401736337,20250819,Mercury,2529140,Alyssa Thomas,F,25,35,4-5,0-0,5-7,1,8,9,8,0,1,6,3,+11,13
401736337,20250819,Mercury,4068042,Natasha Mack,F,4,18,7-7,0-0,0-0,3,4,7,0,0,1,0,1,+4,14
401736337,20250819,Mercury,4281929,Satou Sabally,F,0,31,4-11,2-6,7-8,1,3,4,6,0,0,2,2,+9,17
401736337,20250819,Mercury,887,Sami Whitcomb,G,33,24,2-6,1-5,0-0,0,5,5,4,0,0,0,2,+5,5
