GameID,Date,Team,PlayerID,PlayerName,Position,Starter,minutes,offensiveRebounds,defensiveRebounds,rebounds,assists,steals,blocks,turnovers,fouls,plusMinus,points,FGM,FGA,3PM,3PA,FTM,FTA
401736194,20250621,Mercury,2529140,Alyssa Thomas,F,True,21,1,2,3,8,1,0,1,1,+30,11,5,9,0,0,1,1
401736194,20250621,Mercury,3142087,Kathryn Westbeld,F,True,20,1,4,5,0,2,0,1,2,+16,8,2,8,2,6,2,2
401736194,20250621,Mercury,4281929,Satou Sabally,F,True,18,0,2,2,3,0,0,1,4,+14,15,5,7,2,3,3,3
401736194,20250621,Mercury,2998938,Kahleah Copper,G,True,23,0,3,3,3,5,0,3,0,+11,16,5,12,2,6,4,4
401736194,20250621,Mercury,5274110,Monique Akoa Makani,G,True,18,2,2,4,2,3,0,3,1,+11,8,3,4,2,2,0,0
401736194,20250621,Mercury,4068042,Natasha Mack,F,False,14,2,3,5,1,1,0,3,0,+2,4,1,2,0,0,2,4
401736194,20250621,Mercury,3916514,Kalani Brown,C,False,18,3,0,3,1,0,1,2,3,+3,11,4,6,1,1,2,3
401736194,20250621,Mercury,5220167,Murjanatu Musa,C,False,15,3,1,4,2,0,1,2,1,-11,6,2,2,0,0,2,2
401736194,20250621,Mercury,887,Sami Whitcomb,G,False,25,0,4,4,2,0,0,1,2,+22,17,5,10,5,10,2,2
401736194,20250621,Mercury,3920741,Kitija Laksa,G,False,28,0,1,1,3,1,0,2,2,+7,11,3,8,3,7,2,3
401736194,20250621,Sky,4433402,Angel Reese,F,True,21,0,2,2,2,1,1,0,1,-25,9,1,1,1,1,6,6
401736194,20250621,Sky,4433405,Kamilla Cardoso,C,True,21,1,2,3,0,1,0,3,2,-19,17,7,9,0,0,3,5
401736194,20250621,Sky,3102133,Rebecca Allen,G,True,17,0,3,3,3,2,1,2,2,-17,2,1,4,0,3,0,0
401736194,20250621,Sky,3142327,Kia Nurse,G,True,23,0,3,3,0,2,0,1,2,-14,10,3,9,2,7,2,2
401736194,20250621,Sky,3146151,Ariel Atkins,G,True,21,1,1,2,4,2,0,5,1,-13,13,5,8,2,2,1,1
401736194,20250621,Sky,4282173,Michaela Onyenwere,F,False,24,0,2,2,2,1,0,2,4,+1,17,6,9,1,4,4,4
401736194,20250621,Sky,4433424,Maddy Westbeld,F,False,15,1,0,1,1,0,1,1,4,+4,3,1,2,1,2,0,0
401736194,20250621,Sky,2566081,Elizabeth Williams,C,False,19,1,2,3,1,1,0,1,0,-2,8,4,6,0,0,0,0
401736194,20250621,Sky,2566186,Rachel Banham,G,False,18,0,3,3,6,2,0,2,2,-9,3,1,3,1,2,0,0
401736194,20250621,Sky,4433412,Hailey Van Lith,G,False,21,0,0,0,3,2,0,3,2,-11,4,1,6,0,2,2,2
401736195,20250621,Sparks,2566106,Dearica Hamby,F,True,31,3,3,6,2,4,0,5,1,-12,13,5,9,0,0,3,3
401736195,20250621,Sparks,3142010,Azura Stevens,F,True,28,3,6,9,3,1,2,2,3,-23,11,4,9,2,4,1,2
401736195,20250621,Sparks,4433630,Rickea Jackson,F,True,31,0,1,1,1,0,1,1,3,-27,9,3,12,2,7,1,2
401736195,20250621,Sparks,1107,Shey Peddy,G,True,19,0,1,1,1,2,0,1,3,-11,6,2,5,1,4,1,1
401736195,20250621,Sparks,3065570,Kelsey Plum,G,True,39,0,3,3,4,0,0,4,3,-17,15,6,16,1,7,2,2
401736195,20250621,Sparks,2284331,Emma Cannon,F,False,12,2,1,3,1,0,0,0,2,+7,3,1,3,0,2,1,2
401736195,20250621,Sparks,4433795,Sania Feagin,F,False,2,0,0,0,0,0,0,1,0,-2,0,0,0,0,0,0,2
401736195,20250621,Sparks,4596309,Liatu King,F,False,9,1,1,2,0,0,0,0,0,+11,2,1,3,0,1,0,0
401736195,20250621,Sparks,3056672,Mercedes Russell,C,False,7,0,1,1,0,0,0,0,0,-2,2,0,0,0,0,2,2
401736195,20250621,Sparks,4703794,Sarah Ashlee Barker,G,False,23,0,0,0,1,0,0,1,2,-4,5,2,8,1,6,0,0
401736195,20250621,Lynx,3906972,Bridget Carleton,F,True,21,0,1,1,3,0,0,1,4,+4,3,1,2,1,2,0,0
401736195,20250621,Lynx,3913881,Alanna Smith,F,True,29,0,8,8,3,0,2,2,4,+12,6,2,5,1,3,1,4
401736195,20250621,Lynx,4329370,Maria Kliundikova,F,True,27,3,5,8,2,3,2,3,3,+25,12,5,10,1,3,1,2
401736195,20250621,Lynx,2529205,Kayla McBride,G,True,30,0,1,1,1,0,0,3,1,+12,29,9,13,5,7,6,6
401736195,20250621,Lynx,2987891,Courtney Williams,G,True,31,0,3,3,6,4,0,3,5,+11,18,8,13,2,5,0,0
401736195,20250621,Lynx,4433635,Diamond Miller,F,False,10,1,0,1,0,0,1,3,2,-7,4,1,1,0,0,2,2
401736195,20250621,Lynx,5105752,Alissa Pili,F,False,19,1,3,4,0,1,0,1,1,+5,5,2,5,1,2,0,0
401736195,20250621,Lynx,5278237,Anastasiia Olairi Kosu,F,False,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0
401736195,20250621,Lynx,3056730,Karlie Samuelson,G,False,15,1,3,4,0,0,0,2,1,+9,1,0,1,0,1,1,2
401736195,20250621,Lynx,3906753,Natisha Hiedeman,G,False,17,0,2,2,6,1,0,2,0,+10,4,2,6,0,2,0,0
