Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2021-12-03,1,Gonzaga,WCC,7-1,+31.24,120.9,2,89.6,10,72.0,36,-.041,244,-1.31,218,100.8,200,102.1,236,-1.31,213
2021-12-03,2,Purdue,B10,7-0,+29.09,121.4,1,92.4,35,68.3,193,+.061,95,+1.91,134,104.3,67,102.4,246,+1.91,135
2021-12-03,3,Baylor,B12,7-0,+27.19,116.4,6,89.2,6,69.4,145,+.023,155,-2.28,244,98.2,301,100.5,150,-2.28,240
2021-12-03,4,Houston,Amer,6-1,+25.74,113.5,10,87.8,1,66.1,299,-.071,281,+3.31,110,103.9,79,100.6,159,+3.31,111
2021-12-03,5,Kansas,B12,5-1,+25.70,117.5,5,91.8,33,71.5,47,-.079,289,+3.93,97,101.6,165,97.6,49,+3.93,101
2021-12-03,6,Villanova,BE,5-2,+24.55,118.0,4,93.4,44,63.8,344,-.088,302,+7.18,53,105.8,29,98.6,83,+7.18,52
2021-12-03,7,Duke,ACC,7-1,+24.07,114.0,9,89.9,14,71.0,68,+.002,188,+2.11,131,103.5,95,101.4,187,+2.11,131
2021-12-03,8,UCLA,P12,7-1,+23.84,114.5,7,90.7,21,69.4,140,+.056,100,+2.17,129,104.0,78,101.8,214,+1.15,157
2021-12-03,9,USC,P12,7-0,+22.45,112.1,20,89.6,9,68.3,196,+.034,133,-0.93,211,100.4,218,101.3,185,-2.20,239
2021-12-03,10,Tennessee,SEC,5-1,+21.70,111.4,24,89.8,12,70.3,98,+.030,139,-3.14,261,100.8,199,104.0,306,-3.14,259
2021-12-03,11,Alabama,SEC,6-1,+21.60,113.3,11,91.7,29,73.0,23,-.020,218,+3.67,101,104.2,69,100.6,155,+3.67,105
2021-12-03,12,Kentucky,SEC,6-1,+21.59,113.1,15,91.5,27,69.8,119,-.082,293,-9.90,347,96.2,338,106.1,347,-9.90,347
2021-12-03,13,Texas,B12,5-1,+21.49,112.7,18,91.2,25,63.5,349,-.018,217,-8.94,340,98.4,297,107.3,354,-8.94,340
2021-12-03,14,Florida,SEC,6-1,+21.38,111.3,25,89.9,13,69.4,144,+.003,187,+4.06,93,102.4,128,98.4,76,+4.06,98
2021-12-03,15,LSU,SEC,8-0,+21.29,110.0,37,88.7,4,70.5,92,+.069,82,-0.34,192,100.9,197,101.2,177,-0.34,192
2021-12-03,16,Texas Tech,B12,6-1,+21.10,111.6,22,90.5,20,68.2,201,-.059,268,-13.70,354,95.2,346,108.9,358,-13.70,354
2021-12-03,17,Auburn,SEC,6-1,+21.04,112.1,19,91.1,24,71.5,49,-.046,249,+6.44,60,104.8,54,98.4,77,+6.44,62
2021-12-03,18,Michigan,B10,4-3,+20.97,111.1,27,90.1,16,66.4,288,+.004,186,+7.38,48,105.4,37,98.0,60,+7.38,48
2021-12-03,19,Arizona,P12,6-0,+20.82,110.8,28,90.0,15,72.9,25,+.044,114,-5.31,295,98.1,304,103.4,285,-5.31,295
2021-12-03,20,Iowa,B10,7-0,+20.39,118.0,3,97.6,98,71.4,53,+.028,148,-11.81,352,93.7,354,105.5,341,-11.81,352
2021-12-03,21,Ohio St.,B10,5-2,+20.32,114.1,8,93.8,49,67.1,261,+.030,142,+9.53,17,106.1,25,96.5,26,+9.53,21
2021-12-03,22,Illinois,B10,5-2,+20.10,111.5,23,91.4,26,69.0,164,+.015,171,+1.46,142,101.0,193,99.6,116,+1.46,144
2021-12-03,23,Virginia Tech,ACC,6-2,+19.91,110.2,35,90.3,17,64.9,336,-.104,313,+1.39,143,99.7,245,98.3,70,+1.39,145
2021-12-03,24,Michigan St.,B10,6-2,+19.87,107.7,61,87.9,2,70.4,93,+.078,73,+12.39,11,108.1,6,95.7,17,+12.39,12
2021-12-03,25,Arkansas,SEC,7-0,+19.83,110.7,30,90.8,22,73.1,15,+.040,121,-3.23,263,99.9,239,103.1,275,-3.23,261
2021-12-03,26,BYU,WCC,6-1,+18.88,110.6,33,91.7,30,68.1,208,+.011,174,+5.40,73,103.3,97,97.9,56,+5.40,78
2021-12-03,27,Connecticut,BE,7-1,+18.85,111.2,26,92.4,36,69.5,136,+.022,158,-8.18,336,94.6,351,102.8,265,-8.18,334
2021-12-03,28,Wisconsin,B10,6-1,+18.12,107.8,60,89.7,11,65.7,317,+.081,70,+6.90,54,103.9,82,97.0,36,+6.90,55
2021-12-03,29,Memphis,Amer,5-2,+17.74,108.2,54,90.5,19,73.7,9,-.002,192,+1.28,148,101.2,174,100.0,131,+1.28,149
2021-12-03,30,Loyola Chicago,MVC,6-2,+17.65,112.0,21,94.4,53,65.9,305,-.060,269,-3.98,278,98.5,291,102.5,254,-3.48,270
2021-12-03,31,Indiana,B10,6-1,+17.44,108.5,52,91.0,23,70.0,111,+.012,172,-4.23,282,98.8,278,103.1,273,-4.23,282
2021-12-03,32,Florida St.,ACC,5-2,+17.21,109.5,40,92.3,34,69.2,155,+.106,48,+6.29,63,105.4,35,99.1,100,+6.29,65
2021-12-03,33,Saint Mary's,WCC,8-1,+16.94,106.0,86,89.1,5,65.2,329,+.029,145,+3.32,109,103.6,92,100.3,144,+3.32,110
2021-12-03,34,Seton Hall,BE,6-1,+16.90,108.6,51,91.7,31,71.3,56,+.028,147,-0.23,190,102.0,151,102.2,241,-0.23,191
