Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2022-01-31,1,Gonzaga,WCC,17-2,+32.75,123.5,2,90.8,18,73.4,2,-.052,277,+0.26,165,102.3,188,102.0,149,-0.77,209
2022-01-31,2,Baylor,B12,18-3,+29.70,118.7,5,89.0,11,67.5,175,-.018,224,+7.35,24,105.2,55,97.8,15,-0.79,210
2022-01-31,3,Kentucky,SEC,17-4,+28.81,120.3,3,91.5,20,68.4,125,-.065,294,+4.52,69,104.4,88,99.9,61,-2.00,241
2022-01-31,4,Arizona,P12,17-2,+27.92,115.8,13,87.9,7,73.4,3,+.004,178,+3.30,92,104.2,92,100.9,100,+0.56,163
2022-01-31,5,Houston,Amer,18-2,+27.90,117.1,9,89.2,13,64.7,314,+.003,180,+1.72,128,103.1,144,101.4,123,+1.13,149
2022-01-31,6,Auburn,SEC,20-1,+27.34,116.5,11,89.1,12,69.3,85,+.011,161,+7.83,23,106.0,33,98.1,22,+4.67,64
2022-01-31,7,Villanova,BE,16-5,+27.16,118.2,6,91.0,19,60.8,356,+.002,181,+10.00,7,107.7,7,97.7,14,+9.86,14
2022-01-31,8,Purdue,B10,18-3,+26.76,125.0,1,98.2,88,66.5,232,+.009,168,+6.31,39,107.0,14,100.7,90,-2.16,247
2022-01-31,9,UCLA,P12,16-2,+25.56,114.5,17,88.9,9,67.4,176,+.022,141,+6.14,42,105.8,37,99.7,57,+4.63,65
2022-01-31,10,Duke,ACC,18-3,+24.82,115.0,15,90.2,15,68.1,137,-.033,250,+3.48,83,105.5,46,102.0,155,-3.95,294
2022-01-31,11,Kansas,B12,17-3,+24.36,120.2,4,95.8,51,69.0,92,+.049,91,+9.78,11,105.7,42,95.9,1,+5.14,47
2022-01-31,12,Texas Tech,B12,16-5,+24.13,109.6,58,85.4,3,66.0,264,-.036,255,+4.55,68,104.8,66,100.3,69,-7.39,344
2022-01-31,13,Tennessee,SEC,14-6,+22.97,109.9,55,86.9,5,68.5,116,-.012,208,+10.37,4,106.3,24,96.0,2,+4.80,59
2022-01-31,14,LSU,SEC,16-5,+22.69,104.9,125,82.2,1,69.1,91,+.005,176,+8.71,17,107.3,8,98.6,26,+0.47,165
2022-01-31,15,Texas,B12,16-5,+21.87,110.9,44,89.0,10,61.9,350,-.034,252,+2.41,110,102.9,160,100.5,81,-7.52,345
2022-01-31,16,Connecticut,BE,15-4,+20.91,113.8,20,92.9,29,66.2,257,-.032,247,+2.92,100,102.2,199,99.3,41,-2.90,270
2022-01-31,17,Illinois,B10,15-5,+20.82,113.7,22,92.9,28,66.7,221,+.026,134,+8.11,21,106.7,18,98.6,29,+2.56,117
2022-01-31,18,Alabama,SEC,14-7,+20.40,117.6,7,97.2,71,71.3,24,-.042,265,+12.25,1,109.7,1,97.5,9,+11.45,8
2022-01-31,19,Michigan St.,B10,16-4,+20.40,112.6,29,92.2,23,68.7,103,+.046,97,+8.73,16,107.3,9,98.5,24,+6.42,30
2022-01-31,20,Saint Mary's,WCC,17-4,+18.97,108.9,67,89.9,14,63.7,336,+.031,125,+4.89,62,105.1,57,100.2,67,+4.59,66
2022-01-31,21,Ohio St.,B10,13-5,+18.97,117.1,10,98.1,87,66.3,246,+.032,123,+9.87,9,107.9,5,98.1,19,+3.95,78
2022-01-31,22,Xavier,BE,15-5,+18.76,112.0,33,93.3,30,69.4,82,+.028,130,+8.25,19,105.9,36,97.6,13,+1.73,134
2022-01-31,23,Iowa,B10,14-7,+18.29,117.5,8,99.2,105,70.2,54,-.074,302,+5.01,61,105.3,50,100.3,70,-6.53,333
2022-01-31,24,Iowa St.,B12,16-5,+17.79,106.0,110,88.2,8,66.7,222,+.018,151,+5.51,51,104.6,77,99.1,36,-6.51,332
2022-01-31,25,Indiana,B10,16-5,+17.44,107.9,77,90.4,16,67.5,171,-.006,193,+3.41,85,104.7,71,101.3,113,-6.31,328
2022-01-31,26,Wisconsin,B10,17-3,+17.39,111.7,35,94.3,39,67.0,199,+.152,7,+9.86,10,108.4,3,98.6,27,+3.66,86
2022-01-31,27,USC,P12,18-3,+17.00,111.9,34,94.9,43,67.0,205,+.019,149,+2.17,116,102.7,168,100.5,84,-2.55,261
2022-01-31,28,BYU,WCC,17-6,+16.74,110.1,51,93.3,31,68.9,98,+.004,179,+7.06,28,105.3,52,98.2,23,+7.42,23
2022-01-31,29,Oklahoma,B12,13-8,+16.70,109.4,60,92.7,26,66.2,253,-.047,271,+8.54,18,106.0,31,97.5,11,-0.31,194
2022-01-31,30,Marquette,BE,15-7,+16.31,108.7,69,92.4,24,70.3,52,+.036,112,+9.98,8,107.1,12,97.1,5,+4.78,61
2022-01-31,31,Boise St.,MWC,17-4,+16.22,103.7,149,87.4,6,65.5,287,+.025,136,+5.29,54,104.5,80,99.3,42,+1.98,129
2022-01-31,32,Loyola Chicago,MVC,16-4,+16.11,111.0,43,94.8,42,64.4,324,+.030,126,+2.42,109,102.9,153,100.5,85,+3.10,102
