Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2015-12-31,1,Kansas,B12,11-1,.9468,116.9,8,91.1,9,72.4,67,-.007,187,.5583,110,103.4,137,101.3,101,.5583,116
2015-12-31,2,Oklahoma,B12,11-0,.9445,116.2,12,90.8,6,73.3,43,+.034,112,.5577,112,103.4,135,101.3,103,.5577,118
2015-12-31,3,Purdue,B10,13-1,.9431,110.4,38,86.5,1,70.3,150,-.020,208,.5289,154,103.4,136,102.3,188,.4966,199
2015-12-31,4,Virginia,ACC,11-1,.9428,118.4,4,92.8,12,62.3,351,+.016,146,.5857,81,103.7,110,100.7,68,.5857,84
2015-12-31,5,Louisville,ACC,11-2,.9356,114.7,17,90.9,8,68.6,234,-.116,338,.3957,310,100.0,308,103.8,281,.3957,308
2015-12-31,6,Villanova,BE,10-2,.9312,115.5,13,92.1,11,67.4,291,+.000,179,.5547,117,103.7,112,101.7,134,.5547,124
2015-12-31,7,Xavier,BE,12-0,.9309,113.2,20,90.3,4,71.9,84,+.026,127,.5716,97,103.8,103,101.3,97,.5716,101
2015-12-31,8,Michigan St.,B10,13-1,.9286,116.2,10,93.0,14,67.8,274,+.070,63,.5937,75,103.0,162,99.6,42,.5464,133
2015-12-31,9,Duke,ACC,11-2,.9184,119.1,2,96.5,47,70.1,163,-.036,241,.5150,177,103.6,120,103.1,241,.5150,177
2015-12-31,10,West Virginia,B12,11-1,.9148,110.2,40,89.7,2,72.5,63,+.003,172,.4147,292,102.0,213,105.1,331,.4147,289
2015-12-31,11,North Carolina,ACC,12-2,.9145,119.5,1,97.3,63,73.1,50,-.065,286,.5521,119,104.2,89,102.3,187,.5552,123
