Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2016-03-08,1,Virginia,ACC,24-6,.9485,118.9,9,92.3,6,61.6,351,-.038,275,.7437,6,108.9,11,99.3,6,.6169,52
2016-03-08,2,Kansas,B12,27-4,.9464,119.5,6,93.1,10,69.3,154,+.056,48,.7530,2,109.3,6,99.2,4,.5788,96
2016-03-08,3,Michigan St.,B10,26-5,.9429,122.0,1,95.6,28,68.1,221,-.020,233,.6325,67,105.4,88,100.5,34,.4804,209
2016-03-08,4,Villanova,BE,27-4,.9391,117.1,12,92.4,7,67.7,241,+.024,119,.6762,38,107.3,41,100.7,40,.5852,88
2016-03-08,5,North Carolina,ACC,25-6,.9289,119.6,5,95.6,29,72.5,40,-.052,299,.7101,19,108.5,18,100.4,27,.5823,91
2016-03-08,6,West Virginia,B12,24-7,.9259,114.5,24,91.9,4,70.8,86,+.007,159,.7398,8,109.4,3,99.9,14,.5394,146
2016-03-08,7,Oklahoma,B12,24-6,.9224,116.0,17,93.5,13,71.0,79,+.015,137,.7483,3,109.4,4,99.5,8,.5468,139
2016-03-08,8,Kentucky,SEC,23-8,.9125,119.2,8,97.2,52,68.1,219,-.045,290,.6853,33,107.1,49,100.0,17,.6092,61
2016-03-08,9,Indiana,B10,25-6,.9057,119.6,4,98.2,67,68.9,175,+.013,145,.6174,72,106.4,62,102.0,96,.4298,270
2016-03-08,10,Louisville,ACC,23-8,.9045,110.2,67,90.6,3,66.9,277,-.024,243,.6680,45,108.6,15,102.2,104,.3850,309
2016-03-08,11,Wichita St.,MVC,24-8,.9028,109.1,77,89.9,1,67.0,268,-.080,334,.5430,115,102.0,264,100.5,32,.6637,24
2016-03-08,12,Miami FL,ACC,24-6,.9005,117.0,13,96.6,43,66.2,305,+.063,39,.7270,11,109.2,9,100.3,24,.5493,134
2016-03-08,13,Arizona,P12,24-7,.8995,115.6,19,95.6,26,69.1,165,-.032,259,.6154,73,105.6,81,101.4,69,.3886,304
2016-03-08,14,Xavier,BE,26-4,.8971,116.0,18,96.1,39,72.6,38,+.088,20,.6723,41,106.2,65,99.7,12,.5410,145
2016-03-08,15,Oregon,P12,25-6,.8965,117.7,11,97.6,56,69.1,164,+.024,117,.6902,30,106.5,59,99.3,7,.5165,168
2016-03-08,16,Purdue,B10,24-7,.8965,115.4,20,95.6,31,68.6,194,-.017,224,.6448,58,107.0,51,101.6,77,.4325,263
2016-03-08,17,Iowa,B10,21-9,.8958,115.2,21,95.6,27,70.0,113,-.086,337,.6959,26,108.5,19,101.0,53,.5368,148
2016-03-08,18,Iowa St.,B12,21-10,.8934,121.2,2,100.7,113,71.7,58,-.057,309,.7380,9,107.7,33,98.4,1,.5162,169
2016-03-08,19,SMU,Amer,25-5,.8916,116.8,14,97.2,54,66.5,295,+.015,141,.5822,90,104.0,156,101.0,55,.4646,228
2016-03-08,20,Duke,ACC,22-9,.8875,119.2,7,99.6,93,68.5,199,-.037,271,.7241,13,109.3,5,100.5,31,.5742,100
2016-03-08,21,Texas A&M,SEC,24-7,.8836,113.0,32,94.8,17,67.7,235,+.011,153,.6632,49,107.3,43,101.1,57,.5618,112
2016-03-08,22,California,P12,22-9,.8819,111.1,50,93.3,12,68.8,186,-.045,288,.6733,40,108.0,28,101.4,68,.4713,218
2016-03-08,23,Vanderbilt,SEC,19-12,.8735,113.5,29,95.9,35,68.8,185,-.097,340,.6972,23,107.8,31,100.3,25,.6248,44
2016-03-08,24,Maryland,B10,24-7,.8727,112.5,34,95.2,20,68.1,220,+.018,131,.6680,44,106.9,53,100.6,38,.4779,214
2016-03-08,25,Utah,P12,24-7,.8707,113.2,31,95.9,34,67.0,266,+.084,24,.6874,32,107.3,39,100.2,22,.5343,151
2016-03-08,26,Wisconsin,B10,20-11,.8606,111.6,46,95.3,23,63.9,345,-.031,257,.7041,20,107.9,30,100.0,16,.5514,128
2016-03-08,27,Baylor,B12,21-10,.8605,118.0,10,100.7,112,66.7,289,+.014,142,.7307,10,107.7,34,98.7,2,.4583,237
2016-03-08,28,Texas,B12,20-11,.8601,112.2,35,95.8,33,66.1,308,+.041,79,.7709,1,109.8,2,98.8,3,.6101,60
2016-03-08,29,Seton Hall,BE,22-8,.8561,110.1,68,94.3,14,70.0,116,-.015,218,.6454,57,105.2,94,99.9,13,.4447,251
2016-03-08,30,Gonzaga,WCC,25-7,.8518,112.5,33,96.7,44,68.1,218,-.029,250,.5409,119,105.2,95,103.7,158,.6264,43
2016-03-08,31,Connecticut,Amer,21-10,.8501,108.2,84,93.1,9,66.8,285,-.056,305,.5969,82,105.5,83,101.9,90,.4630,231
2016-03-08,32,Cincinnati,Amer,22-9,.8490,107.0,101,92.1,5,66.0,312,-.041,279,.5988,80,105.4,90,101.8,83,.4687,222
2016-03-08,33,Saint Mary's,WCC,27-4,.8460,115.2,22,99.3,84,62.3,349,+.015,140,.4437,215,102.7,232,104.8,214,.3709,316
2016-03-08,34,Butler,BE,21-9,.8363,116.1,16,100.8,114,69.4,142,-.001,177,.6336,65,105.6,79,100.7,43,.4150,286
2016-03-08,35,Texas Tech,B12,19-11,.8276,114.0,26,99.4,86,66.9,275,+.049,58,.7471,4,109.1,10,99.3,5,.5052,181
2016-03-08,36,VCU,A10,22-9,.8257,108.2,87,94.5,16,70.3,104,-.069,321,.5500,110,105.1,98,103.3,142,.5000,190
2016-03-08,37,Notre Dame,ACC,20-10,.8251,119.8,3,104.7,191,65.8,317,+.005,167,.6802,37,107.8,32,101.0,52,.4785,212
2016-03-08,38,Valparaiso,Horz,26-6,.8244,106.6,114,93.2,11,67.1,261,-.030,254,.4984,158,104.6,121,104.6,205,.6080,62
2016-03-08,39,San Diego St.,MWC,23-8,.8228,102.7,187,89.9,2,65.7,321,+.007,162,.5720,98,104.7,116,102.1,98,.6483,34
2016-03-08,40,Stephen F. Austin,Slnd,25-5,.8216,109.7,70,96.0,38,68.0,226,+.030,103,.3595,312,101.9,272,107.1,332,.6438,37
2016-03-08,41,Syracuse,ACC,19-12,.8169,109.2,76,95.9,36,65.7,320,-.031,256,.6959,27,108.5,17,101.0,54,.5035,183
2016-03-08,42,Yale,Ivy,22-6,.8145,108.0,91,95.0,18,66.7,290,+.031,102,.4710,191,104.1,148,105.1,231,.5154,171
2016-03-08,43,Pittsburgh,ACC,20-10,.8128,112.1,38,98.6,76,66.5,297,-.007,196,.6580,52,108.3,25,102.3,105,.3362,332
2016-03-08,44,Florida,SEC,18-13,.8087,108.2,85,95.5,24,70.0,114,-.051,297,.7208,15,108.8,12,100.2,21,.6531,28
2016-03-08,45,Creighton,BE,18-13,.8067,109.5,72,96.7,45,71.1,75,-.079,332,.6329,66,106.1,67,101.2,64,.4210,279
2016-03-08,46,Tulsa,Amer,20-10,.8050,111.8,41,98.8,78,69.4,143,-.004,185,.6194,71,105.1,101,100.7,41,.5230,161
2016-03-08,47,Kansas St.,B12,16-15,.8041,106.7,112,94.3,15,67.5,246,-.073,327,.7231,14,109.2,7,100.5,30,.4468,249
2016-03-08,48,Florida St.,ACC,18-12,.8019,110.6,56,97.9,63,72.5,41,-.014,215,.6976,22,108.4,20,100.8,46,.4652,227
2016-03-08,49,Saint Joseph's,A10,24-7,.7989,110.9,52,98.4,69,70.8,83,+.021,125,.5533,108,104.5,122,102.6,116,.5178,167
2016-03-08,50,Houston,Amer,22-8,.7987,116.7,15,103.5,173,67.0,267,+.004,171,.5054,151,102.5,243,102.3,108,.2600,350
2016-03-08,51,Clemson,ACC,17-13,.7978,111.7,44,99.1,80,64.6,337,-.082,335,.6368,63,106.5,60,101.4,71,.3210,337
2016-03-08,52,South Carolina,SEC,24-7,.7924,107.0,100,95.2,21,71.3,69,+.082,28,.6096,75,105.8,74,101.7,82,.4246,277
2016-03-08,53,USC,P12,20-11,.7845,111.6,45,99.8,95,72.1,47,-.002,179,.6643,48,106.8,56,100.7,39,.4670,225
2016-03-08,54,Michigan,B10,20-11,.7824,113.5,28,101.5,132,66.9,276,-.002,181,.6519,54,107.1,48,101.4,72,.4581,238
2016-03-08,55,Providence,BE,22-9,.7818,106.9,105,95.6,30,70.0,115,+.055,49,.6420,60,106.1,66,100.9,51,.4366,260
2016-03-08,56,Arkansas Little Rock,SB,27-4,.7813,108.0,90,96.7,46,64.1,342,+.033,95,.4605,200,102.6,242,104.0,171,.5141,173
2016-03-08,57,Dayton,A10,24-6,.7750,105.8,132,95.0,19,68.1,222,+.097,18,.5740,96,105.4,87,102.7,119,.5698,105
2016-03-08,58,BYU,WCC,23-10,.7709,110.5,58,99.4,87,74.4,10,-.057,311,.5154,144,104.8,109,104.2,183,.5241,159
2016-03-08,59,Oregon St.,P12,18-11,.7703,109.6,71,98.6,75,68.1,223,+.058,44,.7241,12,108.4,21,99.7,9,.5500,133
2016-03-08,60,Princeton,Ivy,21-6,.7692,112.1,37,100.9,119,69.4,147,+.041,75,.4873,176,103.6,179,104.0,173,.5129,176
2016-03-08,61,Colorado,P12,21-10,.7667,106.4,118,96.0,37,69.5,140,+.045,66,.6649,47,107.9,29,101.6,76,.4437,254
2016-03-08,62,Georgia Tech,ACC,18-13,.7665,110.3,63,99.5,89,67.9,229,-.006,190,.7013,21,108.6,16,100.8,45,.4769,215
2016-03-08,63,Ohio St.,B10,19-12,.7569,105.5,139,95.6,25,68.7,192,+.036,91,.6373,62,106.2,64,101.1,58,.4443,252
2016-03-08,64,UCLA,P12,15-16,.7557,111.7,42,101.3,128,70.4,99,-.064,317,.7158,16,108.8,13,100.4,26,.6068,65
2016-03-08,65,Mississippi,SEC,20-11,.7533,110.7,54,100.5,110,69.4,149,+.031,101,.6087,77,104.7,114,100.7,42,.4300,269
2016-03-08,66,Monmouth,MAAC,27-7,.7472,106.8,106,97.2,53,73.5,16,+.009,157,.4946,166,103.4,184,103.6,151,.6732,20
2016-03-08,67,Virginia Tech,ACC,18-13,.7443,107.7,95,98.1,65,70.3,108,+.025,112,.6490,56,107.5,37,101.9,88,.3308,334
2016-03-08,68,Georgia,SEC,17-12,.7439,105.1,150,95.8,32,67.7,236,+.053,53,.6746,39,107.4,38,100.8,44,.5797,94
2016-03-08,69,Washington,P12,17-13,.7409,107.9,93,98.5,71,77.7,4,-.012,208,.6688,43,107.2,44,100.8,47,.4596,235
2016-03-08,70,Georgetown,BE,14-17,.7371,110.3,61,100.9,117,69.0,172,-.107,346,.6887,31,107.3,42,100.1,20,.5542,124
2016-03-08,71,Iona,MAAC,22-10,.7356,110.5,60,101.1,123,72.2,46,-.002,180,.4858,179,103.1,199,103.6,154,.6519,29
2016-03-08,72,Hawaii,BW,24-5,.7339,106.8,107,97.7,60,71.6,60,-.000,176,.3985,274,100.4,323,104.0,174,.3031,343
2016-03-08,73,George Washington,A10,22-9,.7337,110.3,65,101.0,120,67.1,263,+.025,113,.5503,109,104.4,130,102.6,118,.4636,229
2016-03-08,74,Mississippi St.,SEC,14-16,.7335,108.2,86,99.1,79,70.1,111,-.115,348,.6322,68,106.8,55,101.9,93,.4173,284
2016-03-08,75,UNC Wilmington,CAA,25-7,.7321,109.4,74,100.3,104,70.7,87,+.041,77,.5248,135,104.5,127,103.6,148,.4264,276
2016-03-08,76,Northwestern,B10,20-11,.7317,108.5,82,99.5,88,64.6,339,+.015,138,.5538,107,105.0,104,103.0,124,.2800,346
2016-03-08,77,St. Bonaventure,A10,22-7,.7312,113.7,27,104.3,186,68.9,176,+.025,115,.5288,132,104.2,140,103.2,132,.4086,295
2016-03-08,78,Northern Iowa,MVC,22-12,.7240,105.5,137,97.0,48,62.9,346,+.017,133,.5811,91,104.1,145,101.2,60,.6573,25
2016-03-08,79,Evansville,MVC,25-9,.7238,105.6,135,97.1,51,69.2,155,-.010,205,.4472,212,101.1,300,103.0,123,.3691,320
2016-03-08,80,South Dakota St.,Sum,25-7,.7235,109.0,78,100.3,105,69.2,157,+.013,144,.5026,155,103.6,173,103.5,147,.5680,109
2016-03-08,81,LSU,SEC,18-13,.7224,111.6,47,102.6,155,73.1,22,-.007,197,.6421,59,106.5,58,101.2,62,.4302,267
2016-03-08,82,Rhode Island,A10,17-14,.7193,106.7,111,98.3,68,65.5,324,-.106,345,.5578,104,104.0,151,101.9,92,.5024,186
2016-03-08,83,Akron,MAC,24-7,.7191,110.8,53,102.1,143,69.1,163,+.040,83,.4784,184,103.9,162,104.7,208,.4604,234
2016-03-08,84,Arkansas,SEC,16-15,.7182,108.9,79,100.4,108,70.5,95,-.071,324,.6285,70,107.1,50,102.3,106,.4609,233
2016-03-08,85,Hofstra,CAA,24-9,.7176,110.3,62,101.7,136,70.1,112,+.041,81,.5428,116,104.7,115,103.1,129,.5046,182
2016-03-08,86,Temple,Amer,20-10,.7122,104.7,162,96.7,47,66.8,287,+.121,6,.6342,64,106.0,68,101.1,56,.5702,104
2016-03-08,87,North Carolina St.,ACC,15-16,.7117,112.0,39,103.5,174,68.7,188,-.038,273,.6953,28,108.7,14,101.2,61,.4568,240
2016-03-08,88,Stony Brook,AE,25-6,.7065,105.5,138,97.8,61,67.3,255,+.025,114,.3799,289,102.8,228,107.3,337,.6471,36
2016-03-08,89,James Madison,CAA,21-11,.7058,106.3,119,98.5,73,68.0,224,-.043,283,.5217,140,104.9,105,104.1,180,.4491,246
2016-03-08,90,Alabama,SEC,17-13,.7054,103.9,171,96.3,41,65.4,325,+.079,30,.6971,25,108.4,22,100.8,48,.6105,59
2016-03-08,91,William & Mary,CAA,20-11,.7039,112.2,36,104.1,179,69.3,151,-.015,219,.5747,95,105.1,97,102.4,110,.5740,101
2016-03-08,92,Arizona St.,P12,15-16,.7004,108.6,81,100.8,116,68.7,190,-.007,199,.7121,18,108.3,24,100.1,18,.5963,73
2016-03-08,93,Memphis,Amer,17-14,.6997,106.1,123,98.5,74,74.7,8,-.104,344,.5306,129,102.6,240,101.5,74,.3450,328
2016-03-08,94,Stanford,P12,15-14,.6992,106.8,108,99.2,82,66.6,294,+.041,80,.7398,7,109.2,8,99.7,11,.5751,99
2016-03-08,95,UT Arlington,SB,22-9,.6978,105.8,127,98.4,70,73.4,17,-.025,244,.4540,205,102.0,263,103.7,155,.4678,223
2016-03-08,96,Boise St.,MWC,20-11,.6970,106.6,115,99.1,81,70.4,97,-.043,285,.5565,106,104.2,141,102.1,100,.5868,84
2016-03-08,97,UC Santa Barbara,BW,17-12,.6959,105.0,152,97.7,59,67.3,253,-.003,182,.5925,85,105.2,96,101.8,86,.7294,13
2016-03-08,98,UC Irvine,BW,24-8,.6926,104.8,158,97.7,58,68.0,227,+.116,11,.5482,111,104.0,152,102.3,107,.6273,42
2016-03-08,99,Oakland,Horz,21-11,.6847,115.0,23,107.5,250,74.0,14,-.044,286,.4927,169,103.1,202,103.4,144,.5578,120
2016-03-08,100,Oklahoma St.,B12,12-19,.6819,103.7,173,97.0,50,64.6,338,-.094,339,.7147,17,108.3,23,100.0,15,.3942,301
2016-03-08,101,Marquette,BE,19-12,.6816,104.9,157,98.2,66,71.1,76,+.050,56,.5939,83,105.4,86,102.0,95,.3066,342
2016-03-08,102,Long Beach St.,BW,18-13,.6723,106.2,121,99.7,94,70.6,91,+.075,34,.6575,53,106.0,69,100.1,19,.8246,1
2016-03-08,103,Cal St. Bakersfield,WAC,21-8,.6658,102.1,205,96.2,40,69.1,161,-.008,200,.3488,322,100.1,329,105.7,266,.4506,245
2016-03-08,104,Richmond,A10,15-15,.6622,113.3,30,106.9,236,69.0,173,-.077,330,.5911,87,105.4,89,102.1,97,.5483,137
2016-03-08,105,Chattanooga,SC,29-5,.6600,105.1,149,99.2,83,67.1,265,+.119,9,.4433,217,104.0,149,106.1,291,.5330,152
2016-03-08,106,Davidson,A10,18-11,.6569,114.3,25,108.1,259,71.1,72,+.075,35,.6076,79,105.9,71,102.0,94,.5856,87
2016-03-08,107,Nebraska,B10,14-17,.6551,106.9,102,101.1,124,67.2,256,-.108,347,.6090,76,105.5,84,101.5,73,.3702,318
2016-03-08,108,UAB,CUSA,26-5,.6533,107.9,92,102.1,144,69.0,169,+.086,22,.3783,291,101.5,289,106.0,283,.3856,308
