season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2011,14,South Florida,58,Big East,27,1593.0,1593.0,West Virginia,277,Big East,30,1668.0,1668.0,1,-3
2011,14,Northern Illinois,2459,Mid-American,23,1694.0,1690.0,Ohio,195,Mid-American,20,1463.0,1467.0,1,3
2011,14,Oregon,2483,Pac-12,49,2084.0,2062.0,UCLA,26,Pac-12,31,1341.0,1363.0,1,18
2011,14,Houston,248,Conference USA,28,2053.0,1958.0,Southern Miss,2572,Conference USA,49,1726.0,1821.0,1,-21
2011,14,Pittsburgh,221,Big East,33,1632.0,1640.0,Syracuse,183,Big East,20,1420.0,1412.0,1,13
2011,14,Cincinnati,2132,Big East,35,1646.0,1650.0,UConn,41,Big East,27,1510.0,1506.0,1,8
2011,14,Kansas State,2306,Big 12,30,1673.0,1674.0,Iowa State,66,Big 12,23,1512.0,1511.0,1,7
2011,14,Georgia Southern,290,Southern,55,,,Old Dominion,295,CAA,48,,,0,7
2011,14,Colorado State,36,Mountain West,19,1134.0,1144.0,Wyoming,2751,Mountain West,22,1390.0,1380.0,1,-3
2011,14,Montana,149,Big Sky,41,,,Central Arkansas,2110,Southland,14,,,0,27
2011,14,App State,2026,Southern,12,,,Maine,311,CAA,34,,,0,-22
2011,14,TCU,2628,Mountain West,56,1909.0,1939.0,UNLV,2439,Mountain West,9,1029.0,999.0,1,47
2011,14,Sam Houston,2534,Southland,34,,,Stony Brook,2619,Big South,27,,,0,7
2011,14,Montana State,147,Big Sky,26,,,New Hampshire,160,CAA,25,,,0,1
2011,14,Towson,119,CAA,38,,,Lehigh,2329,Patriot,40,,,0,-2
2011,14,New Mexico State,166,Western Athletic,21,997.0,1015.0,Utah State,328,Western Athletic,24,1400.0,1382.0,1,-3
2011,14,Baylor,239,Big 12,48,1580.0,1660.0,Texas,251,Big 12,24,1747.0,1667.0,1,24
2011,14,LSU,99,SEC,42,2185.0,2249.0,Georgia,61,SEC,10,1932.0,1868.0,1,32
2011,14,North Dakota State,2449,MVFC,26,,,James Madison,256,CAA,14,,,0,12
2011,14,Florida Atlantic,2226,Sun Belt,0,934.0,909.0,UL Monroe,2433,Sun Belt,26,1331.0,1356.0,1,-26
2011,14,North Texas,249,Sun Belt,59,1200.0,1353.0,Middle Tennessee,2393,Sun Belt,7,1139.0,986.0,1,52
2011,14,Nevada,2440,Western Athletic,56,1613.0,1711.0,Idaho,70,Western Athletic,3,1151.0,1053.0,1,53
2011,14,Arkansas State,2032,Sun Belt,45,1551.0,1596.0,Troy,2653,Sun Belt,14,1223.0,1178.0,1,31
2011,14,Northern Iowa,2460,MVFC,28,,,Wofford,2747,Southern,21,,,0,7
2011,14,Boise State,68,Mountain West,45,2017.0,2012.0,New Mexico,167,Mountain West,0,842.0,847.0,1,45
2011,14,Hawai'i,62,Western Athletic,20,1414.0,1384.0,BYU,252,FBS Independents,41,1629.0,1659.0,0,-21
2011,14,Oklahoma State,197,Big 12,44,2059.0,2155.0,Oklahoma,201,Big 12,10,2070.0,1974.0,1,34
2011,14,Clemson,228,ACC,38,1655.0,1767.0,Virginia Tech,259,ACC,10,1876.0,1764.0,1,28
2011,14,San Diego State,21,Mountain West,35,1521.0,1520.0,Fresno State,278,Western Athletic,28,1319.0,1320.0,0,7
2011,14,Michigan State,127,Big Ten,39,1824.0,1836.0,Wisconsin,275,Big Ten,42,2139.0,2127.0,1,-3
