week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
16,2013,331222002,2013-12-22T18:00Z,Miami Dolphins,MIA,0,Buffalo Bills,BUF,19,Buffalo Bills,19,Final,6,4,2,0,2,14,0,1,52,103,2.0,13,89,12,33,2.2,2,7,46,14,12,1.2,0-0,6,37,2,0,0,23:29,18,8,9,1,7,19,0,0,77,390,5.1,14,187,15,25,7.2,1,1,6,203,51,4.0,1-4,4,31,1,0,0,36:31,54305,Highmark Stadium,Orchard Park,NY
16,2013,331222004,2013-12-22T18:00Z,Minnesota Vikings,MIN,14,Cincinnati Bengals,CIN,42,Cincinnati Bengals,28,Final,10,4,5,1,0,9,0,2,48,209,4.4,13,94,13,27,3.0,3,4,20,115,17,6.8,0-0,5,40,4,1,0,20:28,24,20,4,0,8,14,1,2,77,426,5.5,13,345,27,38,8.6,0,2,18,81,37,2.2,4-4,6,55,1,1,2,39:32,61555,Paycor Stadium,Cincinnati,OH
16,2013,331222012,2013-12-22T18:00Z,Indianapolis Colts,IND,23,Kansas City Chiefs,KC,7,Indianapolis Colts,16,Final,19,10,5,4,7,18,1,1,72,367,5.1,12,232,26,37,6.1,0,1,9,135,34,4.0,0-2,3,31,0,0,0,38:20,18,8,8,2,1,8,1,1,53,287,5.4,11,132,16,28,4.0,1,5,21,155,20,7.8,0-1,7,65,4,3,0,21:40,75396,GEHA Field at Arrowhead Stadium,Kansas City,MO
16,2013,331222014,2013-12-22T18:00Z,Tampa Bay Buccaneers,TB,13,St. Louis Rams,STL,23,St. Louis Rams,10,Final,14,7,4,3,4,14,1,2,56,170,3.0,12,111,16,26,3.4,0,7,47,59,23,2.6,1-3,3,26,2,2,0,25:54,18,8,8,2,6,14,1,2,60,277,4.6,10,148,16,20,7.0,0,1,10,129,39,3.3,1-4,7,85,2,2,0,34:06,54423,The Dome at America's Center,St. Louis,MO
16,2013,331222020,2013-12-22T18:00Z,Cleveland Browns,CLE,13,New York Jets,NYJ,24,New York Jets,11,Final,19,11,7,1,5,12,1,2,64,283,4.4,9,168,18,40,3.9,2,3,10,115,21,5.5,1-4,3,24,2,0,0,27:17,25,13,11,1,12,18,0,1,76,422,5.6,11,214,20,37,5.8,0,0,0,208,39,5.3,3-4,6,35,0,0,0,32:43,76957,MetLife Stadium,East Rutherford,NJ
16,2013,331222028,2013-12-22T18:00Z,Dallas Cowboys,DAL,24,Washington Redskins,WSH,23,Dallas Cowboys,1,Final,16,11,4,1,4,10,2,2,52,309,5.9,11,214,17,27,7.4,1,2,12,95,23,4.1,3-5,6,42,2,1,0,26:13,17,10,6,1,7,16,0,1,64,297,4.6,10,197,21,36,5.5,1,0,0,100,28,3.6,2-4,8,44,1,0,0,33:47,80411,Northwest Stadium,Landover,MD
16,2013,331222029,2013-12-22T18:00Z,New Orleans Saints,NO,13,Carolina Panthers,CAR,17,Carolina Panthers,4,Final,20,12,6,2,5,18,0,1,81,365,4.5,14,239,30,45,4.7,2,6,42,126,30,4.2,1-2,4,40,2,0,0,38:48,10,7,2,1,0,9,0,0,44,222,5.0,13,141,13,22,5.4,1,4,40,81,18,4.5,1-3,3,26,1,0,0,21:12,73825,Bank of America Stadium,Charlotte,NC
16,2013,331222030,2013-12-22T18:00Z,Tennessee Titans,TEN,20,Jacksonville Jaguars,JAX,16,Tennessee Titans,4,Final,22,10,10,2,3,13,3,4,73,346,4.7,11,164,17,26,5.7,1,3,17,182,44,4.1,1-2,1,4,1,0,0,35:39,15,11,4,0,3,11,1,3,57,289,5.1,11,226,24,34,6.3,1,2,11,63,21,3.0,2-3,4,15,1,0,0,24:21,60559,EverBank Stadium,Jacksonville,FL
16,2013,331222034,2013-12-22T18:00Z,Denver Broncos,DEN,37,Houston Texans,HOU,13,Denver Broncos,24,Final,25,20,4,1,2,11,0,1,70,511,7.3,15,397,32,51,7.6,0,1,3,114,18,6.3,1-3,8,67,0,0,0,28:53,14,8,5,1,6,16,0,0,66,240,3.6,14,153,18,37,3.8,2,3,23,87,26,3.3,1-2,4,57,2,0,0,31:07,71761,NRG Stadium,Houston,TX
16,2013,331222008,2013-12-22T21:05Z,New York Giants,NYG,23,Detroit Lions,DET,20,New York Giants,3,Final,15,13,2,0,6,17,1,1,65,279,4.3,13,238,23,42,5.4,1,2,18,41,21,2.0,1-1,5,30,2,1,2,29:43,24,13,9,2,8,17,0,0,80,355,4.4,14,207,25,42,4.7,2,2,15,148,36,4.1,2-3,7,60,3,1,0,37:45,63996,Ford Field,Detroit,MI
