season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2023,14,Liberty,2335,Conference USA,49,1671,1684,New Mexico State,166,Conference USA,35,1486,1473,1,14
2023,14,Washington,264,Pac-12,34,1868,1883,Oregon,2483,Pac-12,31,2046,2031,1,3
2023,14,Toledo,2649,Mid-American,14,1559,1542,Miami (OH),193,Mid-American,23,1495,1512,1,-9
2023,14,Texas,251,Big 12,49,2026,2050,Oklahoma State,197,Big 12,21,1512,1488,1,28
2023,14,UNLV,2439,Mountain West,20,1551,1502,Boise State,68,Mountain West,44,1678,1727,1,-24
2023,14,Troy,2653,Sun Belt,49,1696,1761,App State,2026,Sun Belt,23,1679,1614,1,26
2023,14,Tulane,2655,American Athletic,14,1657,1648,SMU,2567,American Athletic,26,1852,1861,1,-12
2023,14,Alabama,333,SEC,27,2028,2039,Georgia,61,SEC,24,2122,2111,1,3
2023,14,Iowa,2294,Big Ten,0,1675,1666,Michigan,130,Big Ten,26,2165,2174,1,-26
2023,14,Florida State,52,ACC,16,1943,1951,Louisville,97,ACC,6,1736,1728,1,10
