season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2023,8,Liberty,2335,Conference USA,42,1611.0,1603.0,Middle Tennessee,2393,Conference USA,35,1285.0,1293.0,1,7
2023,8,South Alabama,6,Sun Belt,55,1613.0,1716.0,Southern Miss,2572,Sun Belt,3,1218.0,1115.0,1,52
2023,8,Jacksonville State,55,Conference USA,20,1485.0,1487.0,Western Kentucky,98,Conference USA,17,1529.0,1527.0,1,3
2023,8,Sam Houston,2534,Conference USA,27,1355.0,1319.0,Florida International,2229,Conference USA,33,1045.0,1081.0,1,-6
2023,8,UTEP,2638,Conference USA,7,1196.0,1156.0,New Mexico State,166,Conference USA,28,1320.0,1360.0,1,-21
2023,8,Tulsa,202,American Athletic,10,1330.0,1219.0,Rice,242,American Athletic,42,1189.0,1300.0,1,-32
2023,8,Marshall,276,Sun Belt,9,1518.0,1507.0,James Madison,256,Sun Belt,20,1662.0,1673.0,1,-11
2023,8,West Virginia State,2707,Mountain East,14,,,Frostburg State,341,Mountain East,28,,,1,-14
2023,8,Morgan State,2415,MEAC,10,,,North Carolina Central,2428,MEAC,16,,,1,-6
2023,8,Northwestern State,2466,Southland,20,,,SE Louisiana,2545,Southland,37,,,1,-17
2023,8,Temple,218,American Athletic,0,1049.0,948.0,SMU,2567,American Athletic,55,1552.0,1653.0,1,-55
2023,8,Western Connecticut St,2843,MSCAC,28,,,Mass Maritime,110,MSCAC,0,,,1,28
2023,8,Dean College,110438,ECFC,20,,,Anna Maria College,15,ECFC,52,,,1,-32
2023,8,Juniata College,246,Landmark Conference,13,,,Moravian,323,Landmark Conference,44,,,0,-31
2023,8,Alfred University,365,Empire 8,0,,,Utica,390,Empire 8,28,,,1,-28
2023,8,American International,2022,Northeast 10,12,,,Bentley,2060,Northeast 10,62,,,1,-50
2023,8,Lawrence University,268,Midwest,0,,,Illinois College,2286,Midwest,72,,,1,-72
2023,8,St John Fisher University,374,Empire 8,14,,,Cortland,2782,Empire 8,42,,,1,-28
2023,8,Long Island University,2341,NEC,0,,,Merrimack,2771,NEC,39,,,1,-39
2023,8,Thomas More College,2646,,33,,,Hillsdale,2273,Great Midwest Athletic,35,,,0,-2
2023,8,Wagner,2681,NEC,3,,,Central Connecticut,2115,NEC,17,,,1,-14
2023,8,Ohio,195,Mid-American,20,1531.0,1528.0,Western Michigan,2711,Mid-American,17,1235.0,1238.0,1,3
2023,8,Belhaven,2056,USA South,45,,,Methodist,291,USA South,10,,,1,35
2023,8,Yale,43,Ivy,17,,,Pennsylvania,219,Ivy,27,,,1,-10
2023,8,Shepherd,2974,Pennsylvania State Athletic,59,,,West Chester,223,Pennsylvania State Athletic,21,,,1,38
