season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2022,4,Georgia State,2247,Sun Belt,24,1444.0,1424.0,Coastal Carolina,324,Sun Belt,41,1656.0,1676.0,1,-17
2022,4,Virginia Tech,259,ACC,10,1451.0,1388.0,West Virginia,277,Big 12,33,1430.0,1493.0,0,-23
2022,4,Illinois,356,Big Ten,31,1622.0,1622.0,Chattanooga,236,Southern,0,,,0,31
2022,4,Bentley,2060,Northeast 10,13,,,New Haven,2441,Northeast 10,21,,,1,-8
2022,4,Syracuse,183,ACC,22,1539.0,1539.0,Virginia,258,ACC,20,1481.0,1481.0,1,2
2022,4,Johns Hopkins University,118,Centennial,54,,,Moravian,323,Centennial,0,,,1,54
2022,4,Air Force,2005,Mountain West,48,1690.0,1743.0,Nevada,2440,Mountain West,20,1520.0,1467.0,1,28
2022,4,UTEP,2638,Conference USA,27,1245.0,1322.0,Boise State,68,Mountain West,10,1618.0,1541.0,0,17
2022,4,Pace,2487,Northeast 10,14,,,Assumption,2038,Northeast 10,26,,,1,-12
2022,4,Endicott College,452,Commonwealth Coast,26,,,Norwich,2467,NEWMAC,13,,,0,13
2022,4,Kutztown University,2315,Pennsylvania State Athletic,35,,,Shepherd,2974,Pennsylvania State Athletic,42,,,1,-7
2022,4,West Chester,223,Pennsylvania State Athletic,26,,,Millersville,210,Pennsylvania State Athletic,14,,,1,12
2022,4,FDU-Florham,2221,Mid Atlantic,23,,,Kings College (PA),247,Mid Atlantic,27,,,1,-4
2022,4,Johnson C Smith,2304,CIAA,28,,,Lincoln (PA),2339,CIAA,29,,,1,-1
2022,4,American International,2022,Northeast 10,3,,,Franklin Pierce,112334,Northeast 10,7,,,1,-4
2022,4,Albright,2015,Mid Atlantic,0,,,Lycoming,2354,Mid Atlantic,45,,,1,-45
2022,4,Davenport,110254,GLIAC,51,,,Northwood (MI),2886,Great Midwest Athletic,17,,,1,34
