game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
232350023,2003,1,False,False,31681.0,San José State,23,Western Athletic,29,Grambling,2755,SWAC,0
232352306,2003,1,False,False,50823.0,Kansas State,2306,Big 12,10,California,25,Pac-10,7
232950277,2003,10,False,True,56319.0,West Virginia,277,Big East,28,Virginia Tech,259,Big East,7
232960059,2003,10,False,True,51524.0,Georgia Tech,59,ACC,7,Maryland,120,ACC,3
232982229,2003,10,False,False,,Florida International,2229,FCS Independents,34,Holy Cross,107,Patriot,23
232980227,2003,10,False,True,,Rhode Island,227,Atlantic 10,24,William & Mary,2729,Atlantic 10,37
232980041,2003,10,False,False,36074.0,UConn,41,FBS Independents,38,Akron,2006,Mid-American,37
232980103,2003,10,False,False,44500.0,Boston College,103,Big East,27,Notre Dame,87,FBS Independents,25
232980221,2003,10,False,True,61421.0,Pittsburgh,221,Big East,34,Syracuse,183,Big East,14
232980356,2003,10,False,True,46407.0,Illinois,356,Big Ten,10,Minnesota,135,Big Ten,36
232980084,2003,10,False,True,51240.0,Indiana,84,Big Ten,6,Ohio State,194,Big Ten,35
232980108,2003,10,False,True,,Harvard,108,Ivy,43,Princeton,163,Ivy,40
232982294,2003,10,False,True,70397.0,Iowa,2294,Big Ten,26,Penn State,213,Big Ten,14
232980077,2003,10,False,True,36233.0,Northwestern,77,Big Ten,16,Wisconsin,275,Big Ten,7
232980228,2003,10,False,True,75000.0,Clemson,228,ACC,36,North Carolina,153,ACC,28
232982747,2003,10,False,True,,Wofford,2747,Southern,24,App State,2026,Southern,14
232980096,2003,10,False,True,57141.0,Kentucky,96,SEC,42,Mississippi State,344,SEC,17
232980159,2003,10,False,True,,Dartmouth,159,Ivy,26,Columbia,171,Ivy,21
232980142,2003,10,False,True,60192.0,Missouri,142,Big 12,62,Texas Tech,2641,Big 12,31
232980158,2003,10,False,True,77483.0,Nebraska,158,Big 12,28,Iowa State,66,Big 12,0
232980218,2003,10,False,True,18376.0,Temple,218,Big East,14,Rutgers,164,Big East,30
232982325,2003,10,True,False,,La Salle,2325,Metro Atlantic Athletic,0,Monmouth,2405,NEC,50
232982561,2003,10,True,True,,Siena,2561,Metro Atlantic Athletic,16,St. Peter's,2612,Metro Atlantic Athletic,20
232982084,2003,10,False,True,4423.0,Buffalo,2084,Mid-American,26,Ohio,195,Mid-American,17
232980150,2003,10,False,True,27614.0,Duke,150,ACC,21,NC State,152,ACC,28
232980290,2003,10,False,True,,Georgia Southern,290,Southern,24,The Citadel,2643,Southern,28
232982169,2003,10,False,True,,Delaware State,2169,MEAC,36,Morgan State,2415,MEAC,53
232980119,2003,10,False,False,,Towson,119,Patriot,24,Elon,2210,Southern,7
232982142,2003,10,False,True,,Colgate,2142,Patriot,50,Bucknell,2083,Patriot,6
232980322,2003,10,False,True,,Lafayette,322,Patriot,30,Fordham,2230,Patriot,32
232980046,2003,10,False,True,,Georgetown,46,Patriot,24,Lehigh,2329,Patriot,45
232982598,2003,10,True,True,,St. Francis (PA),2598,NEC,28,Central Connecticut,2115,NEC,35
232980399,2003,10,True,True,,UAlbany,399,NEC,40,Stony Brook,2619,NEC,7
232980061,2003,10,False,False,92058.0,Georgia,61,SEC,16,UAB,5,Conference USA,13
232980172,2003,10,False,True,,Cornell,172,Ivy,7,Brown,225,Ivy,21
232980314,2003,10,True,False,,Iona,314,Metro Atlantic Athletic,38,Sacred Heart,2529,NEC,31
232982448,2003,10,False,True,,North Carolina A&T,2448,MEAC,27,Howard,47,MEAC,7
232982523,2003,10,True,True,,Robert Morris,2523,NEC,31,Wagner,2681,NEC,28
232982822,2003,10,True,False,,Charleston Southern,2127,Big South,21,North Greenville,2822,,49
232982426,2003,10,False,False,34982.0,Navy,2426,FBS Independents,17,Delaware,48,Atlantic 10,21
232980311,2003,10,False,True,,Maine,311,Atlantic 10,20,James Madison,256,Atlantic 10,13
232982458,2003,10,False,False,,Northern Colorado,2458,FCS Independents,55,Adams State,2001,,14
232980151,2003,10,False,True,33420.0,East Carolina,151,Conference USA,20,Louisville,97,Conference USA,36
232982050,2003,10,False,True,10327.0,Ball State,2050,Mid-American,38,Toledo,2649,Mid-American,14
232982309,2003,10,False,True,10693.0,Kent State,2309,Mid-American,30,Miami (OH),193,Mid-American,38
232982261,2003,10,False,True,,Hampton,2261,MEAC,32,South Carolina State,2569,MEAC,12
232980231,2003,10,False,True,,Furman,231,Southern,30,East Tennessee State,2193,Southern,10
232982710,2003,10,False,True,,Western Illinois,2710,MVFC,30,Northern Iowa,2460,MVFC,38
232982306,2003,10,False,True,51614.0,Kansas State,2306,Big 12,42,Kansas,2305,Big 12,6
232982711,2003,10,False,True,15878.0,Western Michigan,2711,Mid-American,21,Marshall,276,Mid-American,41
232982655,2003,10,False,True,19357.0,Tulane,2655,Conference USA,9,Memphis,235,Conference USA,41
232982197,2003,10,False,True,,Eastern Illinois,2197,OVC,29,UT Martin,2630,OVC,12
232980258,2003,10,False,False,57580.0,Virginia,258,ACC,24,Troy,2653,FBS Independents,0
