season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2019,9,Florida A&M,50,MEAC,34,,,North Carolina A&T,2448,MEAC,31,,,1,3
2019,9,Prairie View A&M,2504,SWAC,35,,,Jackson State,2296,SWAC,38,,,1,-3
2019,9,Houston,248,American Athletic,31,1475.0,1480.0,SMU,2567,American Athletic,34,1639.0,1634.0,1,-3
2019,9,Dartmouth,159,Ivy,59,,,Columbia,171,Ivy,24,,,1,35
2019,9,Colorado,38,Pac-12,31,1352.0,1367.0,USC,30,Pac-12,35,1703.0,1688.0,1,-4
2019,9,Army,349,FBS Independents,29,1604.0,1565.0,San José State,23,Mountain West,34,1216.0,1255.0,0,-5
2019,9,Purdue,2509,Big Ten,6,1554.0,1488.0,Illinois,356,Big Ten,24,1364.0,1430.0,1,-18
2019,9,Western Michigan,2711,Mid-American,49,1417.0,1472.0,Bowling Green,189,Mid-American,10,972.0,917.0,1,39
2019,9,Rutgers,164,Big Ten,44,1035.0,1073.0,Liberty,2335,FBS Independents,34,1302.0,1264.0,0,10
2019,9,Ohio State,194,Big Ten,38,2277.0,2332.0,Wisconsin,275,Big Ten,7,2038.0,1983.0,1,31
2019,9,Pittsburgh,221,ACC,12,1590.0,1581.0,Miami,2390,ACC,16,1553.0,1562.0,1,-4
2019,9,Kansas State,2306,Big 12,48,1616.0,1651.0,Oklahoma,201,Big 12,41,2025.0,1990.0,1,7
2019,9,Northwestern,77,Big Ten,0,1500.0,1489.0,Iowa,2294,Big Ten,20,1884.0,1895.0,1,-20
2019,9,Robert Morris,2523,NEC,24,,,Bryant,2803,NEC,20,,,1,4
2019,9,Dayton,2168,Pioneer,38,,,San Diego,301,Pioneer,50,,,1,-12
2019,9,Central Connecticut,2115,NEC,28,,,Long Island University,2341,NEC,0,,,1,28
2019,9,St. Francis (PA),2598,NEC,33,,,Sacred Heart,2529,NEC,36,,,1,-3
2019,9,Yale,43,Ivy,46,,,Pennsylvania,219,Ivy,41,,,1,5
2019,9,South Alabama,6,Sun Belt,3,1060.0,1064.0,App State,2026,Sun Belt,30,1774.0,1770.0,1,-27
2019,9,Texas A&M,245,SEC,49,1737.0,1771.0,Mississippi State,344,SEC,30,1639.0,1605.0,1,19
2019,9,Lehigh,2329,Patriot,27,,,Georgetown,46,Patriot,24,,,1,3
2019,9,Valparaiso,2674,Pioneer,19,,,Stetson,56,Pioneer,10,,,1,9
2019,9,North Dakota,155,FCS Independents,16,,,Montana State,147,Big Sky,12,,,0,4
2019,9,Merrimack,2771,FCS Independents,24,,,Presbyterian,2506,Big South,21,,,0,3
2019,9,Delaware,48,CAA,25,,,Richmond,257,CAA,35,,,1,-10
2019,9,Rhode Island,227,CAA,13,,,Elon,2210,CAA,38,,,1,-25
2019,9,Maine,311,CAA,34,,,William & Mary,2729,CAA,25,,,1,9
