season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2019,13,Bowling Green,189,Mid-American,24,912.0,867.0,Ohio,195,Mid-American,66,1540.0,1585.0,1,-42
2019,13,Northern Illinois,2459,Mid-American,17,1297.0,1219.0,Eastern Michigan,2199,Mid-American,45,1290.0,1368.0,1,-28
2019,13,Buffalo,2084,Mid-American,49,1506.0,1528.0,Toledo,2649,Mid-American,30,1289.0,1267.0,1,19
2019,13,Miami (OH),193,Mid-American,20,1374.0,1368.0,Akron,2006,Mid-American,17,797.0,803.0,1,3
2019,13,SE Louisiana,2545,Southland,27,,,Nicholls,2447,Southland,28,,,1,-1
2019,13,Northwestern State,2466,Southland,20,,,Stephen F. Austin,2617,Southland,32,,,1,-12
2019,13,Georgia Tech,59,ACC,28,1305.0,1306.0,NC State,152,ACC,26,1338.0,1337.0,1,2
2019,13,Incarnate Word,2916,Southland,35,,,Central Arkansas,2110,Southland,52,,,1,-17
2019,13,Wyoming,2751,Mountain West,17,1572.0,1574.0,Colorado State,36,Mountain West,7,1347.0,1345.0,1,10
2019,13,Youngstown State,2754,MVFC,21,,,Illinois State,2287,MVFC,3,,,1,18
2019,13,Kent State,2309,Mid-American,41,1230.0,1233.0,Ball State,2050,Mid-American,38,1374.0,1371.0,1,3
2019,13,Yale,43,Ivy,50,,,Harvard,108,Ivy,43,,,1,7
2019,13,Brown,225,Ivy,23,,,Dartmouth,159,Ivy,29,,,1,-6
2019,13,Jacksonville,294,Pioneer,28,,,San Diego,301,Pioneer,47,,,1,-19
2019,13,Auburn,2,SEC,52,,,Samford,2535,Southern,0,,,0,52
2019,13,Alabama,333,SEC,66,,,Western Carolina,2717,Southern,3,,,0,63
2019,13,The Citadel,2643,Southern,11,,,Wofford,2747,Southern,31,,,1,-20
2019,13,Holy Cross,107,Patriot,24,,,Georgetown,46,Patriot,0,,,1,24
2019,13,Long Island University,2341,NEC,10,,,Merrimack,2771,FCS Independents,24,,,0,-14
2019,13,West Virginia,277,Big 12,13,1498.0,1497.0,Oklahoma State,197,Big 12,20,1659.0,1660.0,1,-7
2019,13,Virginia,258,ACC,55,1662.0,1698.0,Liberty,2335,FBS Independents,27,1335.0,1299.0,0,28
2019,13,Ohio State,194,Big Ten,28,2343.0,2338.0,Penn State,213,Big Ten,17,1995.0,2000.0,1,11
2019,13,Iowa State,66,Big 12,41,1821.0,1806.0,Kansas,2305,Big 12,31,1325.0,1340.0,1,10
2019,13,Tulane,2655,American Athletic,31,1520.0,1536.0,UCF,2116,American Athletic,34,1888.0,1872.0,1,-3
2019,13,Massachusetts,113,FBS Independents,24,675.0,683.0,BYU,252,FBS Independents,56,1556.0,1548.0,0,-32
2019,13,Iowa,2294,Big Ten,19,1897.0,1886.0,Illinois,356,Big Ten,10,1478.0,1489.0,1,9
2019,13,Robert Morris,2523,NEC,16,,,Sacred Heart,2529,NEC,14,,,1,2
2019,13,Duquesne,2184,NEC,10,,,Central Connecticut,2115,NEC,43,,,1,-33
2019,13,Wagner,2681,NEC,10,,,Bryant,2803,NEC,14,,,1,-4
2019,13,Richmond,257,CAA,15,,,William & Mary,2729,CAA,21,,,1,-6
2019,13,Rhode Island,227,CAA,21,,,James Madison,256,CAA,55,,,1,-34
2019,13,Northwestern,77,Big Ten,22,1441.0,1439.0,Minnesota,135,Big Ten,38,1821.0,1823.0,1,-16
2019,13,Rutgers,164,Big Ten,0,1081.0,1062.0,Michigan State,127,Big Ten,27,1560.0,1579.0,1,-27
2019,13,UConn,41,American Athletic,24,896.0,902.0,East Carolina,151,American Athletic,31,1159.0,1153.0,1,-7
2019,13,Lehigh,2329,Patriot,16,,,Lafayette,322,Patriot,17,,,1,-1
2019,13,VMI,2678,Southern,31,,,Chattanooga,236,Southern,24,,,1,7
2019,13,Furman,231,Southern,64,,,Point University,3179,,7,,,0,57
2019,13,New Hampshire,160,CAA,28,,,Maine,311,CAA,10,,,1,18
