week,season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.totalOpportunies,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.totalOpportunies,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
1,2010,Air Force,Mountain West,65,14,0.2420890080745722,15.735785524847191,0.5384615384615384,0.9068384193499638,1.0,0.1666666666666666,3.674074074074074,198,1.5925925925925926,86,1.537037037037037,83.0,11,0.0,61.9,2.086,,,,0.7538461538461538,0.1775013192142038,0.6122448979591837,0.742021311800099,0.2461538461538461,0.4398888052094503,0.3125,1.8957410646491524,0.8307692307692308,0.1854972478981322,10.01685138649914,0.5370370370370371,0.7798547855936332,0.1538461538461538,0.6430208158096535,6.430208158096535,0.5,1.9669659829563704,66,14,0.0054199535260258,0.3577169327177037,0.2575757575757575,1.3544234030108675,,0.2307692307692307,2.1384615384615384,56,0.3846153846153846,10,0.1153846153846153,3.0,6,0.0,74.2,-1.065,0.0151515151515151,0.0,0.0151515151515151,0.5151515151515151,-0.2295944102565468,0.2647058823529412,0.8094617585100763,0.4848484848484848,0.2551227150450092,3.769229832428056,0.25,1.9675052530742585,0.3939393939393939,-0.1312120346042443,-3.411512899710352,0.1153846153846153,1.2871753282194391,0.6060606060606061,0.0942307458107013,3.769229832428056,0.35,1.368833704751888
1,2010,Akron,Mid-American,62,14,-0.2255820211542853,-13.986085311565692,0.1935483870967742,1.2291971466515488,0.25,0.1904761904761904,1.6857142857142855,35,0.5714285714285714,12,0.9047619047619048,19.0,2,0.0,67.7,1.549,,,,0.4838709677419355,-0.2674442563256503,0.2333333333333333,1.1109348090460311,0.5161290322580645,-0.1863361756811307,0.15625,1.3947644192992736,0.3387096774193548,-0.2473913628958723,-5.195218620813319,0.0952380952380952,2.057824692192076,0.6290322580645161,-0.2419808282316868,-9.437252301035786,0.2051282051282051,1.2485413456438776,70,13,0.08640901508641,6.048631056048702,0.3857142857142857,0.9707566520234676,0.75,0.1162790697674418,3.067441860465116,132,0.5813953488372093,25,1.2093023255813953,52.0,7,0.0,68.0,-1.567,0.0142857142857142,0.0,0.0142857142857142,0.7285714285714285,0.0514225900862554,0.4117647058823529,0.8726235277635445,0.2714285714285714,0.1803199453499828,5.935175304236825,0.3157894736842105,1.3142225869331987,0.6142857142857143,-0.0319522289480953,-1.3739458447681,0.3488372093023256,0.7531916493070063,0.3714285714285714,0.2282759732398779,5.935175304236825,0.4230769230769231,1.2204684789498683
1,2010,Alabama,SEC,67,13,0.2134987271789242,14.304414720987925,0.6119402985074627,0.728568680327118,0.75,0.2432432432432432,3.091891891891892,114,1.3783783783783785,51,0.4054054054054054,15.0,10,0.0,67.2,1.58,,,,0.8059701492537313,0.2391604059730864,0.6481481481481481,0.679430345496074,0.1940298507462686,0.1069040614185581,0.4615384615384615,1.015208966841541,0.5522388059701493,0.0528983874877021,1.957240337044978,0.5675675675675675,0.5906875960139071,0.417910447761194,0.5215837765955352,14.604345744674989,0.6428571428571429,1.095780429880657,49,12,-0.0575983586646832,-2.8223195745694807,0.2857142857142857,0.8355355485215471,0.3333333333333333,0.2142857142857142,2.325,65,0.4642857142857143,13,0.7857142857142857,22.0,2,0.0,76.4,-0.876,0.0204081632653061,0.0,0.0204081632653061,0.673469387755102,-0.2257373080830799,0.303030303030303,0.5890455793286009,0.3265306122448979,0.2891882245107599,-0.898147180287725,0.25,1.4517604715039123,0.5714285714285714,-0.0376860490625934,-1.0552093737526176,0.25,0.9115190197108444,0.4081632653061224,-0.0449073590143862,-0.898147180287725,0.3,1.030971260309148
1,2010,Arizona,Big 12,64,12,0.2028121322368055,12.979976463155555,0.53125,0.8841109970819838,0.6666666666666666,0.1428571428571428,2.914285714285714,61,0.9523809523809524,20,0.0952380952380952,2.0,8,0.0,73.6,1.274,0.015625,0.0,0.015625,0.765625,0.1144869354389062,0.5918367346938775,0.7150300471659813,0.234375,0.4913411084432765,0.3333333333333333,1.8647805065947984,0.328125,-0.0269977565187257,-0.5669528868932405,0.4285714285714285,0.4314423975716721,0.65625,0.3620701539392134,15.206946465446965,0.5952380952380952,1.047071692905696,51,11,-0.1246192428407575,-6.355581384878634,0.2745098039215686,1.073037229380757,0.5,0.2307692307692307,2.55,66,0.6923076923076923,18,0.5384615384615384,14.0,1,0.0,74.8,-1.009,0.0196078431372549,0.0,0.0196078431372549,0.6666666666666666,-0.2745247776094353,0.3235294117647059,0.8290393344610042,0.3333333333333333,0.1751918266965979,-3.27652789334448,0.1764705882352941,1.967696177419851,0.5098039215686274,-0.1184251342897751,-3.079053491534154,0.3461538461538461,0.5940593789035483,0.4901960784313725,-0.1310611157337792,-3.27652789334448,0.2,1.9351973602397328
1,2010,Arizona State,Big 12,60,12,0.1313747588561944,7.882485531371668,0.4666666666666667,1.0912123164254717,1.0,0.1071428571428571,3.5821428571428573,100,1.3571428571428572,38,0.5,14.0,11,0.0,63.0,2.018,0.0166666666666666,0.0,0.0166666666666666,0.65,0.1369842407074659,0.5128205128205128,0.7861075673483631,0.35,0.1209571497038332,0.3809523809523809,1.8539741891182424,0.4666666666666667,0.1145297675923923,3.2068334925869864,0.5357142857142857,0.7237972733055779,0.5166666666666667,0.08224187948886,2.549498264154661,0.3870967741935484,1.4642359988082927,69,13,-0.0650785614673644,-4.490420741248144,0.3188405797101449,0.9900220960910988,0.5,0.3333333333333333,1.8333333333333333,50,0.8148148148148148,22,0.0,0.0,4,0.0,78.8,-0.786,0.0434782608695652,0.0,0.0434782608695652,0.5507246376811594,-0.1847654605393663,0.3157894736842105,0.754769361636183,0.4492753623188406,0.081634411588638,0.3610935341070888,0.3225806451612903,1.272325377436998,0.391304347826087,-0.2684608761399731,-7.2484436557792735,0.2222222222222222,0.6788615310398215,0.5507246376811594,0.0095024614238707,0.3610935341070888,0.3421052631578947,1.0510538964424996
1,2010,Arkansas,SEC,52,11,0.1347772799168907,7.00841855567832,0.5961538461538461,0.7379024323312544,0.75,0.2083333333333333,3.6416666666666666,87,1.7083333333333333,41,2.708333333333333,65.0,10,0.0,60.3,2.263,0.0384615384615384,0.0,0.0384615384615384,0.7307692307692307,0.2445612494802737,0.6578947368421053,0.7204890444182294,0.2692307692307692,-0.1632077803265773,0.4285714285714285,0.8104582153021922,0.4615384615384615,0.0785998312333084,1.8863959495994012,0.5833333333333334,0.7111577801923352,0.5384615384615384,0.1829293787885328,5.122022606078919,0.6071428571428571,0.7599274399750703,58,12,-0.0365569131349972,-2.1203009618298427,0.2586206896551724,1.3114326142476511,0.3333333333333333,0.275,1.805,72,0.575,23,0.125,5.0,3,0.0,78.6,-0.849,,,,0.6551724137931034,-0.1668364868735947,0.2894736842105263,0.8256488038593536,0.3448275862068966,0.2109742769683379,4.913013136617384,0.2,2.64733809281547,0.6896551724137931,-0.1183066995941974,-4.732267983767896,0.25,1.0004630994985275,0.2758620689655172,0.3070633210385864,4.913013136617384,0.25,2.538309288070017
1,2010,Arkansas State,Sun Belt,83,16,-0.028275139323031,-2.346836563811581,0.3614457831325301,0.8867918710626631,0.6666666666666666,0.4137931034482758,1.3758620689655172,40,0.3448275862068966,10,0.0,0.0,7,0.0,67.2,1.609,,,,0.6385542168674698,-0.1556270646873812,0.3584905660377358,0.7555470794095138,0.3614457831325301,0.1967132621539875,0.3666666666666666,1.113487420281739,0.3493975903614458,-0.2403069352337065,-6.968901121777489,0.1724137931034483,0.7390984706952427,0.6265060240963856,0.1053081096548377,5.476021702051565,0.4423076923076923,1.033140040108232,59,14,0.3197930239406309,18.867788412497223,0.5084745762711864,1.063546674037245,0.75,0.2045454545454545,3.581818181818182,158,1.7272727272727273,76,1.9090909090909087,84.0,11,0.0,66.2,-1.708,,,,0.7288135593220338,0.2413914229649136,0.5581395348837209,0.8727598963552677,0.2711864406779661,0.5304973265628711,9.12783546603194,0.375,1.8266937847651536,0.7457627118644068,0.2393255126593587,10.530322557011786,0.5454545454545454,0.8875595319910726,0.2372881355932203,0.6519882475737101,9.12783546603194,0.3571428571428571,2.279068212775622
1,2010,Auburn,SEC,59,14,0.3197930239406309,18.867788412497223,0.5084745762711864,1.063546674037245,0.75,0.2045454545454545,3.581818181818182,158,1.7272727272727273,76,1.9090909090909087,84.0,11,0.0,66.2,1.708,,,,0.7288135593220338,0.2413914229649136,0.5581395348837209,0.8727598963552677,0.2711864406779661,0.5304973265628711,0.375,1.8266937847651536,0.7457627118644068,0.2393255126593587,10.530322557011786,0.5454545454545454,0.8875595319910726,0.2372881355932203,0.6519882475737101,9.12783546603194,0.3571428571428571,2.279068212775622,83,16,-0.028275139323031,-2.346836563811581,0.3614457831325301,0.8867918710626631,0.6666666666666666,0.4137931034482758,1.3758620689655172,40,0.3448275862068966,10,0.0,0.0,7,0.0,67.2,-1.609,,,,0.6385542168674698,-0.1556270646873812,0.3584905660377358,0.7555470794095138,0.3614457831325301,0.1967132621539875,5.476021702051565,0.3666666666666666,1.113487420281739,0.3493975903614458,-0.2403069352337065,-6.968901121777489,0.1724137931034483,0.7390984706952427,0.6265060240963856,0.1053081096548377,5.476021702051565,0.4423076923076923,1.033140040108232
1,2010,Ball State,Mid-American,70,10,0.0412267147862607,2.885870035038252,0.5428571428571428,0.4916672909090152,0.7692307692307693,0.1372549019607843,3.343137254901961,171,0.9803921568627452,50,0.3725490196078431,19.0,6,0.0,60.2,2.174,0.0142857142857142,0.0,0.0142857142857142,0.8,0.0554585404663761,0.5892857142857143,0.4747393840596254,0.2,-0.0157005879342009,0.3571428571428571,0.6033914761149877,0.7285714285714285,0.120640444775088,6.152662683529488,0.5882352941176471,0.5494318238529765,0.2428571428571428,-0.1076558007334111,-1.8301486124679895,0.3529411764705882,0.6061743958294217,47,10,0.1085383635319774,5.10130308600294,0.4042553191489361,1.0099652126313357,1.0,0.1851851851851851,3.1666666666666665,86,1.0740740740740742,29,0.2592592592592592,7.0,3,0.0,74.7,-1.018,,,,0.6808510638297872,0.0133389460078524,0.4375,0.783477863949253,0.3191489361702128,0.3116304542501107,3.3876528037472906,0.3333333333333333,1.644129788941167,0.574468085106383,-0.0207872267274946,-0.5612551216423545,0.3333333333333333,0.8766950711203411,0.4042553191489361,0.1782975159866995,3.3876528037472906,0.4736842105263157,1.0026864440015892
1,2010,Baylor,Big 12,64,12,-0.0440197822661401,-2.8172660650329715,0.34375,1.2158264850202851,0.5,0.2727272727272727,3.3045454545454547,73,1.5909090909090908,35,1.5454545454545454,34.0,8,0.0,65.1,1.766,,,,0.59375,-0.164309637829959,0.3684210526315789,1.006272843878842,0.40625,0.1317884681732873,0.3076923076923077,1.5825453570178107,0.34375,0.1211206158657669,2.6646535490468737,0.5,1.1188479280687922,0.625,-0.1343180903317166,-5.372723613268668,0.225,1.616672384722304,68,14,-0.1548394460302511,-10.52908233005708,0.2352941176470588,1.0452215882529092,0.5,0.2972972972972973,1.3594594594594596,50,0.7027027027027027,26,0.6216216216216216,23.0,5,0.0,69.6,-1.39,,,,0.5441176470588235,-0.2401201329655993,0.2972972972972973,0.9836440145014652,0.4558823529411764,-0.0530528196880614,-1.7222226979707689,0.1612903225806451,1.1806922505060864,0.5441176470588235,-0.224877856717182,-8.320480698535738,0.2162162162162162,0.9834591332913794,0.4411764705882353,-0.0574074232656922,-1.7222226979707689,0.2333333333333333,1.334607325609441
