week,season,team,conference,off_plays,off_drives,off_ppa,off_totalPPA,off_successRate,off_explosiveness,off_powerSuccess,off_stuffRate,off_lineYards,off_lineYardsTotal,off_secondLevelYards,off_secondLevelYardsTotal,off_openFieldYards,off_openFieldYardsTotal,off_totalOpportunies,off_pointsPerOpportunity,off_fieldPosition,off_fieldPosition,off_havoc,off_havoc,off_havoc,off_standardDowns,off_standardDowns,off_standardDowns,off_standardDowns,off_passingDowns,off_passingDowns,off_passingDowns,off_passingDowns,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_passingPlays,off_passingPlays,off_passingPlays,off_passingPlays,off_passingPlays,def_plays,def_drives,def_ppa,def_totalPPA,def_successRate,def_explosiveness,def_powerSuccess,def_stuffRate,def_lineYards,def_lineYardsTotal,def_secondLevelYards,def_secondLevelYardsTotal,def_openFieldYards,def_openFieldYardsTotal,def_totalOpportunies,def_pointsPerOpportunity,def_fieldPosition,def_fieldPosition,def_havoc,def_havoc,def_havoc,def_standardDowns,def_standardDowns,def_standardDowns,def_standardDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_passingPlays,def_passingPlays,def_passingPlays,def_passingPlays,def_passingPlays
1,2011,Air Force,Mountain West,66,12,0.1417614499751477,9.356255698359748,0.4848484848484848,0.6419033477338943,0.8333333333333334,0.087719298245614,3.649122807017544,208,1.1578947368421053,66.0,0.9824561403508772,56.0,7,0.0,66.8,1.725,0.0303030303030303,0.0,0.0303030303030303,0.803030303030303,0.2133951311488889,0.6037735849056604,0.6419033477338943,0.1969696969696969,-0.1502835578870282,0.0,,0.8636363636363636,0.1892289805177348,10.786051889510883,0.5263157894736842,0.6526276674245844,0.1363636363636363,-0.1588662434612374,-1.429796191151137,0.2222222222222222,0.4810385523735423,67,13,0.0838891210641274,5.620571111296539,0.417910447761194,0.928526357819123,1.0,0.0526315789473684,4.007894736842105,152,1.1578947368421053,44.0,0.8947368421052632,34.0,6,0.0,71.7,-1.317,0.044776119402985,0.0,0.044776119402985,0.7313432835820896,0.1405150678336819,0.4693877551020408,0.8000611644443074,0.2686567164179104,-0.0702592895863263,-3.454562556444681,0.2777777777777778,1.5194662473432743,0.5671641791044776,0.2388193070458215,9.07513366774122,0.5,0.7466440609367265,0.4328358208955223,-0.1191228467739545,-3.454562556444681,0.3103448275862069,1.31250009568196
1,2011,Akron,Mid-American,46,12,-0.1168645135244391,-5.375767622124201,0.1739130434782608,1.1680260262793014,1.0,0.1818181818181818,2.418181818181818,53,0.7272727272727273,16.0,0.1818181818181818,4.0,1,0.0,80.3,0.721,0.0217391304347826,0.0,0.0217391304347826,0.5,-0.3050387282078415,0.1739130434782608,0.9404842512979524,0.5,0.0713097011589632,0.1739130434782608,1.3955678012606505,0.4782608695652174,-0.0073348355142157,-0.1613663813127468,0.2727272727272727,0.9344461372426018,0.5217391304347826,-0.2172667183671439,-5.214401240811454,0.0833333333333333,1.8687656933894004,72,12,0.1157155022335754,8.331516160817435,0.5277777777777778,0.7081711874263042,0.6666666666666666,0.125,3.158333333333333,152,0.7708333333333334,37.0,0.5208333333333334,25.0,9,0.0,59.8,-2.267,,,,0.7916666666666666,0.2224218342407006,0.5964912280701754,0.6807505619899545,0.2083333333333333,-0.2897685593935002,9.422564850980798,0.2666666666666666,0.9412465036352768,0.6666666666666666,-0.02273018104507,-1.0910486901633638,0.4791666666666667,0.4895882867882797,0.3333333333333333,0.3926068687908666,9.422564850980798,0.625,1.0433316350712751
1,2011,Alabama,SEC,69,17,0.0623308668460276,4.3008298123759054,0.4927536231884058,0.8316448812515723,0.5,0.25,2.742857142857143,77,1.2857142857142858,36.0,2.0357142857142856,57.0,10,0.0,63.6,1.911,0.0579710144927536,0.0,0.0579710144927536,0.6811594202898551,-0.12513520052962,0.5531914893617021,0.5183346672005414,0.3188405797101449,0.4628265562394567,0.3636363636363636,1.8499030769174227,0.4057971014492754,0.0926948526906859,2.595455875339208,0.5,0.8708172645325896,0.5652173913043478,0.0537276812254135,2.09537956779113,0.4615384615384615,0.915249438325091,68,17,-0.246944166540916,-16.79220332478229,0.1617647058823529,1.0865974822681412,1.0,0.2631578947368421,0.8736842105263158,17,0.1052631578947368,2.0,0.0,,3,0.0,71.6,-1.259,0.0147058823529411,0.0,0.0147058823529411,0.5588235294117647,-0.4277725683546486,0.1842105263157894,1.1060601432385946,0.4411764705882353,-0.0178948575768546,-11.627389308663687,0.1333333333333333,1.0525378255698474,0.2794117647058823,-0.271832316637821,-5.1648140161186,0.1052631578947368,1.0902959036294004,0.7205882352941176,-0.2372936593604834,-11.627389308663687,0.1836734693877551,1.085775610854528
1,2011,App State,Sun Belt,60,16,-0.1288546069545163,-7.731276417270981,0.2666666666666666,0.9764014219665424,0.4,0.2941176470588235,2.411764705882353,82,0.8529411764705882,29.0,0.1470588235294117,5.0,5,-1.4,75.5,0.976,0.05,0.0,0.05,0.65,-0.3473849815627913,0.2307692307692307,0.712079707634422,0.35,0.2769875173179944,0.3333333333333333,1.31624362610784,0.5666666666666667,-0.0709049457444371,-2.4107681553108646,0.2647058823529412,1.0908343262192153,0.4333333333333333,-0.2046349331523121,-5.320508261960117,0.2692307692307692,0.8292734022131061,66,13,0.0546576707933124,3.60740627235862,0.3333333333333333,1.1739182727788475,0.5,0.275,2.6575,106,1.05,42.0,1.925,77.0,11,0.0,54.8,-2.41,,,,0.5909090909090909,-0.0015010951927818,0.3333333333333333,0.9869152420792452,0.4090909090909091,0.1357758883287819,4.012010126614171,0.3333333333333333,1.4440337615671623,0.6060606060606061,0.0023954758232478,0.0958190329299144,0.35,0.9782940796818566,0.3787878787878788,0.1604804050645668,4.012010126614171,0.28,1.804358253253446
1,2011,Arizona,Big 12,56,11,0.257259422033978,14.406527633902767,0.5,1.0336316855819612,1.0,0.1666666666666666,2.0166666666666666,36,1.6111111111111112,29.0,0.8333333333333334,15.0,8,0.0,65.8,1.736,,,,0.7321428571428571,0.2558747533435573,0.5853658536585366,0.7620749022616916,0.2678571428571428,0.2610441831211279,0.2666666666666666,2.662972385503579,0.3214285714285714,-0.0692262875449634,-1.2460731758093422,0.5555555555555556,0.4318079811276613,0.6785714285714286,0.4119105476240029,15.65260080971211,0.4736842105263157,1.3679781880565725,59,11,-0.0540325791627942,-3.187922170604859,0.288135593220339,0.96142519171969,0.0,0.3225806451612903,1.941935483870968,60,0.5483870967741935,17.0,0.9032258064516128,28.0,3,0.0,78.3,-0.845,0.0169491525423728,0.0,0.0169491525423728,0.6440677966101694,-0.1840873041094946,0.3947368421052631,0.74094968599331,0.3559322033898305,0.1813045421693302,7.572813768409438,0.0952380952380952,2.614991484667541,0.5254237288135594,-0.318936527977782,-9.887032367311242,0.1612903225806451,1.0835915197776709,0.4576271186440678,0.2804745840151644,7.572813768409438,0.4074074074074074,1.0727249301863122
1,2011,Arizona State,Big 12,69,12,0.1462593003255778,10.091891722464872,0.5652173913043478,0.7498202094552556,0.5,0.1891891891891892,3.4162162162162164,126,1.5945945945945943,59.0,1.2162162162162162,45.0,12,0.0,57.5,2.342,0.0144927536231884,0.0,0.0144927536231884,0.7536231884057971,-0.110525936955087,0.5961538461538461,0.4966024163886114,0.2463768115942029,0.9317200261252586,0.4705882352941176,1.731039157588502,0.5362318840579711,-0.019363741271616,-0.716458427049793,0.5135135135135135,0.5290419803384756,0.4347826086956521,0.3983857979964816,11.95157393989445,0.6,1.1296896851502063,54,12,0.0269021537061269,1.452716300130853,0.3148148148148148,1.1906001052192476,1.0,0.1052631578947368,2.905263157894737,55,0.5789473684210527,11.0,0.0526315789473684,1.0,2,0.0,72.9,-1.165,,,,0.6851851851851852,0.0064489128050558,0.3783783783783784,1.0805806569873206,0.3148148148148148,0.0714180309613991,0.5194743174763444,0.1764705882352941,1.7040241969682406,0.3518518518518518,0.0491179990870794,0.9332419826545084,0.3684210526315789,0.8416225085464032,0.6481481481481481,0.0148421233564669,0.5194743174763444,0.2857142857142857,1.4348844228902389
1,2011,Arkansas,SEC,65,10,0.287683163887018,18.69940565265617,0.5384615384615384,0.9690111156143032,0.6666666666666666,0.1785714285714285,3.1035714285714286,87,1.3214285714285714,37.0,1.2857142857142858,36.0,7,0.0,70.4,1.397,,,,0.7230769230769231,0.104557014080575,0.5531914893617021,0.7393104513255082,0.2769230769230769,0.7658458883816192,0.5,1.6325908124485995,0.4307692307692308,0.1877909684877224,5.258147117656227,0.4642857142857143,1.0015761685263491,0.5538461538461539,0.3892822147475295,14.01415973091106,0.5833333333333334,1.022276192931866,48,11,-0.1991818516192388,-9.560728877723465,0.2708333333333333,0.4019407709528483,,0.1724137931034483,2.6758620689655173,78,0.6206896551724138,18.0,0.2413793103448276,7.0,5,-2.8,71.7,-1.244,0.0208333333333333,0.0,0.0208333333333333,0.7291666666666666,-0.1979800523348538,0.3714285714285714,0.4019407709528483,0.2708333333333333,-0.2024174650771983,-6.982361437982115,0.0,,0.6041666666666666,-0.0889092220600465,-2.5783674397413487,0.3103448275862069,0.5861497179686206,0.3958333333333333,-0.3674927072622165,-6.982361437982115,0.2105263157894736,-0.0125293598326394
1,2011,Arkansas State,Sun Belt,65,16,0.053080815700433,3.450253020528148,0.3846153846153846,1.1321829175644824,0.3333333333333333,0.3703703703703703,2.1185185185185187,57,0.8888888888888888,24.0,0.0,,6,0.0,64.6,1.652,0.0153846153846153,0.0,0.0153846153846153,0.6461538461538462,-0.0894958371735378,0.4285714285714285,1.108710885424507,0.3538461538461538,0.313438181818119,0.3043478260869565,1.1925395716387055,0.4153846153846154,-0.1227028522080381,-3.312977009617029,0.2962962962962963,0.8848574782282168,0.5846153846153846,0.1779797376353994,6.763230030145177,0.4473684210526316,1.248571359605078,72,13,0.1143400607401369,8.232484373289857,0.4444444444444444,0.9583088561340992,0.7777777777777778,0.1555555555555555,3.077777777777778,139,1.0444444444444445,47.0,0.7333333333333333,33.0,8,0.0,70.9,-1.426,,,,0.7638888888888888,-0.0665051813748115,0.4,0.7568001459598614,0.2361111111111111,0.6994276087590878,2.3443915594381792,0.5882352941176471,1.401628018517423,0.625,0.2010013391272859,9.045060260727867,0.4888888888888889,0.8722734584447601,0.3472222222222222,0.0937756623775271,2.3443915594381792,0.36,1.4027238454724509
1,2011,Army,American Athletic,75,12,0.0881647445451312,6.61235584088484,0.4666666666666667,0.8724580917461975,0.8,0.1864406779661017,3.2254237288135594,190,1.2542372881355932,74.0,0.9661016949152542,57.0,7,0.0,65.2,1.738,0.0133333333333333,0.0,0.0133333333333333,0.76,0.0339156423289335,0.5087719298245614,0.7379248962493771,0.24,0.259953568229757,0.3333333333333333,1.5227018699808297,0.7866666666666666,0.1592471800806285,9.395583624757084,0.5084745762711864,0.8350645105937669,0.2133333333333333,-0.1739517364920152,-2.783227783872244,0.3125,1.0968195786607813,65,12,0.246420788746067,16.017351268494355,0.4923076923076923,1.1763920225948945,0.6666666666666666,0.2444444444444444,3.0444444444444443,137,1.2666666666666666,57.0,2.6,117.0,8,-0.875,66.4,-1.636,0.0153846153846153,0.0,0.0153846153846153,0.8,0.0710872330776506,0.5192307692307693,0.7867399257586701,0.2,0.9477550114197326,6.258619784777157,0.3846153846153846,3.2805133455105047,0.6923076923076923,0.21686069963816,9.7587314837172,0.5111111111111111,0.9656418179690612,0.3076923076923077,0.3129309892388578,6.258619784777157,0.45,1.7149758788609122
1,2011,Auburn,SEC,49,10,0.0981027382116609,4.807034172371386,0.4285714285714285,1.006306557044302,0.6666666666666666,0.1153846153846153,2.073076923076924,54,0.9230769230769232,24.0,0.3076923076923077,8.0,7,1.0,68.9,1.496,,,,0.6530612244897959,-0.0819511943462465,0.46875,0.6038821521287296,0.3469387755102041,0.4370277877324279,0.3529411764705882,2.0123675693332324,0.5306122448979592,-0.1977720931696014,-5.142074422409639,0.3461538461538461,0.6471602233955799,0.4693877551020408,0.4325699389035228,9.949108594781023,0.5217391304347826,1.2756663072808434,80,11,0.1892046199590449,15.136369596723592,0.4625,1.0228331925125969,0.6,0.2444444444444444,2.2022222222222223,99,0.8666666666666667,39.0,0.7111111111111111,32.0,6,0.0,74.4,-1.119,,,,0.6375,-0.0941472325817043,0.4313725490196078,0.671635337829561,0.3625,0.6875130502893281,18.9432413453074,0.5172413793103449,1.5379233793810496,0.5625,-0.0836662789679615,-3.764982553558267,0.4,0.6541672273196085,0.425,0.5571541572149235,18.9432413453074,0.5294117647058824,1.4506504014577035
