season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.totalOpportunies,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.totalOpportunies,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness,week
2012,Air Force,Mountain West,62,11,0.2791103881752018,17.30484406686251,0.4516129032258064,1.120354425184501,1.0,0.1176470588235294,3.588235294117647,183,1.2549019607843137,64.0,1.196078431372549,61.0,9,0.0,74.5,1.121,,,,0.7419354838709677,0.2786896260098533,0.5217391304347826,1.0434083750707135,0.2580645161290322,0.2803200794005785,0.25,1.582030725867225,0.8225806451612904,0.1796109190930767,9.160156873746915,0.4313725490196078,0.8834434313777574,0.1774193548387097,0.7404261084650542,8.144687193115596,0.5454545454545454,1.9890280691425608,78,11,0.1387160375237825,10.819850926855034,0.5512820512820513,0.7345018332612283,0.0,0.32,2.54,64,0.88,22.0,0.0,0.0,6,0.0,75.7,-0.938,0.0128205128205128,0.0,0.0128205128205128,0.8076923076923077,0.0958008285135362,0.5714285714285714,0.6972088794049429,0.1923076923076923,0.3189599153668166,17.729617655372678,0.4666666666666667,0.9262941673792676,0.3205128205128205,-0.2763906691407057,-6.909766728517644,0.4,0.5645173408201932,0.6794871794871795,0.3345210878372203,17.729617655372678,0.6226415094339622,0.7860122855160875,1
2012,Akron,Mid-American,79,14,-0.0681879407617523,-5.386847320178432,0.3670886075949367,0.9005095079368982,0.6666666666666666,0.125,2.720833333333333,65,0.7083333333333334,17.0,0.0416666666666666,1.0,6,0.0,71.7,1.305,0.0126582278481012,0.0,0.0126582278481012,0.620253164556962,-0.1252806886786068,0.3877551020408163,0.6803659153483723,0.379746835443038,0.0250635475024434,0.3333333333333333,1.3187823338550977,0.3037974683544304,-0.0601146830142788,-1.442752392342692,0.3333333333333333,0.5853664957880914,0.6962025316455697,-0.0717108168697407,-3.94409492783574,0.3818181818181818,1.0205639887554914,59,15,0.0789411251745081,4.65752638529598,0.423728813559322,0.660910435509139,0.8,0.0952380952380952,3.3380952380952382,140,0.9285714285714286,39.0,1.0476190476190477,44.0,8,0.0,65.3,-1.731,0.0169491525423728,0.0,0.0169491525423728,0.7288135593220338,-0.0123834627394293,0.4883720930232558,0.4793437358243703,0.2711864406779661,0.3243759551932152,-0.8427205039436796,0.25,1.6141356088541745,0.711864406779661,0.1309582592676109,5.500246889239659,0.5238095238095238,0.5353635766273822,0.288135593220339,-0.0495717943496282,-0.8427205039436796,0.1764705882352941,1.5815874006420216,1
2012,Alabama,SEC,61,13,0.2259088895525988,13.78044226270853,0.5409836065573771,0.8443911397968573,0.6666666666666666,0.1842105263157894,3.778947368421053,144,1.6052631578947367,61.0,1.5,57.0,10,0.0,60.5,2.025,,,,0.6885245901639344,0.1560103183002733,0.5952380952380952,0.7343042261128665,0.3114754098360656,0.38042152074195,0.4210526315789473,1.1884127450593285,0.6229508196721312,0.2720818869391519,10.339111703687774,0.6052631578947368,0.7569689514545411,0.3442622950819672,0.1890364971435965,3.969766440015527,0.3809523809523809,1.372882201354577,54,13,0.0086012016537771,0.4644648893039685,0.3333333333333333,1.206745380117651,0.5,0.2592592592592592,1.9,51,0.3333333333333333,9.0,0.4444444444444444,12.0,3,-2.333333333333333,79.0,-0.81,0.0555555555555555,0.0,0.0555555555555555,0.6851851851851852,-0.0561769500349894,0.3243243243243243,1.188805572426087,0.3148148148148148,0.1495889435646223,4.75197368013232,0.3529411764705882,1.24262499550078,0.5,-0.1587966218825315,-4.287508790828351,0.2592592592592592,1.1454576359659934,0.5,0.1759990251900859,4.75197368013232,0.4074074074074074,1.2457466718505246,1
2012,App State,Sun Belt,73,14,0.0657192415876275,4.797504635896811,0.4794520547945205,0.8387530168209635,1.0,0.1290322580645161,3.1483870967741936,98,0.7096774193548387,22.0,0.0,0.0,5,0.0,71.1,1.333,0.0136986301369863,0.0,0.0136986301369863,0.684931506849315,0.0375726003925527,0.54,0.7718511816336554,0.3150684931506849,0.1269075920117032,0.3478260869565217,1.064546710578128,0.4246575342465753,-0.0411821042992081,-1.276645233275452,0.3870967741935484,0.5793990705118525,0.547945205479452,0.1718857099189597,6.87542839675839,0.525,1.10499263191322,75,12,0.0419414976142015,3.145612321065117,0.3733333333333333,1.1584801922218786,1.0,0.1176470588235294,3.1029411764705883,106,0.9705882352941176,33.0,0.4117647058823529,14.0,8,-0.875,69.2,-1.442,0.0133333333333333,0.0,0.0133333333333333,0.6266666666666667,-0.0588914953064031,0.4042553191489361,0.7938615409289175,0.3733333333333333,0.2111968785880738,1.9121831968490708,0.3214285714285714,1.9282306782847969,0.4533333333333333,0.0362773271828248,1.2334291242160456,0.3529411764705882,0.8227995449876596,0.5466666666666666,0.0466386145572944,1.9121831968490708,0.3902439024390244,1.410240677647543,1
2012,Arizona,Big 12,86,16,0.1944656603367244,16.7240467889583,0.4767441860465116,0.9542696852904092,0.5,0.1842105263157894,3.0210526315789474,115,1.2105263157894737,46.0,0.7105263157894737,27.0,8,0.0,75.3,1.077,0.0116279069767441,0.0,0.0116279069767441,0.7209302325581395,0.1743213405053326,0.532258064516129,0.8434463894296352,0.2790697674418604,0.2465051532344865,0.3333333333333333,1.4114157807161023,0.4418604651162791,0.0696311344222208,2.6459831080443905,0.4473684210526316,0.7651989087819295,0.5465116279069767,0.3122745719868275,14.676904883380896,0.4893617021276595,1.1615442108730851,87,13,-0.0257055436365992,-2.2363822963841384,0.3908045977011494,0.8090217458873912,0.7142857142857143,0.1627906976744186,3.2790697674418605,141,0.7441860465116279,32.0,0.0697674418604651,3.0,4,0.0,71.1,-1.395,,,,0.6666666666666666,-0.1573682655019904,0.4310344827586206,0.5010206233777872,0.3333333333333333,0.237619900094183,-8.014349471058106,0.3103448275862069,1.66458041952518,0.4942528735632184,0.1407255156924296,6.051197174774474,0.5116279069767442,0.6470817159385371,0.4942528735632184,-0.1863802202571652,-8.014349471058106,0.2558139534883721,1.2312883281476354,1
2012,Arizona State,Big 12,63,13,0.2955879295492237,18.622039561601092,0.5396825396825397,1.0466351287391875,0.25,0.1162790697674418,3.781395348837209,163,1.7906976744186047,77.0,1.7906976744186047,77.0,10,0.0,67.2,1.65,,,,0.7301587301587301,0.2203266918782399,0.5652173913043478,0.9308166775831668,0.2698412698412698,0.4992359844236506,0.4705882352941176,1.4230450949962554,0.6825396825396826,0.1620104942442687,6.966451252503554,0.5116279069767442,0.8023107376269916,0.3174603174603174,0.5827794154548771,11.655588309097542,0.6,1.4945631791115468,60,15,-0.139140505596125,-8.348430335767503,0.3333333333333333,0.7832094709657554,0.0,0.3636363636363636,1.706060606060606,56,0.7272727272727273,24.0,0.8787878787878788,29.0,4,-1.75,76.3,-0.955,0.05,0.0,0.05,0.6,-0.2722483643211906,0.3888888888888889,0.5555675435747628,0.4,0.0605212824914732,-2.291789341864141,0.25,1.3143739682114046,0.55,-0.1835345755728291,-6.056640993903361,0.2727272727272727,0.8933136301560903,0.45,-0.0848810867357089,-2.291789341864141,0.4074074074074074,0.6931242498100268,1
2012,Arkansas,SEC,64,16,0.2972090166317896,19.02137706443454,0.59375,1.0198601225815085,0.8333333333333334,0.1379310344827586,3.431034482758621,100,1.4137931034482758,41.0,0.7586206896551724,22.0,9,0.7777777777777778,65.4,1.873,,,,0.8125,0.2781302443317613,0.6538461538461539,0.8475375368255174,0.1875,0.3798836965985788,0.3333333333333333,2.484602101507431,0.453125,0.0569754019143056,1.6522866555148648,0.6896551724137931,0.4608436843640429,0.546875,0.4962597259691335,17.369090408919675,0.5142857142857142,1.640989498378692,79,15,-0.0411656091459095,-3.2520831225268574,0.3544303797468354,1.052678574512674,0.8,0.25,1.875,75,0.95,38.0,0.65,26.0,8,0.0,59.1,-2.145,,,,0.5443037974683544,-0.0539515816107308,0.4418604651162791,0.7108303838720413,0.4556962025316455,-0.0258934753684841,0.3322573709202914,0.25,1.7743580880873429,0.5063291139240507,-0.1074122608083716,-4.296490432334865,0.375,0.6247002087421777,0.4810126582278481,0.0087436150242181,0.3322573709202914,0.3157894736842105,1.6160289180278742,1
2012,Arkansas State,Sun Belt,79,14,0.1280768232305768,10.118069035215568,0.569620253164557,0.6014156781684865,0.875,0.1111111111111111,3.9,140,1.6111111111111112,58.0,1.1388888888888888,41.0,7,0.0,73.8,1.105,0.0126582278481012,0.0,0.0126582278481012,0.7848101265822784,0.1312879398446988,0.6451612903225806,0.5776642113874643,0.2151898734177215,0.1163656920496611,0.2941176470588235,0.7914274124166646,0.4556962025316455,0.2045192464368842,7.362692871727833,0.6944444444444444,0.4757021143242404,0.5189873417721519,0.064634556656935,2.650016822934337,0.4390243902439024,0.8369885177179158,88,14,0.2239114973848664,19.704211769868245,0.4886363636363636,1.1114284114754254,0.5454545454545454,0.1568627450980392,2.9235294117647057,149,1.0784313725490196,55.0,0.8823529411764706,45.0,10,0.0,62.1,-1.987,0.0113636363636363,0.0,0.0113636363636363,0.7272727272727273,0.0704069835645571,0.5,0.9308316610630036,0.2727272727272727,0.6332568675723578,15.390124967777178,0.4583333333333333,1.6368007763115615,0.5795454545454546,0.0845899372959032,4.314086802091068,0.4117647058823529,1.059348222092143,0.4204545454545454,0.4159493234534372,15.390124967777178,0.5945945945945946,1.1611413195231035,1
2012,Auburn,SEC,67,12,0.0709556782333409,4.754030441633845,0.417910447761194,1.0535211021229676,0.75,0.2352941176470588,3.3794117647058823,115,1.5294117647058825,52.0,1.2941176470588236,44.0,5,0.0,70.3,1.406,0.0149253731343283,0.0,0.0149253731343283,0.5970149253731343,-0.0584061027355929,0.475,0.7514415749005244,0.4029850746268656,0.2626027611502801,0.3333333333333333,1.6912445484814589,0.5074626865671642,0.0746287326380811,2.5373769096947583,0.4705882352941176,0.8387475692261991,0.4328358208955223,0.0292156283790724,0.8472532229931012,0.2758620689655172,1.8386536803597404,89,11,0.2105322675981462,18.73737181623501,0.4943820224719101,0.8826987399213057,1.0,0.0851063829787234,3.5638297872340425,168,1.3829787234042552,65.0,2.595744680851064,122.0,8,0.0,78.2,-0.826,0.0112359550561797,0.0,0.0112359550561797,0.7303370786516854,0.1037341925831799,0.4923076923076923,0.6855618581191213,0.2696629213483146,0.4997770540970132,4.343021973469471,0.5,1.4083970913937975,0.5280898876404494,0.3519454419667914,16.5414357724392,0.5106382978723404,1.0349120785732988,0.4269662921348314,0.1142900519334071,4.343021973469471,0.4210526315789473,1.009246287528246,1
2012,BYU,Big 12,78,10,0.1783826029045524,13.91384302655509,0.5,0.9175390044761234,0.75,0.2307692307692307,2.523076923076923,98,0.9487179487179488,37.0,0.3076923076923077,12.0,7,0.0,65.8,1.661,,,,0.6923076923076923,-0.0327114627380529,0.4629629629629629,0.5990892005244378,0.3076923076923077,0.6533442506004146,0.5833333333333334,1.486199368675562,0.5,-0.0621523915716039,-2.423943271292556,0.3846153846153846,0.6827645096377926,0.4615384615384615,0.5015798837450077,18.05687581482028,0.5833333333333334,1.2981734784273595,63,10,-0.0308000597354302,-1.940403763332104,0.2698412698412698,1.1704493973017096,,0.3076923076923077,1.2769230769230768,17,0.0769230769230769,1.0,0.0,,5,0.0,76.1,-0.965,0.0317460317460317,0.0,0.0317460317460317,0.5714285714285714,-0.4178366165798018,0.1388888888888889,0.3347891412449642,0.4285714285714285,0.4852486827237319,3.7105295765451527,0.4444444444444444,1.5186411706586869,0.2063492063492063,-0.4976107639651551,-6.468939931547016,0.0769230769230769,0.1803953659203943,0.7619047619047619,0.0773026995113573,3.7105295765451527,0.2916666666666667,1.3499455568956364,1
