week,season,team,conference,off_plays,off_drives,off_ppa,off_totalPPA,off_successRate,off_explosiveness,off_powerSuccess,off_stuffRate,off_lineYards,off_lineYardsTotal,off_secondLevelYards,off_secondLevelYardsTotal,off_openFieldYards,off_openFieldYardsTotal,off_totalOpportunies,off_pointsPerOpportunity,off_fieldPosition,off_fieldPosition,off_havoc,off_havoc,off_havoc,off_standardDowns,off_standardDowns,off_standardDowns,off_standardDowns,off_passingDowns,off_passingDowns,off_passingDowns,off_passingDowns,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_rushingPlays,off_passingPlays,off_passingPlays,off_passingPlays,off_passingPlays,off_passingPlays,def_plays,def_drives,def_ppa,def_totalPPA,def_successRate,def_explosiveness,def_powerSuccess,def_stuffRate,def_lineYards,def_lineYardsTotal,def_secondLevelYards,def_secondLevelYardsTotal,def_openFieldYards,def_openFieldYardsTotal,def_totalOpportunies,def_pointsPerOpportunity,def_fieldPosition,def_fieldPosition,def_havoc,def_havoc,def_havoc,def_standardDowns,def_standardDowns,def_standardDowns,def_standardDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_passingDowns,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_rushingPlays,def_passingPlays,def_passingPlays,def_passingPlays,def_passingPlays,def_passingPlays
1,2015,Air Force,Mountain West,70,10,0.5204271348290037,36.42989943803026,0.6571428571428571,1.0665708641092315,0.9,0.0793650793650793,4.088888888888889,258,1.6031746031746033,101,0.8888888888888888,56.0,9,5.444444444444445,65.6,1.74,,,,0.8428571428571429,0.5216877088920887,0.6949152542372882,0.9746241640139008,0.1571428571428571,0.5136658739451839,0.4545454545454545,1.8205338048909447,0.9,0.4431607774803298,27.919128981260776,0.6666666666666666,0.9313656665002076,0.1,1.2158243509670692,8.510770456769484,0.5714285714285714,2.486225439003984,59,12,-0.1679365074919781,-9.90825394202671,0.2203389830508474,1.5912614862394652,0.3333333333333333,0.3448275862068966,1.9758620689655173,57,0.7241379310344828,21,0.2068965517241379,6.0,4,1.75,77.1,-0.856,0.0169491525423728,0.0,0.0169491525423728,0.5084745762711864,-0.3107819953904248,0.2,1.0264745696421893,0.4915254237288136,-0.0201653131142746,-4.3240208933455655,0.2413793103448276,2.075364557608559,0.4915254237288136,-0.1925597602993497,-5.584233048681143,0.2068965517241379,1.3317372187395051,0.5084745762711864,-0.1441340297781855,-4.3240208933455655,0.2333333333333333,1.8137108583822883
1,2015,Akron,Mid-American,71,16,-0.1275674256666561,-9.057287222332585,0.1830985915492957,1.1554993333947916,,0.2558139534883721,2.36046511627907,102,0.6976744186046512,30,0.4186046511627907,18.0,4,0.75,74.9,1.031,,,,0.5211267605633803,-0.2850178549400163,0.1891891891891892,0.8845396654705636,0.4788732394366197,0.0437756885425888,0.1764705882352941,1.4716189459730575,0.6056338028169014,-0.0435351439484264,-1.872011189782336,0.1627906976744186,1.320273811235,0.380281690140845,-0.2439420307438246,-6.586434830083264,0.1851851851851851,1.2756831715908552,76,15,0.2636433100144764,20.036891561100205,0.4605263157894737,1.2296449702311618,0.6666666666666666,0.28125,2.19375,70,0.71875,23,0.3125,10.0,7,4.857142857142857,71.7,-1.294,0.0131578947368421,0.0,0.0131578947368421,0.7236842105263158,0.1888286019701829,0.4727272727272727,1.1490916019709374,0.2763157894736842,0.4595865929876259,20.180323946642886,0.4285714285714285,1.4623547007606992,0.4210526315789473,-0.0018651333869469,-0.0596842683823019,0.34375,0.7616555375895522,0.5526315789473685,0.4804839034914973,20.180323946642886,0.5238095238095238,1.5792323255348168
1,2015,Alabama,SEC,66,12,0.4642093942967332,30.6378200235844,0.4696969696969697,1.5185279958139175,1.0,0.1470588235294117,3.3823529411764706,115,1.5,51,3.3529411764705883,114.0,7,4.0,69.2,1.555,,,,0.6666666666666666,0.3626519882271365,0.5681818181818182,1.101110408339989,0.3333333333333333,0.6673242064359267,0.2727272727272727,3.2577679436219547,0.5151515151515151,0.5083442514113534,17.283704547986016,0.5,1.5615029346906553,0.4848484848484848,0.4173161086124493,13.354115475598377,0.4375,1.4663441414635936,61,12,0.0421392473498749,2.5704940883423686,0.3442622950819672,1.1868699151484916,0.5,0.1666666666666666,1.855555555555556,33,0.2777777777777778,5,0.8333333333333334,15.0,4,4.25,70.6,-1.344,0.0163934426229508,0.0,0.0163934426229508,0.6885245901639344,-0.0396187486279807,0.3571428571428571,1.0894458580082096,0.3114754098360656,0.2228674489851347,8.199969009703207,0.3157894736842105,1.4304300579991964,0.2950819672131147,-0.354742517749069,-6.385365319483242,0.1666666666666666,1.0695888259800217,0.6885245901639344,0.1952373573738858,8.199969009703207,0.4047619047619047,1.2329183142385796
1,2015,App State,Sun Belt,84,12,0.4330195528939881,36.373642443094994,0.6071428571428571,1.153823074221049,0.8,0.175438596491228,3.5842105263157893,204,1.4385964912280702,82,2.175438596491228,124.0,6,5.833333333333333,73.6,1.178,,,,0.7976190476190477,0.3645240451092011,0.6417910447761194,0.9614709664900916,0.2023809523809523,0.7029724365163836,0.4705882352941176,2.187715653274945,0.6785714285714286,0.2641306457905235,15.055446810059838,0.5964912280701754,0.8747868514948647,0.3214285714285714,0.7895628012235244,21.31819563303516,0.6296296296296297,1.7118955196734176,52,12,-0.1893800270276186,-9.84776140543617,0.1923076923076923,1.4872106214888974,0.3333333333333333,0.3214285714285714,1.5214285714285714,43,0.1785714285714285,5,0.0,,4,0.0,77.3,-0.839,0.0192307692307692,0.0,0.0192307692307692,0.5576923076923077,-0.441166783758154,0.2068965517241379,1.0970978392200383,0.4423076923076923,0.1280902314587085,2.3353892158335734,0.1739130434782608,2.072379794892186,0.5384615384615384,-0.4351125221882051,-12.183150621269744,0.0714285714285714,1.074984285675166,0.4615384615384615,0.0973078839930655,2.3353892158335734,0.3333333333333333,1.59026720544233
1,2015,Arizona,Big 12,74,13,0.180275008799538,13.340350651165815,0.3918918918918919,1.419689314884098,0.6666666666666666,0.1891891891891892,2.597297297297297,96,0.8918918918918919,33,1.5675675675675675,58.0,7,4.0,72.8,1.159,,,,0.7027027027027027,-0.0733386252521647,0.3846153846153846,0.9843628882337164,0.2972972972972973,0.7797254165581083,0.4090909090909091,2.387081374107168,0.5,0.0063874454368921,0.2363354811650109,0.3513513513513513,1.0034255942595258,0.5,0.3541625721621839,13.104015170000803,0.4324324324324324,1.757903587891563,97,14,0.179673125402093,17.42829316400303,0.4536082474226804,1.0186993403159643,0.5714285714285714,0.18,3.008,150,1.0,50,0.62,31.0,8,4.25,75.3,-1.04,0.0103092783505154,0.0,0.0103092783505154,0.6597938144329897,0.0732094607003107,0.53125,0.6623842533374209,0.3402061855670103,0.3861481114903982,17.413777636445378,0.303030303030303,2.230170636043012,0.5154639175257731,0.0352064377970034,1.760321889850171,0.48,0.5242106204942887,0.4639175257731959,0.3869728363654528,17.413777636445378,0.4,1.888195691351779
1,2015,Arizona State,Big 12,85,17,-0.0512716852671321,-4.358093247706232,0.3411764705882353,0.9290906776839396,0.75,0.2222222222222222,1.9972222222222225,72,1.0,36,1.0,36.0,6,1.6666666666666667,66.3,1.663,,,,0.6588235294117647,-0.0815162066421145,0.4107142857142857,0.90599816475562,0.3411764705882353,0.007131528422489,0.2068965517241379,1.017611977242497,0.4235294117647059,-0.0225620482189908,-0.8122337358836688,0.4166666666666667,0.9047241579261373,0.5647058823529412,-0.054134409784024,-2.598451669633155,0.2708333333333333,1.1015519327793537,87,17,0.1419680140889707,12.35121722574045,0.3563218390804598,1.575869799388014,0.6,0.2045454545454545,2.886363636363636,127,1.1590909090909092,51,1.2045454545454546,53.0,6,4.0,70.9,-1.282,0.0229885057471264,0.0,0.0229885057471264,0.6896551724137931,-0.0188069417615068,0.35,1.3498008926289724,0.3103448275862069,0.4992456937566984,7.360563406759835,0.3703703703703703,2.050614503582001,0.5057471264367817,0.1395295708574139,6.1393011177262125,0.3409090909090909,1.5234851451382942,0.4827586206896552,0.1752515096847579,7.360563406759835,0.3571428571428571,1.8098889268466407
1,2015,Arkansas,SEC,56,11,0.5912843451512652,33.11192332847085,0.4821428571428571,1.7286885449991911,0.4,0.2058823529411764,2.247058823529412,76,0.6470588235294118,22,2.235294117647059,76.0,8,5.125,66.0,1.557,,,,0.6964285714285714,0.502406378737232,0.5128205128205128,1.5159563652020325,0.3035714285714285,0.7951808563364,0.4117647058823529,2.336494772991074,0.6071428571428571,0.2205130158896704,7.497442540248794,0.3823529411764705,1.3795091171297975,0.3571428571428571,1.362475351025911,27.249507020518227,0.6,2.5313332020489137,55,9,0.0985104181987569,5.418073000931633,0.4181818181818181,1.119297106639923,1.0,0.4848484848484848,0.6545454545454545,22,0.8787878787878788,29,0.3939393939393939,13.0,3,4.333333333333333,77.0,-0.818,0.0181818181818181,0.0,0.0181818181818181,0.5818181818181818,-0.104406498217322,0.4375,0.7994290624982299,0.4181818181818181,0.3808296062559104,9.537330101015543,0.391304347826087,1.6168696197492234,0.6,-0.1366169293391651,-4.508358668192448,0.3333333333333333,0.9071689818457712,0.3636363636363636,0.4768665050507772,9.537330101015543,0.5,1.537587308430621
1,2015,Arkansas State,Sun Belt,86,16,-0.0802720982155619,-6.90340044653833,0.3604651162790697,0.995297493993854,0.5,0.125,2.7729166666666667,133,1.1458333333333333,55,1.4791666666666667,71.0,6,1.1666666666666667,74.3,1.092,0.0232558139534883,0.0,0.0232558139534883,0.6162790697674418,-0.1789542070335922,0.3773584905660377,0.8841238354350653,0.3837209302325581,0.0782173492800623,0.3333333333333333,1.1974314186461974,0.5581395348837209,-0.0255876222990093,-1.2282058703524503,0.3958333333333333,0.7857950695259729,0.4418604651162791,-0.1493472256891021,-5.67519457618588,0.3157894736842105,1.3270096660679993,63,16,0.3395231485767586,21.3899583603358,0.5238095238095238,1.3040084709834443,0.3333333333333333,0.1481481481481481,3.655555555555555,99,1.5555555555555556,42,3.925925925925926,106.0,5,5.6,69.6,-1.562,,,,0.7301587301587301,0.2323632969344267,0.5869565217391305,0.982573084333096,0.2698412698412698,0.6294851000795391,13.329573941602714,0.3529411764705882,2.750467710910013,0.4285714285714285,0.2985327562493733,8.060384418733081,0.5555555555555556,1.1717336335012511,0.5714285714285714,0.3702659428222976,13.329573941602714,0.5,1.4142375022186056
1,2015,Army,American Athletic,58,11,0.3465356219352622,20.099066072245208,0.4827586206896552,1.351295524400812,1.0,0.1463414634146341,3.926829268292683,161,2.1463414634146343,88,1.7317073170731707,71.0,5,7.0,76.6,0.853,0.0172413793103448,0.0,0.0172413793103448,0.6379310344827587,0.2507955076386752,0.5675675675675675,1.0682902384350097,0.3620689655172414,0.5152205852197249,0.3333333333333333,2.200311382298219,0.7068965517241379,0.4232487243655023,17.353197698985596,0.5609756097560976,1.1087044126657275,0.2758620689655172,0.2994643031121387,4.791428849794219,0.3125,2.4672146383822,62,13,0.2479948289994302,15.375679397964674,0.4838709677419355,1.2700283443359983,0.5,0.2647058823529412,1.65,56,1.147058823529412,39,1.4117647058823528,48.0,8,4.25,66.3,-1.75,,,,0.6612903225806451,0.1389230747875228,0.4634146341463415,1.3119872801084995,0.3387096774193548,0.4609444443655351,17.328962211997666,0.5238095238095238,1.1975538189107688,0.5483870967741935,0.0057325037251479,0.1949051266550316,0.4117647058823529,1.1852127774804389,0.4193548387096774,0.6664985466152948,17.328962211997666,0.5384615384615384,1.6897185275744169
1,2015,Auburn,SEC,63,10,0.2585433452925842,16.288230753432806,0.5396825396825397,0.95535630224669,0.75,0.1463414634146341,3.5146341463414634,144,1.170731707317073,48,0.1951219512195122,8.0,7,3.4285714285714284,67.3,1.566,0.0476190476190476,0.0,0.0476190476190476,0.7619047619047619,0.1766591704070678,0.6041666666666666,0.7119999761760398,0.238095238095238,0.520572704926237,0.3333333333333333,2.366822993456462,0.6507936507936508,0.1334451173086167,5.471249809653285,0.5853658536585366,0.5835271802978576,0.3333333333333333,0.3972572300479667,8.342401831007303,0.4285714285714285,1.7780980929407402,82,11,0.1883202001919969,15.442256415743753,0.5,0.9883233772130268,0.75,0.1136363636363636,3.875,171,1.75,77,2.7727272727272725,122.0,8,2.125,70.9,-1.258,0.0121951219512195,0.0,0.0121951219512195,0.6829268292682927,0.1865988894384367,0.5357142857142857,0.9498370770469128,0.3170731707317073,0.1920276387381267,-0.7684148136364706,0.4230769230769231,1.0932860140297014,0.5365853658536586,0.3664863369946915,16.125398827766425,0.5909090909090909,0.932964397383826,0.4512195121951219,-0.0207679679361208,-0.7684148136364706,0.3783783783783784,1.1556365522957737
