TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,32.0,73.0,0.438,6.0,21.0,0.286,11.0,12.0,0.917,7.0,29.0,36.0,23.0,14.0,5.0,5.0,5.0,17.0,12.0,81.0,-4.0,1,6,6,6,1,3,1,8,9,6,10,7,9,1,5,2,4,4,4,7,2,6,7,10,6,6,08/28/2024
1611661329,Chicago Sky,1,0,1,0.0,40.0,27.0,58.0,0.466,5.0,14.0,0.357,11.0,15.0,0.733,10.0,26.0,36.0,19.0,23.0,2.0,4.0,6.0,17.0,13.0,70.0,-4.0,1,6,6,6,1,9,10,4,10,10,6,7,7,7,3,5,4,6,10,10,6,10,7,8,10,6,08/28/2024
1611661323,Connecticut Sun,1,0,1,0.0,40.0,30.0,66.0,0.455,8.0,24.0,0.333,12.0,17.0,0.706,4.0,23.0,27.0,19.0,16.0,14.0,4.0,5.0,13.0,17.0,80.0,-4.0,1,6,6,6,1,7,6,6,4,4,8,5,5,9,10,8,9,6,6,1,6,6,2,2,7,6,08/28/2024
1611661325,Indiana Fever,1,1,0,1.0,40.0,31.0,66.0,0.47,13.0,30.0,0.433,9.0,11.0,0.818,8.0,27.0,35.0,20.0,20.0,5.0,5.0,4.0,17.0,13.0,84.0,4.0,1,1,1,1,1,5,6,3,1,1,2,9,10,3,4,3,6,5,8,7,2,2,7,8,5,3,08/28/2024
1611661320,Los Angeles Sparks,1,1,0,1.0,40.0,35.0,68.0,0.515,8.0,21.0,0.381,16.0,22.0,0.727,5.0,23.0,28.0,24.0,12.0,12.0,4.0,5.0,16.0,22.0,94.0,6.0,1,1,1,1,1,1,4,1,4,6,4,2,2,8,8,8,8,3,2,2,6,6,5,1,1,2,08/28/2024
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,33.0,72.0,0.458,11.0,26.0,0.423,12.0,16.0,0.75,12.0,27.0,39.0,25.0,15.0,9.0,4.0,3.0,16.0,15.0,89.0,13.0,1,1,1,1,1,2,2,5,2,3,3,5,6,4,2,3,1,1,5,4,6,1,5,7,2,1,08/28/2024
1611661313,New York Liberty,1,0,1,0.0,40.0,32.0,63.0,0.508,10.0,28.0,0.357,14.0,19.0,0.737,7.0,25.0,32.0,25.0,20.0,4.0,5.0,4.0,22.0,16.0,88.0,-6.0,1,6,6,6,1,3,9,2,3,2,6,4,3,6,5,6,7,1,8,9,2,2,10,5,3,9,08/28/2024
1611661317,Phoenix Mercury,1,0,1,0.0,40.0,26.0,68.0,0.382,7.0,23.0,0.304,17.0,23.0,0.739,13.0,24.0,37.0,15.0,19.0,7.0,3.0,4.0,15.0,16.0,76.0,-13.0,1,6,6,6,1,10,4,10,8,5,9,1,1,5,1,7,2,10,7,5,10,2,4,5,8,10,08/28/2024
1611661328,Seattle Storm,1,1,0,1.0,40.0,31.0,72.0,0.431,8.0,17.0,0.471,15.0,18.0,0.833,5.0,32.0,37.0,19.0,8.0,6.0,5.0,5.0,12.0,17.0,85.0,4.0,1,1,1,1,1,5,2,9,4,9,1,3,4,2,8,1,2,6,1,6,2,6,1,2,4,3,08/28/2024
1611661322,Washington Mystics,1,1,0,1.0,40.0,29.0,66.0,0.439,8.0,21.0,0.381,8.0,13.0,0.615,7.0,18.0,25.0,19.0,13.0,10.0,6.0,4.0,13.0,17.0,74.0,4.0,1,1,1,1,1,8,6,7,4,6,4,10,8,10,5,10,10,6,3,3,1,2,2,2,9,3,08/28/2024
