Date,Rank,Team,Conf,W-L,AdjEM,AdjO,AdjO_Rk,AdjD,AdjD_Rk,AdjT,AdjT_Rk,Luck,Luck_Rk,SOS_AdjEM,SOS_AdjEM_Rk,OppO,OppO_Rk,OppD,OppD_Rk,NC_SOS_AdjEM,NC_SOS_AdjEM_Rk
2024-11-06,1,Houston,B12,1-0,+30.24,118.2,3,88.0,1,67.9,353,+.000,1,-18.71,225,92.1,236,110.8,205,-18.71,225
2024-11-06,2,Gonzaga,WCC,1-0,+27.81,122.5,1,94.7,26,72.8,70,+.000,1,+14.23,63,113.8,44,99.5,84,+14.23,63
2024-11-06,3,Duke,ACC,1-0,+26.96,118.2,4,91.2,3,70.9,211,+.000,1,-12.06,183,95.5,205,107.6,155,-12.06,183
2024-11-06,4,Alabama,SEC,1-0,+26.95,121.5,2,94.6,24,75.0,8,+.000,1,-8.49,155,101.9,138,110.4,197,-8.49,155
2024-11-06,5,Auburn,SEC,0-0,+26.20,117.7,8,91.5,4,72.9,64,+.000,1,-99.00,249,0.0,249,200.0,249,-99.00,249
2024-11-06,6,Connecticut,BE,0-0,+25.51,117.6,9,92.1,6,69.4,321,+.000,1,-99.00,249,0.0,249,200.0,249,-99.00,249
2024-11-06,7,Kansas,B12,1-0,+24.93,117.7,7,92.8,9,72.0,124,+.000,1,-9.54,166,99.6,154,109.1,184,-9.54,166
2024-11-06,8,Iowa St.,B12,1-0,+24.30,114.2,30,89.9,2,71.1,191,+.000,1,-30.97,248,83.9,248,114.9,243,-30.97,248
2024-11-06,9,Arizona,B12,1-0,+23.87,116.9,10,93.1,10,74.2,23,+.000,1,-15.76,209,95.7,199,111.5,215,-15.76,209
2024-11-06,10,Creighton,BE,0-0,+23.06,117.9,5,94.8,28,71.0,202,+.000,1,-99.00,249,0.0,249,200.0,249,-99.00,249
2024-11-06,11,Texas Tech,B12,1-0,+22.59,115.3,17,92.7,8,68.5,343,+.000,1,-15.88,210,96.2,189,112.0,224,-15.88,210
2024-11-06,12,Purdue,B10,1-0,+22.43,117.8,6,95.4,33,70.5,241,+.000,1,-9.11,160,99.3,155,108.4,172,-9.11,160
2024-11-06,13,St. John's,BE,1-0,+21.09,114.5,24,93.5,13,72.5,87,+.000,1,-6.21,147,98.9,160,105.1,134,-6.21,147
2024-11-06,14,Tennessee,SEC,1-0,+21.05,113.3,33,92.3,7,70.9,210,+.000,1,-11.70,181,96.4,187,108.1,168,-11.70,181
2024-11-06,15,Cincinnati,B12,1-0,+20.86,114.2,29,93.4,12,71.4,169,+.000,1,-23.83,244,91.3,240,115.2,247,-23.83,244
2024-11-06,16,Marquette,BE,1-0,+20.48,115.6,15,95.1,29,71.9,136,+.000,1,-13.72,197,97.2,180,110.9,207,-13.72,197
2024-11-06,17,North Carolina,ACC,1-0,+20.47,116.0,13,95.5,35,73.7,35,+.000,1,-12.76,190,97.7,175,110.4,198,-12.76,190
2024-11-06,18,Texas A&M,SEC,0-1,+20.43,114.4,25,93.9,14,69.4,315,+.000,1,+18.03,48,111.1,64,93.1,25,+18.03,48
2024-11-06,19,BYU,B12,1-0,+20.00,114.8,22,94.8,27,71.2,186,+.000,1,-18.91,226,93.3,226,112.2,226,-18.91,226
2024-11-06,20,UCLA,B10,1-0,+19.83,114.4,26,94.5,21,67.5,355,+.000,1,-12.94,191,97.3,179,110.2,193,-12.94,191
