week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
16,2014,400554356,2014-12-19T01:25Z,Tennessee Titans,TEN,13,Jacksonville Jaguars,JAX,21,Jacksonville Jaguars,8,Final,19,13,6,0,7,15,0,1,67,357,5.3,11,262,24,35,6.7,0,4,25,95,28,3.4,1-2,7,47,0,0,0,34:52,17,7,7,3,5,13,0,0,56,288,5.1,10,111,14,27,3.6,0,4,13,177,25,7.1,2-2,3,25,0,0,0,25:08,61202,EverBank Stadium,Jacksonville,FL
16,2014,400554366,2014-12-20T21:30Z,Philadelphia Eagles,PHI,24,Washington Redskins,WSH,27,Washington Redskins,3,Final,30,22,7,1,9,16,0,0,84,495,5.9,0,361,37,50,6.8,1,3,13,134,31,4.3,3-5,13,102,2,1,0,32:04,21,9,6,6,2,9,0,0,54,305,5.6,0,205,16,23,8.2,1,2,15,100,29,3.4,2-4,3,15,2,1,0,27:56,78897,Northwest Stadium,Landover,MD
16,2014,400554361,2014-12-21T01:25Z,San Diego Chargers,SD,38,San Francisco 49ers,SF,35,San Diego Chargers,3,Final,28,19,6,3,8,16,3,3,80,446,5.6,13,348,33,54,6.2,3,2,8,98,24,4.1,3-3,8,38,3,0,2,34:19,21,6,12,3,5,11,0,1,66,447,6.8,13,92,15,24,3.5,0,2,22,355,40,8.9,2-3,9,92,3,3,2,30:35,70699,Levi's Stadium,Santa Clara,CA
16,2014,400554401,2014-12-21T18:00Z,Detroit Lions,DET,20,Chicago Bears,CHI,14,Detroit Lions,6,Final,22,14,6,2,5,13,2,2,69,367,5.3,10,229,22,39,5.3,2,4,14,138,26,5.3,2-6,7,60,3,1,0,31:56,17,12,2,3,5,15,1,3,63,234,3.7,10,170,23,39,4.1,1,2,11,64,22,2.9,1-2,5,86,1,0,0,28:04,61420,Soldier Field,Chicago,IL
16,2014,400554373,2014-12-21T18:00Z,Minnesota Vikings,MIN,35,Miami Dolphins,MIA,37,Miami Dolphins,2,Final,20,11,8,1,7,12,0,0,58,357,6.2,11,238,19,26,7.9,1,4,21,119,28,4.3,3-5,8,74,1,0,0,26:54,36,23,7,6,9,13,0,0,77,493,6.4,12,383,35,47,8.0,1,1,13,110,29,3.8,5-5,7,54,2,1,0,33:06,66203,Hard Rock Stadium,Miami Gardens,FL
16,2014,400554406,2014-12-21T18:00Z,Atlanta Falcons,ATL,30,New Orleans Saints,NO,14,Atlanta Falcons,16,Final,18,15,3,0,7,15,0,0,62,403,6.5,10,322,30,40,8.1,0,0,0,81,22,3.7,1-2,6,64,0,0,2,32:09,22,20,2,0,7,14,1,2,70,328,4.7,11,271,30,47,5.2,2,5,42,57,18,3.2,2-4,3,25,4,2,0,27:51,73164,Caesars Superdome,New Orleans,LA
16,2014,400554436,2014-12-21T18:00Z,New England Patriots,NE,17,New York Jets,NYJ,16,New England Patriots,1,Final,19,13,5,1,6,13,0,0,63,231,3.7,11,146,23,35,3.7,1,4,36,85,24,3.5,2-4,5,38,1,0,0,27:39,16,10,5,1,5,13,0,0,61,307,5.0,10,191,17,27,6.6,1,2,19,116,32,3.6,0-3,2,14,1,0,0,32:21,78160,MetLife Stadium,East Rutherford,NJ
16,2014,400554434,2014-12-21T18:00Z,Kansas City Chiefs,KC,12,Pittsburgh Steelers,PIT,20,Pittsburgh Steelers,8,Final,22,17,3,2,6,14,1,2,66,327,5.0,7,288,32,46,5.5,0,6,29,39,14,2.8,0-4,4,39,1,1,0,31:07,19,11,6,2,5,10,0,0,52,282,5.4,8,214,18,25,8.2,0,1,6,68,26,2.6,2-4,4,40,0,0,0,28:53,60865,Acrisure Stadium,Pittsburgh,PA
16,2014,400554410,2014-12-21T18:00Z,Green Bay Packers,GB,20,Tampa Bay Buccaneers,TB,3,Green Bay Packers,17,Final,23,17,6,0,6,13,0,1,72,431,6.0,10,310,31,40,7.6,0,1,8,121,31,3.9,1-4,5,40,1,1,0,38:38,6,5,1,0,4,14,1,1,47,109,2.3,10,93,12,26,2.8,1,7,54,16,14,1.1,0-0,3,30,1,0,0,21:22,64247,Raymond James Stadium,Tampa,FL
16,2014,400554402,2014-12-21T18:00Z,Cleveland Browns,CLE,13,Carolina Panthers,CAR,17,Carolina Panthers,4,Final,8,4,3,1,3,12,0,0,46,228,5.0,11,144,10,21,6.0,1,3,22,84,22,3.8,0-1,6,49,1,0,0,21:57,27,12,12,3,9,16,0,0,77,404,5.2,10,195,18,31,6.1,1,1,6,209,45,4.6,2-4,5,49,2,1,0,38:03,73810,Bank of America Stadium,Charlotte,NC
