week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
3,2014,400554194,2014-09-19T00:25Z,Tampa Bay Buccaneers,TB,14,Atlanta Falcons,ATL,56,Atlanta Falcons,42,Final,10,7,3,0,3,13,1,1,57,217,3.8,14,153,22,36,3.9,1,3,26,64,18,3.6,1-1,11,110,5,4,2,27:21,26,17,7,2,8,11,0,0,65,488,7.5,13,344,24,28,11.9,1,1,6,144,36,4.0,3-4,5,50,4,3,3,32:39,70318,Georgia Dome,Atlanta,GA
3,2014,400554195,2014-09-21T17:00Z,San Diego Chargers,SD,22,Buffalo Bills,BUF,10,San Diego Chargers,12,Final,20,11,4,5,5,13,0,0,63,333,5.3,10,250,18,25,9.3,0,2,6,83,36,2.3,2-4,6,44,0,0,0,31:34,18,9,6,3,6,14,0,2,65,292,4.5,11,205,23,40,4.8,0,3,33,87,22,4.0,1-2,11,110,0,0,0,28:26,68611,Highmark Stadium,Orchard Park,NY
3,2014,400554237,2014-09-21T17:00Z,Tennessee Titans,TEN,7,Cincinnati Bengals,CIN,33,Cincinnati Bengals,26,Final,22,7,11,4,2,12,1,2,64,326,5.1,12,177,17,34,4.9,2,2,8,149,28,5.3,1-2,11,99,2,0,0,31:16,25,10,11,4,3,9,0,1,57,300,5.3,12,184,17,26,7.1,1,0,0,116,31,3.7,4-5,7,50,1,0,0,28:44,56743,Paycor Stadium,Cincinnati,OH
3,2014,400554240,2014-09-21T17:00Z,Baltimore Ravens,BAL,23,Cleveland Browns,CLE,21,Baltimore Ravens,2,Final,23,8,12,3,4,12,0,1,64,377,5.9,10,217,19,31,7.0,1,0,0,160,33,4.8,2-5,5,32,1,0,0,30:55,19,11,6,2,5,11,0,0,55,375,6.8,10,290,19,25,11.6,0,0,0,85,30,2.8,3-4,12,94,0,0,0,29:05,67407,Huntington Bank Field,Cleveland,OH
3,2014,400554244,2014-09-21T17:00Z,Green Bay Packers,GB,7,Detroit Lions,DET,19,Detroit Lions,12,Final,14,9,3,2,4,10,0,1,51,223,4.4,9,147,16,27,5.1,0,2,15,76,22,3.5,1-2,5,30,1,1,0,21:47,21,13,6,2,11,18,0,0,74,353,4.8,9,238,22,34,6.6,2,2,8,115,38,3.0,0-2,6,40,3,1,2,38:13,62418,Ford Field,Detroit,MI
3,2014,400554199,2014-09-21T17:00Z,Dallas Cowboys,DAL,34,St. Louis Rams,STL,31,Dallas Cowboys,3,Final,19,10,5,4,5,10,0,0,52,340,6.5,10,217,18,23,9.4,1,0,0,123,29,4.2,2-4,3,15,2,1,2,27:10,26,18,7,1,8,13,1,2,72,448,6.2,10,327,30,42,7.8,2,0,0,121,30,4.0,2-4,8,119,3,1,2,32:50,58739,The Dome at America's Center,St. Louis,MO
3,2014,400554250,2014-09-21T17:00Z,Oakland Raiders,OAK,9,New England Patriots,NE,16,New England Patriots,7,Final,14,9,3,2,5,13,0,0,56,241,4.3,9,174,21,34,5.1,1,0,0,67,22,3.0,0-2,6,49,1,0,0,28:25,21,14,5,2,9,18,0,1,71,297,4.2,10,221,24,37,5.7,0,2,13,76,32,2.4,1-4,6,59,0,0,0,31:35,68756,Gillette Stadium,Foxborough,MA
3,2014,400554213,2014-09-21T17:00Z,Minnesota Vikings,MIN,9,New Orleans Saints,NO,20,New Orleans Saints,11,Final,13,8,3,2,6,15,0,0,54,247,4.6,8,188,17,30,5.9,0,2,15,59,22,2.7,0-2,5,44,0,0,0,26:27,27,17,8,2,9,13,0,0,68,396,5.8,8,288,27,35,8.0,0,1,5,108,32,3.4,2-3,4,30,0,0,0,33:33,73005,Caesars Superdome,New Orleans,LA
3,2014,400554208,2014-09-21T17:00Z,Houston Texans,HOU,17,New York Giants,NYG,30,New York Giants,13,Final,20,14,4,2,2,12,1,2,62,411,6.6,13,292,21,35,7.9,3,2,7,119,25,4.8,1-2,5,40,3,0,0,27:26,26,10,14,2,4,12,0,1,71,419,5.9,13,226,21,28,7.8,0,1,8,193,42,4.6,2-7,4,31,1,1,0,32:34,77462,MetLife Stadium,East Rutherford,NJ
3,2014,400554203,2014-09-21T17:00Z,Washington Redskins,WSH,34,Philadelphia Eagles,PHI,37,Philadelphia Eagles,3,Final,27,18,6,3,8,15,0,1,76,511,6.7,13,427,30,48,8.9,1,0,0,84,28,3.0,3-4,10,131,1,0,0,34:48,22,14,3,5,4,11,0,0,66,379,5.7,13,325,27,41,7.9,0,0,0,54,25,2.2,2-4,9,70,1,1,1,25:12,69596,Lincoln Financial Field,Philadelphia,PA
