week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
10,2014,400554328,2014-11-07T01:25Z,Cleveland Browns,CLE,24,Cincinnati Bengals,CIN,3,Cleveland Browns,21,Final,21,11,9,1,7,16,0,0,75,368,4.9,12,198,15,23,8.6,0,0,0,170,52,3.3,3-4,6,62,1,1,0,35:49,11,4,6,1,3,17,1,1,63,165,2.6,14,79,13,39,1.9,3,2,14,86,22,3.9,0-1,7,55,4,1,0,24:11,65871,Paycor Stadium,Cincinnati,OH
10,2014,400554332,2014-11-09T18:00Z,Kansas City Chiefs,KC,17,Buffalo Bills,BUF,13,Kansas City Chiefs,4,Final,16,8,7,1,3,13,1,1,59,278,4.7,13,151,17,29,4.3,0,6,26,127,24,5.3,1-2,3,19,1,1,0,29:18,21,15,6,0,7,16,0,1,71,364,5.1,12,253,29,48,5.2,0,1,6,111,22,5.0,0-4,6,44,3,3,0,30:42,68119,Highmark Stadium,Orchard Park,NY
10,2014,400554355,2014-11-09T18:00Z,Miami Dolphins,MIA,16,Detroit Lions,DET,20,Detroit Lions,4,Final,20,15,2,3,5,14,0,0,60,228,3.8,11,178,27,38,4.3,1,3,29,50,19,2.6,1-4,5,44,2,1,0,28:26,19,15,2,2,3,12,2,3,64,351,5.5,11,288,27,42,6.4,1,3,19,63,19,3.3,1-3,10,98,1,0,0,31:34,63179,Ford Field,Detroit,MI
10,2014,400554362,2014-11-09T18:00Z,San Francisco 49ers,SF,27,New Orleans Saints,NO,24,San Francisco 49ers,3,Final,21,10,10,1,6,15,1,1,68,330,4.9,14,186,14,32,5.2,0,4,24,144,32,4.5,3-4,2,15,1,1,0,33:46,23,15,7,1,8,18,2,2,80,423,5.3,14,287,28,47,5.9,2,2,5,136,31,4.4,2-2,6,43,3,1,0,36:00,73129,Caesars Superdome,New Orleans,LA
10,2014,400554370,2014-11-09T18:00Z,Pittsburgh Steelers,PIT,13,New York Jets,NYJ,20,New York Jets,7,Final,22,15,4,3,6,11,0,1,62,362,5.8,10,326,30,43,7.2,2,2,17,36,17,2.1,0-3,3,20,4,2,0,29:27,15,7,8,0,6,15,0,0,58,275,4.7,11,125,10,18,5.7,0,4,7,150,36,4.2,1-3,9,75,0,0,0,30:33,78160,MetLife Stadium,East Rutherford,NJ
10,2014,400554372,2014-11-09T18:00Z,Atlanta Falcons,ATL,27,Tampa Bay Buccaneers,TB,17,Atlanta Falcons,10,Final,19,10,6,3,6,12,0,0,60,322,5.4,10,212,20,31,6.6,0,1,7,110,28,3.9,2-4,5,30,0,0,0,29:48,23,17,5,1,12,17,0,1,70,373,5.3,9,281,27,43,6.0,2,4,20,92,23,4.0,1-2,10,79,3,1,0,30:12,57751,Raymond James Stadium,Tampa,FL
10,2014,400554358,2014-11-09T18:00Z,Dallas Cowboys,DAL,31,Jacksonville Jaguars,JAX,17,Dallas Cowboys,14,Final,16,10,6,0,4,13,0,0,59,399,6.8,14,248,21,28,8.6,0,1,6,151,30,5.0,1-1,9,65,1,1,0,31:32,20,11,5,4,4,14,2,4,65,333,5.1,13,262,22,37,6.4,1,4,28,71,24,3.0,1-2,2,19,3,2,0,28:28,83603,Wembley Stadium,London,
10,2014,400554367,2014-11-09T18:00Z,Tennessee Titans,TEN,7,Baltimore Ravens,BAL,21,Baltimore Ravens,14,Final,14,11,3,0,4,12,0,0,54,210,3.9,11,143,16,27,4.5,1,5,36,67,22,3.0,1-2,9,67,2,1,0,29:13,18,10,8,0,4,13,1,1,62,312,5.0,12,161,16,27,5.8,0,1,8,151,34,4.4,2-3,5,40,0,0,0,30:47,70914,M&T Bank Stadium,Baltimore,MD
10,2014,400554396,2014-11-09T21:05Z,Denver Broncos,DEN,41,Oakland Raiders,OAK,17,Denver Broncos,24,Final,25,17,7,1,7,15,1,1,76,471,6.2,15,353,33,49,7.2,2,0,0,118,27,4.4,2-4,12,95,2,0,0,32:22,10,9,0,1,5,18,0,0,62,222,3.6,15,192,30,47,4.1,2,0,0,30,15,2.0,2-2,4,37,3,1,0,27:38,54803,Oakland Coliseum,Oakland,CA
10,2014,400554397,2014-11-09T21:25Z,St. Louis Rams,STL,14,Arizona Cardinals,ARI,31,Arizona Cardinals,17,Final,16,9,5,2,1,10,1,2,58,244,4.2,14,174,17,30,4.8,2,6,42,70,22,3.2,1-1,8,80,3,1,0,26:40,21,18,3,0,6,15,0,0,66,335,5.1,12,307,28,41,7.0,1,3,19,28,22,1.3,1-2,5,35,1,0,4,33:20,61363,State Farm Stadium,Glendale,AZ
