week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
6,2014,400554216,2014-10-10T00:25Z,Indianapolis Colts,IND,33,Houston Texans,HOU,28,Indianapolis Colts,5,Final,27,18,6,3,8,16,0,0,82,456,5.6,13,363,25,44,7.7,1,3,7,93,35,2.7,3-5,5,51,2,1,0,36:49,18,9,7,2,1,8,0,1,52,332,6.4,11,196,15,23,7.0,0,5,16,136,24,5.7,3-3,5,66,2,2,2,23:11,71787,NRG Stadium,Houston,TX
6,2014,400554259,2014-10-12T17:00Z,New England Patriots,NE,37,Buffalo Bills,BUF,22,New England Patriots,15,Final,22,13,4,5,7,15,0,0,66,396,6.0,13,346,27,37,8.9,0,2,15,50,27,1.9,2-3,9,60,0,0,0,30:20,19,15,3,1,8,15,1,2,66,336,5.1,12,268,24,38,6.2,1,5,31,68,23,3.0,3-3,8,107,3,2,0,29:40,70185,Highmark Stadium,Orchard Park,NY
6,2014,400554263,2014-10-12T17:00Z,Carolina Panthers,CAR,37,Cincinnati Bengals,CIN,37,TIE,0,Final,29,14,10,5,8,17,2,2,80,431,5.4,11,284,29,46,6.2,1,0,0,147,34,4.3,4-7,8,60,1,0,0,39:30,29,18,8,3,10,16,0,0,75,513,6.8,11,320,33,43,7.3,2,1,3,193,31,6.2,2-4,13,119,2,0,0,35:30,57053,Paycor Stadium,Cincinnati,OH
6,2014,400554295,2014-10-12T17:00Z,Pittsburgh Steelers,PIT,10,Cleveland Browns,CLE,31,Cleveland Browns,21,Final,22,12,5,5,6,16,0,2,76,359,4.7,13,221,21,42,5.0,1,2,7,138,32,4.3,0-3,6,42,1,0,0,33:05,19,7,10,2,4,11,0,0,56,368,6.6,12,210,8,17,11.7,0,1,7,158,38,4.2,3-3,6,60,1,1,0,26:55,67431,Huntington Bank Field,Cleveland,OH
6,2014,400554222,2014-10-12T17:00Z,Jacksonville Jaguars,JAX,14,Tennessee Titans,TEN,16,Tennessee Titans,2,Final,27,17,8,2,8,15,0,0,75,379,5.1,11,297,32,46,5.7,1,6,39,82,23,3.6,2-2,6,35,2,1,0,31:07,14,9,3,2,3,11,0,0,55,290,5.3,11,220,17,28,7.1,0,3,13,70,24,2.9,1-3,5,48,0,0,0,28:53,69143,Nissan Stadium,Nashville,TN
6,2014,400554299,2014-10-12T17:00Z,Green Bay Packers,GB,27,Miami Dolphins,MIA,24,Green Bay Packers,3,Final,27,17,8,2,8,17,1,1,79,369,4.7,11,248,24,42,5.5,0,3,16,121,34,3.6,3-5,4,44,0,0,0,37:12,19,12,5,2,4,10,0,1,55,349,6.3,11,237,20,31,7.4,2,1,7,112,23,4.9,3-4,5,25,3,1,0,22:48,70875,Hard Rock Stadium,Miami Gardens,FL
6,2014,400554255,2014-10-12T17:00Z,Detroit Lions,DET,17,Minnesota Vikings,MIN,3,Detroit Lions,14,Final,18,9,6,3,1,13,1,2,65,255,3.9,13,155,19,33,4.2,0,4,30,100,28,3.6,2-3,5,40,0,0,0,32:21,15,8,5,2,3,14,0,1,63,212,3.4,14,143,23,37,3.2,3,8,45,69,18,3.8,0-2,9,60,3,0,0,27:39,52213,Huntington Bank Stadium,Minneapolis,MN
6,2014,400554231,2014-10-12T17:00Z,Denver Broncos,DEN,31,New York Jets,NYJ,17,Denver Broncos,14,Final,21,13,7,1,7,16,0,0,68,359,5.3,12,221,22,33,6.3,0,2,16,138,33,4.2,2-3,11,101,0,0,2,33:34,15,13,1,1,5,14,0,0,62,204,3.3,13,173,23,43,3.7,1,4,17,31,15,2.1,2-3,2,9,2,1,0,26:26,78160,MetLife Stadium,East Rutherford,NJ
6,2014,400554225,2014-10-12T17:00Z,Baltimore Ravens,BAL,48,Tampa Bay Buccaneers,TB,17,Baltimore Ravens,31,Final,23,13,9,1,7,13,0,0,63,475,7.5,13,306,21,28,10.9,0,0,0,169,35,4.8,5-5,8,70,1,1,0,32:14,22,14,5,3,2,12,0,2,67,364,5.4,12,277,24,44,5.7,1,5,37,87,18,4.8,2-4,5,43,1,0,0,27:46,60041,Raymond James Stadium,Tampa,FL
6,2014,400554302,2014-10-12T20:05Z,San Diego Chargers,SD,31,Oakland Raiders,OAK,28,San Diego Chargers,3,Final,24,15,7,2,8,14,0,1,69,423,6.1,10,307,22,35,8.5,0,1,6,116,33,3.5,3-4,7,60,0,0,0,37:02,17,11,5,1,8,13,0,0,54,396,7.3,10,282,18,34,8.3,1,0,0,114,20,5.7,2-2,11,78,1,0,0,22:58,53329,Oakland Coliseum,Oakland,CA
