season,team,conference,offense.plays,offense.drives,offense.ppa,offense.totalPPA,offense.successRate,offense.explosiveness,offense.powerSuccess,offense.stuffRate,offense.lineYards,offense.lineYardsTotal,offense.secondLevelYards,offense.secondLevelYardsTotal,offense.openFieldYards,offense.openFieldYardsTotal,offense.totalOpportunies,offense.pointsPerOpportunity,offense.fieldPosition.averageStart,offense.fieldPosition.averagePredictedPoints,offense.havoc.total,offense.havoc.frontSeven,offense.havoc.db,offense.standardDowns.rate,offense.standardDowns.ppa,offense.standardDowns.successRate,offense.standardDowns.explosiveness,offense.passingDowns.rate,offense.passingDowns.ppa,offense.passingDowns.successRate,offense.passingDowns.explosiveness,offense.rushingPlays.rate,offense.rushingPlays.ppa,offense.rushingPlays.totalPPA,offense.rushingPlays.successRate,offense.rushingPlays.explosiveness,offense.passingPlays.rate,offense.passingPlays.ppa,offense.passingPlays.totalPPA,offense.passingPlays.successRate,offense.passingPlays.explosiveness,defense.plays,defense.drives,defense.ppa,defense.totalPPA,defense.successRate,defense.explosiveness,defense.powerSuccess,defense.stuffRate,defense.lineYards,defense.lineYardsTotal,defense.secondLevelYards,defense.secondLevelYardsTotal,defense.openFieldYards,defense.openFieldYardsTotal,defense.totalOpportunies,defense.pointsPerOpportunity,defense.fieldPosition.averageStart,defense.fieldPosition.averagePredictedPoints,defense.havoc.total,defense.havoc.frontSeven,defense.havoc.db,defense.standardDowns.rate,defense.standardDowns.ppa,defense.standardDowns.successRate,defense.standardDowns.explosiveness,defense.passingDowns.rate,defense.passingDowns.ppa,defense.passingDowns.totalPPA,defense.passingDowns.successRate,defense.passingDowns.explosiveness,defense.rushingPlays.rate,defense.rushingPlays.ppa,defense.rushingPlays.totalPPA,defense.rushingPlays.successRate,defense.rushingPlays.explosiveness,defense.passingPlays.rate,defense.passingPlays.ppa,defense.passingPlays.totalPPA,defense.passingPlays.successRate,defense.passingPlays.explosiveness
2023,Air Force,Mountain West,68,10,0.44226748231198204,30.074188797214777,0.6323529411764706,0.8506966530188094,0.9090909090909091,0.015873015873015872,4.095238095238095,258,1.1428571428571428,72,0.5238095238095238,33.0,7,5.428571428571429,66.2,1.56,0.014705882352941176,0.014705882352941176,0.0,0.9264705882352942,0.4259732555613633,0.6507936507936508,0.8343918218724283,0.07352941176470588,0.6475747393697782,0.4,1.1849456915196204,0.9264705882352942,0.4589831653712257,28.915939418387218,0.6349206349206349,0.8132731002477551,0.07352941176470588,0.2316498757655116,1.158249378827558,0.6,1.3496773566328661,57,9,0.11797001530650164,6.724290872470593,0.45614035087719296,1.11312873100929,0.5,0.15789473684210525,3.194736842105263,61,1.0526315789473684,20,0.5263157894736842,10.0,5,4.2,73.3,-1.093,0.3157894736842105,0.17543859649122806,0.14035087719298245,0.6491228070175439,0.024394413137518944,0.5405405405405406,0.9182335487385729,0.3508771929824561,0.29108487931911964,8.872853040079244,0.3,1.7627793385783472,0.3333333333333333,0.11512948180632218,2.1874601543201218,0.5263157894736842,0.3684841513095061,0.6491228070175439,0.23980683892106064,8.872853040079244,0.43243243243243246,1.578531593321655
2023,Akron,Mid-American,66,11,-0.0513386222663817,-3.388349069581192,0.4090909090909091,0.8241564582714398,1.0,0.05,3.7,74,0.85,17,0.1,2.0,5,0.6,69.2,1.377,0.21212121212121213,0.12121212121212122,0.09090909090909091,0.7878787878787878,-0.05081275966836965,0.46153846153846156,0.7083022312285464,0.21212121212121213,-0.05329182620185504,0.21428571428571427,1.7509902746145871,0.30303030303030304,0.22033929882670458,4.406785976534092,0.55,0.7005670626950143,0.696969696969697,-0.1694594575242453,-7.795135046115284,0.34782608695652173,0.9091241677302323,48,10,0.4753480248159398,22.81670519116511,0.4791666666666667,1.9112063725835309,1.0,0.2727272727272727,1.6318181818181818,36,1.7727272727272727,39,6.090909090909091,134.0,4,5.25,70.6,-1.31,0.25,0.1875,0.0625,0.625,0.04468549451037892,0.4666666666666667,1.3699742324810238,0.375,1.1931189086585412,16.88297265144042,0.5,2.753123034965208,0.4583333333333333,0.26218615151572955,5.76809533334605,0.5454545454545454,1.3529159916398177,0.5208333333333334,0.6753189060576167,16.88297265144042,0.44,2.520250424522127
2023,Alabama,SEC,65,12,0.05069638931336494,3.295265305368721,0.38461538461538464,1.212930776884106,0.8571428571428571,0.13513513513513514,3.256756756756757,121,1.5405405405405406,57,2.108108108108108,78.0,4,4.25,67.0,1.634,0.18461538461538463,0.13846153846153847,0.046153846153846156,0.6461538461538462,-0.054534467235528315,0.40476190476190477,1.0566348120805003,0.35384615384615387,0.24285708388090915,0.34782608695652173,1.5450597020917687,0.5692307692307692,0.342747551510472,12.681659405887462,0.5135135135135135,1.161033572105332,0.4307692307692308,-0.3352283607328122,-9.386394100518741,0.21428571428571427,1.3772719253502244,74,13,-0.11650493501636913,-8.621365191211316,0.24324324324324326,1.3835886098948287,0.6666666666666666,0.14285714285714285,3.011904761904762,127,0.8809523809523809,37,1.0238095238095237,43.0,3,1.0,75.2,-0.977,0.20270270270270271,0.14864864864864866,0.05405405405405406,0.5,-0.4736551373258423,0.24324324324324326,0.9565500362368269,0.5,0.24064526729310404,-12.07004423580506,0.24324324324324326,1.8106271835528305,0.5675675675675675,0.0821114058236606,3.448679044593745,0.2619047619047619,1.6794943970994813,0.43243243243243246,-0.37718888236890813,-12.07004423580506,0.21875,0.9185938014303746
2023,App State,Sun Belt,73,16,0.12435927594229143,9.078227143787275,0.410958904109589,1.6022108972302493,0.8,0.18181818181818182,3.106818181818182,137,1.1818181818181819,52,3.1363636363636362,138.0,7,0.42857142857142855,64.9,1.897,0.0958904109589041,0.0547945205479452,0.0410958904109589,0.684931506849315,0.06376601024982709,0.4,1.4133502835372393,0.3150684931506849,0.2560837665780835,0.43478260869565216,1.9799321246162693,0.6027397260273972,0.02622468204625122,1.1538860100350536,0.38636363636363635,1.34116832874463,0.3972602739726027,0.27325314254318,7.924341133752221,0.4482758620689655,1.9435742560191362,58,12,0.14312517225241406,8.301259990640016,0.3448275862068966,1.467122636970787,,0.0,3.8478260869565215,89,1.434782608695652,33,1.7391304347826086,40.0,8,0.875,72.5,-1.184,0.27586206896551724,0.1206896551724138,0.15517241379310345,0.6206896551724138,-0.12489007416339866,0.3333333333333333,0.9517574619092339,0.3793103448275862,0.5816955754782894,0.3096894815448272,0.36363636363636365,2.2401703995631164,0.39655172413793105,0.42802387237098194,9.844549064532584,0.43478260869565216,1.4940612490550436,0.5517241379310345,0.00967779629827585,0.3096894815448272,0.3125,1.4401840248865303
2023,Arizona,Big 12,62,12,0.5005864861125164,31.036362138976024,0.5645161290322581,1.2375151239639703,1.0,0.06896551724137931,4.558620689655172,132,1.8620689655172413,54,3.6206896551724137,105.0,8,3.875,72.7,1.252,0.0967741935483871,0.08064516129032258,0.016129032258064516,0.7741935483870968,0.34724227557969556,0.5625,1.0461797612386479,0.22580645161290322,1.0263380650821883,0.5714285714285714,1.8832719731619334,0.46774193548387094,0.5081184398155291,14.735434754650344,0.6206896551724138,0.9952290036018495,0.532258064516129,0.49396749649471755,16.30092738432568,0.5151515151515151,1.4940533690532747,58,11,0.06554804862299372,3.8017868201336364,0.3448275862068966,1.2519703418709485,0.6666666666666666,0.2727272727272727,2.4681818181818183,54,0.5909090909090909,13,0.18181818181818182,4.0,3,3.3333333333333335,75.5,-0.998,0.15517241379310345,0.10344827586206896,0.05172413793103448,0.5862068965517241,-0.10587222092862938,0.35294117647058826,1.1240891742696326,0.41379310344827586,0.30839343048779316,10.674965065697403,0.3333333333333333,1.4437920932729222,0.3793103448275862,-0.31241719298017123,-6.873178245563767,0.36363636363636365,0.2834383078268949,0.6206896551724138,0.2965268073804834,10.674965065697403,0.3333333333333333,1.8976583645669842
2023,Arizona State,Big 12,63,13,-0.13884123800227943,-8.746997994143605,0.2857142857142857,1.243118525548623,0.5,0.16666666666666666,1.7375,42,0.375,9,0.041666666666666664,1.0,4,0.0,76.9,0.882,0.2698412698412698,0.12698412698412698,0.14285714285714285,0.6507936507936508,-0.08258412388787244,0.34146341463414637,1.170019479842246,0.3492063492063492,-0.24368404157912882,0.18181818181818182,1.4989651855209418,0.38095238095238093,-0.24426741693407658,-5.862418006417838,0.2916666666666667,0.48108431768574356,0.5555555555555556,0.027294440699065635,0.9553054244672972,0.3142857142857143,1.728049385097728,80,13,0.12460188555805458,9.968150844644367,0.4125,1.031333148212994,1.0,0.07407407407407407,3.7222222222222223,101,1.1481481481481481,31,0.5185185185185185,14.0,9,2.444444444444444,56.8,-2.272,0.1375,0.1,0.0375,0.6875,-0.005233377191968303,0.41818181818181815,0.8783450913688184,0.3125,0.4102394636081049,3.5655813454529577,0.4,1.3832056789545975,0.3375,0.2371322036737559,6.40256949919141,0.37037037037037035,1.0823399066702615,0.6625,0.06727511972552751,3.5655813454529577,0.4339622641509434,1.0091562967098342
2023,Arkansas,SEC,73,15,0.22209115640567595,16.212654417614345,0.3698630136986301,1.4438080569628473,0.5,0.14705882352941177,2.9970588235294118,102,1.0882352941176472,37,2.0,68.0,5,3.4,70.8,1.352,0.1643835616438356,0.1095890410958904,0.0547945205479452,0.6712328767123288,0.1334539498052704,0.42857142857142855,1.138408884183311,0.3287671232876712,0.4030587865481706,0.25,2.512705161691224,0.4657534246575342,0.09333608779379785,3.173426984989127,0.35294117647058826,1.2789865920358563,0.5205479452054794,0.3443713480972638,13.086111227696023,0.39473684210526316,1.5756652289044402,57,15,-0.05801703476035209,-3.3069709813400694,0.2982456140350877,1.5545051698120946,1.0,0.2413793103448276,1.8793103448275863,55,0.6206896551724138,18,1.5517241379310345,45.0,7,4.428571428571429,61.3,-2.05,0.2807017543859649,0.19298245614035087,0.08771929824561403,0.5964912280701754,0.004644494451341817,0.35294117647058826,1.3689884979167704,0.40350877192982454,-0.150647121421117,6.480152618623422,0.21739130434782608,1.9997451823608732,0.5087719298245614,-0.10299770829427128,-2.986933540533867,0.2413793103448276,1.2021798560688817,0.47368421052631576,0.24000565254160824,6.480152618623422,0.37037037037037035,1.8011328894323437
2023,Arkansas State,Sun Belt,69,11,0.35030146152234165,24.170800845041576,0.463768115942029,1.4299654056183602,0.6666666666666666,0.1590909090909091,3.3363636363636364,147,1.6590909090909092,73,3.25,143.0,6,4.0,73.8,1.08,0.07246376811594203,0.043478260869565216,0.028985507246376812,0.7246376811594203,0.2293307669764599,0.48,1.0725633617788781,0.2753623188405797,0.66864539453782,0.42105263157894735,2.5021715371368067,0.6376811594202898,0.4876855624084744,21.458164745972873,0.5227272727272727,1.4034255160020452,0.36231884057971014,0.10850544396274807,2.712636099068702,0.36,1.4977895679711648,61,11,-0.009562034847456775,-0.5832841256948633,0.32786885245901637,1.2304739330385754,0.6666666666666666,0.32,2.42,61,1.04,26,1.12,28.0,6,1.1666666666666667,73.5,-1.182,0.2786885245901639,0.19672131147540983,0.08196721311475409,0.6065573770491803,-0.1358425020384381,0.3783783783783784,1.0461296029712308,0.39344262295081966,0.18512035207197275,1.0871725261035936,0.25,1.660610703195713,0.4098360655737705,-0.06681826607193828,-1.670456651798457,0.36,0.781553130863608,0.5901639344262295,0.03019923683621093,1.0871725261035936,0.3055555555555556,1.5977727711817307
2023,Army,American Athletic,83,10,0.25564519103855576,21.21855085620013,0.42168674698795183,1.3465357204410937,1.0,0.15384615384615385,2.852307692307692,185,0.8153846153846154,53,0.46153846153846156,30.0,7,5.285714285714286,68.7,1.467,0.060240963855421686,0.04819277108433735,0.012048192771084338,0.7349397590361446,0.23750487990001842,0.45901639344262296,1.1856773880035416,0.26506024096385544,0.30594332646813666,0.3181818181818182,1.9899690501913025,0.7831325301204819,0.15721970438035554,10.21928078472311,0.4153846153846154,1.0445930172812452,0.21686746987951808,0.6110705595265011,10.999270071477019,0.4444444444444444,2.365592343605582,49,10,0.39421606027088674,19.31658695327345,0.4897959183673469,1.383978061476914,0.5,0.14285714285714285,3.9,82,1.3333333333333333,28,1.2380952380952381,26.0,2,3.5,75.4,-0.937,0.10204081632653061,0.08163265306122448,0.02040816326530612,0.7959183673469388,0.4176432305474225,0.5641025641025641,1.253613475293127,0.20408163265306123,0.3028500961923975,14.7260152738013,0.2,2.817988509498571,0.42857142857142855,0.21859865140343576,4.590571679472151,0.5238095238095238,0.7856882663116618,0.5714285714285714,0.525929116921475,14.7260152738013,0.4642857142857143,1.890223272770589
2023,Auburn,SEC,79,12,0.33986784629365574,26.849559857198802,0.5949367088607594,1.1309184252776339,0.7272727272727273,0.14285714285714285,3.2857142857142856,138,1.1666666666666667,49,1.2857142857142858,54.0,9,5.0,59.7,2.129,0.12658227848101267,0.08860759493670886,0.0379746835443038,0.7721518987341772,0.2967125329635321,0.639344262295082,0.956674801653308,0.22784810126582278,0.4861164081346302,0.4444444444444444,1.9803560904462232,0.5316455696202531,0.3592639268250576,15.089084926652419,0.6190476190476191,1.0761715264989882,0.4430379746835443,0.5162352543318423,18.068233901614477,0.6,1.1987002999559575,61,13,-0.008546888502942478,-0.5213601986794912,0.29508196721311475,1.4677828060042561,0.8,0.15384615384615385,2.3692307692307693,62,0.6153846153846154,16,0.6538461538461539,17.0,2,7.0,77.5,-0.789,0.2459016393442623,0.11475409836065574,0.13114754098360656,0.6229508196721312,-0.1946863392867492,0.34210526315789475,0.8909896155074603,0.3770491803278688,0.2989878562703034,-1.882431167532225,0.21739130434782608,2.967445101295926,0.4262295081967213,0.08543639940859238,2.221346384623402,0.34615384615384615,1.4273190355354113,0.5409836065573771,-0.057043368713097724,-1.882431167532225,0.2727272727272727,1.508246576473101
