gameId,date,season,teamId,team,isHome,opponentId,opponent,team_points,opp_points,team_fieldGoalsMade,team_fieldGoalsAttempted,team_freeThrowsMade,team_freeThrowsAttempted,team_threePointsMade,team_threePointsAttempted,team_offensiveRebounds,team_totalRebounds,team_assists,team_turnovers,team_personalFouls,team_steals,team_blockedShots,team_fieldGoalPercentage,team_threePointPercentage,team_freeThrowPercentage,opp_fieldGoalsMade,opp_fieldGoalsAttempted,opp_freeThrowsMade,opp_freeThrowsAttempted,opp_threePointsMade,opp_threePointsAttempted,opp_offensiveRebounds,opp_totalRebounds,opp_assists,opp_turnovers,opp_personalFouls,opp_steals,opp_blockedShots,opp_fieldGoalPercentage,opp_threePointPercentage,opp_freeThrowPercentage
6520113,2026-01-14,2026,384,Fairfield,False,1150,Marist,63,49,21,54,12,15,9,24,7,38,12,16,17,8,4,38.9%,37.5%,80.0%,18,49,7,11,6,18,2,30,8,17,18,5,0,36.7%,33.3%,63.6%
6533045,2026-01-14,2026,2142,George Mason,True,432,Loyola Chicago,59,54,20,55,14,15,5,16,11,30,13,15,12,10,2,36.4%,31.3%,93.3%,16,41,16,19,6,15,7,30,8,21,19,3,5,39.0%,40.0%,84.2%
6533045,2026-01-14,2026,432,Loyola Chicago,False,2142,George Mason,54,59,16,41,16,19,6,15,7,30,8,21,19,3,5,39.0%,40.0%,84.2%,20,55,14,15,5,16,11,30,13,15,12,10,2,36.4%,31.3%,93.3%
6515084,2026-01-15,2026,1438,Cal St. Fullerton,True,2093,UC Davis,67,73,26,68,9,16,6,18,22,46,17,18,21,11,4,38.2%,33.3%,56.3%,23,64,14,17,13,36,18,40,22,17,17,8,3,35.9%,36.1%,82.3%
6515084,2026-01-15,2026,2093,UC Davis,False,1438,Cal St. Fullerton,73,67,23,64,14,17,13,36,18,40,22,17,17,8,3,35.9%,36.1%,82.3%,26,68,9,16,6,18,22,46,17,18,21,11,4,38.2%,33.3%,56.3%
6515175,2026-01-15,2026,431,Louisiana Tech,True,1164,Middle Tenn.,61,48,24,54,6,10,7,20,10,32,14,13,15,7,2,44.4%,35.0%,60.0%,18,45,5,11,7,20,8,30,14,20,13,9,2,40.0%,35.0%,45.5%
6515175,2026-01-15,2026,1164,Middle Tenn.,False,431,Louisiana Tech,48,61,18,45,5,11,7,20,8,30,14,20,13,9,2,40.0%,35.0%,45.5%,24,54,6,10,7,20,10,32,14,13,15,7,2,44.4%,35.0%,60.0%
6515244,2026-01-15,2026,97,UMES,True,1456,Coppin St.,68,61,24,62,16,22,4,17,17,44,12,28,27,11,3,38.7%,23.5%,72.7%,20,63,19,24,2,16,19,43,9,27,24,12,4,31.8%,12.5%,79.2%
6515244,2026-01-15,2026,1456,Coppin St.,False,97,UMES,61,68,20,63,19,24,2,16,19,43,9,27,24,12,4,31.8%,12.5%,79.2%,24,62,16,22,4,17,17,44,12,28,27,11,3,38.7%,23.5%,72.7%
6515265,2026-01-15,2026,2325,Sam Houston,True,650,Western Ky.,50,38,19,56,7,11,5,17,14,32,10,24,15,15,1,33.9%,29.4%,63.6%,14,34,6,12,4,11,4,27,8,33,17,12,3,41.2%,36.4%,50.0%
6515265,2026-01-15,2026,650,Western Ky.,False,2325,Sam Houston,38,50,14,34,6,12,4,11,4,27,8,33,17,12,3,41.2%,36.4%,50.0%,19,56,7,11,5,17,14,32,10,24,15,15,1,33.9%,29.4%,63.6%
6515333,2026-01-15,2026,1268,New Haven,True,2419,Chicago St.,63,56,20,56,16,22,7,22,23,45,15,19,12,9,1,35.7%,31.8%,72.7%,21,43,8,13,6,15,4,22,13,17,18,6,3,48.8%,40.0%,61.5%
6515333,2026-01-15,2026,2419,Chicago St.,False,1268,New Haven,56,63,21,43,8,13,6,15,4,22,13,17,18,6,3,48.8%,40.0%,61.5%,20,56,16,22,7,22,23,45,15,19,12,9,1,35.7%,31.8%,72.7%
6515390,2026-01-15,2026,1292,UTRGV,True,1692,Southeastern La.,78,65,34,69,8,15,2,19,20,52,21,14,13,10,7,49.3%,10.5%,53.3%,23,68,9,10,10,30,14,32,12,13,17,13,2,33.8%,33.3%,90.0%
6515390,2026-01-15,2026,1692,Southeastern La.,False,1292,UTRGV,65,78,23,68,9,10,10,30,14,32,12,13,17,13,2,33.8%,33.3%,90.0%,34,69,8,15,2,19,20,52,21,14,13,10,7,49.3%,10.5%,53.3%
6515440,2026-01-15,2026,66,Idaho,True,409,Idaho St.,81,68,27,64,18,26,9,28,18,45,15,16,20,10,7,42.2%,32.1%,69.2%,26,70,13,14,3,17,17,37,8,13,22,8,1,37.1%,17.6%,92.9%
6515440,2026-01-15,2026,409,Idaho St.,False,66,Idaho,68,81,26,70,13,14,3,17,17,37,8,13,22,8,1,37.1%,17.6%,92.9%,27,64,18,26,9,28,18,45,15,16,20,10,7,42.2%,32.1%,69.2%
6515461,2026-01-15,2026,1272,New Orleans,True,80,Lamar University,56,72,21,51,13,24,1,14,13,39,11,25,18,6,6,41.2%,7.1%,54.2%,29,67,7,14,7,18,15,37,16,15,20,12,1,43.3%,38.9%,50.0%
6515461,2026-01-15,2026,80,Lamar University,False,1272,New Orleans,72,56,29,67,7,14,7,18,15,37,16,15,20,12,1,43.3%,38.9%,50.0%,21,51,13,24,1,14,13,39,11,25,18,6,6,41.2%,7.1%,54.2%
6515492,2026-01-15,2026,202147,California Baptist,True,811,Abilene Christian,58,70,24,68,8,8,2,25,8,41,15,13,21,5,11,35.3%,8.0%,100.0%,22,62,17,25,9,21,9,45,11,13,14,7,2,35.5%,42.9%,68.0%
6515492,2026-01-15,2026,811,Abilene Christian,False,202147,California Baptist,70,58,22,62,17,25,9,21,9,45,11,13,14,7,2,35.5%,42.9%,68.0%,24,68,8,8,2,25,8,41,15,13,21,5,11,35.3%,8.0%,100.0%
6515511,2026-01-15,2026,420,James Madison,True,2500,Marshall,80,43,30,65,14,18,6,22,13,48,20,6,13,13,6,46.2%,27.3%,77.8%,16,53,6,16,5,22,8,30,9,16,14,3,5,30.2%,22.7%,37.5%
6515511,2026-01-15,2026,2500,Marshall,False,420,James Madison,43,80,16,53,6,16,5,22,8,30,9,16,14,3,5,30.2%,22.7%,37.5%,30,65,14,18,6,22,13,48,20,6,13,13,6,46.2%,27.3%,77.8%
6515575,2026-01-15,2026,2394,Ark.-Pine Bluff,True,124,Bethune-Cookman,77,54,27,47,17,24,6,14,9,25,21,18,18,15,1,57.5%,42.9%,70.8%,19,43,10,18,6,19,12,27,9,24,19,9,1,44.2%,31.6%,55.6%
6515575,2026-01-15,2026,124,Bethune-Cookman,False,2394,Ark.-Pine Bluff,54,77,19,43,10,18,6,19,12,27,9,24,19,9,1,44.2%,31.6%,55.6%,27,47,17,24,6,14,9,25,21,18,18,15,1,57.5%,42.9%,70.8%
6515604,2026-01-15,2026,1101,Eastern Wash.,True,303,Weber St.,73,58,26,63,12,18,9,24,16,49,12,19,13,6,5,41.3%,37.5%,66.7%,21,57,8,14,8,23,5,28,14,16,18,10,6,36.8%,34.8%,57.1%
6515604,2026-01-15,2026,303,Weber St.,False,1101,Eastern Wash.,58,73,21,57,8,14,8,23,5,28,14,16,18,10,6,36.8%,34.8%,57.1%,26,63,12,18,9,24,16,49,12,19,13,6,5,41.3%,37.5%,66.7%
6515625,2026-01-15,2026,2398,North Florida,True,1638,North Ala.,54,56,17,58,17,22,3,23,14,38,11,20,19,11,2,29.3%,13.0%,77.3%,22,53,8,13,4,17,8,32,15,19,19,8,4,41.5%,23.5%,61.5%
6515625,2026-01-15,2026,1638,North Ala.,False,2398,North Florida,56,54,22,53,8,13,4,17,8,32,15,19,19,8,4,41.5%,23.5%,61.5%,17,58,17,22,3,23,14,38,11,20,19,11,2,29.3%,13.0%,77.3%
6515651,2026-01-15,2026,1416,Wofford,True,2366,Western Caro.,71,65,27,63,15,21,2,13,11,41,6,11,12,4,4,42.9%,15.4%,71.4%,25,65,8,11,7,22,12,40,10,13,18,7,2,38.5%,31.8%,72.7%
6515651,2026-01-15,2026,2366,Western Caro.,False,1416,Wofford,65,71,25,65,8,11,7,22,12,40,10,13,18,7,2,38.5%,31.8%,72.7%,27,63,15,21,2,13,11,41,6,11,12,4,4,42.9%,15.4%,71.4%
6515679,2026-01-15,2026,1339,Stonehill,True,1670,Saint Francis,59,57,23,62,9,12,4,13,12,38,16,13,9,4,5,37.1%,30.8%,75.0%,24,66,5,5,4,20,15,43,11,15,15,10,5,36.4%,20.0%,100.0%
6515679,2026-01-15,2026,1670,Saint Francis,False,1339,Stonehill,57,59,24,66,5,5,4,20,15,43,11,15,15,10,5,36.4%,20.0%,100.0%,23,62,9,12,4,13,12,38,16,13,9,4,5,37.1%,30.8%,75.0%
6515737,2026-01-15,2026,1551,Arkansas St.,True,2658,Louisiana,75,34,27,81,8,13,13,49,25,54,20,22,16,28,6,33.3%,26.5%,61.5%,14,58,3,6,3,19,16,47,9,39,16,12,3,24.1%,15.8%,50.0%
6515737,2026-01-15,2026,2658,Louisiana,False,1551,Arkansas St.,34,75,14,58,3,6,3,19,16,47,9,39,16,12,3,24.1%,15.8%,50.0%,27,81,8,13,13,49,25,54,20,22,16,28,6,33.3%,26.5%,61.5%
6515786,2026-01-15,2026,116,Auburn,True,815,Alabama,58,54,21,50,12,14,4,12,10,32,7,20,14,9,4,42.0%,33.3%,85.7%,22,50,5,8,5,20,8,28,6,18,15,9,3,44.0%,25.0%,62.5%
6515786,2026-01-15,2026,815,Alabama,False,116,Auburn,54,58,22,50,5,8,5,20,8,28,6,18,15,9,3,44.0%,25.0%,62.5%,21,50,12,14,4,12,10,32,7,20,14,9,4,42.0%,33.3%,85.7%
6515861,2026-01-15,2026,2096,UC Riverside,True,2413,Long Beach St.,77,59,29,64,9,12,10,31,10,39,20,8,14,5,2,45.3%,32.3%,75.0%,20,64,13,16,6,23,16,41,14,13,10,4,2,31.3%,26.1%,81.3%
6515861,2026-01-15,2026,2413,Long Beach St.,False,2096,UC Riverside,59,77,20,64,13,16,6,23,16,41,14,13,10,4,2,31.3%,26.1%,81.3%,29,64,9,12,10,31,10,39,20,8,14,5,2,45.3%,32.3%,75.0%
6515907,2026-01-15,2026,1345,UT Martin,True,2652,SIUE,64,55,22,52,17,19,3,11,8,35,12,14,13,11,3,42.3%,27.3%,89.5%,23,59,3,8,6,23,12,35,13,18,15,6,3,39.0%,26.1%,37.5%
6515907,2026-01-15,2026,2652,SIUE,False,1345,UT Martin,55,64,23,59,3,8,6,23,12,35,13,18,15,6,3,39.0%,26.1%,37.5%,22,52,17,19,3,11,8,35,12,14,13,11,3,42.3%,27.3%,89.5%
6515952,2026-01-15,2026,2271,North Carolina,True,1159,Miami (FL),73,62,28,73,10,10,7,27,14,45,15,9,14,7,1,38.4%,25.9%,100.0%,21,61,12,17,8,32,10,41,4,12,12,4,1,34.4%,25.0%,70.6%
6515952,2026-01-15,2026,1159,Miami (FL),False,2271,North Carolina,62,73,21,61,12,17,8,32,10,41,4,12,12,4,1,34.4%,25.0%,70.6%,28,73,10,10,7,27,14,45,15,9,14,7,1,38.4%,25.9%,100.0%
6516014,2026-01-15,2026,2309,Robert Morris,True,1024,IU Indy,80,70,27,48,25,29,1,7,9,37,18,23,24,9,2,56.3%,14.3%,86.2%,24,55,16,24,6,19,7,20,9,17,26,11,3,43.6%,31.6%,66.7%
6516014,2026-01-15,2026,1024,IU Indy,False,2309,Robert Morris,70,80,24,55,16,24,6,19,7,20,9,17,26,11,3,43.6%,31.6%,66.7%,27,48,25,29,1,7,9,37,18,23,24,9,2,56.3%,14.3%,86.2%
6516059,2026-01-15,2026,2700,A&M-Corpus Christi,True,442,McNeese,42,59,15,43,8,13,4,22,6,40,8,29,17,7,1,34.9%,18.2%,61.5%,21,62,9,16,8,15,10,33,13,13,17,18,1,33.9%,53.3%,56.3%
6516059,2026-01-15,2026,442,McNeese,False,2700,A&M-Corpus Christi,59,42,21,62,9,16,8,15,10,33,13,13,17,18,1,33.9%,53.3%,56.3%,15,43,8,13,4,22,6,40,8,29,17,7,1,34.9%,18.2%,61.5%
6516173,2026-01-15,2026,2298,Pittsburgh,True,47,Florida St.,65,69,21,62,16,17,7,27,12,47,14,16,18,4,6,33.9%,25.9%,94.1%,22,71,16,21,9,35,18,47,11,11,19,9,3,31.0%,25.7%,76.2%
6516173,2026-01-15,2026,47,Florida St.,False,2298,Pittsburgh,69,65,22,71,16,21,9,35,18,47,11,11,19,9,3,31.0%,25.7%,76.2%,21,62,16,17,7,27,12,47,14,16,18,4,6,33.9%,25.9%,94.1%
6516285,2026-01-15,2026,826,Little Rock,True,732,Eastern Ill.,55,47,20,58,8,14,7,17,9,36,7,13,16,8,5,34.5%,41.2%,57.1%,16,52,10,10,5,21,8,40,9,22,14,8,3,30.8%,23.8%,100.0%
6516285,2026-01-15,2026,732,Eastern Ill.,False,826,Little Rock,47,55,16,52,10,10,5,21,8,40,9,22,14,8,3,30.8%,23.8%,100.0%,20,58,8,14,7,17,9,36,7,13,16,8,5,34.5%,41.2%,57.1%
6516311,2026-01-15,2026,2591,Tarleton St.,True,2656,Southern Utah,81,55,34,62,8,24,5,10,13,40,13,11,17,7,6,54.8%,50.0%,33.3%,19,59,12,15,5,20,12,38,9,13,17,5,3,32.2%,25.0%,80.0%
6516311,2026-01-15,2026,2656,Southern Utah,False,2591,Tarleton St.,55,81,19,59,12,15,5,20,12,38,9,13,17,5,3,32.2%,25.0%,80.0%,34,62,8,24,5,10,13,40,13,11,17,7,6,54.8%,50.0%,33.3%
6516337,2026-01-15,2026,1170,Missouri,True,1183,Arkansas,94,69,32,56,17,25,13,28,8,37,20,15,16,10,1,57.1%,46.4%,68.0%,22,65,17,20,8,26,17,36,7,17,21,7,1,33.9%,30.8%,85.0%
6516337,2026-01-15,2026,1183,Arkansas,False,1170,Missouri,69,94,22,65,17,20,8,26,17,36,7,17,21,7,1,33.9%,30.8%,85.0%,32,56,17,25,13,28,8,37,20,15,16,10,1,57.1%,46.4%,68.0%
6516380,2026-01-15,2026,1284,Notre Dame,True,2176,Louisville,66,79,25,64,7,10,9,16,10,36,13,10,13,7,4,39.1%,56.3%,70.0%,30,62,12,16,7,16,9,38,11,8,12,7,6,48.4%,43.8%,75.0%
6516380,2026-01-15,2026,2176,Louisville,False,1284,Notre Dame,79,66,30,62,12,16,7,16,9,38,11,8,12,7,6,48.4%,43.8%,75.0%,25,64,7,10,9,16,10,36,13,10,13,7,4,39.1%,56.3%,70.0%
6516465,2026-01-15,2026,2165,Iowa,True,1291,Oregon,74,66,27,58,10,17,10,24,10,38,21,14,11,5,1,46.6%,41.7%,58.8%,26,61,4,5,10,23,7,32,14,14,22,6,4,42.6%,43.5%,80.0%
6516465,2026-01-15,2026,1291,Oregon,False,2165,Iowa,66,74,26,61,4,5,10,23,7,32,14,14,22,6,4,42.6%,43.5%,80.0%,27,58,10,17,10,24,10,38,21,14,11,5,1,46.6%,41.7%,58.8%
6516544,2026-01-15,2026,2668,Tennessee Tech,True,2333,Southern Ind.,69,71,24,72,14,17,7,23,20,44,11,18,22,15,2,33.3%,30.4%,82.3%,24,55,18,22,5,15,8,39,14,21,21,8,7,43.6%,33.3%,81.8%
6516544,2026-01-15,2026,2333,Southern Ind.,False,2668,Tennessee Tech,71,69,24,55,18,22,5,15,8,39,14,21,21,8,7,43.6%,33.3%,81.8%,24,72,14,17,7,23,20,44,11,18,22,15,2,33.3%,30.4%,82.3%
6516548,2026-01-15,2026,1098,Eastern Ky.,True,2375,Lipscomb,69,60,25,67,11,14,8,30,16,41,14,16,14,16,3,37.3%,26.7%,78.6%,22,54,12,16,4,17,9,36,8,24,10,7,4,40.7%,23.5%,75.0%
6516548,2026-01-15,2026,2375,Lipscomb,False,1098,Eastern Ky.,60,69,22,54,12,16,4,17,9,36,8,24,10,7,4,40.7%,23.5%,75.0%,25,67,11,14,8,30,16,41,14,16,14,16,3,37.3%,26.7%,78.6%
6516640,2026-01-15,2026,272,South Carolina,True,289,Texas,68,65,23,52,18,26,4,11,10,29,10,20,16,9,4,44.2%,36.4%,69.2%,26,60,12,13,1,9,14,34,9,22,22,8,2,43.3%,11.1%,92.3%
6516640,2026-01-15,2026,289,Texas,False,272,South Carolina,65,68,26,60,12,13,1,9,14,34,9,22,22,8,2,43.3%,11.1%,92.3%,23,52,18,26,4,11,10,29,10,20,16,9,4,44.2%,36.4%,69.2%
6516806,2026-01-15,2026,474,Boston College,True,2008,Stanford,52,77,20,57,6,7,6,24,6,24,13,13,19,2,0,35.1%,25.0%,85.7%,30,63,14,16,3,21,15,44,14,11,14,7,2,47.6%,14.3%,87.5%
6516806,2026-01-15,2026,2008,Stanford,False,474,Boston College,77,52,30,63,14,16,3,21,15,44,14,11,14,7,2,47.6%,14.3%,87.5%,20,57,6,7,6,24,6,24,13,13,19,2,0,35.1%,25.0%,85.7%
6517002,2026-01-15,2026,694,Queens (NC),True,280,Stetson,61,69,21,64,14,21,5,21,16,35,5,14,21,7,1,32.8%,23.8%,66.7%,23,50,17,34,6,19,15,45,9,22,17,10,5,46.0%,31.6%,50.0%
6517002,2026-01-15,2026,280,Stetson,False,694,Queens (NC),69,61,23,50,17,34,6,19,15,45,9,22,17,10,5,46.0%,31.6%,50.0%,21,64,14,21,5,21,16,35,5,14,21,7,1,32.8%,23.8%,66.7%
6517037,2026-01-15,2026,96,UMBC,True,845,Bryant,55,47,15,48,22,31,3,12,13,40,7,15,17,8,2,31.3%,25.0%,71.0%,19,52,7,13,2,12,8,28,7,14,25,7,3,36.5%,16.7%,53.8%
6517037,2026-01-15,2026,845,Bryant,False,96,UMBC,47,55,19,52,7,13,2,12,8,28,7,14,25,7,3,36.5%,16.7%,53.8%,15,48,22,31,3,12,13,40,7,15,17,8,2,31.3%,25.0%,71.0%
6517107,2026-01-15,2026,2006,SMU,True,976,Virginia Tech,42,79,12,54,15,19,3,18,9,33,6,22,12,7,6,22.2%,16.7%,79.0%,30,71,12,15,7,17,17,50,21,15,12,11,7,42.3%,41.2%,80.0%
6517107,2026-01-15,2026,976,Virginia Tech,False,2006,SMU,79,42,30,71,12,15,7,17,17,50,21,15,12,11,7,42.3%,41.2%,80.0%,12,54,15,19,3,18,9,33,6,22,12,7,6,22.2%,16.7%,79.0%
6517257,2026-01-15,2026,1279,Northern Ariz.,True,1767,Sacramento St.,59,78,20,58,13,18,6,22,6,24,9,14,17,15,2,34.5%,27.3%,72.2%,29,59,9,15,11,25,14,49,16,22,18,6,3,49.1%,44.0%,60.0%
6517257,2026-01-15,2026,1767,Sacramento St.,False,1279,Northern Ariz.,78,59,29,59,9,15,11,25,14,49,16,22,18,6,3,49.1%,44.0%,60.0%,20,58,13,18,6,22,6,24,9,14,17,15,2,34.5%,27.3%,72.2%
6517359,2026-01-15,2026,1263,Omaha,True,949,St. Thomas (MN),68,81,21,54,13,13,13,29,9,26,16,17,24,4,4,38.9%,44.8%,100.0%,23,49,25,31,10,21,9,33,19,12,17,10,5,46.9%,47.6%,80.7%
6517359,2026-01-15,2026,949,St. Thomas (MN),False,1263,Omaha,81,68,23,49,25,31,10,21,9,33,19,12,17,10,5,46.9%,47.6%,80.7%,21,54,13,13,13,29,9,26,16,17,24,4,4,38.9%,44.8%,100.0%
6517389,2026-01-15,2026,1341,Syracuse,True,2092,California,90,87,34,94,16,22,6,12,29,57,12,17,21,17,7,36.2%,50.0%,72.7%,30,72,22,24,5,17,16,49,25,25,20,9,1,41.7%,29.4%,91.7%
6517389,2026-01-15,2026,2092,California,False,1341,Syracuse,87,90,30,72,22,24,5,17,16,49,25,25,20,9,1,41.7%,29.4%,91.7%,34,94,16,22,6,12,29,57,12,17,21,17,7,36.2%,50.0%,72.7%
6517408,2026-01-15,2026,1096,Duke,True,1364,Virginia,65,58,27,54,6,11,5,11,8,29,19,16,12,10,5,50.0%,45.5%,54.5%,23,55,11,11,1,7,10,30,9,17,14,9,5,41.8%,14.3%,100.0%
6517408,2026-01-15,2026,1364,Virginia,False,1096,Duke,58,65,23,55,11,11,1,7,10,30,9,17,14,9,5,41.8%,14.3%,100.0%,27,54,6,11,5,11,8,29,19,16,12,10,5,50.0%,45.5%,54.5%
6517448,2026-01-15,2026,1186,Bellarmine,True,831,Austin Peay,39,67,14,44,6,12,5,16,7,28,11,25,14,4,1,31.8%,31.3%,50.0%,25,58,9,13,8,21,14,40,17,17,21,16,3,43.1%,38.1%,69.2%
6517448,2026-01-15,2026,831,Austin Peay,False,1186,Bellarmine,67,39,25,58,9,13,8,21,14,40,17,17,21,16,3,43.1%,38.1%,69.2%,14,44,6,12,5,16,7,28,11,25,14,4,1,31.8%,31.3%,50.0%
6517450,2026-01-15,2026,1348,UT Arlington,True,1405,Utah Tech,64,56,24,55,9,16,7,17,8,29,15,16,17,14,6,43.6%,41.2%,56.3%,20,48,10,15,6,20,8,33,11,24,15,5,3,41.7%,30.0%,66.7%
6517450,2026-01-15,2026,1405,Utah Tech,False,1348,UT Arlington,56,64,20,48,10,15,6,20,8,33,11,24,15,5,3,41.7%,30.0%,66.7%,24,55,9,16,7,17,8,29,15,16,17,14,6,43.6%,41.2%,56.3%
6517493,2026-01-15,2026,1366,Wake Forest,True,1276,NC State,77,95,31,60,3,3,12,25,2,21,17,11,11,3,2,51.7%,48.0%,100.0%,35,68,14,17,11,29,16,42,24,8,7,7,2,51.5%,37.9%,82.3%
6517493,2026-01-15,2026,1276,NC State,False,1366,Wake Forest,95,77,35,68,14,17,11,29,16,42,24,8,7,7,2,51.5%,37.9%,82.3%,31,60,3,3,12,25,2,21,17,11,11,3,2,51.7%,48.0%,100.0%
6517603,2026-01-15,2026,2512,Michigan,True,413,Illinois,85,69,32,67,13,18,8,17,16,41,17,12,17,6,2,47.8%,47.1%,72.2%,25,63,10,12,9,23,12,33,16,15,21,4,4,39.7%,39.1%,83.3%
6517603,2026-01-15,2026,413,Illinois,False,2512,Michigan,69,85,25,63,10,12,9,23,12,33,16,15,21,4,4,39.7%,39.1%,83.3%,32,67,13,18,8,17,16,41,17,12,17,6,2,47.8%,47.1%,72.2%
6517661,2026-01-15,2026,1146,Maine,True,2681,Vermont,53,64,21,51,6,9,5,20,4,23,18,13,12,9,3,41.2%,25.0%,66.7%,25,53,8,10,6,14,10,36,16,14,11,10,3,47.2%,42.9%,80.0%
6517661,2026-01-15,2026,2681,Vermont,False,1146,Maine,64,53,25,53,8,10,6,14,10,36,16,14,11,10,3,47.2%,42.9%,80.0%,21,51,6,9,5,20,4,23,18,13,12,9,3,41.2%,25.0%,66.7%
6517695,2026-01-15,2026,359,Central Conn. St.,True,1157,Mercyhurst,63,80,27,59,8,12,1,10,9,31,10,14,19,10,2,45.8%,10.0%,66.7%,29,59,10,16,12,31,11,35,16,13,17,6,0,49.1%,38.7%,62.5%
6517695,2026-01-15,2026,1157,Mercyhurst,False,359,Central Conn. St.,80,63,29,59,10,16,12,31,11,35,16,13,17,6,0,49.1%,38.7%,62.5%,27,59,8,12,1,10,9,31,10,14,19,10,2,45.8%,10.0%,66.7%
6517899,2026-01-15,2026,2089,CSUN,True,1771,UC San Diego,48,60,17,52,9,11,5,24,11,39,10,28,20,11,4,32.7%,20.8%,81.8%,21,60,12,16,6,18,13,38,9,22,14,14,3,35.0%,33.3%,75.0%
6517899,2026-01-15,2026,1771,UC San Diego,False,2089,CSUN,60,48,21,60,12,16,6,18,13,38,9,22,14,14,3,35.0%,33.3%,75.0%,17,52,9,11,5,24,11,39,10,28,20,11,4,32.7%,20.8%,81.8%
6517954,2026-01-15,2026,2155,Houston Christian,True,2613,Northwestern St.,57,67,17,65,19,27,4,31,15,41,5,11,22,6,2,26.2%,12.9%,70.4%,22,52,15,21,8,22,7,43,11,22,19,5,2,42.3%,36.4%,71.4%
6517954,2026-01-15,2026,2613,Northwestern St.,False,2155,Houston Christian,67,57,22,52,15,21,8,22,7,43,11,22,19,5,2,42.3%,36.4%,71.4%,17,65,19,27,4,31,15,41,5,11,22,6,2,26.2%,12.9%,70.4%
6518019,2026-01-15,2026,2199,Mississippi St.,True,2027,Vanderbilt,84,89,32,66,12,14,8,21,12,33,14,12,24,10,0,48.5%,38.1%,85.7%,30,60,18,20,11,29,10,33,20,13,14,4,4,50.0%,37.9%,90.0%
6518019,2026-01-15,2026,2027,Vanderbilt,False,2199,Mississippi St.,89,84,30,60,18,20,11,29,10,33,20,13,14,4,4,50.0%,37.9%,90.0%,32,66,12,14,8,21,12,33,14,12,24,10,0,48.5%,38.1%,85.7%
6518097,2026-01-15,2026,575,Oral Roberts,True,669,Kansas City,81,65,32,58,11,16,6,10,7,31,14,12,13,11,1,55.2%,60.0%,68.8%,27,69,4,10,7,23,19,39,16,19,16,5,3,39.1%,30.4%,40.0%
6518097,2026-01-15,2026,669,Kansas City,False,575,Oral Roberts,65,81,27,69,4,10,7,23,19,39,16,19,16,5,3,39.1%,30.4%,40.0%,32,58,11,16,6,10,7,31,14,12,13,11,1,55.2%,60.0%,68.8%
6518138,2026-01-15,2026,49,Furman,True,1260,UNC Greensboro,69,56,20,56,20,30,9,20,14,40,10,16,11,12,2,35.7%,45.0%,66.7%,19,51,9,11,9,26,7,32,11,21,20,8,2,37.3%,34.6%,81.8%
6518138,2026-01-15,2026,1260,UNC Greensboro,False,49,Furman,56,69,19,51,9,11,9,26,7,32,11,21,20,8,2,37.3%,34.6%,81.8%,20,56,20,30,9,20,14,40,10,16,11,12,2,35.7%,45.0%,66.7%
6518206,2026-01-15,2026,614,Southeast Mo. St.,True,56128,Lindenwood,66,78,25,59,8,9,8,23,7,22,17,9,15,4,3,42.4%,34.8%,88.9%,30,58,9,13,9,20,11,33,16,13,12,4,1,51.7%,45.0%,69.2%
6518206,2026-01-15,2026,56128,Lindenwood,False,614,Southeast Mo. St.,78,66,30,58,9,13,9,20,11,33,16,13,12,4,1,51.7%,45.0%,69.2%,25,59,8,9,8,23,7,22,17,9,15,4,3,42.4%,34.8%,88.9%
6518245,2026-01-15,2026,1063,UC Santa Barbara,True,699,CSU Bakersfield,82,67,29,48,16,29,8,20,3,41,14,16,21,3,2,60.4%,40.0%,55.2%,24,67,13,20,6,22,9,33,13,10,21,8,1,35.8%,27.3%,65.0%
6518245,2026-01-15,2026,699,CSU Bakersfield,False,1063,UC Santa Barbara,67,82,24,67,13,20,6,22,9,33,13,10,21,8,1,35.8%,27.3%,65.0%,29,48,16,29,8,20,3,41,14,16,21,3,2,60.4%,40.0%,55.2%
6518289,2026-01-15,2026,2206,Alcorn,True,2301,Prairie View,59,43,24,59,6,10,5,21,12,45,13,19,20,9,5,40.7%,23.8%,60.0%,15,55,10,21,3,19,11,37,6,16,12,6,2,27.3%,15.8%,47.6%
6518289,2026-01-15,2026,2301,Prairie View,False,2206,Alcorn,43,59,15,55,10,21,3,19,11,37,6,16,12,6,2,27.3%,15.8%,47.6%,24,59,6,10,5,21,12,45,13,19,20,9,5,40.7%,23.8%,60.0%
6518451,2026-01-15,2026,1969,Pepperdine,True,1966,Pacific,71,53,27,62,10,12,7,20,9,33,18,7,15,5,3,43.5%,35.0%,83.3%,19,56,12,14,3,17,12,37,8,14,14,4,4,33.9%,17.6%,85.7%
6518451,2026-01-15,2026,1966,Pacific,False,1969,Pepperdine,53,71,19,56,12,14,3,17,12,37,8,14,14,4,4,33.9%,17.6%,85.7%,27,62,10,12,7,20,9,33,18,7,15,5,3,43.5%,35.0%,83.3%
6518476,2026-01-15,2026,1953,NJIT,True,788,UMass Lowell,68,57,26,60,9,15,7,25,16,38,20,11,14,10,4,43.3%,28.0%,60.0%,22,55,3,9,10,26,13,33,9,16,20,4,2,40.0%,38.5%,33.3%
