gameId,date,season,stage,teamId,team,isHome,opponentId,opponent,playerId,player,jersey,position,starter,subbedIn,subbedOut,formationPlace,appearances,foulsCommitted,foulsSuffered,ownGoals,redCards,subIns,yellowCards,goalsConceded,saves,shotsFaced,goalAssists,shotsOnTarget,totalGoals,totalShots,offsides
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,292169,Adam Hlozek,9,SUB,False,True,False,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,1.0,0.0,2.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,257336,Tomás Chorý,19,SUB,False,True,False,0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,343937,David Doudera,21,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,303726,Lukás Cerv,12,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,280885,Tomás Holes,3,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,165637,Vladimír Darida,8,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,319267,Lukás Hornícek,23,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,306008,Jan Kuchta,11,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,343733,Mojmír Chytil,13,SUB,False,True,False,0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,249525,Michal Sadílek,18,SUB,False,True,False,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,,0.0,0.0,2.0,0.0,2.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,403974,Hugo Sochurek,25,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,335996,David Jurásek,14,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,310027,Denis Visinský,26,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,450,Czechia,False,451,South Korea,290116,David Zima,2,SUB,False,False,False,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,175921,Kim Seung-Gyu,1,G,True,False,False,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,
760414,2026-06-12,2026,group-stage,451,South Korea,True,450,Czechia,157688,Kim Min-Jae,4,CD,True,False,False,5,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0
