season,seasonType,week,poll,rank,team,conference,points
2021,regular,5,FCS Coaches Poll,21,Richmond,CAA,115
2021,regular,5,FCS Coaches Poll,22,VMI,Southern,102
2021,regular,5,FCS Coaches Poll,23,Rhode Island,CAA,87
2021,regular,5,FCS Coaches Poll,24,Holy Cross,Patriot,67
2021,regular,5,FCS Coaches Poll,24,UT Martin,OVC,67
2021,regular,6,AP Top 25,1,Alabama,SEC,1541
2021,regular,6,AP Top 25,2,Georgia,SEC,1497
2021,regular,6,AP Top 25,3,Iowa,Big Ten,1381
2021,regular,6,AP Top 25,4,Penn State,Big Ten,1360
2021,regular,6,AP Top 25,5,Cincinnati,American Athletic,1320
2021,regular,6,AP Top 25,6,Oklahoma,Big 12,1248
2021,regular,6,AP Top 25,7,Ohio State,Big Ten,1094
2021,regular,6,AP Top 25,8,Oregon,Pac-12,1069
2021,regular,6,AP Top 25,9,Michigan,Big Ten,1053
2021,regular,6,AP Top 25,10,BYU,FBS Independents,990
2021,regular,6,AP Top 25,11,Michigan State,Big Ten,852
2021,regular,6,AP Top 25,12,Oklahoma State,Big 12,749
2021,regular,6,AP Top 25,13,Arkansas,SEC,745
2021,regular,6,AP Top 25,14,Notre Dame,FBS Independents,701
2021,regular,6,AP Top 25,15,Coastal Carolina,Sun Belt,694
2021,regular,6,AP Top 25,16,Kentucky,SEC,662
2021,regular,6,AP Top 25,17,Ole Miss,SEC,601
2021,regular,6,AP Top 25,18,Auburn,SEC,448
2021,regular,6,AP Top 25,19,Wake Forest,ACC,412
2021,regular,6,AP Top 25,20,Florida,SEC,343
2021,regular,6,AP Top 25,21,Texas,Big 12,303
2021,regular,6,AP Top 25,22,Arizona State,Pac-12,297
2021,regular,6,AP Top 25,23,NC State,ACC,279
2021,regular,6,AP Top 25,24,SMU,American Athletic,136
2021,regular,6,AP Top 25,25,San Diego State,Mountain West,111
2021,regular,6,Coaches Poll,1,Alabama,SEC,1623
2021,regular,6,Coaches Poll,2,Georgia,SEC,1562
2021,regular,6,Coaches Poll,3,Iowa,Big Ten,1429
2021,regular,6,Coaches Poll,4,Penn State,Big Ten,1397
2021,regular,6,Coaches Poll,5,Oklahoma,Big 12,1380
2021,regular,6,Coaches Poll,6,Cincinnati,American Athletic,1358
2021,regular,6,Coaches Poll,7,Ohio State,Big Ten,1172
2021,regular,6,Coaches Poll,8,Michigan,Big Ten,1125
2021,regular,6,Coaches Poll,9,Oregon,Pac-12,1000
2021,regular,6,Coaches Poll,10,BYU,FBS Independents,968
2021,regular,6,Coaches Poll,11,Michigan State,Big Ten,911
2021,regular,6,Coaches Poll,12,Oklahoma State,Big 12,798
2021,regular,6,Coaches Poll,13,Notre Dame,FBS Independents,777
2021,regular,6,Coaches Poll,14,Kentucky,SEC,758
2021,regular,6,Coaches Poll,15,Coastal Carolina,Sun Belt,699
2021,regular,6,Coaches Poll,16,Arkansas,SEC,652
2021,regular,6,Coaches Poll,17,Ole Miss,SEC,629
2021,regular,6,Coaches Poll,18,Florida,SEC,464
2021,regular,6,Coaches Poll,19,Auburn,SEC,463
2021,regular,6,Coaches Poll,20,Wake Forest,ACC,441
2021,regular,6,Coaches Poll,21,Clemson,ACC,288
2021,regular,6,Coaches Poll,22,NC State,ACC,257
2021,regular,6,Coaches Poll,23,Texas,Big 12,256
2021,regular,6,Coaches Poll,24,SMU,American Athletic,142
2021,regular,6,Coaches Poll,25,Arizona State,Pac-12,141
2021,regular,6,FCS Coaches Poll,1,Sam Houston,AWC,694
2021,regular,6,FCS Coaches Poll,2,James Madison,CAA,653
2021,regular,6,FCS Coaches Poll,3,South Dakota State,MVFC,646
2021,regular,6,FCS Coaches Poll,4,Eastern Washington,Big Sky,608
2021,regular,6,FCS Coaches Poll,5,North Dakota State,MVFC,601
2021,regular,6,FCS Coaches Poll,6,Montana,Big Sky,511
2021,regular,6,FCS Coaches Poll,7,Southern Illinois,MVFC,503
2021,regular,6,FCS Coaches Poll,8,UC Davis,Big Sky,492
2021,regular,6,FCS Coaches Poll,9,Villanova,CAA,454
2021,regular,6,FCS Coaches Poll,10,Delaware,CAA,453
2021,regular,6,FCS Coaches Poll,11,Montana State,Big Sky,402
2021,regular,6,FCS Coaches Poll,12,Northern Iowa,MVFC,376
2021,regular,6,FCS Coaches Poll,13,East Tennessee State,Southern,357
2021,regular,6,FCS Coaches Poll,14,SE Louisiana,Southland,326
2021,regular,6,FCS Coaches Poll,15,North Dakota,MVFC,312
2021,regular,6,FCS Coaches Poll,16,Missouri State,MVFC,286
2021,regular,6,FCS Coaches Poll,17,Kennesaw State,Big South,230
2021,regular,6,FCS Coaches Poll,18,Weber State,Big Sky,206
2021,regular,6,FCS Coaches Poll,19,Chattanooga,Southern,200
2021,regular,6,FCS Coaches Poll,20,Rhode Island,CAA,152
2021,regular,6,FCS Coaches Poll,21,UT Martin,OVC,117
2021,regular,6,FCS Coaches Poll,22,Harvard,Ivy,73
2021,regular,6,FCS Coaches Poll,23,Jacksonville State,AWC,71
2021,regular,6,FCS Coaches Poll,24,Princeton,Ivy,41
2021,regular,6,FCS Coaches Poll,25,Monmouth,Big South,39
2021,regular,7,AP Top 25,1,Georgia,SEC,1550
2021,regular,7,AP Top 25,2,Iowa,Big Ten,1476
2021,regular,7,AP Top 25,3,Cincinnati,American Athletic,1407
2021,regular,7,AP Top 25,4,Oklahoma,Big 12,1336
2021,regular,7,AP Top 25,5,Alabama,SEC,1286
2021,regular,7,AP Top 25,6,Ohio State,Big Ten,1157
2021,regular,7,AP Top 25,7,Penn State,Big Ten,1147
2021,regular,7,AP Top 25,8,Michigan,Big Ten,1139
2021,regular,7,AP Top 25,9,Oregon,Pac-12,1057
2021,regular,7,AP Top 25,10,Michigan State,Big Ten,992
2021,regular,7,AP Top 25,11,Kentucky,SEC,918
2021,regular,7,AP Top 25,12,Oklahoma State,Big 12,830
2021,regular,7,AP Top 25,13,Ole Miss,SEC,779
2021,regular,7,AP Top 25,14,Notre Dame,FBS Independents,732
2021,regular,7,AP Top 25,15,Coastal Carolina,Sun Belt,712
2021,regular,7,AP Top 25,16,Wake Forest,ACC,526
2021,regular,7,AP Top 25,17,Arkansas,SEC,470
2021,regular,7,AP Top 25,18,Arizona State,Pac-12,428
2021,regular,7,AP Top 25,19,BYU,FBS Independents,421
2021,regular,7,AP Top 25,20,Florida,SEC,397
2021,regular,7,AP Top 25,21,Texas A&M,SEC,348
2021,regular,7,AP Top 25,22,NC State,ACC,265
2021,regular,7,AP Top 25,23,SMU,American Athletic,225
2021,regular,7,AP Top 25,24,San Diego State,Mountain West,176
2021,regular,7,AP Top 25,25,Texas,Big 12,108
2021,regular,7,Coaches Poll,1,Georgia,SEC,1624
2021,regular,7,Coaches Poll,2,Iowa,Big Ten,1537
2021,regular,7,Coaches Poll,3,Oklahoma,Big 12,1452
2021,regular,7,Coaches Poll,4,Cincinnati,American Athletic,1418
2021,regular,7,Coaches Poll,5,Alabama,SEC,1363
2021,regular,7,Coaches Poll,6,Ohio State,Big Ten,1254
2021,regular,7,Coaches Poll,7,Michigan,Big Ten,1237
2021,regular,7,Coaches Poll,8,Penn State,Big Ten,1124
2021,regular,7,Coaches Poll,9,Michigan State,Big Ten,1064
2021,regular,7,Coaches Poll,10,Oregon,Pac-12,1004
2021,regular,7,Coaches Poll,11,Kentucky,SEC,994
2021,regular,7,Coaches Poll,12,Oklahoma State,Big 12,910
2021,regular,7,Coaches Poll,13,Notre Dame,FBS Independents,817
2021,regular,7,Coaches Poll,14,Ole Miss,SEC,741
2021,regular,7,Coaches Poll,15,Coastal Carolina,Sun Belt,708
2021,regular,7,Coaches Poll,16,Wake Forest,ACC,580
2021,regular,7,Coaches Poll,17,Florida,SEC,543
2021,regular,7,Coaches Poll,18,Texas A&M,SEC,396
2021,regular,7,Coaches Poll,19,Arkansas,SEC,386
2021,regular,7,Coaches Poll,20,BYU,FBS Independents,342
2021,regular,7,Coaches Poll,21,NC State,ACC,321
2021,regular,7,Coaches Poll,22,Arizona State,Pac-12,294
2021,regular,7,Coaches Poll,23,SMU,American Athletic,269
2021,regular,7,Coaches Poll,24,San Diego State,Mountain West,156
2021,regular,7,Coaches Poll,25,Clemson,ACC,155
2021,regular,7,FCS Coaches Poll,1,Sam Houston,AWC,698
2021,regular,7,FCS Coaches Poll,2,Eastern Washington,Big Sky,664
2021,regular,7,FCS Coaches Poll,3,North Dakota State,MVFC,639
2021,regular,7,FCS Coaches Poll,4,Southern Illinois,MVFC,588
2021,regular,7,FCS Coaches Poll,5,Villanova,CAA,566
2021,regular,7,FCS Coaches Poll,6,Montana,Big Sky,562
2021,regular,7,FCS Coaches Poll,7,James Madison,CAA,508
2021,regular,7,FCS Coaches Poll,8,South Dakota State,MVFC,483
2021,regular,7,FCS Coaches Poll,9,Montana State,Big Sky,475
2021,regular,7,FCS Coaches Poll,10,East Tennessee State,Southern,467
2021,regular,7,FCS Coaches Poll,11,SE Louisiana,Southland,413
2021,regular,7,FCS Coaches Poll,12,UC Davis,Big Sky,346
2021,regular,7,FCS Coaches Poll,13,Kennesaw State,Big South,336
2021,regular,7,FCS Coaches Poll,14,Rhode Island,CAA,334
2021,regular,7,FCS Coaches Poll,15,Delaware,CAA,261
2021,regular,7,FCS Coaches Poll,16,UT Martin,OVC,253
2021,regular,7,FCS Coaches Poll,17,Northern Iowa,MVFC,244
2021,regular,7,FCS Coaches Poll,18,Weber State,Big Sky,207
2021,regular,7,FCS Coaches Poll,19,Harvard,Ivy,142
2021,regular,7,FCS Coaches Poll,20,Princeton,Ivy,125
2021,regular,7,FCS Coaches Poll,21,South Dakota,MVFC,104
2021,regular,7,FCS Coaches Poll,22,Jacksonville State,AWC,102
2021,regular,7,FCS Coaches Poll,23,Missouri State,MVFC,95
2021,regular,7,FCS Coaches Poll,24,North Dakota,MVFC,94
2021,regular,7,FCS Coaches Poll,25,Jackson State,SWAC,73
2021,regular,8,AP Top 25,1,Georgia,SEC,1575
2021,regular,8,AP Top 25,2,Cincinnati,American Athletic,1483
2021,regular,8,AP Top 25,3,Oklahoma,Big 12,1434
2021,regular,8,AP Top 25,4,Alabama,SEC,1393
2021,regular,8,AP Top 25,5,Ohio State,Big Ten,1252
2021,regular,8,AP Top 25,6,Michigan,Big Ten,1214
2021,regular,8,AP Top 25,7,Penn State,Big Ten,1116
2021,regular,8,AP Top 25,8,Oklahoma State,Big 12,1082
2021,regular,8,AP Top 25,9,Michigan State,Big Ten,1076
2021,regular,8,AP Top 25,10,Oregon,Pac-12,1054
2021,regular,8,AP Top 25,11,Iowa,Big Ten,1048
2021,regular,8,AP Top 25,12,Ole Miss,SEC,879
2021,regular,8,AP Top 25,13,Notre Dame,FBS Independents,763
2021,regular,8,AP Top 25,14,Coastal Carolina,Sun Belt,736
2021,regular,8,AP Top 25,15,Kentucky,SEC,723
2021,regular,8,AP Top 25,16,Wake Forest,ACC,629
2021,regular,8,AP Top 25,17,Texas A&M,SEC,536
2021,regular,8,AP Top 25,18,NC State,ACC,485
2021,regular,8,AP Top 25,19,Auburn,SEC,397
2021,regular,8,AP Top 25,20,Baylor,Big 12,378
2021,regular,8,AP Top 25,21,SMU,American Athletic,358
2021,regular,8,AP Top 25,22,San Diego State,Mountain West,284
2021,regular,8,AP Top 25,23,Pittsburgh,ACC,177
2021,regular,8,AP Top 25,24,UTSA,Conference USA,104
2021,regular,8,AP Top 25,25,Purdue,Big Ten,68
2021,regular,8,Coaches Poll,1,Georgia,SEC,1625
2021,regular,8,Coaches Poll,2,Oklahoma,Big 12,1508
2021,regular,8,Coaches Poll,3,Cincinnati,American Athletic,1467
2021,regular,8,Coaches Poll,4,Alabama,SEC,1446
2021,regular,8,Coaches Poll,5,Ohio State,Big Ten,1305
2021,regular,8,Coaches Poll,6,Michigan,Big Ten,1299
2021,regular,8,Coaches Poll,7,Michigan State,Big Ten,1158
2021,regular,8,Coaches Poll,8,Penn State,Big Ten,1134
2021,regular,8,Coaches Poll,9,Oklahoma State,Big 12,1093
2021,regular,8,Coaches Poll,10,Oregon,Pac-12,1048
2021,regular,8,Coaches Poll,11,Iowa,Big Ten,1031
2021,regular,8,Coaches Poll,12,Ole Miss,SEC,826
2021,regular,8,Coaches Poll,13,Notre Dame,FBS Independents,816
2021,regular,8,Coaches Poll,14,Kentucky,SEC,763
2021,regular,8,Coaches Poll,15,Wake Forest,ACC,696
2021,regular,8,Coaches Poll,16,Coastal Carolina,Sun Belt,675
2021,regular,8,Coaches Poll,17,Texas A&M,SEC,580
2021,regular,8,Coaches Poll,18,NC State,ACC,528
2021,regular,8,Coaches Poll,19,SMU,American Athletic,399
2021,regular,8,Coaches Poll,20,Baylor,Big 12,369
2021,regular,8,Coaches Poll,21,San Diego State,Mountain West,334
2021,regular,8,Coaches Poll,22,Auburn,SEC,315
2021,regular,8,Coaches Poll,23,Pittsburgh,ACC,192
2021,regular,8,Coaches Poll,24,Clemson,ACC,146
2021,regular,8,Coaches Poll,25,UTSA,Conference USA,96
2021,regular,8,FCS Coaches Poll,1,Sam Houston,AWC,674
2021,regular,8,FCS Coaches Poll,2,Eastern Washington,Big Sky,670
2021,regular,8,FCS Coaches Poll,3,North Dakota State,MVFC,646
2021,regular,8,FCS Coaches Poll,4,Southern Illinois,MVFC,605
2021,regular,8,FCS Coaches Poll,5,Villanova,CAA,581
2021,regular,8,FCS Coaches Poll,6,James Madison,CAA,561
2021,regular,8,FCS Coaches Poll,7,South Dakota State,MVFC,543
2021,regular,8,FCS Coaches Poll,8,Montana State,Big Sky,509
2021,regular,8,FCS Coaches Poll,9,SE Louisiana,Southland,453
2021,regular,8,FCS Coaches Poll,10,UC Davis,Big Sky,419
2021,regular,8,FCS Coaches Poll,11,Kennesaw State,Big South,409
2021,regular,8,FCS Coaches Poll,12,Montana,Big Sky,376
2021,regular,8,FCS Coaches Poll,13,UT Martin,OVC,347
2021,regular,8,FCS Coaches Poll,14,East Tennessee State,Southern,312
2021,regular,8,FCS Coaches Poll,15,South Dakota,MVFC,268
2021,regular,8,FCS Coaches Poll,16,Harvard,Ivy,246
2021,regular,8,FCS Coaches Poll,17,Princeton,Ivy,193
2021,regular,8,FCS Coaches Poll,18,Missouri State,MVFC,184
2021,regular,8,FCS Coaches Poll,19,Rhode Island,CAA,169
2021,regular,8,FCS Coaches Poll,20,Jackson State,SWAC,151
2021,regular,8,FCS Coaches Poll,21,Jacksonville State,AWC,111
2021,regular,8,FCS Coaches Poll,22,Eastern Kentucky,AWC,93
2021,regular,8,FCS Coaches Poll,23,VMI,Southern,89
2021,regular,8,FCS Coaches Poll,24,Northern Iowa,MVFC,85
2021,regular,8,FCS Coaches Poll,25,Delaware,CAA,71
2021,regular,9,AP Top 25,1,Georgia,SEC,1575
2021,regular,9,AP Top 25,2,Cincinnati,American Athletic,1477
2021,regular,9,AP Top 25,3,Alabama,SEC,1417
2021,regular,9,AP Top 25,4,Oklahoma,Big 12,1383
2021,regular,9,AP Top 25,5,Ohio State,Big Ten,1311
2021,regular,9,AP Top 25,6,Michigan,Big Ten,1270
2021,regular,9,AP Top 25,7,Oregon,Pac-12,1165
2021,regular,9,AP Top 25,8,Michigan State,Big Ten,1160
2021,regular,9,AP Top 25,9,Iowa,Big Ten,1035
2021,regular,9,AP Top 25,10,Ole Miss,SEC,1034
2021,regular,9,AP Top 25,11,Notre Dame,FBS Independents,922
2021,regular,9,AP Top 25,12,Kentucky,SEC,849
2021,regular,9,AP Top 25,13,Wake Forest,ACC,801
2021,regular,9,AP Top 25,14,Texas A&M,SEC,700
2021,regular,9,AP Top 25,15,Oklahoma State,Big 12,682
2021,regular,9,AP Top 25,16,Baylor,Big 12,513
2021,regular,9,AP Top 25,17,Pittsburgh,ACC,510
2021,regular,9,AP Top 25,18,Auburn,SEC,481
2021,regular,9,AP Top 25,19,SMU,American Athletic,473
2021,regular,9,AP Top 25,20,Penn State,Big Ten,471
2021,regular,9,AP Top 25,21,San Diego State,Mountain West,390
2021,regular,9,AP Top 25,22,Iowa State,Big 12,298
2021,regular,9,AP Top 25,23,UTSA,Conference USA,235
2021,regular,9,AP Top 25,24,Coastal Carolina,Sun Belt,132
2021,regular,9,AP Top 25,25,BYU,FBS Independents,44
2021,regular,9,Coaches Poll,1,Georgia,SEC,1600
2021,regular,9,Coaches Poll,2,Cincinnati,American Athletic,1469
2021,regular,9,Coaches Poll,3,Alabama,SEC,1439
2021,regular,9,Coaches Poll,4,Oklahoma,Big 12,1430
2021,regular,9,Coaches Poll,5,Ohio State,Big Ten,1338
2021,regular,9,Coaches Poll,6,Michigan,Big Ten,1313
2021,regular,9,Coaches Poll,7,Michigan State,Big Ten,1208
2021,regular,9,Coaches Poll,8,Oregon,Pac-12,1139
2021,regular,9,Coaches Poll,9,Ole Miss,SEC,1019
2021,regular,9,Coaches Poll,10,Iowa,Big Ten,1008
2021,regular,9,Coaches Poll,11,Notre Dame,FBS Independents,950
2021,regular,9,Coaches Poll,12,Kentucky,SEC,857
2021,regular,9,Coaches Poll,13,Wake Forest,ACC,838
2021,regular,9,Coaches Poll,14,Texas A&M,SEC,736
2021,regular,9,Coaches Poll,15,Oklahoma State,Big 12,684
2021,regular,9,Coaches Poll,16,SMU,American Athletic,535
2021,regular,9,Coaches Poll,17,Penn State,Big Ten,517
2021,regular,9,Coaches Poll,18,Baylor,Big 12,509
2021,regular,9,Coaches Poll,19,Pittsburgh,ACC,487
2021,regular,9,Coaches Poll,20,San Diego State,Mountain West,431
2021,regular,9,Coaches Poll,21,Auburn,SEC,418
2021,regular,9,Coaches Poll,22,UTSA,Conference USA,219
2021,regular,9,Coaches Poll,23,Iowa State,Big 12,190
2021,regular,9,Coaches Poll,24,Coastal Carolina,Sun Belt,134
2021,regular,9,Coaches Poll,25,NC State,ACC,73
2021,regular,9,FCS Coaches Poll,1,Sam Houston,AWC,675
2021,regular,9,FCS Coaches Poll,2,North Dakota State,MVFC,642
2021,regular,9,FCS Coaches Poll,3,Southern Illinois,MVFC,603
2021,regular,9,FCS Coaches Poll,4,Villanova,CAA,599
2021,regular,9,FCS Coaches Poll,5,James Madison,CAA,567
2021,regular,9,FCS Coaches Poll,6,Montana State,Big Sky,511
2021,regular,9,FCS Coaches Poll,7,Eastern Washington,Big Sky,493
2021,regular,9,FCS Coaches Poll,8,SE Louisiana,Southland,489
2021,regular,9,FCS Coaches Poll,9,UC Davis,Big Sky,445
2021,regular,9,FCS Coaches Poll,10,Kennesaw State,Big South,433
2021,regular,9,FCS Coaches Poll,11,Montana,Big Sky,359
2021,regular,9,FCS Coaches Poll,12,UT Martin,OVC,357
2021,regular,9,FCS Coaches Poll,13,South Dakota State,MVFC,336
2021,regular,9,FCS Coaches Poll,14,East Tennessee State,Southern,329
2021,regular,9,FCS Coaches Poll,15,Princeton,Ivy,270
2021,regular,9,FCS Coaches Poll,16,Jackson State,SWAC,234
2021,regular,9,FCS Coaches Poll,17,Northern Iowa,MVFC,207
2021,regular,9,FCS Coaches Poll,18,VMI,Southern,183
2021,regular,9,FCS Coaches Poll,19,Eastern Kentucky,AWC,175
2021,regular,9,FCS Coaches Poll,20,Missouri State,MVFC,148
2021,regular,9,FCS Coaches Poll,21,Harvard,Ivy,134
2021,regular,9,FCS Coaches Poll,22,South Dakota,MVFC,121
2021,regular,9,FCS Coaches Poll,23,Sacramento State,Big Sky,66
2021,regular,9,FCS Coaches Poll,23,Weber State,Big Sky,66
2021,regular,9,FCS Coaches Poll,25,Rhode Island,CAA,59
2021,regular,10,AP Top 25,1,Georgia,SEC,1575
2021,regular,10,AP Top 25,2,Cincinnati,American Athletic,1455
2021,regular,10,AP Top 25,3,Alabama,SEC,1413
2021,regular,10,AP Top 25,4,Oklahoma,Big 12,1382
2021,regular,10,AP Top 25,5,Michigan State,Big Ten,1340
2021,regular,10,AP Top 25,6,Ohio State,Big Ten,1296
2021,regular,10,AP Top 25,7,Oregon,Pac-12,1233
2021,regular,10,AP Top 25,8,Notre Dame,FBS Independents,1067
2021,regular,10,AP Top 25,9,Michigan,Big Ten,1048
2021,regular,10,AP Top 25,10,Wake Forest,ACC,1025
2021,regular,10,AP Top 25,11,Oklahoma State,Big 12,915
2021,regular,10,AP Top 25,12,Auburn,SEC,853
2021,regular,10,AP Top 25,13,Texas A&M,SEC,847
2021,regular,10,AP Top 25,14,Baylor,Big 12,833
2021,regular,10,AP Top 25,15,Ole Miss,SEC,678
2021,regular,10,AP Top 25,16,UTSA,Conference USA,460
2021,regular,10,AP Top 25,17,BYU,FBS Independents,450
2021,regular,10,AP Top 25,18,Kentucky,SEC,409
2021,regular,10,AP Top 25,19,Iowa,Big Ten,342
2021,regular,10,AP Top 25,20,Houston,American Athletic,338
2021,regular,10,AP Top 25,21,Coastal Carolina,Sun Belt,237
2021,regular,10,AP Top 25,22,Penn State,Big Ten,182
2021,regular,10,AP Top 25,23,SMU,American Athletic,176
2021,regular,10,AP Top 25,24,Louisiana,Sun Belt,161
2021,regular,10,AP Top 25,25,Fresno State,Mountain West,151
2021,regular,10,Coaches Poll,1,Georgia,SEC,1600
2021,regular,10,Coaches Poll,2,Cincinnati,American Athletic,1460
2021,regular,10,Coaches Poll,3,Alabama,SEC,1453
2021,regular,10,Coaches Poll,4,Oklahoma,Big 12,1423
2021,regular,10,Coaches Poll,5,Ohio State,Big Ten,1336
2021,regular,10,Coaches Poll,6,Michigan State,Big Ten,1325
2021,regular,10,Coaches Poll,7,Oregon,Pac-12,1198
2021,regular,10,Coaches Poll,8,Notre Dame,FBS Independents,1095
2021,regular,10,Coaches Poll,9,Wake Forest,ACC,1051
2021,regular,10,Coaches Poll,10,Michigan,Big Ten,1050
2021,regular,10,Coaches Poll,11,Oklahoma State,Big 12,922
2021,regular,10,Coaches Poll,12,Texas A&M,SEC,910
2021,regular,10,Coaches Poll,13,Baylor,Big 12,815
2021,regular,10,Coaches Poll,14,Auburn,SEC,802
2021,regular,10,Coaches Poll,15,Ole Miss,SEC,680
2021,regular,10,Coaches Poll,16,Iowa,Big Ten,512
2021,regular,10,Coaches Poll,17,Kentucky,SEC,497
2021,regular,10,Coaches Poll,18,UTSA,Conference USA,401
2021,regular,10,Coaches Poll,19,Houston,American Athletic,349
2021,regular,10,Coaches Poll,20,BYU,FBS Independents,310
2021,regular,10,Coaches Poll,21,Coastal Carolina,Sun Belt,301
2021,regular,10,Coaches Poll,22,NC State,ACC,265
2021,regular,10,Coaches Poll,23,Penn State,Big Ten,215
2021,regular,10,Coaches Poll,24,SMU,American Athletic,192
2021,regular,10,Coaches Poll,25,Pittsburgh,ACC,162
2021,regular,10,FCS Coaches Poll,1,Sam Houston,AWC,675
2021,regular,10,FCS Coaches Poll,2,North Dakota State,MVFC,644
2021,regular,10,FCS Coaches Poll,3,James Madison,CAA,621
2021,regular,10,FCS Coaches Poll,4,Montana State,Big Sky,579
2021,regular,10,FCS Coaches Poll,5,Eastern Washington,Big Sky,566
2021,regular,10,FCS Coaches Poll,6,SE Louisiana,Southland,537
2021,regular,10,FCS Coaches Poll,7,UC Davis,Big Sky,479
2021,regular,10,FCS Coaches Poll,8,Kennesaw State,Big South,464
2021,regular,10,FCS Coaches Poll,9,Southern Illinois,MVFC,420
2021,regular,10,FCS Coaches Poll,10,Montana,Big Sky,413
2021,regular,10,FCS Coaches Poll,11,UT Martin,OVC,384
2021,regular,10,FCS Coaches Poll,12,South Dakota State,MVFC,369
2021,regular,10,FCS Coaches Poll,13,Villanova,CAA,352
2021,regular,10,FCS Coaches Poll,14,East Tennessee State,Southern,325
2021,regular,10,FCS Coaches Poll,15,Northern Iowa,MVFC,303
2021,regular,10,FCS Coaches Poll,16,Princeton,Ivy,257
2021,regular,10,FCS Coaches Poll,17,Jackson State,SWAC,221
2021,regular,10,FCS Coaches Poll,18,VMI,Southern,213
2021,regular,10,FCS Coaches Poll,19,Eastern Kentucky,AWC,193
2021,regular,10,FCS Coaches Poll,20,Missouri State,MVFC,184
2021,regular,10,FCS Coaches Poll,21,South Dakota,MVFC,108
2021,regular,10,FCS Coaches Poll,22,Sacramento State,Big Sky,89
2021,regular,10,FCS Coaches Poll,23,William & Mary,CAA,83
2021,regular,10,FCS Coaches Poll,24,Weber State,Big Sky,80
2021,regular,10,FCS Coaches Poll,25,Chattanooga,Southern,44
2021,regular,10,Playoff Committee Rankings,1,Georgia,SEC,0
2021,regular,10,Playoff Committee Rankings,2,Alabama,SEC,0
2021,regular,10,Playoff Committee Rankings,3,Michigan State,Big Ten,0
2021,regular,10,Playoff Committee Rankings,4,Oregon,Pac-12,0
2021,regular,10,Playoff Committee Rankings,5,Ohio State,Big Ten,0
2021,regular,10,Playoff Committee Rankings,6,Cincinnati,American Athletic,0
2021,regular,10,Playoff Committee Rankings,7,Michigan,Big Ten,0
2021,regular,10,Playoff Committee Rankings,8,Oklahoma,Big 12,0
2021,regular,10,Playoff Committee Rankings,9,Wake Forest,ACC,0
2021,regular,10,Playoff Committee Rankings,10,Notre Dame,FBS Independents,0
2021,regular,10,Playoff Committee Rankings,11,Oklahoma State,Big 12,0
2021,regular,10,Playoff Committee Rankings,12,Baylor,Big 12,0
2021,regular,10,Playoff Committee Rankings,13,Auburn,SEC,0
2021,regular,10,Playoff Committee Rankings,14,Texas A&M,SEC,0
2021,regular,10,Playoff Committee Rankings,15,BYU,FBS Independents,0
2021,regular,10,Playoff Committee Rankings,16,Ole Miss,SEC,0
2021,regular,10,Playoff Committee Rankings,17,Mississippi State,SEC,0
2021,regular,10,Playoff Committee Rankings,18,Kentucky,SEC,0
2021,regular,10,Playoff Committee Rankings,19,NC State,ACC,0
2021,regular,10,Playoff Committee Rankings,20,Minnesota,Big Ten,0
2021,regular,10,Playoff Committee Rankings,21,Wisconsin,Big Ten,0
2021,regular,10,Playoff Committee Rankings,22,Iowa,Big Ten,0
2021,regular,10,Playoff Committee Rankings,23,Fresno State,Mountain West,0
2021,regular,10,Playoff Committee Rankings,24,San Diego State,Mountain West,0
2021,regular,10,Playoff Committee Rankings,25,Pittsburgh,ACC,0
2021,regular,11,AP Top 25,1,Georgia,SEC,1575
2021,regular,11,AP Top 25,2,Cincinnati,American Athletic,1440
2021,regular,11,AP Top 25,3,Alabama,SEC,1436
2021,regular,11,AP Top 25,4,Oklahoma,Big 12,1406
2021,regular,11,AP Top 25,5,Oregon,Pac-12,1319
2021,regular,11,AP Top 25,6,Ohio State,Big Ten,1293
2021,regular,11,AP Top 25,7,Notre Dame,FBS Independents,1139
2021,regular,11,AP Top 25,8,Michigan State,Big Ten,1096
2021,regular,11,AP Top 25,9,Michigan,Big Ten,1072
2021,regular,11,AP Top 25,10,Oklahoma State,Big 12,1038
2021,regular,11,AP Top 25,11,Texas A&M,SEC,1006
2021,regular,11,AP Top 25,12,Ole Miss,SEC,837
2021,regular,11,AP Top 25,13,Wake Forest,ACC,763
2021,regular,11,AP Top 25,14,BYU,FBS Independents,636
2021,regular,11,AP Top 25,15,UTSA,Conference USA,606
2021,regular,11,AP Top 25,16,Auburn,SEC,478
2021,regular,11,AP Top 25,17,Houston,American Athletic,467
2021,regular,11,AP Top 25,18,Baylor,Big 12,464
2021,regular,11,AP Top 25,19,Iowa,Big Ten,437
2021,regular,11,AP Top 25,20,Wisconsin,Big Ten,286
2021,regular,11,AP Top 25,21,NC State,ACC,268
2021,regular,11,AP Top 25,22,Coastal Carolina,Sun Belt,264
2021,regular,11,AP Top 25,23,Penn State,Big Ten,245
2021,regular,11,AP Top 25,24,Louisiana,Sun Belt,208
2021,regular,11,AP Top 25,25,Pittsburgh,ACC,194
2021,regular,11,Coaches Poll,1,Georgia,SEC,1600
2021,regular,11,Coaches Poll,2,Alabama,SEC,1483
2021,regular,11,Coaches Poll,3,Cincinnati,American Athletic,1430
2021,regular,11,Coaches Poll,4,Oklahoma,Big 12,1423
