gameId,date,season,team,isHome,opponent
6516803,11/12/2025,2026,Ole Miss,TRUE,Southern U.
6516833,11/12/2025,2026,Coastal Carolina,FALSE,UNCW
6516833,11/12/2025,2026,UNCW,TRUE,Coastal Carolina
6517342,11/12/2025,2026,Norfolk St.,FALSE,Duke
6517342,11/12/2025,2026,Duke,TRUE,Norfolk St.
6517986,11/12/2025,2026,Vanderbilt,FALSE,Austin Peay
6517986,11/12/2025,2026,Austin Peay,TRUE,Vanderbilt
6518045,11/12/2025,2026,Longwood,FALSE,Navy
6518045,11/12/2025,2026,Navy,TRUE,Longwood
6518225,11/12/2025,2026,Evansville,FALSE,Eastern Ky.
6518225,11/12/2025,2026,Eastern Ky.,TRUE,Evansville
6518283,11/12/2025,2026,Ark. Baptist,FALSE,Alcorn
6518283,11/12/2025,2026,Alcorn,TRUE,Ark. Baptist
6518547,11/12/2025,2026,Colorado,FALSE,Louisville
6518547,11/12/2025,2026,Louisville,TRUE,Colorado
6518875,11/12/2025,2026,Pitt.-Johnstown,FALSE,Cleveland St.
6518875,11/12/2025,2026,Cleveland St.,TRUE,Pitt.-Johnstown
6519376,11/12/2025,2026,Wilberforce,FALSE,Wright St.
6519376,11/12/2025,2026,Wright St.,TRUE,Wilberforce
6519987,11/12/2025,2026,Shaw,FALSE,N.C. A&T
6519987,11/12/2025,2026,N.C. A&T,TRUE,Shaw
6533058,11/12/2025,2026,FDU,FALSE,Manhattan
6533058,11/12/2025,2026,Manhattan,TRUE,FDU
6515415,11/12/2025,2026,Lamar University,FALSE,Kansas
6515415,11/12/2025,2026,Kansas,TRUE,Lamar University
6516028,11/12/2025,2026,Valparaiso,FALSE,Iowa St.
6516028,11/12/2025,2026,Iowa St.,TRUE,Valparaiso
6516656,11/12/2025,2026,Bowling Green,FALSE,Wisconsin
6516656,11/12/2025,2026,Wisconsin,TRUE,Bowling Green
6519211,11/12/2025,2026,Tennessee St.,FALSE,TCU
6519211,11/12/2025,2026,TCU,TRUE,Tennessee St.
6519935,11/12/2025,2026,Loyola Chicago,FALSE,UConn
6519935,11/12/2025,2026,UConn,TRUE,Loyola Chicago
6515592,11/12/2025,2026,UC Davis,FALSE,Weber St.
6515592,11/12/2025,2026,Weber St.,TRUE,UC Davis
6517062,11/12/2025,2026,Southern Ind.,FALSE,Saint Louis
6517062,11/12/2025,2026,Saint Louis,TRUE,Southern Ind.
6518312,11/12/2025,2026,Charlotte,FALSE,LSU
6518312,11/12/2025,2026,LSU,TRUE,Charlotte
6515478,11/12/2025,2026,California Baptist,FALSE,Long Beach St.
6515478,11/12/2025,2026,Long Beach St.,TRUE,California Baptist
6517245,11/12/2025,2026,Sacramento St.,FALSE,UC San Diego
6517245,11/12/2025,2026,UC San Diego,TRUE,Sacramento St.
6517436,11/12/2025,2026,Omaha,FALSE,Utah Tech
6517436,11/12/2025,2026,Utah Tech,TRUE,Omaha
6517546,11/12/2025,2026,Creighton,FALSE,Nebraska
6517546,11/12/2025,2026,Nebraska,TRUE,Creighton
6517890,11/12/2025,2026,CSUN,FALSE,San Diego St.
6517890,11/12/2025,2026,San Diego St.,TRUE,CSUN
6518736,11/12/2025,2026,Kansas City,FALSE,Oklahoma
6518736,11/12/2025,2026,Oklahoma,TRUE,Kansas City
6519519,11/12/2025,2026,UC Irvine,FALSE,Idaho St.
6519519,11/12/2025,2026,Idaho St.,TRUE,UC Irvine
6518740,11/12/2025,2026,Hope Int'l,FALSE,Cal St. Fullerton
6518740,11/12/2025,2026,Cal St. Fullerton,TRUE,Hope Int'l
6517811,11/13/2025,2026,Rhode Island,FALSE,Rutgers
6517811,11/13/2025,2026,Rutgers,TRUE,Rhode Island
6517847,11/13/2025,2026,Morehead St.,FALSE,Ohio
6517847,11/13/2025,2026,Ohio,TRUE,Morehead St.
6516301,11/13/2025,2026,Tarleton St.,FALSE,Texas A&M
6516301,11/13/2025,2026,Texas A&M,TRUE,Tarleton St.
6516585,11/13/2025,2026,New Hampshire,FALSE,Green Bay
6516585,11/13/2025,2026,Green Bay,TRUE,New Hampshire
6518110,11/13/2025,2026,Mississippi Val.,FALSE,Auburn
6518110,11/13/2025,2026,Auburn,TRUE,Mississippi Val.
6516958,11/13/2025,2026,Ind.-Southeast,FALSE,Miami (OH)
6516958,11/13/2025,2026,Miami (OH),TRUE,Ind.-Southeast
6515473,11/13/2025,2026,LMU (CA),FALSE,Nevada
6515473,11/13/2025,2026,Nevada,TRUE,LMU (CA)
6516493,11/13/2025,2026,South Dakota,FALSE,Kansas St.
6516493,11/13/2025,2026,Kansas St.,TRUE,South Dakota
6515306,11/13/2025,2026,Siena,FALSE,Army West Point
6515306,11/13/2025,2026,Army West Point,TRUE,Siena
6515351,11/13/2025,2026,Gardner-Webb,FALSE,Virginia Tech
6515351,11/13/2025,2026,Virginia Tech,TRUE,Gardner-Webb
6515667,11/13/2025,2026,Rider,FALSE,Stonehill
6515667,11/13/2025,2026,Stonehill,TRUE,Rider
6517480,11/13/2025,2026,Mercer,FALSE,Wake Forest
6517480,11/13/2025,2026,Wake Forest,TRUE,Mercer
6520110,11/13/2025,2026,Fairfield,FALSE,South Fla.
6520110,11/13/2025,2026,South Fla.,TRUE,Fairfield
6515882,11/13/2025,2026,UNC Asheville,FALSE,N.C. Central
6515882,11/13/2025,2026,N.C. Central,TRUE,UNC Asheville
6516819,11/13/2025,2026,Bellarmine,FALSE,Ohio St.
6516819,11/13/2025,2026,Ohio St.,TRUE,Bellarmine
6515102,11/13/2025,2026,Western Mich.,FALSE,Milwaukee
6515102,11/13/2025,2026,Milwaukee,TRUE,Western Mich.
6515155,11/13/2025,2026,UMBC,FALSE,Virginia
6515155,11/13/2025,2026,Virginia,TRUE,UMBC
6515369,11/13/2025,2026,American,FALSE,Clemson
6515369,11/13/2025,2026,Clemson,TRUE,American
6516001,11/13/2025,2026,Robert Morris,FALSE,Saint Francis
6516001,11/13/2025,2026,Saint Francis,TRUE,Robert Morris
6516444,11/13/2025,2026,Belmont,FALSE,Tennessee
6516444,11/13/2025,2026,Tennessee,TRUE,Belmont
6516488,11/13/2025,2026,Johnson (TN),FALSE,Lipscomb
6516488,11/13/2025,2026,Lipscomb,TRUE,Johnson (TN)
6516525,11/13/2025,2026,Nelson,FALSE,North Texas
6516525,11/13/2025,2026,North Texas,TRUE,Nelson
6517058,11/13/2025,2026,SMU,FALSE,Texas Tech
6517058,11/13/2025,2026,Texas Tech,TRUE,SMU
6517685,11/13/2025,2026,Sacred Heart,FALSE,Central Conn. St.
6517685,11/13/2025,2026,Central Conn. St.,TRUE,Sacred Heart
6517912,11/13/2025,2026,Samford,FALSE,Florida
6517912,11/13/2025,2026,Florida,TRUE,Samford
6518089,11/13/2025,2026,Oral Roberts,FALSE,Lindenwood
6518089,11/13/2025,2026,Lindenwood,TRUE,Oral Roberts
6518155,11/13/2025,2026,Georgia St.,FALSE,Furman
6518155,11/13/2025,2026,Furman,TRUE,Georgia St.
6518484,11/13/2025,2026,Charleston So.,FALSE,Georgia Tech
6518484,11/13/2025,2026,Georgia Tech,TRUE,Charleston So.
6518658,11/13/2025,2026,Ave Maria,FALSE,FGCU
6518658,11/13/2025,2026,FGCU,TRUE,Ave Maria
6519262,11/13/2025,2026,Fla. Atlantic,FALSE,Miami (FL)
6519262,11/13/2025,2026,Miami (FL),TRUE,Fla. Atlantic
6519345,11/13/2025,2026,Alabama St.,FALSE,West Ga.
6519345,11/13/2025,2026,West Ga.,TRUE,Alabama St.
6519904,11/13/2025,2026,Towson,FALSE,Maryland
6519904,11/13/2025,2026,Maryland,TRUE,Towson
6520062,11/13/2025,2026,Georgia,FALSE,South Carolina St.
6520062,11/13/2025,2026,South Carolina St.,TRUE,Georgia
6515362,11/13/2025,2026,Southern Miss.,FALSE,Jacksonville St.
6515362,11/13/2025,2026,Jacksonville St.,TRUE,Southern Miss.
6515379,11/13/2025,2026,Southeastern La.,FALSE,Arkansas
6515379,11/13/2025,2026,Arkansas,TRUE,Southeastern La.
6517300,11/13/2025,2026,Texas St.,FALSE,UTSA
6517300,11/13/2025,2026,UTSA,TRUE,Texas St.
6517903,11/13/2025,2026,Houston Christian,FALSE,Tulsa
6517903,11/13/2025,2026,Tulsa,TRUE,Houston Christian
6518219,11/13/2025,2026,Jackson St.,FALSE,Mississippi St.
6518219,11/13/2025,2026,Mississippi St.,TRUE,Jackson St.
6531949,11/13/2025,2026,NIU,FALSE,UIC
6531949,11/13/2025,2026,UIC,TRUE,NIU
6516454,11/13/2025,2026,Drake,FALSE,Iowa
6516454,11/13/2025,2026,Iowa,TRUE,Drake
6519103,11/13/2025,2026,Saint Peter's,FALSE,Lafayette
6519103,11/13/2025,2026,Lafayette,TRUE,Saint Peter's
6515834,11/13/2025,2026,Colorado St.,FALSE,Gonzaga
6515834,11/13/2025,2026,Gonzaga,TRUE,Colorado St.
6515929,11/13/2025,2026,North Carolina,FALSE,UCLA
6515929,11/13/2025,2026,UCLA,TRUE,North Carolina
6517538,11/13/2025,2026,Omaha,FALSE,BYU
6517538,11/13/2025,2026,BYU,TRUE,Omaha
6518934,11/13/2025,2026,Southern Utah,FALSE,Eastern Wash.
6518934,11/13/2025,2026,Eastern Wash.,TRUE,Southern Utah
6519307,11/13/2025,2026,Arizona St.,FALSE,San Diego
6519307,11/13/2025,2026,San Diego,TRUE,Arizona St.
6517319,11/14/2025,2026,Saint Martin's,FALSE,Hawaii
6517319,11/14/2025,2026,Hawaii,TRUE,Saint Martin's
6519325,11/14/2025,2026,La Salle,FALSE,Temple
6519325,11/14/2025,2026,Temple,TRUE,La Salle
6518737,11/14/2025,2026,North Ala.,FALSE,Oklahoma
6518737,11/14/2025,2026,Oklahoma,TRUE,North Ala.
6516647,11/14/2025,2026,North Florida,FALSE,South Alabama
6516647,11/14/2025,2026,South Alabama,TRUE,North Florida
6519933,11/14/2025,2026,Yale,FALSE,St. John's (NY)
6519933,11/14/2025,2026,St. John's (NY),TRUE,Yale
6533153,11/14/2025,2026,Ecclesia,FALSE,Northwestern St.
6533153,11/14/2025,2026,Northwestern St.,TRUE,Ecclesia
6516195,11/14/2025,2026,Iona,FALSE,Col. of Charleston
6516195,11/14/2025,2026,Col. of Charleston,TRUE,Iona
6515994,11/14/2025,2026,Canisius,FALSE,St. Bonaventure
6515994,11/14/2025,2026,St. Bonaventure,TRUE,Canisius
6518130,11/14/2025,2026,UNC Greensboro,FALSE,Presbyterian
6518130,11/14/2025,2026,Presbyterian,TRUE,UNC Greensboro
6518466,11/14/2025,2026,NJIT,FALSE,Minnesota
6518466,11/14/2025,2026,Minnesota,TRUE,NJIT
6519355,11/14/2025,2026,Tennessee St.,FALSE,UT Arlington
6519355,11/14/2025,2026,UT Arlington,TRUE,Tennessee St.
6516838,11/14/2025,2026,Abilene Christian,FALSE,SFA
6516838,11/14/2025,2026,SFA,TRUE,Abilene Christian
6529191,11/14/2025,2026,Kent St.,FALSE,Xavier
6529191,11/14/2025,2026,Xavier,TRUE,Kent St.
6516779,11/14/2025,2026,Stanford,FALSE,Washington St.
6516779,11/14/2025,2026,Washington St.,TRUE,Stanford
6517012,11/14/2025,2026,Duke,FALSE,West Virginia
6517012,11/14/2025,2026,West Virginia,TRUE,Duke
6517789,11/14/2025,2026,Maine,FALSE,VCU
6517789,11/14/2025,2026,VCU,TRUE,Maine
6518050,11/14/2025,2026,Cornell,FALSE,Mercyhurst
6518050,11/14/2025,2026,Mercyhurst,TRUE,Cornell
6518337,11/14/2025,2026,Georgetown,FALSE,George Mason
6518337,11/14/2025,2026,George Mason,TRUE,Georgetown
6533326,11/14/2025,2026,Texas Col.,FALSE,Prairie View
6533326,11/14/2025,2026,Prairie View,TRUE,Texas Col.
6515728,11/14/2025,2026,Louisiana,FALSE,Nicholls
6515728,11/14/2025,2026,Nicholls,TRUE,Louisiana
6516186,11/14/2025,2026,Indiana St.,FALSE,Western Ky.
6516186,11/14/2025,2026,Western Ky.,TRUE,Indiana St.
6516366,11/14/2025,2026,Bowling Green,FALSE,Marquette
6516366,11/14/2025,2026,Marquette,TRUE,Bowling Green
6519684,11/14/2025,2026,UMES,FALSE,Northwestern
6519684,11/14/2025,2026,Northwestern,TRUE,UMES
6515479,11/14/2025,2026,San Jose St.,FALSE,California Baptist
6515479,11/14/2025,2026,California Baptist,TRUE,San Jose St.
6516137,11/14/2025,2026,Eastern Mich.,FALSE,St. Thomas (MN)
6516137,11/14/2025,2026,St. Thomas (MN),TRUE,Eastern Mich.
6517571,11/14/2025,2026,Pepperdine,FALSE,Utah Valley
6517571,11/14/2025,2026,Utah Valley,TRUE,Pepperdine
6518048,11/14/2025,2026,Bluefield Univ.,FALSE,Longwood
6518048,11/14/2025,2026,Longwood,TRUE,Bluefield Univ.
6518993,11/14/2025,2026,Denver,FALSE,Northern Colo.
6518993,11/14/2025,2026,Northern Colo.,TRUE,Denver
6530967,11/14/2025,2026,UC Davis,FALSE,Boise St.
6530967,11/14/2025,2026,Boise St.,TRUE,UC Davis
6516220,11/14/2025,2026,Saint Mary's (CA),FALSE,UC Riverside
6516220,11/14/2025,2026,UC Riverside,TRUE,Saint Mary's (CA)
6517162,11/14/2025,2026,Baylor,FALSE,UNLV
6517162,11/14/2025,2026,UNLV,TRUE,Baylor
6517933,11/14/2025,2026,Seton Hall,FALSE,San Francisco
6517933,11/14/2025,2026,San Francisco,TRUE,Seton Hall
6518034,11/14/2025,2026,Wyoming,FALSE,Santa Clara
6518034,11/14/2025,2026,Santa Clara,TRUE,Wyoming
6519976,11/14/2025,2026,Illinois,FALSE,Oregon St.
6519976,11/14/2025,2026,Oregon St.,TRUE,Illinois
6515569,11/15/2025,2026,Bethune-Cookman,FALSE,FIU
6515569,11/15/2025,2026,FIU,TRUE,Bethune-Cookman
6516547,11/15/2025,2026,Boston College,FALSE,Providence
6516547,11/15/2025,2026,Providence,TRUE,Boston College
6516629,11/15/2025,2026,Ball St.,FALSE,Memphis
6516629,11/15/2025,2026,Memphis,TRUE,Ball St.
6516702,11/15/2025,2026,Vermont,FALSE,Lehigh
6516702,11/15/2025,2026,Lehigh,TRUE,Vermont
6516989,11/15/2025,2026,Kentucky,FALSE,Marshall
6516989,11/15/2025,2026,Marshall,TRUE,Kentucky
6517686,11/15/2025,2026,UMass Lowell,FALSE,Central Conn. St.
6517686,11/15/2025,2026,Central Conn. St.,TRUE,UMass Lowell
6518961,11/15/2025,2026,Penn,FALSE,Hofstra
6518961,11/15/2025,2026,Hofstra,TRUE,Penn
6519688,11/15/2025,2026,Omaha,FALSE,Utah St.
6519688,11/15/2025,2026,Utah St.,TRUE,Omaha
6518591,11/15/2025,2026,Coastal Carolina,FALSE,Virginia Tech
6518591,11/15/2025,2026,Virginia Tech,TRUE,Coastal Carolina
6519947,11/15/2025,2026,Tennessee Tech,FALSE,Kennesaw St.
6519947,11/15/2025,2026,Kennesaw St.,TRUE,Tennessee Tech
6516708,11/15/2025,2026,Northeastern,FALSE,Merrimack
6516708,11/15/2025,2026,Merrimack,TRUE,Northeastern
6519298,11/15/2025,2026,Middle Tenn.,FALSE,Rice
6519298,11/15/2025,2026,Rice,TRUE,Middle Tenn.
6533348,11/15/2025,2026,Morgan St.,FALSE,Mount St. Mary's
6533348,11/15/2025,2026,Mount St. Mary's,TRUE,Morgan St.
6515321,11/15/2025,2026,Boston U.,FALSE,New Haven
6515321,11/15/2025,2026,New Haven,TRUE,Boston U.
6515593,11/15/2025,2026,Utah Tech,FALSE,Weber St.
6515593,11/15/2025,2026,Weber St.,TRUE,Utah Tech
6516666,11/15/2025,2026,Southern Ill.,FALSE,Purdue Fort Wayne
6516666,11/15/2025,2026,Purdue Fort Wayne,TRUE,Southern Ill.
6517539,11/15/2025,2026,Fresno St.,FALSE,BYU
6517539,11/15/2025,2026,BYU,TRUE,Fresno St.
6517592,11/15/2025,2026,Michigan,FALSE,Notre Dame
6517592,11/15/2025,2026,Notre Dame,TRUE,Michigan
6518224,11/15/2025,2026,CSU Bakersfield,FALSE,San Diego St.
6518224,11/15/2025,2026,San Diego St.,TRUE,CSU Bakersfield
6518613,11/15/2025,2026,Cal Poly,FALSE,Seattle U
6518613,11/15/2025,2026,Seattle U,TRUE,Cal Poly
6518783,11/15/2025,2026,Claflin,FALSE,ETSU
6518783,11/15/2025,2026,ETSU,TRUE,Claflin
6519000,11/15/2025,2026,Washington,FALSE,Utah
6519000,11/15/2025,2026,Utah,TRUE,Washington
6531591,11/15/2025,2026,Samford,FALSE,Florida A&M
6531591,11/15/2025,2026,Florida A&M,TRUE,Samford
6516561,11/15/2025,2026,Wichita St.,FALSE,Missouri St.
6516561,11/15/2025,2026,Missouri St.,TRUE,Wichita St.
6516992,11/15/2025,2026,Queens (NC),FALSE,Winthrop
6516992,11/15/2025,2026,Winthrop,TRUE,Queens (NC)
6515427,11/15/2025,2026,Southern Utah,FALSE,Idaho
6515427,11/15/2025,2026,Idaho,TRUE,Southern Utah
6515849,11/15/2025,2026,Sacramento St.,FALSE,Long Beach St.
6515849,11/15/2025,2026,Long Beach St.,TRUE,Sacramento St.
6516271,11/15/2025,2026,Little Rock,FALSE,Arkansas St.
6516271,11/15/2025,2026,Arkansas St.,TRUE,Little Rock
6516873,11/15/2025,2026,Grand Canyon,FALSE,UC Santa Barbara
6516873,11/15/2025,2026,UC Santa Barbara,TRUE,Grand Canyon
6517470,11/15/2025,2026,Howard,FALSE,Elon
6517470,11/15/2025,2026,Elon,TRUE,Howard
6519592,11/15/2025,2026,Rider,FALSE,Bryant
6519592,11/15/2025,2026,Bryant,TRUE,Rider
6530971,11/15/2025,2026,Manhattan,FALSE,Air Force
6530971,11/15/2025,2026,Air Force,TRUE,Manhattan
6519546,11/15/2025,2026,UAlbany,FALSE,Rhode Island
6519546,11/15/2025,2026,Rhode Island,TRUE,UAlbany
6519804,11/15/2025,2026,LIU,FALSE,Delaware St.
6519804,11/15/2025,2026,Delaware St.,TRUE,LIU
6515931,11/15/2025,2026,North Carolina,FALSE,Fairfield
6515931,11/15/2025,2026,Fairfield,TRUE,North Carolina
6515968,11/15/2025,2026,Bradley,FALSE,IU Indy
6515968,11/15/2025,2026,IU Indy,TRUE,Bradley
6517379,11/15/2025,2026,Charlotte,FALSE,California
6517379,11/15/2025,2026,California,TRUE,Charlotte
6517502,11/15/2025,2026,Northern Ariz.,FALSE,UC Irvine
6517502,11/15/2025,2026,UC Irvine,TRUE,Northern Ariz.
6515416,11/15/2025,2026,Kansas,FALSE,Missouri
6515416,11/15/2025,2026,Missouri,TRUE,Kansas
6516126,11/15/2025,2026,Richmond,FALSE,Columbia
6516126,11/15/2025,2026,Columbia,TRUE,Richmond
6516914,11/15/2025,2026,Montana,FALSE,South Dakota St.
6516914,11/15/2025,2026,South Dakota St.,TRUE,Montana
6519497,11/15/2025,2026,Saint Louis,FALSE,Murray St.
6519497,11/15/2025,2026,Murray St.,TRUE,Saint Louis
6519474,11/15/2025,2026,Oakland,FALSE,Harvard
6519474,11/15/2025,2026,Harvard,TRUE,Oakland
6520044,11/15/2025,2026,South Carolina,FALSE,Southern California
6520044,11/15/2025,2026,Southern California,TRUE,South Carolina
6520103,11/15/2025,2026,UCLA,FALSE,South Fla.
6520103,11/15/2025,2026,South Fla.,TRUE,UCLA
6516820,11/16/2025,2026,Ohio St.,FALSE,UConn
6516820,11/16/2025,2026,UConn,TRUE,Ohio St.
6518052,11/16/2025,2026,Cornell,FALSE,Canisius
6518052,11/16/2025,2026,Canisius,TRUE,Cornell
6519888,11/16/2025,2026,Georgetown (KY),FALSE,Cincinnati
6519888,11/16/2025,2026,Cincinnati,TRUE,Georgetown (KY)
6515748,11/16/2025,2026,Princeton,FALSE,Maryland
6515748,11/16/2025,2026,Maryland,TRUE,Princeton
6516445,11/16/2025,2026,Belmont,FALSE,Dayton
6516445,11/16/2025,2026,Dayton,TRUE,Belmont
6517920,11/16/2025,2026,Florida,FALSE,Navy
6517920,11/16/2025,2026,Navy,TRUE,Florida
6517982,11/16/2025,2026,TCU,FALSE,NC State
6517982,11/16/2025,2026,NC State,TRUE,TCU
6518226,11/16/2025,2026,North Dakota,FALSE,Eastern Ky.
6518226,11/16/2025,2026,Eastern Ky.,TRUE,North Dakota
6518572,11/16/2025,2026,North Dakota St.,FALSE,Nebraska
6518572,11/16/2025,2026,Nebraska,TRUE,North Dakota St.
6518603,11/16/2025,2026,Holy Cross,FALSE,Marist
6518603,11/16/2025,2026,Marist,TRUE,Holy Cross
6519153,11/16/2025,2026,Old Dominion,FALSE,William & Mary
6519153,11/16/2025,2026,William & Mary,TRUE,Old Dominion
6519995,11/16/2025,2026,Iona,FALSE,Davidson
6519995,11/16/2025,2026,Davidson,TRUE,Iona
6530205,11/16/2025,2026,Scranton,FALSE,Pittsburgh
6530205,11/16/2025,2026,Pittsburgh,TRUE,Scranton
6531646,11/16/2025,2026,New England Col.,FALSE,New Hampshire
6531646,11/16/2025,2026,New Hampshire,TRUE,New England Col.
6515130,11/16/2025,2026,Duke,FALSE,Liberty
6515130,11/16/2025,2026,Liberty,TRUE,Duke
6515232,11/16/2025,2026,Coppin St.,FALSE,Towson
6515232,11/16/2025,2026,Towson,TRUE,Coppin St.
6515352,11/16/2025,2026,Hampton,FALSE,Gardner-Webb
6515352,11/16/2025,2026,Gardner-Webb,TRUE,Hampton
6515407,11/16/2025,2026,Fordham,FALSE,Buffalo
6515407,11/16/2025,2026,Buffalo,TRUE,Fordham
6516029,11/16/2025,2026,Norfolk St.,FALSE,Iowa St.
6516029,11/16/2025,2026,Iowa St.,TRUE,Norfolk St.
6516100,11/16/2025,2026,East Carolina,FALSE,High Point
6516100,11/16/2025,2026,High Point,TRUE,East Carolina
6516187,11/16/2025,2026,Indiana St.,FALSE,Austin Peay
6516187,11/16/2025,2026,Austin Peay,TRUE,Indiana St.
6516408,11/16/2025,2026,Dartmouth,FALSE,Siena
6516408,11/16/2025,2026,Siena,TRUE,Dartmouth
6516420,11/16/2025,2026,Western Mich.,FALSE,Michigan St.
6516420,11/16/2025,2026,Michigan St.,TRUE,Western Mich.
6516494,11/16/2025,2026,Texas A&M,FALSE,Kansas St.
6516494,11/16/2025,2026,Kansas St.,TRUE,Texas A&M
6516709,11/16/2025,2026,Wofford,FALSE,App State
6516709,11/16/2025,2026,App State,TRUE,Wofford
6516830,11/16/2025,2026,Wagner,FALSE,Syracuse
6516830,11/16/2025,2026,Syracuse,TRUE,Wagner
6516951,11/16/2025,2026,Miami (OH),FALSE,Bellarmine
6516951,11/16/2025,2026,Bellarmine,TRUE,Miami (OH)
6517119,11/16/2025,2026,Jacksonville St.,FALSE,Georgia
6517119,11/16/2025,2026,Georgia,TRUE,Jacksonville St.
6517249,11/16/2025,2026,NJIT,FALSE,St. Thomas (MN)
6517249,11/16/2025,2026,St. Thomas (MN),TRUE,NJIT
6517615,11/16/2025,2026,Bucknell,FALSE,Youngstown St.
6517615,11/16/2025,2026,Youngstown St.,TRUE,Bucknell
6517812,11/16/2025,2026,FDU,FALSE,Rutgers
6517812,11/16/2025,2026,Rutgers,TRUE,FDU
6517830,11/16/2025,2026,Penn St.,FALSE,Saint Joseph's
6517830,11/16/2025,2026,Saint Joseph's,TRUE,Penn St.
6518172,11/16/2025,2026,Loyola Maryland,FALSE,Drexel
6518172,11/16/2025,2026,Drexel,TRUE,Loyola Maryland
6518369,11/16/2025,2026,Detroit Mercy,FALSE,Toledo
6518369,11/16/2025,2026,Toledo,TRUE,Detroit Mercy
6518383,11/16/2025,2026,Evansville,FALSE,Wright St.
6518383,11/16/2025,2026,Wright St.,TRUE,Evansville
6518415,11/16/2025,2026,Radford,FALSE,Virginia
6518415,11/16/2025,2026,Virginia,TRUE,Radford
6518876,11/16/2025,2026,Akron,FALSE,Cleveland St.
6518876,11/16/2025,2026,Cleveland St.,TRUE,Akron
6519020,11/16/2025,2026,Villanova,FALSE,James Madison
6519020,11/16/2025,2026,James Madison,TRUE,Villanova
6519988,11/16/2025,2026,Winston-Salem,FALSE,N.C. A&T
6519988,11/16/2025,2026,N.C. A&T,TRUE,Winston-Salem
6529119,11/16/2025,2026,Lafayette,FALSE,Saint Francis
6529119,11/16/2025,2026,Saint Francis,TRUE,Lafayette
6530946,11/16/2025,2026,UMES,FALSE,Loyola Chicago
6530946,11/16/2025,2026,Loyola Chicago,TRUE,UMES
6530978,11/16/2025,2026,UAB,FALSE,Chattanooga
6530978,11/16/2025,2026,Chattanooga,TRUE,UAB
6515073,11/16/2025,2026,Iowa,FALSE,UNI
6515073,11/16/2025,2026,UNI,TRUE,Iowa
6515156,11/16/2025,2026,Brown,FALSE,UMBC
6515156,11/16/2025,2026,UMBC,TRUE,Brown
6515617,11/16/2025,2026,UT Arlington,FALSE,Lamar University
6515617,11/16/2025,2026,Lamar University,TRUE,UT Arlington
6515902,11/16/2025,2026,Fisk,FALSE,UT Martin
6515902,11/16/2025,2026,UT Martin,TRUE,Fisk
6516302,11/16/2025,2026,McNeese,FALSE,Tarleton St.
6516302,11/16/2025,2026,Tarleton St.,TRUE,McNeese
6516326,11/16/2025,2026,Arkansas,FALSE,Texas Tech
6516326,11/16/2025,2026,Texas Tech,TRUE,Arkansas
6516589,11/16/2025,2026,Green Bay,FALSE,Wisconsin
6516589,11/16/2025,2026,Wisconsin,TRUE,Green Bay
6518485,11/16/2025,2026,Jacksonville,FALSE,Georgia Tech
6518485,11/16/2025,2026,Georgia Tech,TRUE,Jacksonville
6518548,11/16/2025,2026,Portland St.,FALSE,Colorado
6518548,11/16/2025,2026,Colorado,TRUE,Portland St.
6518741,11/16/2025,2026,Cal St. Fullerton,FALSE,Denver
6518741,11/16/2025,2026,Denver,TRUE,Cal St. Fullerton
6519118,11/16/2025,2026,Ark.-Pine Bluff,FALSE,ULM
6519118,11/16/2025,2026,ULM,TRUE,Ark.-Pine Bluff
6519391,11/16/2025,2026,Louisville,FALSE,Clemson
6519391,11/16/2025,2026,Clemson,TRUE,Louisville
6530325,11/16/2025,2026,Le Moyne,FALSE,Baylor
6530325,11/16/2025,2026,Baylor,TRUE,Le Moyne
6515641,11/16/2025,2026,Oklahoma,FALSE,Western Caro.
6515641,11/16/2025,2026,Western Caro.,TRUE,Oklahoma
6519036,11/16/2025,2026,Niagara,FALSE,Kent St.
6519036,11/16/2025,2026,Kent St.,TRUE,Niagara
6518258,11/16/2025,2026,New Mexico,FALSE,New Mexico St.
6518258,11/16/2025,2026,New Mexico St.,TRUE,New Mexico
6519308,11/16/2025,2026,Arizona St.,FALSE,Santa Clara
6519308,11/16/2025,2026,Santa Clara,TRUE,Arizona St.
6519921,11/16/2025,2026,South Dakota,FALSE,Idaho St.
6519921,11/16/2025,2026,Idaho St.,TRUE,South Dakota
6530883,11/16/2025,2026,Grambling,FALSE,Arizona
6530883,11/16/2025,2026,Arizona,TRUE,Grambling
6515103,11/16/2025,2026,Milwaukee,FALSE,Valparaiso
6515103,11/16/2025,2026,Valparaiso,TRUE,Milwaukee
6515307,11/16/2025,2026,Army West Point,FALSE,Oregon
6515307,11/16/2025,2026,Oregon,TRUE,Army West Point
6515801,11/16/2025,2026,Indiana,FALSE,Florida St.
6515801,11/16/2025,2026,Florida St.,TRUE,Indiana
6515835,11/16/2025,2026,Stanford,FALSE,Gonzaga
6515835,11/16/2025,2026,Gonzaga,TRUE,Stanford
6516489,11/16/2025,2026,Lipscomb,FALSE,Mississippi Val.
6516489,11/16/2025,2026,Mississippi Val.,TRUE,Lipscomb
6516584,11/16/2025,2026,Texas Southern,FALSE,Texas
6516584,11/16/2025,2026,Texas,TRUE,Texas Southern
6516919,11/16/2025,2026,Seton Hall,FALSE,Pacific
6516919,11/16/2025,2026,Pacific,TRUE,Seton Hall
6518973,11/16/2025,2026,UC San Diego,FALSE,San Francisco
