game_id,season,week,neutral_site,conference_game,attendance,home_team,home_team_id,home_conference,home_points,away_team,away_team_id,away_conference,away_points
283302050,2008,14,False,True,23861.0,Ball State,2050,Mid-American,45,Western Michigan,2711,Mid-American,22
283302459,2008,14,False,False,17932.0,Northern Illinois,2459,Mid-American,0,Navy,2426,FBS Independents,16
283322011,2008,14,True,False,,Alabama State,2011,SWAC,17,Tuskegee,2657,,13
283320251,2008,14,False,True,98621.0,Texas,251,Big 12,49,Texas A&M,245,Big 12,9
283332199,2008,14,False,True,15000.0,Eastern Michigan,2199,Mid-American,56,Central Michigan,2117,Mid-American,52
283330221,2008,14,False,True,63019.0,Pittsburgh,221,Big East,19,West Virginia,277,Big East,15
283330193,2008,14,False,True,13867.0,Miami (OH),193,Mid-American,26,Ohio,195,Mid-American,41
283330145,2008,14,False,True,55231.0,Ole Miss,145,SEC,45,Mississippi State,344,SEC,0
283330151,2008,14,False,True,38098.0,East Carolina,151,Conference USA,53,UTEP,2638,Conference USA,21
283330218,2008,14,False,True,11234.0,Temple,218,Mid-American,27,Akron,2006,Mid-American,6
283332084,2008,14,False,True,13754.0,Buffalo,2084,Mid-American,21,Kent State,2309,Mid-American,24
283330008,2008,14,False,True,55325.0,Arkansas,8,SEC,31,LSU,99,SEC,30
283332649,2008,14,False,True,11264.0,Toledo,2649,Mid-American,10,Bowling Green,189,Mid-American,38
283330158,2008,14,False,True,85319.0,Nebraska,158,Big 12,40,Colorado,38,Big 12,31
283330068,2008,14,False,True,32412.0,Boise State,68,Western Athletic,61,Fresno State,278,Western Athletic,10
283330009,2008,14,False,True,61005.0,Arizona State,9,Pac-10,34,UCLA,26,Pac-10,9
283342132,2008,14,False,True,34603.0,Cincinnati,2132,Big East,30,Syracuse,183,Big East,10
283340061,2008,14,False,False,92746.0,Georgia,61,SEC,42,Georgia Tech,59,ACC,45
283342026,2008,14,False,False,,App State,2026,Southern,37,South Carolina State,2569,MEAC,21
283340228,2008,14,False,False,81500.0,Clemson,228,ACC,31,South Carolina,2579,SEC,14
283340259,2008,14,False,True,66233.0,Virginia Tech,259,ACC,17,Virginia,258,ACC,14
283340152,2008,14,False,True,56329.0,NC State,152,ACC,38,Miami,2390,ACC,28
283340142,2008,14,True,True,79123.0,Missouri,142,Big 12,37,Kansas,2305,Big 12,40
283340257,2008,14,True,False,,Richmond,257,CAA,38,Eastern Kentucky,2198,OVC,10
283340222,2008,14,False,False,,Villanova,222,CAA,55,Colgate,2142,Patriot,28
283342116,2008,14,False,True,23644.0,UCF,2116,Conference USA,0,UAB,5,Conference USA,15
283340079,2008,14,True,False,,Southern Illinois,79,MVFC,20,New Hampshire,160,CAA,29
283340249,2008,14,False,True,9761.0,North Texas,249,Sun Belt,28,Arkansas State,2032,Sun Belt,33
283342582,2008,14,False,True,,Southern,2582,SWAC,14,Grambling,2755,SWAC,29
283340149,2008,14,False,False,,Montana,149,Big Sky,31,Texas State,326,Southland,13
283342348,2008,14,False,True,17254.0,Louisiana Tech,2348,Western Athletic,31,Nevada,2440,Western Athletic,35
283342567,2008,14,False,True,13020.0,SMU,2567,Conference USA,12,Southern Miss,2572,Conference USA,28
283340328,2008,14,False,True,9919.0,Utah State,328,Western Athletic,47,New Mexico State,166,Western Athletic,2
283340256,2008,14,False,False,,James Madison,256,CAA,38,Wofford,2747,Southern,35
283340333,2008,14,False,True,92138.0,Alabama,333,SEC,36,Auburn,2,SEC,0
283340052,2008,14,False,False,83237.0,Florida State,52,ACC,15,Florida,57,SEC,45
283342641,2008,14,False,True,53470.0,Texas Tech,2641,Big 12,35,Baylor,239,Big 12,28
283340103,2008,14,False,True,42767.0,Boston College,103,ACC,28,Maryland,120,ACC,21
283340150,2008,14,False,True,30322.0,Duke,150,ACC,20,North Carolina,153,ACC,28
283340235,2008,14,False,True,15012.0,Memphis,235,Conference USA,45,Tulane,2655,Conference USA,6
283340242,2008,14,False,True,35534.0,Rice,242,Conference USA,56,Houston,248,Conference USA,42
283342029,2008,14,False,True,,Arkansas-Pine Bluff,2029,SWAC,28,Texas Southern,2640,SWAC,7
283340276,2008,14,False,True,21571.0,Marshall,276,Conference USA,35,Tulsa,202,Conference USA,38
283342226,2008,14,False,True,16781.0,Florida Atlantic,2226,Sun Belt,57,Florida International,2229,Sun Belt,50
283342460,2008,14,False,False,,Northern Iowa,2460,MVFC,40,Maine,311,CAA,15
283342633,2008,14,False,True,102388.0,Tennessee,2633,SEC,28,Kentucky,96,SEC,10
283340154,2008,14,False,False,25902.0,Wake Forest,154,ACC,23,Vanderbilt,238,SEC,10
283340204,2008,14,False,True,46319.0,Oregon State,204,Pac-10,38,Oregon,2483,Pac-10,65
283340197,2008,14,False,True,49031.0,Oklahoma State,197,Big 12,41,Oklahoma,201,Big 12,61
283340030,2008,14,False,False,90689.0,USC,30,Pac-10,38,Notre Dame,87,FBS Independents,3
283340013,2008,14,False,False,,Cal Poly,13,Great West,35,Weber State,2692,Big Sky,49
283340062,2008,14,False,False,42312.0,Hawai'i,62,Western Athletic,24,Washington State,265,Pac-10,10
