week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
3,2018,401030775,2018-09-21T00:20Z,New York Jets,NYJ,17,Cleveland Browns,CLE,21,Cleveland Browns,4,Final,14,9,5,0,6,15,1,1,63,268,4.3,13,161,15,31,4.9,2,2,8,107,30,3.6,2-3,6,55,3,1,0,29:08,20,10,9,1,7,18,0,0,74,323,4.4,14,190,21,37,4.6,0,4,30,133,33,4.0,2-3,5,41,0,0,0,30:52,67431,Huntington Bank Field,Cleveland,OH
3,2018,401030777,2018-09-23T17:00Z,New Orleans Saints,NO,43,Atlanta Falcons,ATL,37,New Orleans Saints,6,Final,32,19,11,2,7,14,1,1,77,534,6.9,13,391,39,49,7.8,0,1,5,143,27,5.3,5-6,11,120,0,0,0,37:45,24,19,1,4,4,11,0,0,60,407,6.8,12,359,26,35,9.4,0,3,15,48,22,2.2,4-4,5,54,0,0,0,29:20,74457,Mercedes-Benz Stadium,Atlanta,GA
3,2018,401030795,2018-09-23T17:00Z,San Francisco 49ers,SF,27,Kansas City Chiefs,KC,38,Kansas City Chiefs,11,Final,26,12,11,3,2,9,2,2,63,406,6.4,9,228,20,30,6.7,0,4,23,178,29,6.1,2-3,14,147,0,0,0,29:59,31,15,9,7,7,11,1,1,68,384,5.6,9,307,24,38,7.7,0,2,7,77,28,2.8,5-6,6,48,0,0,0,30:01,76023,GEHA Field at Arrowhead Stadium,Kansas City,MO
3,2018,401030787,2018-09-23T17:00Z,Oakland Raiders,OAK,20,Miami Dolphins,MIA,28,Miami Dolphins,8,Final,25,17,5,3,7,13,0,1,74,434,5.9,11,325,27,39,7.7,2,3,20,109,32,3.4,2-5,8,38,2,0,0,38:31,13,11,2,0,2,8,0,0,39,373,9.6,11,332,18,24,13.3,0,1,9,41,14,2.9,1-1,9,74,0,0,0,21:29,65667,Hard Rock Stadium,Miami Gardens,FL
3,2018,401030784,2018-09-23T17:00Z,Buffalo Bills,BUF,27,Minnesota Vikings,MIN,6,Buffalo Bills,21,Final,16,6,7,3,4,13,1,1,63,292,4.6,11,164,15,22,6.6,0,3,32,128,38,3.4,2-3,12,84,0,0,0,35:45,21,17,1,3,5,14,0,1,65,292,4.5,12,278,40,55,4.7,1,4,18,14,6,2.3,1-1,6,59,3,2,0,24:15,66800,U.S. Bank Stadium,Minneapolis,MN
3,2018,401030782,2018-09-23T17:00Z,Indianapolis Colts,IND,16,Philadelphia Eagles,PHI,20,Philadelphia Eagles,4,Final,14,9,3,2,2,12,1,2,56,209,3.7,11,141,25,41,3.3,0,2,23,68,13,5.2,1-5,11,77,0,0,0,19:48,26,12,10,4,6,14,0,0,77,379,4.9,11,227,25,37,5.4,1,5,28,152,35,4.3,2-4,10,110,2,1,0,40:12,69696,Lincoln Financial Field,Philadelphia,PA
3,2018,401030781,2018-09-23T17:00Z,Green Bay Packers,GB,17,Washington Redskins,WSH,31,Washington Redskins,14,Final,19,11,7,1,6,14,0,2,66,340,5.2,12,240,27,45,4.9,0,4,25,100,17,5.9,1-2,11,115,1,1,0,30:55,20,7,9,4,5,11,0,0,55,386,7.0,12,220,12,20,11.0,1,0,0,166,35,4.7,3-5,6,66,1,0,0,29:05,59827,Northwest Stadium,Landover,MD
3,2018,401030790,2018-09-23T17:00Z,Cincinnati Bengals,CIN,21,Carolina Panthers,CAR,31,Carolina Panthers,10,Final,25,18,6,1,4,10,0,0,61,396,6.5,11,330,29,46,6.9,4,2,22,66,13,5.1,2-2,4,36,4,0,0,26:05,23,10,11,2,6,13,0,1,66,377,5.7,11,147,15,24,5.9,0,1,3,230,41,5.6,3-3,3,17,0,0,0,33:55,72161,Bank of America Stadium,Charlotte,NC
3,2018,401030794,2018-09-23T17:00Z,Tennessee Titans,TEN,9,Jacksonville Jaguars,JAX,6,Tennessee Titans,3,Final,15,6,7,2,5,15,0,0,59,233,3.9,10,83,13,21,3.5,0,3,25,150,35,4.3,0-2,4,30,0,0,0,32:47,12,6,6,0,5,14,0,1,56,232,4.1,10,145,21,34,3.9,0,3,10,87,19,4.6,0-0,8,75,1,1,0,27:13,64015,EverBank Stadium,Jacksonville,FL
3,2018,401030788,2018-09-23T17:00Z,Denver Broncos,DEN,14,Baltimore Ravens,BAL,27,Baltimore Ravens,13,Final,18,8,8,2,6,14,0,1,61,293,4.8,11,173,22,34,4.7,1,3,19,120,24,5.0,1-3,13,120,1,0,0,29:46,20,13,5,2,8,16,0,0,70,342,4.9,12,265,25,40,6.3,0,2,12,77,28,2.8,3-3,7,52,0,0,0,30:14,70156,M&T Bank Stadium,Baltimore,MD
