TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,1,0,1.0,40.0,32.0,70.0,0.457,7.0,17.0,0.412,9.0,13.0,0.692,13.0,29.0,42.0,22.0,9.0,4.0,3.0,2.0,17.0,14.0,80.0,18.0,1,1,1,1,1,3,3,6,4,8,3,10,9,9,1,1,1,5,1,10,3,2,5,9,6,1,09/01/2024
1611661329,Chicago Sky,1,0,1,0.0,40.0,27.0,59.0,0.458,2.0,9.0,0.222,18.0,19.0,0.947,11.0,27.0,38.0,15.0,21.0,5.0,1.0,2.0,18.0,15.0,74.0,-5.0,1,6,6,6,1,9,9,5,10,9,8,4,4,1,2,4,2,9,10,8,10,2,6,7,9,6,09/01/2024
1611661323,Connecticut Sun,1,1,0,1.0,40.0,32.0,59.0,0.542,3.0,9.0,0.333,26.0,38.0,0.684,9.0,23.0,32.0,19.0,15.0,7.0,7.0,3.0,18.0,25.0,93.0,7.0,1,1,1,1,1,3,9,2,8,9,5,1,1,10,3,7,6,8,7,6,2,7,6,1,3,3,09/01/2024
1611661321,Dallas Wings,1,0,1,0.0,40.0,29.0,74.0,0.392,13.0,31.0,0.419,22.0,27.0,0.815,8.0,26.0,34.0,22.0,13.0,8.0,2.0,9.0,18.0,21.0,93.0,-7.0,1,6,6,6,1,7,1,9,1,2,2,2,2,5,7,5,5,5,5,5,5,10,6,2,3,7,09/01/2024
1611661325,Indiana Fever,1,1,0,1.0,40.0,37.0,70.0,0.529,11.0,22.0,0.5,15.0,17.0,0.882,9.0,29.0,38.0,24.0,20.0,7.0,9.0,2.0,21.0,18.0,100.0,7.0,1,1,1,1,1,1,3,3,2,3,1,5,7,3,3,1,2,2,9,6,1,2,9,3,1,3,09/01/2024
1611661319,Las Vegas Aces,1,1,0,1.0,40.0,37.0,66.0,0.561,11.0,32.0,0.344,12.0,15.0,0.8,6.0,29.0,35.0,32.0,14.0,10.0,2.0,2.0,15.0,14.0,97.0,18.0,1,1,1,1,1,1,6,1,2,1,4,8,8,6,9,1,4,1,6,1,5,2,3,9,2,1,09/01/2024
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,23.0,62.0,0.371,3.0,21.0,0.143,13.0,18.0,0.722,7.0,24.0,31.0,14.0,9.0,5.0,2.0,3.0,14.0,17.0,62.0,-18.0,1,6,6,6,1,10,7,10,8,6,10,7,5,8,8,6,7,10,1,8,5,7,1,6,10,9,09/01/2024
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,32.0,70.0,0.457,5.0,22.0,0.227,10.0,12.0,0.833,9.0,15.0,24.0,23.0,10.0,10.0,2.0,1.0,15.0,18.0,79.0,5.0,1,1,1,1,1,3,3,6,6,3,7,9,10,4,3,10,9,3,3,1,5,1,3,3,7,5,09/01/2024
1611661317,Phoenix Mercury,1,0,1,0.0,40.0,29.0,61.0,0.475,7.0,22.0,0.318,14.0,18.0,0.778,4.0,20.0,24.0,23.0,15.0,9.0,2.0,2.0,14.0,15.0,79.0,-18.0,1,6,6,6,1,7,8,4,4,3,6,6,5,7,10,9,9,3,7,3,5,2,1,7,7,9,09/01/2024
1611661328,Seattle Storm,1,0,1,0.0,40.0,30.0,71.0,0.423,4.0,21.0,0.19,22.0,24.0,0.917,9.0,22.0,31.0,22.0,12.0,9.0,3.0,7.0,25.0,18.0,86.0,-7.0,1,6,6,6,1,6,2,8,7,6,9,2,3,2,3,8,7,5,4,3,3,9,10,3,5,7,09/01/2024
