TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,26.0,70.0,0.371,3.0,18.0,0.167,23.0,30.0,0.767,8.0,20.0,28.0,16.0,13.0,7.0,3.0,1.0,23.0,24.0,78.0,-8.0,1,6,6,6,3,7,4,10,9,4,10,4,2,8,4,9,7,6,3,7,6,2,6,2,8,6,08/03/2010
1611661323,Connecticut Sun,1,0,1,0.0,45.0,38.0,96.0,0.396,5.0,22.0,0.227,22.0,26.0,0.846,24.0,27.0,51.0,18.0,15.0,2.0,3.0,6.0,21.0,23.0,103.0,-8.0,1,6,6,6,1,3,1,8,6,1,9,6,6,5,1,3,1,4,6,10,6,9,5,4,2,6,08/03/2010
1611661325,Indiana Fever,1,0,1,0.0,40.0,23.0,59.0,0.39,3.0,12.0,0.25,23.0,27.0,0.852,7.0,21.0,28.0,8.0,12.0,7.0,9.0,4.0,16.0,25.0,72.0,-10.0,1,6,6,6,3,10,8,9,9,9,8,4,5,4,7,7,7,10,1,7,1,6,3,1,10,9,08/03/2010
1611661324,Minnesota Lynx,1,1,0,1.0,45.0,39.0,81.0,0.481,9.0,22.0,0.409,24.0,31.0,0.774,9.0,26.0,35.0,24.0,12.0,11.0,6.0,3.0,23.0,21.0,111.0,8.0,1,1,1,1,1,2,2,3,2,1,5,2,1,7,2,4,4,2,1,2,2,3,6,6,1,4,08/03/2010
1611661313,New York Liberty,1,1,0,1.0,40.0,28.0,60.0,0.467,12.0,18.0,0.667,14.0,19.0,0.737,8.0,30.0,38.0,15.0,14.0,5.0,4.0,9.0,25.0,16.0,82.0,10.0,1,1,1,1,3,6,7,5,1,4,1,7,8,9,4,1,2,8,4,9,3,10,10,8,7,2,08/03/2010
1611661317,Phoenix Mercury,1,1,0,1.0,40.0,43.0,72.0,0.597,5.0,15.0,0.333,12.0,12.0,1.0,5.0,25.0,30.0,24.0,14.0,11.0,4.0,0.0,19.0,12.0,103.0,11.0,1,1,1,1,3,1,3,1,6,7,6,10,10,1,9,5,6,2,4,2,3,1,4,10,2,1,08/03/2010
1611661319,San Antonio Silver Stars,1,0,1,0.0,40.0,36.0,69.0,0.522,6.0,13.0,0.462,14.0,22.0,0.636,8.0,20.0,28.0,27.0,16.0,8.0,0.0,4.0,12.0,19.0,92.0,-11.0,1,6,6,6,3,4,5,2,5,8,3,7,7,10,4,9,7,1,7,6,10,6,1,7,4,10,08/03/2010
1611661328,Seattle Storm,1,0,1,0.0,40.0,26.0,58.0,0.448,9.0,21.0,0.429,14.0,15.0,0.933,9.0,24.0,33.0,12.0,26.0,9.0,3.0,4.0,24.0,14.0,75.0,-9.0,1,6,6,6,3,7,9,7,2,3,4,7,9,2,2,6,5,9,10,4,6,6,8,9,9,8,08/03/2010
1611661321,Tulsa Shock,1,1,0,1.0,40.0,25.0,54.0,0.463,9.0,18.0,0.5,25.0,28.0,0.893,4.0,21.0,25.0,16.0,17.0,14.0,4.0,3.0,14.0,24.0,84.0,9.0,1,1,1,1,3,9,10,6,2,4,2,1,4,3,10,7,10,6,8,1,3,3,2,2,6,3,08/03/2010
1611661322,Washington Mystics,1,1,0,1.0,40.0,29.0,61.0,0.475,4.0,12.0,0.333,24.0,30.0,0.8,7.0,29.0,36.0,17.0,17.0,9.0,1.0,3.0,24.0,23.0,86.0,8.0,1,1,1,1,3,5,6,4,8,9,6,2,2,6,7,2,3,5,8,4,9,3,8,4,5,4,08/03/2010
