TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,33.0,75.0,0.44,2.0,13.0,0.154,11.0,21.0,0.524,14.0,27.0,41.0,16.0,15.0,7.0,3.0,2.0,21.0,19.0,79.0,-12.0,1,6,6,6,1,2,2,8,10,9,10,9,3,10,1,3,1,9,4,7,5,2,9,5,6,7,06/11/2010
1611661329,Chicago Sky,1,0,1,0.0,40.0,28.0,60.0,0.467,3.0,16.0,0.188,19.0,20.0,0.95,5.0,14.0,19.0,17.0,12.0,6.0,4.0,2.0,18.0,23.0,78.0,-17.0,1,6,6,6,1,7,8,3,9,6,9,3,4,1,7,10,10,6,1,8,3,2,4,1,7,9,06/11/2010
1611661323,Connecticut Sun,1,1,0,1.0,40.0,31.0,67.0,0.463,10.0,28.0,0.357,14.0,15.0,0.933,5.0,29.0,34.0,19.0,15.0,10.0,8.0,1.0,16.0,17.0,86.0,9.0,1,1,1,1,1,4,5,4,1,1,4,5,9,3,7,2,5,4,4,5,1,1,2,8,4,5,06/11/2010
1611661325,Indiana Fever,1,0,1,0.0,40.0,27.0,76.0,0.355,9.0,22.0,0.409,14.0,19.0,0.737,13.0,25.0,38.0,19.0,14.0,13.0,1.0,8.0,17.0,16.0,77.0,-9.0,1,6,6,6,1,9,1,10,2,3,3,5,5,7,2,6,2,4,3,3,10,10,3,9,8,6,06/11/2010
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,24.0,58.0,0.414,4.0,13.0,0.308,8.0,14.0,0.571,10.0,16.0,26.0,11.0,20.0,5.0,2.0,4.0,20.0,18.0,60.0,-22.0,1,6,6,6,1,10,10,9,7,9,5,10,10,9,4,9,9,10,9,9,7,7,7,6,10,10,06/11/2010
1611661313,New York Liberty,1,1,0,1.0,40.0,32.0,68.0,0.471,9.0,20.0,0.45,18.0,19.0,0.947,5.0,27.0,32.0,21.0,15.0,8.0,2.0,3.0,19.0,21.0,91.0,12.0,1,1,1,1,1,3,3,2,2,4,2,4,5,2,7,3,7,2,4,6,7,5,6,2,2,3,06/11/2010
1611661319,San Antonio Silver Stars,1,1,0,1.0,40.0,30.0,68.0,0.441,6.0,20.0,0.3,21.0,28.0,0.75,8.0,25.0,33.0,23.0,19.0,22.0,6.0,3.0,15.0,20.0,87.0,12.0,1,1,1,1,1,5,3,7,5,4,6,1,1,5,5,6,6,1,8,1,2,5,1,3,3,3,06/11/2010
1611661328,Seattle Storm,1,1,0,1.0,40.0,28.0,63.0,0.444,6.0,24.0,0.25,20.0,23.0,0.87,13.0,22.0,35.0,17.0,13.0,13.0,4.0,2.0,18.0,20.0,82.0,22.0,1,1,1,1,1,7,6,6,5,2,8,2,2,4,2,8,4,6,2,3,3,2,4,3,5,1,06/11/2010
1611661321,Tulsa Shock,1,0,1,0.0,40.0,29.0,63.0,0.46,4.0,14.0,0.286,13.0,18.0,0.722,6.0,30.0,36.0,17.0,29.0,15.0,3.0,6.0,20.0,15.0,75.0,-12.0,1,6,6,6,1,6,6,5,7,7,7,7,7,8,6,1,3,6,10,2,5,9,7,10,9,7,06/11/2010
1611661322,Washington Mystics,1,1,0,1.0,40.0,37.0,60.0,0.617,9.0,14.0,0.643,12.0,16.0,0.75,5.0,26.0,31.0,20.0,15.0,5.0,2.0,4.0,23.0,18.0,95.0,17.0,1,1,1,1,1,1,8,1,2,7,1,8,8,5,7,5,8,3,4,9,7,7,10,6,1,2,06/11/2010
