TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,1,0,1.0,40.0,34.0,72.0,0.472,4.0,12.0,0.333,22.0,28.0,0.786,14.0,25.0,39.0,24.0,18.0,8.0,4.0,5.0,12.0,21.0,94.0,6.0,1,1,1,1,1,4,2,5,8,8,5,2,2,4,1,2,2,1,8,2,4,8,1,5,2,4,06/29/2010
1611661323,Connecticut Sun,1,1,0,1.0,40.0,37.0,74.0,0.5,7.0,18.0,0.389,20.0,24.0,0.833,14.0,27.0,41.0,20.0,19.0,4.0,3.0,4.0,23.0,23.0,101.0,12.0,1,1,1,1,1,1,1,3,1,4,4,3,3,3,1,1,1,3,9,8,6,6,7,2,1,2,06/29/2010
1611661325,Indiana Fever,1,0,1,0.0,40.0,23.0,54.0,0.426,5.0,11.0,0.455,14.0,18.0,0.778,5.0,19.0,24.0,14.0,12.0,5.0,5.0,2.0,25.0,16.0,65.0,-3.0,1,6,6,6,1,9,9,8,5,10,2,5,7,5,10,7,9,9,2,7,1,2,10,7,10,6,06/29/2010
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,25.0,56.0,0.446,4.0,13.0,0.308,14.0,18.0,0.778,8.0,14.0,22.0,15.0,12.0,6.0,5.0,2.0,14.0,16.0,68.0,-12.0,1,6,6,6,1,7,8,7,8,5,6,5,7,5,5,10,10,7,2,6,1,2,2,7,8,8,06/29/2010
1611661313,New York Liberty,1,1,0,1.0,40.0,31.0,68.0,0.456,6.0,13.0,0.462,12.0,12.0,1.0,14.0,21.0,35.0,18.0,15.0,8.0,2.0,5.0,16.0,14.0,80.0,12.0,1,1,1,1,1,6,5,6,2,5,1,9,10,1,1,6,3,4,5,2,8,8,3,9,6,2,06/29/2010
1611661317,Phoenix Mercury,1,0,1,0.0,40.0,36.0,69.0,0.522,6.0,20.0,0.3,10.0,13.0,0.769,6.0,19.0,25.0,23.0,17.0,14.0,5.0,4.0,21.0,12.0,88.0,-6.0,1,6,6,6,1,2,4,1,2,2,7,10,9,7,8,7,7,2,7,1,1,6,6,10,4,7,06/29/2010
1611661319,San Antonio Silver Stars,1,0,1,0.0,40.0,21.0,54.0,0.389,5.0,19.0,0.263,25.0,29.0,0.862,6.0,22.0,28.0,5.0,12.0,2.0,1.0,3.0,20.0,23.0,72.0,-14.0,1,6,6,6,1,10,9,10,5,3,9,1,1,2,8,5,6,10,2,10,10,4,5,2,7,10,06/29/2010
1611661328,Seattle Storm,1,1,0,1.0,40.0,33.0,65.0,0.508,6.0,21.0,0.286,14.0,19.0,0.737,8.0,24.0,32.0,18.0,9.0,4.0,3.0,1.0,23.0,20.0,86.0,14.0,1,1,1,1,1,5,6,2,2,1,8,5,6,9,5,3,5,4,1,8,6,1,7,6,5,1,06/29/2010
1611661321,Tulsa Shock,1,0,1,0.0,40.0,36.0,72.0,0.5,3.0,13.0,0.231,14.0,23.0,0.609,8.0,17.0,25.0,18.0,15.0,8.0,4.0,3.0,24.0,22.0,89.0,-12.0,1,6,6,6,1,2,2,3,10,5,10,5,4,10,5,9,7,4,5,2,4,4,9,4,3,8,06/29/2010
1611661322,Washington Mystics,1,1,0,1.0,40.0,24.0,58.0,0.414,5.0,12.0,0.417,15.0,20.0,0.75,12.0,23.0,35.0,15.0,20.0,7.0,2.0,5.0,16.0,25.0,68.0,3.0,1,1,1,1,1,8,7,9,5,8,3,4,5,8,4,4,3,7,10,5,8,8,3,1,8,5,06/29/2010
