TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,1,0,1.0,40.0,30.0,68.0,0.441,2.0,10.0,0.2,13.0,25.0,0.52,13.0,28.0,41.0,13.0,22.0,12.0,5.0,2.0,18.0,20.0,75.0,5.0,1,1,1,1,1,2,4,2,9,9,8,6,3,9,2,4,2,5,7,5,5,3,3,4,4,4,05/15/2010
1611661329,Chicago Sky,1,0,1,0.0,40.0,25.0,64.0,0.391,1.0,15.0,0.067,10.0,11.0,0.909,7.0,25.0,32.0,12.0,16.0,9.0,3.0,1.0,19.0,17.0,61.0,-13.0,1,6,6,6,1,6,8,6,10,6,10,7,10,1,10,8,9,6,2,8,7,1,5,9,10,10,05/15/2010
1611661323,Connecticut Sun,1,1,0,1.0,40.0,25.0,65.0,0.385,9.0,22.0,0.409,15.0,17.0,0.882,11.0,30.0,41.0,12.0,19.0,6.0,1.0,3.0,17.0,19.0,74.0,13.0,1,1,1,1,1,6,7,7,1,2,2,4,5,2,4,3,2,6,3,10,9,4,2,6,5,1,05/15/2010
1611661325,Indiana Fever,1,0,1,0.0,40.0,25.0,67.0,0.373,6.0,18.0,0.333,9.0,16.0,0.563,13.0,9.0,22.0,16.0,19.0,12.0,8.0,8.0,24.0,18.0,65.0,-7.0,1,6,6,6,1,6,5,9,2,3,4,9,7,8,2,10,10,3,3,5,1,9,9,7,9,9,05/15/2010
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,31.0,86.0,0.36,5.0,25.0,0.2,10.0,16.0,0.625,14.0,26.0,40.0,18.0,13.0,13.0,1.0,7.0,25.0,20.0,77.0,-1.0,1,6,6,6,1,1,1,10,3,1,8,7,7,7,1,5,4,1,1,3,9,8,10,4,3,6,05/15/2010
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,30.0,72.0,0.417,5.0,16.0,0.313,15.0,17.0,0.882,8.0,31.0,39.0,12.0,21.0,14.0,6.0,5.0,22.0,16.0,80.0,6.0,1,1,1,1,1,2,2,3,3,5,5,4,5,2,9,2,5,6,5,1,4,5,8,10,1,3,05/15/2010
1611661317,Phoenix Mercury,1,1,0,1.0,40.0,25.0,62.0,0.403,4.0,14.0,0.286,24.0,31.0,0.774,10.0,35.0,45.0,8.0,22.0,8.0,7.0,1.0,20.0,25.0,78.0,1.0,1,1,1,1,1,6,9,5,6,7,6,1,1,5,6,1,1,9,7,9,3,1,6,1,2,5,05/15/2010
1611661319,San Antonio Silver Stars,1,0,1,0.0,40.0,29.0,70.0,0.414,4.0,18.0,0.222,8.0,16.0,0.5,10.0,23.0,33.0,17.0,21.0,13.0,2.0,5.0,20.0,18.0,70.0,-5.0,1,6,6,6,1,4,3,4,6,3,7,10,7,10,6,9,8,2,5,3,8,5,6,7,8,7,05/15/2010
1611661321,Tulsa Shock,1,0,1,0.0,40.0,25.0,66.0,0.379,5.0,14.0,0.357,19.0,30.0,0.633,11.0,26.0,37.0,16.0,22.0,14.0,5.0,6.0,16.0,22.0,74.0,-6.0,1,6,6,6,1,6,6,8,3,7,3,2,2,6,4,5,6,3,7,1,5,7,1,3,5,8,05/15/2010
1611661322,Washington Mystics,1,1,0,1.0,40.0,26.0,52.0,0.5,3.0,6.0,0.5,17.0,20.0,0.85,9.0,26.0,35.0,7.0,26.0,10.0,8.0,8.0,18.0,24.0,72.0,7.0,1,1,1,1,1,5,10,1,8,10,1,3,4,4,8,5,7,10,10,7,1,9,3,2,7,2,05/15/2010
