TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,29.0,59.0,0.492,5.0,15.0,0.333,16.0,21.0,0.762,5.0,28.0,33.0,18.0,17.0,5.0,4.0,2.0,19.0,16.0,79.0,-7.0,1,3,3,3,1,3,4,3,4,4,3,2,2,2,4,1,2,4,3,3,2,1,4,3,4,3,07/17/2024
1611661321,Dallas Wings,1,1,0,1.0,40.0,39.0,76.0,0.513,9.0,20.0,0.45,14.0,18.0,0.778,6.0,23.0,29.0,28.0,11.0,10.0,4.0,7.0,18.0,15.0,101.0,8.0,1,1,1,1,1,1,1,2,2,3,1,3,3,1,3,3,4,1,2,1,2,4,3,4,1,1,07/17/2024
1611661325,Indiana Fever,1,0,1,0.0,40.0,38.0,71.0,0.535,6.0,25.0,0.24,11.0,17.0,0.647,9.0,26.0,35.0,26.0,18.0,2.0,7.0,4.0,15.0,18.0,93.0,-8.0,1,3,3,3,1,2,3,1,3,2,4,4,4,4,2,2,1,2,4,4,1,2,1,2,2,4,07/17/2024
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,29.0,75.0,0.387,11.0,30.0,0.367,17.0,23.0,0.739,11.0,21.0,32.0,25.0,9.0,10.0,2.0,4.0,16.0,19.0,86.0,7.0,1,1,1,1,1,3,2,4,1,1,2,1,1,3,1,4,3,3,1,1,4,2,2,1,3,2,07/17/2024
