TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,21.0,73.0,0.288,5.0,20.0,0.25,22.0,25.0,0.88,17.0,24.0,41.0,14.0,16.0,12.0,3.0,6.0,19.0,18.0,69.0,-3.0,1,6,6,6,1,10,4,10,7,8,6,1,1,4,1,10,2,10,7,1,8,8,10,2,8,7,09/13/2024
1611661329,Chicago Sky,1,0,1,0.0,40.0,25.0,68.0,0.368,4.0,17.0,0.235,12.0,17.0,0.706,9.0,25.0,34.0,17.0,12.0,4.0,6.0,4.0,12.0,14.0,66.0,-17.0,1,6,6,6,1,9,8,9,9,10,8,5,5,9,3,8,6,7,5,8,2,4,1,6,10,9,09/13/2024
1611661323,Connecticut Sun,1,1,0,1.0,40.0,33.0,75.0,0.44,8.0,26.0,0.308,14.0,17.0,0.824,8.0,30.0,38.0,23.0,8.0,2.0,5.0,7.0,14.0,16.0,88.0,19.0,1,1,1,1,1,2,2,4,2,3,2,3,5,5,4,3,4,2,1,10,4,10,3,4,1,1,09/13/2024
1611661321,Dallas Wings,1,0,1,0.0,40.0,30.0,78.0,0.385,4.0,18.0,0.222,17.0,19.0,0.895,15.0,27.0,42.0,20.0,19.0,9.0,3.0,4.0,12.0,14.0,81.0,-2.0,1,6,6,6,1,4,1,7,9,9,9,2,3,3,2,5,1,5,9,3,8,4,1,6,4,6,09/13/2024
1611661325,Indiana Fever,1,0,1,0.0,40.0,28.0,62.0,0.452,7.0,23.0,0.304,11.0,20.0,0.55,3.0,32.0,35.0,17.0,15.0,5.0,2.0,4.0,16.0,18.0,74.0,-4.0,1,6,6,6,1,5,9,3,5,5,4,7,2,10,9,1,5,7,6,7,10,4,6,2,6,8,09/13/2024
1611661319,Las Vegas Aces,1,1,0,1.0,40.0,28.0,70.0,0.4,9.0,30.0,0.3,13.0,18.0,0.722,1.0,30.0,31.0,22.0,9.0,7.0,4.0,2.0,18.0,16.0,78.0,4.0,1,1,1,1,1,5,7,6,1,2,5,4,4,8,10,3,10,4,2,6,5,1,8,4,5,3,09/13/2024
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,33.0,73.0,0.452,8.0,26.0,0.308,9.0,10.0,0.9,7.0,32.0,39.0,25.0,11.0,8.0,4.0,6.0,14.0,12.0,83.0,17.0,1,1,1,1,1,2,4,2,2,3,2,9,9,2,6,1,3,1,4,4,5,8,3,9,2,2,09/13/2024
1611661317,Phoenix Mercury,1,0,1,0.0,40.0,27.0,72.0,0.375,6.0,33.0,0.182,9.0,11.0,0.818,6.0,27.0,33.0,19.0,10.0,4.0,7.0,5.0,16.0,14.0,69.0,-19.0,1,6,6,6,1,7,6,8,6,1,10,9,8,6,7,5,7,6,3,8,1,7,6,6,8,10,09/13/2024
1611661328,Seattle Storm,1,1,0,1.0,40.0,34.0,74.0,0.459,5.0,21.0,0.238,10.0,10.0,1.0,5.0,27.0,32.0,23.0,17.0,11.0,4.0,3.0,14.0,12.0,83.0,2.0,1,1,1,1,1,1,3,1,7,6,7,8,9,1,8,5,9,2,8,2,5,2,3,9,2,5,09/13/2024
1611661322,Washington Mystics,1,1,0,1.0,40.0,26.0,60.0,0.433,8.0,21.0,0.381,12.0,15.0,0.8,8.0,25.0,33.0,17.0,20.0,8.0,6.0,3.0,18.0,19.0,72.0,3.0,1,1,1,1,1,8,10,5,2,6,1,5,7,7,4,8,7,7,10,4,2,2,8,1,7,4,09/13/2024
