TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,0,1,0.0,40.0,28.0,69.0,0.406,2.0,10.0,0.2,11.0,16.0,0.688,5.0,31.0,36.0,19.0,16.0,6.0,5.0,8.0,11.0,13.0,69.0,-9.0,1,6,6,6,1,8,5,8,10,10,9,9,6,9,6,4,4,7,8,6,5,10,1,9,9,9,07/10/2024
1611661329,Chicago Sky,1,1,0,1.0,40.0,32.0,74.0,0.432,6.0,17.0,0.353,8.0,13.0,0.615,8.0,35.0,43.0,22.0,11.0,11.0,8.0,5.0,13.0,11.0,78.0,9.0,1,1,1,1,1,3,3,6,5,6,3,10,10,10,3,1,1,4,4,1,1,5,2,10,7,2,07/10/2024
1611661323,Connecticut Sun,1,0,1,0.0,40.0,24.0,67.0,0.358,6.0,17.0,0.353,14.0,16.0,0.875,7.0,28.0,35.0,19.0,10.0,1.0,2.0,6.0,16.0,17.0,68.0,-3.0,1,6,6,6,1,10,6,10,5,6,3,4,6,2,4,6,5,7,1,10,8,7,5,5,10,6,07/10/2024
1611661321,Dallas Wings,1,0,1,0.0,40.0,32.0,64.0,0.5,7.0,19.0,0.368,13.0,18.0,0.722,7.0,19.0,26.0,25.0,15.0,5.0,1.0,6.0,18.0,19.0,84.0,-16.0,1,6,6,6,1,3,7,3,3,5,2,7,4,8,4,9,9,1,7,7,9,7,7,2,3,10,07/10/2024
1611661325,Indiana Fever,1,0,1,0.0,40.0,31.0,58.0,0.534,8.0,25.0,0.32,14.0,17.0,0.824,2.0,27.0,29.0,18.0,23.0,9.0,7.0,3.0,21.0,18.0,84.0,-5.0,1,6,6,6,1,5,9,2,2,1,6,4,5,6,9,7,8,10,10,2,2,4,10,3,3,7,07/10/2024
1611661319,Las Vegas Aces,1,1,0,1.0,40.0,30.0,70.0,0.429,5.0,23.0,0.217,19.0,20.0,0.95,4.0,34.0,38.0,21.0,10.0,7.0,5.0,1.0,14.0,14.0,84.0,5.0,1,1,1,1,1,7,4,7,7,2,8,1,2,1,7,2,3,6,1,5,5,1,3,7,3,3,07/10/2024
1611661313,New York Liberty,1,1,0,1.0,40.0,28.0,57.0,0.491,3.0,13.0,0.231,12.0,16.0,0.75,1.0,32.0,33.0,22.0,10.0,5.0,6.0,2.0,17.0,16.0,71.0,3.0,1,1,1,1,1,8,10,4,8,9,7,8,6,7,10,3,6,4,1,7,3,3,6,6,8,5,07/10/2024
1611661317,Phoenix Mercury,1,1,0,1.0,40.0,36.0,61.0,0.59,9.0,21.0,0.429,19.0,22.0,0.864,4.0,18.0,22.0,24.0,13.0,8.0,6.0,1.0,19.0,18.0,100.0,16.0,1,1,1,1,1,1,8,1,1,3,1,1,1,4,7,10,10,2,5,3,3,1,9,3,1,1,07/10/2024
1611661328,Seattle Storm,1,0,1,0.0,40.0,31.0,77.0,0.403,3.0,17.0,0.176,14.0,16.0,0.875,10.0,30.0,40.0,19.0,13.0,4.0,1.0,5.0,14.0,14.0,79.0,-5.0,1,6,6,6,1,5,1,9,8,6,10,4,6,2,1,5,2,7,5,9,9,5,3,7,6,7,07/10/2024
1611661322,Washington Mystics,1,1,0,1.0,40.0,33.0,75.0,0.44,7.0,20.0,0.35,16.0,19.0,0.842,10.0,21.0,31.0,23.0,16.0,8.0,3.0,7.0,18.0,21.0,89.0,5.0,1,1,1,1,1,2,2,5,3,4,5,3,3,5,1,8,7,3,8,3,7,9,7,1,2,3,07/10/2024
