TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,date
1611661330,Atlanta Dream,1,1,0,1.0,40.0,30.0,62.0,0.484,5.0,15.0,0.333,21.0,30.0,0.7,7.0,28.0,35.0,19.0,9.0,9.0,4.0,2.0,14.0,24.0,86.0,16.0,1,1,1,1,1,3,7,2,9,8,5,1,1,10,4,2,3,6,1,2,5,2,4,2,2,1,09/17/2024
1611661329,Chicago Sky,1,0,1,0.0,40.0,25.0,61.0,0.41,6.0,18.0,0.333,14.0,16.0,0.875,6.0,23.0,29.0,13.0,14.0,1.0,2.0,4.0,24.0,14.0,70.0,-16.0,1,6,6,6,1,9,8,8,7,7,5,5,5,3,6,8,7,10,6,10,8,5,9,6,10,9,09/17/2024
1611661323,Connecticut Sun,1,0,1,0.0,40.0,30.0,66.0,0.455,7.0,20.0,0.35,9.0,11.0,0.818,8.0,23.0,31.0,21.0,16.0,9.0,6.0,7.0,13.0,12.0,76.0,-2.0,1,6,6,6,1,3,3,6,5,5,3,10,9,6,3,8,4,4,8,2,3,9,3,9,7,6,09/17/2024
1611661319,Las Vegas Aces,1,1,0,1.0,40.0,32.0,60.0,0.533,9.0,20.0,0.45,12.0,14.0,0.857,3.0,28.0,31.0,18.0,11.0,5.0,2.0,1.0,11.0,16.0,85.0,13.0,1,1,1,1,1,2,10,1,1,5,1,6,7,4,9,2,4,7,2,7,8,1,1,5,3,3,09/17/2024
1611661320,Los Angeles Sparks,1,0,1,0.0,40.0,28.0,83.0,0.337,9.0,33.0,0.273,16.0,20.0,0.8,23.0,26.0,49.0,16.0,20.0,5.0,3.0,9.0,18.0,19.0,81.0,-4.0,1,6,6,6,1,8,1,10,1,1,7,3,3,8,1,4,1,8,10,7,7,10,7,3,5,7,09/17/2024
1611661324,Minnesota Lynx,1,1,0,1.0,40.0,30.0,64.0,0.469,6.0,14.0,0.429,12.0,13.0,0.923,6.0,25.0,31.0,22.0,15.0,7.0,7.0,6.0,12.0,13.0,78.0,2.0,1,1,1,1,1,3,4,4,7,9,2,6,8,1,6,6,4,2,7,5,2,8,2,8,6,5,09/17/2024
1611661313,New York Liberty,1,1,0,1.0,40.0,34.0,75.0,0.453,8.0,31.0,0.258,11.0,15.0,0.733,12.0,33.0,45.0,24.0,12.0,9.0,5.0,4.0,25.0,14.0,87.0,16.0,1,1,1,1,1,1,2,7,4,2,8,8,6,9,2,1,2,1,4,2,4,5,10,6,1,1,09/17/2024
1611661317,Phoenix Mercury,1,1,0,1.0,40.0,30.0,64.0,0.469,7.0,28.0,0.25,18.0,22.0,0.818,7.0,18.0,25.0,22.0,12.0,11.0,9.0,3.0,19.0,18.0,85.0,4.0,1,1,1,1,1,3,4,4,5,3,9,2,2,6,4,10,10,2,4,1,1,4,8,4,3,4,09/17/2024
1611661328,Seattle Storm,1,0,1,0.0,40.0,30.0,63.0,0.476,2.0,9.0,0.222,10.0,11.0,0.909,4.0,25.0,29.0,21.0,11.0,7.0,1.0,2.0,16.0,11.0,72.0,-13.0,1,6,6,6,1,3,6,3,10,10,10,9,9,2,8,6,7,4,2,5,10,2,6,10,8,8,09/17/2024
1611661322,Washington Mystics,1,0,1,0.0,40.0,23.0,61.0,0.377,9.0,26.0,0.346,16.0,19.0,0.842,3.0,26.0,29.0,16.0,17.0,4.0,4.0,5.0,14.0,25.0,71.0,-16.0,1,6,6,6,1,10,8,9,1,4,4,3,4,5,9,4,7,8,9,9,5,7,4,1,9,9,09/17/2024
