season,week,home_team,home_id,home_conference,home_points,home_pregame_elo,home_postgame_elo,away_team,away_id,away_conference,away_points,away_pregame_elo,away_postgame_elo,conference_game,margin
2018,12,Ball State,2050,Mid-American,42,1049.0,1056.0,Western Michigan,2711,Mid-American,41,1277.0,1270.0,1,1
2018,12,Ohio,195,Mid-American,52,1721.0,1792.0,Buffalo,2084,Mid-American,17,1515.0,1444.0,1,35
2018,12,Northern Illinois,2459,Mid-American,7,1504.0,1486.0,Miami (OH),193,Mid-American,13,1405.0,1423.0,1,-6
2018,12,Kent State,2309,Mid-American,34,981.0,977.0,Toledo,2649,Mid-American,56,1483.0,1487.0,1,-22
2018,12,Nicholls,2447,Southland,44,,,SE Louisiana,2545,Southland,0,,,1,44
2018,12,Stephen F. Austin,2617,Southland,23,,,Northwestern State,2466,Southland,35,,,1,-12
2018,12,Houston,248,American Athletic,48,1600.0,1668.0,Tulane,2655,American Athletic,17,1470.0,1402.0,1,31
2018,12,North Texas,249,Conference USA,41,1579.0,1580.0,Florida Atlantic,2226,Conference USA,38,1563.0,1562.0,1,3
2018,12,New Mexico,167,Mountain West,14,1249.0,1224.0,Boise State,68,Mountain West,45,1773.0,1798.0,1,-31
2018,12,SMU,2567,American Athletic,18,1349.0,1354.0,Memphis,235,American Athletic,28,1660.0,1655.0,1,-10
2018,12,Portland State,2502,Big Sky,23,,,Eastern Washington,331,Big Sky,74,,,1,-51
2018,12,Nebraska,158,Big Ten,9,1453.0,1457.0,Michigan State,127,Big Ten,6,1692.0,1688.0,1,3
2018,12,Alabama,333,SEC,50,,,The Citadel,2643,Southern,17,,,0,33
2018,12,Temple,218,American Athletic,27,1663.0,1666.0,South Florida,58,American Athletic,17,1452.0,1449.0,1,10
2018,12,Wake Forest,154,ACC,13,1438.0,1403.0,Pittsburgh,221,ACC,34,1602.0,1637.0,1,-21
2018,12,Baylor,239,Big 12,9,1375.0,1376.0,TCU,2628,Big 12,16,1566.0,1565.0,1,-7
2018,12,Army,349,FBS Independents,28,,,Colgate,2142,Patriot,14,,,0,14
2018,12,Mississippi State,344,SEC,52,1827.0,1908.0,Arkansas,8,SEC,6,1412.0,1331.0,1,46
2018,12,Kentucky,96,SEC,34,1564.0,1575.0,Middle Tennessee,2393,Conference USA,23,1448.0,1437.0,0,11
2018,12,Minnesota,135,Big Ten,14,1491.0,1486.0,Northwestern,77,Big Ten,24,1678.0,1683.0,1,-10
2018,12,Rutgers,164,Big Ten,7,1098.0,1135.0,Penn State,213,Big Ten,20,1914.0,1877.0,1,-13
2018,12,Florida,57,SEC,63,,,Idaho,70,Big Sky,10,,,0,53
2018,12,Maryland,120,Big Ten,51,1485.0,1504.0,Ohio State,194,Big Ten,52,1945.0,1926.0,1,-1
2018,12,Delaware,48,CAA,21,,,Villanova,222,CAA,42,,,1,-21
2018,12,Maine,311,CAA,27,,,Elon,2210,CAA,26,,,1,1
2018,12,Rhode Island,227,CAA,24,,,New Hampshire,160,CAA,21,,,1,3
2018,12,Mississippi Valley State,2400,SWAC,14,,,Alabama A&M,2010,SWAC,42,,,1,-28
2018,12,Central Connecticut,2115,NEC,31,,,Duquesne,2184,NEC,38,,,1,-7
2018,12,Robert Morris,2523,NEC,7,,,Wagner,2681,NEC,41,,,1,-34
2018,12,Sacred Heart,2529,NEC,13,,,St. Francis (PA),2598,NEC,7,,,1,6
2018,12,Marist,2368,Pioneer,14,,,San Diego,301,Pioneer,31,,,1,-17
2018,12,Harvard,108,Ivy,45,,,Yale,43,Ivy,27,,,1,18
2018,12,Louisville,97,ACC,10,1239.0,1168.0,NC State,152,ACC,52,1652.0,1723.0,1,-42
2018,12,Lafayette,322,Patriot,3,,,Lehigh,2329,Patriot,34,,,1,-31
2018,12,Georgetown,46,Patriot,31,,,Holy Cross,107,Patriot,32,,,1,-1
2018,12,East Tennessee State,2193,Southern,27,,,Samford,2535,Southern,38,,,1,-11
2018,12,Columbia,171,Ivy,24,,,Cornell,172,Ivy,21,,,1,3
2018,12,Jacksonville,294,Pioneer,7,,,Dayton,2168,Pioneer,34,,,1,-27
2018,12,Stetson,56,Pioneer,45,,,Valparaiso,2674,Pioneer,31,,,1,14
2018,12,Davidson,2166,Pioneer,41,,,Butler,2086,Pioneer,38,,,1,3
2018,12,Illinois State,2287,MVFC,35,,,Youngstown State,2754,MVFC,28,,,1,7
2018,12,Princeton,163,Ivy,42,,,Pennsylvania,219,Ivy,14,,,1,28
2018,12,Norfolk State,2450,MEAC,27,,,Morgan State,2415,MEAC,44,,,1,-17
2018,12,Howard,47,MEAC,55,,,Bryant,2803,NEC,56,,,0,-1
2018,12,Morehead State,2413,Pioneer,6,,,Drake,2181,Pioneer,43,,,1,-37
2018,12,Gardner-Webb,2241,Big South,42,,,Monmouth,2405,Big South,56,,,1,-14
2018,12,Bucknell,2083,Patriot,14,,,Fordham,2230,Patriot,17,,,1,-3
2018,12,Colorado,38,Pac-12,7,1469.0,1440.0,Utah,254,Pac-12,30,1748.0,1777.0,1,-23
2018,12,Wofford,2747,Southern,45,,,Presbyterian,2506,Big South,21,,,0,24
2018,12,Dartmouth,159,Ivy,49,,,Brown,225,Ivy,7,,,1,42
2018,12,South Carolina State,2569,MEAC,21,,,Savannah St,2542,MEAC,17,,,1,4
2018,12,Montana,149,Big Sky,25,,,Montana State,147,Big Sky,29,,,1,-4
2018,12,Western Illinois,2710,MVFC,13,,,Indiana State,282,MVFC,15,,,1,-2
2018,12,William & Mary,2729,CAA,6,,,Richmond,257,CAA,10,,,1,-4
2018,12,Towson,119,CAA,17,,,James Madison,256,CAA,38,,,1,-21
2018,12,Southeast Missouri State,2546,OVC,38,,,Eastern Illinois,2197,OVC,32,,,1,6
2018,12,Campbell,2097,Big South,7,,,Charleston Southern,2127,Big South,12,,,1,-5
2018,12,Charlotte,2429,Conference USA,35,1150.0,1159.0,Florida International,2229,Conference USA,42,1460.0,1451.0,1,-7
2018,12,Old Dominion,295,Conference USA,77,,,VMI,2678,Southern,14,,,0,63
