week,season,game_id,date,away_team,away_team_abbr,away_score,home_team,home_team_abbr,home_score,winner,point_differential,status,away_firstDowns,away_firstDownsPassing,away_firstDownsRushing,away_firstDownsPenalty,away_thirdDownConversions,away_thirdDownAttempts,away_fourthDownConversions,away_fourthDownAttempts,away_totalOffensivePlays,away_totalYards,away_yardsPerPlay,away_totalDrives,away_netPassingYards,away_completions,away_passAttempts,away_yardsPerPass,away_interceptions,away_sacks,away_sackYardsLost,away_rushingYards,away_rushingAttempts,away_yardsPerRushAttempt,away_redZoneAttempts,away_penalties,away_penaltyYards,away_turnovers,away_fumblesLost,away_defensiveTouchdowns,away_possessionTime,home_firstDowns,home_firstDownsPassing,home_firstDownsRushing,home_firstDownsPenalty,home_thirdDownConversions,home_thirdDownAttempts,home_fourthDownConversions,home_fourthDownAttempts,home_totalOffensivePlays,home_totalYards,home_yardsPerPlay,home_totalDrives,home_netPassingYards,home_completions,home_passAttempts,home_yardsPerPass,home_interceptions,home_sacks,home_sackYardsLost,home_rushingYards,home_rushingAttempts,home_yardsPerRushAttempt,home_redZoneAttempts,home_penalties,home_penaltyYards,home_turnovers,home_fumblesLost,home_defensiveTouchdowns,home_possessionTime,attendance,venue,venue_city,venue_state
14,2016,400874428,2016-12-09T01:25Z,Oakland Raiders,OAK,13,Kansas City Chiefs,KC,21,Kansas City Chiefs,8,Final,18,8,8,2,5,18,1,3,73,244,3.3,13,109,17,41,2.6,0,1,8,135,31,4.4,1-4,10,82,0,0,0,31:45,14,9,4,1,5,11,0,1,54,323,6.0,12,258,17,26,9.6,1,1,6,65,27,2.4,1-1,9,73,3,2,1,28:15,75191,GEHA Field at Arrowhead Stadium,Kansas City,MO
14,2016,400874497,2016-12-11T18:00Z,Pittsburgh Steelers,PIT,27,Buffalo Bills,BUF,20,Pittsburgh Steelers,7,Final,24,9,14,1,6,14,1,1,73,460,6.3,11,220,17,31,7.1,3,0,0,240,42,5.7,3-6,6,45,3,0,0,38:41,14,9,4,1,3,9,0,0,48,275,5.7,11,208,15,25,6.9,1,5,20,67,18,3.7,2-2,7,46,1,0,0,21:19,69657,Highmark Stadium,Orchard Park,NY
14,2016,400874563,2016-12-11T18:00Z,Cincinnati Bengals,CIN,23,Cleveland Browns,CLE,10,Cincinnati Bengals,13,Final,21,12,9,0,8,15,0,0,70,360,5.1,10,147,20,28,4.6,0,4,33,213,38,5.6,3-4,6,43,0,0,0,34:53,13,6,6,1,6,14,1,1,53,254,4.8,10,85,12,28,2.7,1,3,19,169,22,7.7,1-2,5,34,1,0,0,25:07,60028,Huntington Bank Field,Cleveland,OH
14,2016,400874568,2016-12-11T18:00Z,Chicago Bears,CHI,17,Detroit Lions,DET,20,Detroit Lions,3,Final,16,10,5,1,4,10,0,1,50,296,5.9,8,204,20,32,6.2,0,1,8,92,17,5.4,0-1,11,139,0,0,1,25:43,25,13,7,5,6,12,0,0,66,323,4.9,9,209,21,35,5.5,2,3,14,114,28,4.1,2-4,7,55,2,0,0,34:17,61726,Ford Field,Detroit,MI
14,2016,400874504,2016-12-11T18:00Z,Denver Broncos,DEN,10,Tennessee Titans,TEN,13,Tennessee Titans,3,Final,19,19,0,0,3,11,1,2,64,348,5.4,11,330,36,52,6.0,0,3,20,18,9,2.0,1-3,9,87,2,2,0,27:33,16,4,11,1,6,16,0,0,65,253,3.9,11,73,6,21,3.2,0,2,15,180,42,4.3,1-2,5,55,0,0,0,32:27,68780,Nissan Stadium,Nashville,TN
14,2016,400874611,2016-12-11T18:00Z,Houston Texans,HOU,22,Indianapolis Colts,IND,17,Houston Texans,5,Final,20,8,8,4,5,14,0,0,67,316,4.7,11,131,14,24,5.0,1,2,16,185,41,4.5,1-5,7,124,1,0,0,36:05,21,13,5,3,5,12,0,1,61,348,5.7,11,265,24,45,5.8,2,1,11,83,15,5.5,1-3,9,59,3,1,0,23:55,65250,Lucas Oil Stadium,Indianapolis,IN
14,2016,400874556,2016-12-11T18:00Z,Arizona Cardinals,ARI,23,Miami Dolphins,MIA,26,Miami Dolphins,3,Final,21,10,6,5,4,13,0,0,63,300,4.8,15,125,18,33,3.5,2,3,20,175,27,6.5,2-3,7,54,4,2,0,29:56,15,11,3,1,4,13,0,0,57,314,5.5,14,231,18,25,8.9,1,1,11,83,31,2.7,2-4,14,118,3,2,0,30:04,65750,Hard Rock Stadium,Miami Gardens,FL
14,2016,400874552,2016-12-11T18:00Z,Washington Redskins,WSH,27,Philadelphia Eagles,PHI,22,Washington Redskins,5,Final,16,10,5,1,2,7,1,1,46,334,7.3,11,227,14,21,9.9,1,2,7,107,23,4.7,1-1,5,86,1,0,0,23:22,24,18,5,1,9,18,2,3,76,383,5.0,9,288,32,46,5.8,1,4,26,95,26,3.7,1-4,5,54,2,1,2,36:38,69596,Lincoln Financial Field,Philadelphia,PA
14,2016,400874559,2016-12-11T18:00Z,San Diego Chargers,SD,16,Carolina Panthers,CAR,28,Carolina Panthers,12,Final,17,10,7,0,5,13,0,1,64,278,4.3,13,220,21,39,5.0,3,5,16,58,20,2.9,2-3,7,32,5,2,0,27:23,17,9,6,2,5,15,1,1,67,272,4.1,13,146,10,27,5.0,1,2,14,126,38,3.3,2-4,5,35,1,0,0,32:37,73856,Bank of America Stadium,Charlotte,NC
14,2016,400874617,2016-12-11T18:00Z,Minnesota Vikings,MIN,25,Jacksonville Jaguars,JAX,16,Minnesota Vikings,9,Final,22,13,5,4,3,11,0,1,63,377,6.0,11,292,24,34,8.6,0,0,0,85,29,2.9,2-5,7,93,1,1,0,31:07,18,11,3,4,7,16,1,1,65,315,4.8,10,230,23,37,5.6,0,4,27,85,24,3.5,1-2,14,114,0,0,0,28:53,62701,EverBank Stadium,Jacksonville,FL
